#Constrained by relation between 12+log(O/H), log(U) and log(N/O)
12+log(O/H)     	 log(N/O)        	 log(U)          	 OII_3727        	 NeIII_3868      	 OIII_4363       	 OIII_5007       	 NII_6584        	 SII_6717,31    
7.7000000 	 -1.7500000 	 -2.2500000 	 0.5850000 	 0.2763000 	 0.0994000 	 4.4748000 	 0.0102000 	 0.0859000
7.7000000 	 -1.5000000 	 -2.5000000 	 0.8411000 	 0.2324000 	 0.0731000 	 3.6690000 	 0.0263000 	 0.1184000
7.7000000 	 -1.6250000 	 -2.5000000 	 0.8423000 	 0.2330000 	 0.0735000 	 3.6777000 	 0.0198000 	 0.1185000
7.7000000 	 -1.7500000 	 -2.5000000 	 0.8433000 	 0.2335000 	 0.0737000 	 3.6843000 	 0.0148000 	 0.1185000
7.8000000 	 -1.5000000 	 -2.0000000 	 0.5073000 	 0.3628000 	 0.1343000 	 5.9924000 	 0.0158000 	 0.0775000
7.8000000 	 -1.6250000 	 -2.0000000 	 0.5086000 	 0.3646000 	 0.1354000 	 6.0175000 	 0.0119000 	 0.0776000
7.8000000 	 -1.7500000 	 -2.0000000 	 0.5093000 	 0.3659000 	 0.1362000 	 6.0357000 	 0.0089000 	 0.0777000
7.8000000 	 -1.5000000 	 -2.2500000 	 0.7129000 	 0.3138000 	 0.1048000 	 5.1481000 	 0.0223000 	 0.1047000
7.8000000 	 -1.6250000 	 -2.2500000 	 0.7144000 	 0.3151000 	 0.1056000 	 5.1667000 	 0.0168000 	 0.1047000
7.8000000 	 -1.7500000 	 -2.2500000 	 0.7156000 	 0.3160000 	 0.1061000 	 5.1798000 	 0.0126000 	 0.1049000
7.8000000 	 -1.5000000 	 -2.5000000 	 1.0283000 	 0.2670000 	 0.0785000 	 4.2549000 	 0.0327000 	 0.1446000
7.8000000 	 -1.6250000 	 -2.5000000 	 1.0300000 	 0.2678000 	 0.0789000 	 4.2663000 	 0.0246000 	 0.1448000
7.8000000 	 -1.7500000 	 -2.5000000 	 1.0314000 	 0.2684000 	 0.0793000 	 4.2752000 	 0.0184000 	 0.1448000
7.9000000 	 -1.5000000 	 -2.2500000 	 0.8572000 	 0.3485000 	 0.1066000 	 5.8041000 	 0.0274000 	 0.1268000
7.9000000 	 -1.6250000 	 -2.2500000 	 0.8591000 	 0.3499000 	 0.1074000 	 5.8260000 	 0.0206000 	 0.1269000
7.9000000 	 -1.7500000 	 -2.2500000 	 0.8606000 	 0.3510000 	 0.1079000 	 5.8412000 	 0.0155000 	 0.1270000
7.9000000 	 -1.5000000 	 -2.5000000 	 1.2345000 	 0.2981000 	 0.0803000 	 4.8054000 	 0.0403000 	 0.1754000
7.9000000 	 -1.6250000 	 -2.5000000 	 1.2374000 	 0.2992000 	 0.0808000 	 4.8218000 	 0.0302000 	 0.1756000
7.9000000 	 -1.7500000 	 -2.5000000 	 1.2391000 	 0.2999000 	 0.0812000 	 4.8315000 	 0.0227000 	 0.1757000
7.9000000 	 -1.5000000 	 -2.7500000 	 1.7723000 	 0.2492000 	 0.0564000 	 3.7149000 	 0.0599000 	 0.2445000
7.9000000 	 -1.6250000 	 -2.7500000 	 1.7761000 	 0.2499000 	 0.0567000 	 3.7248000 	 0.0450000 	 0.2447000
7.9000000 	 -1.7500000 	 -2.7500000 	 1.7792000 	 0.2506000 	 0.0570000 	 3.7336000 	 0.0337000 	 0.2449000
8.0000000 	 -1.2500000 	 -2.2500000 	 1.0044000 	 0.3705000 	 0.1010000 	 6.2932000 	 0.0592000 	 0.1518000
8.0000000 	 -1.3750000 	 -2.2500000 	 1.0092000 	 0.3734000 	 0.1023000 	 6.3352000 	 0.0445000 	 0.1522000
8.0000000 	 -1.5000000 	 -2.2500000 	 1.0129000 	 0.3755000 	 0.1033000 	 6.3668000 	 0.0334000 	 0.1525000
8.0000000 	 -1.6250000 	 -2.2500000 	 1.0156000 	 0.3771000 	 0.1040000 	 6.3909000 	 0.0251000 	 0.1527000
8.0000000 	 -1.7500000 	 -2.2500000 	 1.0175000 	 0.3783000 	 0.1046000 	 6.4092000 	 0.0189000 	 0.1529000
