6.9000 -1.7500 -2.5000 0.1474 0.0179 0.7221 0.0025 0.0204
6.9000 -1.7500 -2.4500 0.1384 0.0193 0.7550 0.0023 0.0193
6.9000 -1.7500 -2.4000 0.1294 0.0207 0.7879 0.0022 0.0182
6.9000 -1.7500 -2.3500 0.1204 0.0220 0.8209 0.0020 0.0170
6.9000 -1.7500 -2.3000 0.1114 0.0234 0.8538 0.0019 0.0159
6.9000 -1.7500 -2.2500 0.1024 0.0248 0.8867 0.0017 0.0148
6.9000 -1.7500 -2.2000 0.0966 0.0264 0.9185 0.0016 0.0140
6.9000 -1.7500 -2.1500 0.0908 0.0280 0.9503 0.0015 0.0133
6.9000 -1.7500 -2.1000 0.0851 0.0296 0.9821 0.0014 0.0125
6.9000 -1.7500 -2.0500 0.0793 0.0312 1.0139 0.0013 0.0118
6.9000 -1.7500 -2.0000 0.0735 0.0328 1.0457 0.0012 0.0110
7.0000 -1.7500 -2.5000 0.1846 0.0220 0.8976 0.0031 0.0256
7.0000 -1.7500 -2.4500 0.1733 0.0237 0.9381 0.0029 0.0242
7.0000 -1.7500 -2.4000 0.1620 0.0253 0.9787 0.0027 0.0228
7.0000 -1.7500 -2.3500 0.1508 0.0270 1.0192 0.0026 0.0214
7.0000 -1.7500 -2.3000 0.1395 0.0286 1.0598 0.0024 0.0200
7.0000 -1.7500 -2.2500 0.1282 0.0303 1.1003 0.0022 0.0186
7.0000 -1.7500 -2.2000 0.1209 0.0322 1.1391 0.0021 0.0176
7.0000 -1.7500 -2.1500 0.1137 0.0341 1.1779 0.0019 0.0167
7.0000 -1.7500 -2.1000 0.1064 0.0360 1.2167 0.0018 0.0157
7.0000 -1.7500 -2.0500 0.0992 0.0379 1.2555 0.0016 0.0148
7.0000 -1.7500 -2.0000 0.0919 0.0398 1.2943 0.0015 0.0138
7.1000 -1.7500 -2.5000 0.2314 0.0271 1.1179 0.0040 0.0322
7.1000 -1.7500 -2.4500 0.2173 0.0292 1.1685 0.0037 0.0304
7.1000 -1.7500 -2.4000 0.2031 0.0312 1.2190 0.0035 0.0286
7.1000 -1.7500 -2.3500 0.1890 0.0333 1.2696 0.0032 0.0269
7.1000 -1.7500 -2.3000 0.1748 0.0353 1.3201 0.0030 0.0251
7.1000 -1.7500 -2.2500 0.1607 0.0374 1.3707 0.0027 0.0233
7.1000 -1.7500 -2.2000 0.1516 0.0397 1.4192 0.0025 0.0221
7.1000 -1.7500 -2.1500 0.1425 0.0421 1.4677 0.0024 0.0209
7.1000 -1.7500 -2.1000 0.1334 0.0444 1.5162 0.0022 0.0197
7.1000 -1.7500 -2.0500 0.1243 0.0468 1.5647 0.0021 0.0185
7.1000 -1.7500 -2.0000 0.1152 0.0491 1.6132 0.0019 0.0173
7.2000 -1.7500 -2.5000 0.2887 0.0327 1.3786 0.0050 0.0402
7.2000 -1.7500 -2.4500 0.2710 0.0351 1.4402 0.0047 0.0380
7.2000 -1.7500 -2.4000 0.2534 0.0375 1.5017 0.0044 0.0358
7.2000 -1.7500 -2.3500 0.2357 0.0400 1.5633 0.0040 0.0335
7.2000 -1.7500 -2.3000 0.2181 0.0424 1.6248 0.0037 0.0313
7.2000 -1.7500 -2.2500 0.2004 0.0448 1.6864 0.0034 0.0291
7.2000 -1.7500 -2.2000 0.1890 0.0476 1.7450 0.0032 0.0276
7.2000 -1.7500 -2.1500 0.1777 0.0503 1.8036 0.0030 0.0261
7.2000 -1.7500 -2.1000 0.1663 0.0531 1.8621 0.0028 0.0246
7.2000 -1.7500 -2.0500 0.1550 0.0558 1.9207 0.0026 0.0231
7.2000 -1.7500 -2.0000 0.1436 0.0586 1.9793 0.0024 0.0216
7.3000 -1.7500 -2.5000 0.3594 0.0388 1.6875 0.0063 0.0502
7.3000 -1.7500 -2.4500 0.3374 0.0416 1.7617 0.0059 0.0474
7.3000 -1.7500 -2.4000 0.3154 0.0445 1.8359 0.0055 0.0446
7.3000 -1.7500 -2.3500 0.2933 0.0473 1.9101 0.0051 0.0419
7.3000 -1.7500 -2.3000 0.2713 0.0502 1.9843 0.0047 0.0391
7.3000 -1.7500 -2.2500 0.2493 0.0530 2.0585 0.0043 0.0363
7.3000 -1.7500 -2.2000 0.2351 0.0561 2.1283 0.0041 0.0344
7.3000 -1.7500 -2.1500 0.2209 0.0593 2.1981 0.0038 0.0325
7.3000 -1.7500 -2.1000 0.2067 0.0624 2.2680 0.0036 0.0307
7.3000 -1.7500 -2.0500 0.1925 0.0656 2.3378 0.0033 0.0288
7.3000 -1.7500 -2.0000 0.1783 0.0687 2.4076 0.0031 0.0269
7.4000 -1.7500 -2.5000 0.4453 0.0455 2.0505 0.0079 0.0624
