7.00 -1.125 -2.00 0.0919 0.0825 0.0398 1.2934 0.0065 0.0138
7.00 -1.000 -2.50 0.1845 0.0580 0.0219 0.8969 0.0177 0.0256
7.00 -1.000 -2.25 0.1281 0.0700 0.0303 1.0994 0.0122 0.0186
7.00 -1.000 -2.00 0.0918 0.0824 0.0398 1.2931 0.0087 0.0138
7.00 -0.875 -2.50 0.1845 0.0580 0.0219 0.8967 0.0236 0.0256
7.00 -0.875 -2.25 0.1281 0.0699 0.0303 1.0990 0.0162 0.0185
7.00 -0.875 -2.00 0.0918 0.0824 0.0397 1.2925 0.0116 0.0138
7.00 -0.750 -2.50 0.1844 0.0580 0.0219 0.8963 0.0315 0.0256
7.00 -0.750 -2.25 0.1280 0.0699 0.0302 1.0985 0.0216 0.0185
7.00 -0.750 -2.00 0.0918 0.0823 0.0397 1.2919 0.0154 0.0138
7.00 -0.625 -2.50 0.1844 0.0580 0.0219 0.8958 0.0420 0.0256
7.00 -0.625 -2.25 0.1280 0.0698 0.0302 1.0979 0.0288 0.0185
7.00 -0.625 -2.00 0.0918 0.0823 0.0396 1.2910 0.0206 0.0138
7.00 -0.500 -2.50 0.1843 0.0579 0.0218 0.8952 0.0559 0.0256
7.00 -0.500 -2.25 0.1279 0.0698 0.0301 1.0970 0.0384 0.0185
7.00 -0.500 -2.00 0.0917 0.0822 0.0396 1.2898 0.0275 0.0138
7.00 -0.375 -2.50 0.1841 0.0578 0.0218 0.8943 0.0746 0.0256
7.00 -0.375 -2.25 0.1278 0.0697 0.0301 1.0959 0.0512 0.0185
7.00 -0.375 -2.00 0.0916 0.0820 0.0394 1.2882 0.0366 0.0138
7.00 -0.250 -2.50 0.1839 0.0578 0.0217 0.8932 0.0994 0.0256
7.00 -0.250 -2.25 0.1277 0.0696 0.0300 1.0944 0.0683 0.0185
7.00 -0.250 -2.00 0.0915 0.0819 0.0393 1.2862 0.0488 0.0138
7.00 -0.125 -2.50 0.1836 0.0576 0.0217 0.8917 0.1324 0.0256
7.00 -0.125 -2.25 0.1275 0.0694 0.0299 1.0923 0.0910 0.0185
7.00 -0.125 -2.00 0.0914 0.0817 0.0391 1.2835 0.0650 0.0137
7.00 0.000 -2.50 0.1833 0.0575 0.0216 0.8897 0.1764 0.0255
7.00 0.000 -2.25 0.1273 0.0692 0.0297 1.0897 0.1212 0.0185
7.00 0.000 -2.00 0.0912 0.0814 0.0389 1.2797 0.0865 0.0137
7.10 -2.000 -2.50 0.2314 0.0723 0.0271 1.1180 0.0022 0.0322
7.10 -2.000 -2.25 0.1607 0.0871 0.0374 1.3708 0.0015 0.0233
7.10 -2.000 -2.00 0.1152 0.1027 0.0491 1.6134 0.0011 0.0173
7.10 -1.875 -2.50 0.2314 0.0723 0.0271 1.1180 0.0030 0.0322
7.10 -1.875 -2.25 0.1607 0.0871 0.0374 1.3708 0.0020 0.0233
7.10 -1.875 -2.00 0.1152 0.1027 0.0491 1.6133 0.0015 0.0173
7.10 -1.750 -2.50 0.2314 0.0722 0.0271 1.1179 0.0040 0.0322
7.10 -1.750 -2.25 0.1607 0.0871 0.0374 1.3707 0.0027 0.0233
7.10 -1.750 -2.00 0.1152 0.1027 0.0491 1.6132 0.0019 0.0173
7.10 -1.625 -2.50 0.2314 0.0722 0.0271 1.1179 0.0053 0.0322
7.10 -1.625 -2.25 0.1607 0.0871 0.0374 1.3706 0.0036 0.0233
7.10 -1.625 -2.00 0.1152 0.1026 0.0491 1.6131 0.0026 0.0173
7.10 -1.500 -2.50 0.2314 0.0722 0.0270 1.1178 0.0070 0.0322
7.10 -1.500 -2.25 0.1607 0.0871 0.0373 1.3704 0.0048 0.0233
7.10 -1.500 -2.00 0.1152 0.1026 0.0491 1.6129 0.0035 0.0173
7.10 -1.375 -2.50 0.2314 0.0722 0.0270 1.1176 0.0094 0.0322
7.10 -1.375 -2.25 0.1607 0.0870 0.0373 1.3702 0.0064 0.0233
7.10 -1.375 -2.00 0.1152 0.1026 0.0491 1.6126 0.0046 0.0173
7.10 -1.250 -2.50 0.2313 0.0722 0.0270 1.1175 0.0125 0.0322
7.10 -1.250 -2.25 0.1607 0.0870 0.0373 1.3700 0.0086 0.0233
7.10 -1.250 -2.00 0.1152 0.1026 0.0491 1.6123 0.0061 0.0173
7.10 -1.125 -2.50 0.2313 0.0722 0.0270 1.1172 0.0167 0.0322
7.10 -1.125 -2.25 0.1606 0.0870 0.0373 1.3697 0.0115 0.0233
7.10 -1.125 -2.00 0.1152 0.1025 0.0490 1.6118 0.0082 0.0173
7.10 -1.000 -2.50 0.2312 0.0722 0.0270 1.1169 0.0222 0.0322
7.10 -1.000 -2.25 0.1606 0.0870 0.0373 1.3692 0.0153 0.0233
7.10 -1.000 -2.00 0.1151 0.1025 0.0490 1.6112 0.0109 0.0173
7.10 -0.875 -2.50 0.2312 0.0721 0.0270 1.1165 0.0297 0.0321
7.10 -0.875 -2.25 0.1605 0.0869 0.0372 1.3687 0.0204 0.0233
7.10 -0.875 -2.00 0.1151 0.1024 0.0490 1.6104 0.0146 0.0173
7.10 -0.750 -2.50 0.2311 0.0721 0.0270 1.1159 0.0395 0.0321
7.10 -0.750 -2.25 0.1605 0.0869 0.0372 1.3679 0.0272 0.0233
7.10 -0.750 -2.00 0.1151 0.1024 0.0489 1.6094 0.0194 0.0173
7.10 -0.625 -2.50 0.2309 0.0720 0.0269 1.1151 0.0527 0.0321
7.10 -0.625 -2.25 0.1604 0.0868 0.0371 1.3669 0.0362 0.0233
7.10 -0.625 -2.00 0.1150 0.1023 0.0488 1.6080 0.0259 0.0173
7.10 -0.500 -2.50 0.2308 0.0720 0.0269 1.1141 0.0703 0.0321
7.10 -0.500 -2.25 0.1603 0.0867 0.0371 1.3655 0.0483 0.0233
7.10 -0.500 -2.00 0.1149 0.1021 0.0487 1.6061 0.0345 0.0173
7.10 -0.375 -2.50 0.2305 0.0719 0.0268 1.1128 0.0937 0.0321
7.10 -0.375 -2.25 0.1601 0.0865 0.0370 1.3637 0.0643 0.0233
7.10 -0.375 -2.00 0.1148 0.1019 0.0485 1.6037 0.0459 0.0173
7.10 -0.250 -2.50 0.2302 0.0717 0.0267 1.1110 0.1248 0.0321
7.10 -0.250 -2.25 0.1599 0.0864 0.0368 1.3613 0.0857 0.0232
7.10 -0.250 -2.00 0.1146 0.1017 0.0483 1.6005 0.0612 0.0172
7.10 -0.125 -2.50 0.2298 0.0715 0.0266 1.1086 0.1664 0.0321
7.10 -0.125 -2.25 0.1596 0.0861 0.0366 1.3581 0.1142 0.0232
7.10 -0.125 -2.00 0.1144 0.1013 0.0480 1.5960 0.0815 0.0172
7.10 0.000 -2.50 0.2293 0.0713 0.0264 1.1054 0.2216 0.0320
7.10 0.000 -2.25 0.1592 0.0858 0.0364 1.3539 0.1521 0.0232
7.10 0.000 -2.00 0.1141 0.1009 0.0476 1.5902 0.1085 0.0172
7.20 -2.000 -2.50 0.2888 0.0888 0.0327 1.3788 0.0028 0.0402
7.20 -2.000 -2.25 0.2005 0.1067 0.0449 1.6866 0.0019 0.0291
7.20 -2.000 -2.00 0.1436 0.1254 0.0586 1.9796 0.0014 0.0216
7.20 -1.875 -2.50 0.2888 0.0888 0.0327 1.3787 0.0037 0.0402
7.20 -1.875 -2.25 0.2004 0.1067 0.0449 1.6865 0.0026 0.0291
7.20 -1.875 -2.00 0.1436 0.1253 0.0586 1.9795 0.0018 0.0216
7.20 -1.750 -2.50 0.2887 0.0888 0.0327 1.3786 0.0050 0.0402
7.20 -1.750 -2.25 0.2004 0.1067 0.0448 1.6864 0.0034 0.0291
7.20 -1.750 -2.00 0.1436 0.1253 0.0586 1.9793 0.0024 0.0216
7.20 -1.625 -2.50 0.2887 0.0888 0.0326 1.3785 0.0066 0.0402
7.20 -1.625 -2.25 0.2004 0.1067 0.0448 1.6863 0.0046 0.0291
7.20 -1.625 -2.00 0.1436 0.1253 0.0586 1.9791 0.0032 0.0216
7.20 -1.500 -2.50 0.2887 0.0888 0.0326 1.3783 0.0088 0.0402
7.20 -1.500 -2.25 0.2004 0.1067 0.0448 1.6860 0.0061 0.0291
7.20 -1.500 -2.00 0.1435 0.1253 0.0586 1.9788 0.0043 0.0216
7.20 -1.375 -2.50 0.2887 0.0888 0.0326 1.3781 0.0118 0.0402
7.20 -1.375 -2.25 0.2004 0.1067 0.0448 1.6858 0.0081 0.0291
7.20 -1.375 -2.00 0.1435 0.1253 0.0585 1.9784 0.0058 0.0216
7.20 -1.250 -2.50 0.2886 0.0888 0.0326 1.3779 0.0157 0.0402
7.20 -1.250 -2.25 0.2003 0.1066 0.0448 1.6854 0.0108 0.0291
7.20 -1.250 -2.00 0.1435 0.1252 0.0585 1.9777 0.0077 0.0216
7.20 -1.125 -2.50 0.2885 0.0887 0.0326 1.3775 0.0210 0.0402
7.20 -1.125 -2.25 0.2003 0.1066 0.0448 1.6849 0.0144 0.0291
7.20 -1.125 -2.00 0.1434 0.1252 0.0585 1.9770 0.0103 0.0216
7.20 -1.000 -2.50 0.2885 0.0887 0.0326 1.3770 0.0280 0.0402
7.20 -1.000 -2.25 0.2002 0.1065 0.0447 1.6842 0.0192 0.0291
7.20 -1.000 -2.00 0.1434 0.1251 0.0584 1.9761 0.0137 0.0216
7.20 -0.875 -2.50 0.2883 0.0886 0.0325 1.3763 0.0373 0.0402
7.20 -0.875 -2.25 0.2002 0.1065 0.0447 1.6833 0.0256 0.0291
7.20 -0.875 -2.00 0.1433 0.1250 0.0583 1.9750 0.0182 0.0216
7.20 -0.750 -2.50 0.2882 0.0886 0.0325 1.3754 0.0497 0.0402
7.20 -0.750 -2.25 0.2000 0.1064 0.0446 1.6822 0.0341 0.0291
7.20 -0.750 -2.00 0.1433 0.1249 0.0582 1.9734 0.0243 0.0216
7.20 -0.625 -2.50 0.2880 0.0885 0.0324 1.3742 0.0662 0.0402
7.20 -0.625 -2.25 0.1999 0.1063 0.0445 1.6806 0.0455 0.0291
7.20 -0.625 -2.00 0.1432 0.1247 0.0581 1.9712 0.0324 0.0216
7.20 -0.500 -2.50 0.2877 0.0884 0.0324 1.3726 0.0883 0.0402
7.20 -0.500 -2.25 0.1997 0.1061 0.0444 1.6785 0.0606 0.0291
7.20 -0.500 -2.00 0.1430 0.1245 0.0579 1.9684 0.0432 0.0216
7.20 -0.375 -2.50 0.2873 0.0882 0.0323 1.3704 0.1177 0.0401
7.20 -0.375 -2.25 0.1995 0.1059 0.0442 1.6757 0.0807 0.0291
7.20 -0.375 -2.00 0.1428 0.1242 0.0577 1.9647 0.0575 0.0215
7.20 -0.250 -2.50 0.2868 0.0880 0.0321 1.3676 0.1568 0.0401
7.20 -0.250 -2.25 0.1991 0.1056 0.0440 1.6720 0.1075 0.0290
7.20 -0.250 -2.00 0.1426 0.1238 0.0574 1.9597 0.0766 0.0215
7.20 -0.125 -2.50 0.2862 0.0877 0.0319 1.3639 0.2089 0.0401
7.20 -0.125 -2.25 0.1987 0.1052 0.0438 1.6671 0.1432 0.0290
7.20 -0.125 -2.00 0.1422 0.1233 0.0570 1.9533 0.1021 0.0215
7.20 0.000 -2.50 0.2853 0.0873 0.0317 1.3589 0.2781 0.0400
7.20 0.000 -2.25 0.1981 0.1047 0.0434 1.6606 0.1907 0.0290
7.20 0.000 -2.00 0.1418 0.1227 0.0564 1.9446 0.1358 0.0215
7.30 -2.000 -2.50 0.3594 0.1083 0.0388 1.6877 0.0035 0.0502
7.30 -2.000 -2.25 0.2493 0.1295 0.0530 2.0588 0.0024 0.0363
7.30 -2.000 -2.00 0.1783 0.1515 0.0687 2.4080 0.0017 0.0269
7.30 -1.875 -2.50 0.3594 0.1082 0.0388 1.6876 0.0047 0.0502
7.30 -1.875 -2.25 0.2493 0.1295 0.0530 2.0587 0.0032 0.0363
7.30 -1.875 -2.00 0.1783 0.1515 0.0687 2.4078 0.0023 0.0269
7.30 -1.750 -2.50 0.3594 0.1082 0.0388 1.6875 0.0063 0.0502
7.30 -1.750 -2.25 0.2493 0.1295 0.0530 2.0585 0.0043 0.0363
7.30 -1.750 -2.00 0.1783 0.1515 0.0687 2.4076 0.0031 0.0269
7.30 -1.625 -2.50 0.3593 0.1082 0.0388 1.6873 0.0083 0.0502
7.30 -1.625 -2.25 0.2493 0.1295 0.0530 2.0582 0.0057 0.0363
7.30 -1.625 -2.00 0.1783 0.1514 0.0687 2.4072 0.0041 0.0269
7.30 -1.500 -2.50 0.3593 0.1082 0.0388 1.6870 0.0111 0.0502
7.30 -1.500 -2.25 0.2492 0.1295 0.0529 2.0579 0.0076 0.0363
7.30 -1.500 -2.00 0.1783 0.1514 0.0687 2.4068 0.0054 0.0269
7.30 -1.375 -2.50 0.3592 0.1082 0.0388 1.6867 0.0148 0.0501
7.30 -1.375 -2.25 0.2492 0.1294 0.0529 2.0575 0.0102 0.0363
7.30 -1.375 -2.00 0.1782 0.1514 0.0686 2.4063 0.0072 0.0269
7.30 -1.250 -2.50 0.3591 0.1081 0.0388 1.6862 0.0198 0.0501
7.30 -1.250 -2.25 0.2491 0.1294 0.0529 2.0569 0.0136 0.0363
7.30 -1.250 -2.00 0.1782 0.1513 0.0686 2.4055 0.0096 0.0269
7.30 -1.125 -2.50 0.3590 0.1081 0.0387 1.6856 0.0264 0.0501
7.30 -1.125 -2.25 0.2491 0.1293 0.0528 2.0561 0.0181 0.0363
7.30 -1.125 -2.00 0.1781 0.1512 0.0685 2.4045 0.0129 0.0269
7.30 -1.000 -2.50 0.3589 0.1080 0.0387 1.6848 0.0352 0.0501
7.30 -1.000 -2.25 0.2490 0.1293 0.0528 2.0551 0.0241 0.0363
7.30 -1.000 -2.00 0.1781 0.1511 0.0684 2.4031 0.0171 0.0269
7.30 -0.875 -2.50 0.3587 0.1080 0.0387 1.6838 0.0469 0.0501
7.30 -0.875 -2.25 0.2488 0.1292 0.0527 2.0537 0.0321 0.0362
7.30 -0.875 -2.00 0.1780 0.1510 0.0683 2.4013 0.0229 0.0268
7.30 -0.750 -2.50 0.3584 0.1078 0.0386 1.6823 0.0625 0.0501
7.30 -0.750 -2.25 0.2487 0.1290 0.0526 2.0519 0.0428 0.0362
7.30 -0.750 -2.00 0.1778 0.1508 0.0682 2.3989 0.0305 0.0268
7.30 -0.625 -2.50 0.3581 0.1077 0.0385 1.6804 0.0833 0.0501
7.30 -0.625 -2.25 0.2484 0.1289 0.0525 2.0495 0.0571 0.0362
7.30 -0.625 -2.00 0.1776 0.1506 0.0680 2.3956 0.0406 0.0268
7.30 -0.500 -2.50 0.3576 0.1075 0.0384 1.6779 0.1111 0.0500
7.30 -0.500 -2.25 0.2481 0.1286 0.0523 2.0463 0.0761 0.0362
7.30 -0.500 -2.00 0.1774 0.1502 0.0677 2.3913 0.0541 0.0268
7.30 -0.375 -2.50 0.3570 0.1073 0.0382 1.6745 0.1480 0.0500
7.30 -0.375 -2.25 0.2477 0.1283 0.0521 2.0420 0.1014 0.0362
7.30 -0.375 -2.00 0.1771 0.1498 0.0674 2.3857 0.0721 0.0268
7.30 -0.250 -2.50 0.3562 0.1069 0.0380 1.6701 0.1971 0.0499
7.30 -0.250 -2.25 0.2472 0.1279 0.0518 2.0363 0.1350 0.0361
7.30 -0.250 -2.00 0.1767 0.1493 0.0670 2.3783 0.0960 0.0267
7.30 -0.125 -2.50 0.3551 0.1065 0.0377 1.6641 0.2624 0.0499
7.30 -0.125 -2.25 0.2465 0.1273 0.0514 2.0288 0.1797 0.0361
7.30 -0.125 -2.00 0.1762 0.1485 0.0664 2.3689 0.1278 0.0267
7.30 0.000 -2.50 0.3537 0.1059 0.0374 1.6562 0.3493 0.0498
7.30 0.000 -2.25 0.2455 0.1266 0.0509 2.0188 0.2392 0.0360
7.30 0.000 -2.00 0.1755 0.1476 0.0657 2.3558 0.1699 0.0266
7.40 -2.000 -2.50 0.4453 0.1308 0.0455 2.0509 0.0044 0.0624
7.40 -2.000 -2.25 0.3088 0.1559 0.0617 2.4937 0.0030 0.0451
7.40 -2.000 -2.00 0.2205 0.1814 0.0793 2.9055 0.0021 0.0333
7.40 -1.875 -2.50 0.4453 0.1308 0.0455 2.0508 0.0059 0.0624
7.40 -1.875 -2.25 0.3087 0.1559 0.0616 2.4935 0.0040 0.0451
7.40 -1.875 -2.00 0.2205 0.1814 0.0793 2.9052 0.0029 0.0333
7.40 -1.750 -2.50 0.4453 0.1308 0.0455 2.0505 0.0079 0.0624
7.40 -1.750 -2.25 0.3087 0.1558 0.0616 2.4932 0.0054 0.0451
7.40 -1.750 -2.00 0.2205 0.1813 0.0793 2.9049 0.0038 0.0333
7.40 -1.625 -2.50 0.4452 0.1308 0.0455 2.0502 0.0105 0.0624
7.40 -1.625 -2.25 0.3087 0.1558 0.0616 2.4928 0.0072 0.0451
7.40 -1.625 -2.00 0.2204 0.1813 0.0793 2.9044 0.0051 0.0333
7.40 -1.500 -2.50 0.4451 0.1308 0.0455 2.0498 0.0140 0.0624
7.40 -1.500 -2.25 0.3086 0.1558 0.0616 2.4923 0.0096 0.0451
7.40 -1.500 -2.00 0.2204 0.1812 0.0792 2.9038 0.0068 0.0333
7.40 -1.375 -2.50 0.4450 0.1307 0.0455 2.0493 0.0186 0.0624
7.40 -1.375 -2.25 0.3085 0.1557 0.0616 2.4916 0.0127 0.0451
7.40 -1.375 -2.00 0.2204 0.1812 0.0792 2.9029 0.0090 0.0333
7.40 -1.250 -2.50 0.4449 0.1307 0.0454 2.0486 0.0248 0.0624
7.40 -1.250 -2.25 0.3085 0.1557 0.0615 2.4907 0.0170 0.0451
7.40 -1.250 -2.00 0.2203 0.1811 0.0791 2.9018 0.0121 0.0333
7.40 -1.125 -2.50 0.4447 0.1306 0.0454 2.0477 0.0331 0.0624
7.40 -1.125 -2.25 0.3083 0.1556 0.0615 2.4896 0.0227 0.0451
7.40 -1.125 -2.00 0.2202 0.1810 0.0790 2.9003 0.0161 0.0333
7.40 -1.000 -2.50 0.4445 0.1305 0.0453 2.0463 0.0442 0.0623
7.40 -1.000 -2.25 0.3082 0.1555 0.0614 2.4880 0.0302 0.0450
7.40 -1.000 -2.00 0.2201 0.1808 0.0789 2.8983 0.0214 0.0333
7.40 -0.875 -2.50 0.4441 0.1304 0.0453 2.0447 0.0589 0.0623
7.40 -0.875 -2.25 0.3080 0.1553 0.0613 2.4859 0.0403 0.0450
7.40 -0.875 -2.00 0.2199 0.1806 0.0788 2.8956 0.0286 0.0333
7.40 -0.750 -2.50 0.4438 0.1302 0.0452 2.0425 0.0785 0.0623
7.40 -0.750 -2.25 0.3077 0.1551 0.0611 2.4831 0.0537 0.0450
7.40 -0.750 -2.00 0.2197 0.1804 0.0786 2.8921 0.0381 0.0333
7.40 -0.625 -2.50 0.4432 0.1300 0.0450 2.0395 0.1046 0.0623
7.40 -0.625 -2.25 0.3073 0.1548 0.0609 2.4794 0.0715 0.0450
7.40 -0.625 -2.00 0.2195 0.1800 0.0783 2.8875 0.0508 0.0333
7.40 -0.500 -2.50 0.4425 0.1297 0.0448 2.0356 0.1393 0.0622
7.40 -0.500 -2.25 0.3069 0.1545 0.0607 2.4745 0.0953 0.0449
7.40 -0.500 -2.00 0.2191 0.1796 0.0780 2.8813 0.0676 0.0332
7.40 -0.375 -2.50 0.4415 0.1293 0.0446 2.0303 0.1856 0.0621
7.40 -0.375 -2.25 0.3062 0.1540 0.0604 2.4679 0.1269 0.0449
7.40 -0.375 -2.00 0.2186 0.1790 0.0775 2.8731 0.0900 0.0332
7.40 -0.250 -2.50 0.4401 0.1288 0.0443 2.0233 0.2472 0.0620
7.40 -0.250 -2.25 0.3053 0.1533 0.0599 2.4592 0.1690 0.0448
7.40 -0.250 -2.00 0.2180 0.1781 0.0769 2.8622 0.1199 0.0331
7.40 -0.125 -2.50 0.4384 0.1281 0.0439 2.0140 0.3290 0.0619
7.40 -0.125 -2.25 0.3042 0.1525 0.0594 2.4478 0.2249 0.0447
7.40 -0.125 -2.00 0.2172 0.1771 0.0761 2.8479 0.1595 0.0331
7.40 0.000 -2.50 0.4360 0.1271 0.0433 2.0016 0.4375 0.0618
7.40 0.000 -2.25 0.3026 0.1514 0.0586 2.4325 0.2991 0.0446
7.40 0.000 -2.00 0.2161 0.1757 0.0751 2.8293 0.2120 0.0330
7.50 -2.000 -2.50 0.5483 0.1564 0.0523 2.4671 0.0055 0.0774
7.50 -2.000 -2.25 0.3799 0.1853 0.0703 2.9877 0.0038 0.0558
7.50 -2.000 -2.00 0.2709 0.2145 0.0897 3.4679 0.0027 0.0412
7.50 -1.775 -2.50 0.5482 0.1563 0.0523 2.4664 0.0093 0.0774
7.50 -1.775 -2.25 0.3798 0.1853 0.0702 2.9871 0.0063 0.0558
7.50 -1.775 -2.00 0.2709 0.2144 0.0896 3.4674 0.0045 0.0412
7.50 -1.750 -2.50 0.5481 0.1563 0.0523 2.4664 0.0098 0.0774
7.50 -1.750 -2.25 0.3798 0.1852 0.0702 2.9870 0.0067 0.0558
7.50 -1.750 -2.00 0.2709 0.2144 0.0896 3.4671 0.0048 0.0412
7.50 -1.625 -2.50 0.5480 0.1563 0.0523 2.4659 0.0131 0.0774
7.50 -1.625 -2.25 0.3798 0.1852 0.0702 2.9864 0.0090 0.0558
7.50 -1.625 -2.00 0.2708 0.2143 0.0896 3.4663 0.0063 0.0412
