#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 60 kK
# SED: WM-Basic (Pauldrach et al 2001 (30-60 kK)
#spherical geometry
#
12+log(O/H) T_eff log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
7.4 37500.00 -3.99 0.0076 0.0000 0.0048 0.0000 0.0342 0.0000 0.0000 0.0000 0.0114 0.0000 0.0000 0.0173 0.0000 0.0000 0.0000 0.0022 0.0000
7.4 37500.00 -3.74 0.0063 0.0000 0.0058 0.0000 0.0342 0.0000 0.0000 0.0000 0.0175 0.0000 0.0000 0.0262 0.0012 0.0000 0.0015 0.0022 0.0000
7.4 37500.00 -3.51 0.0049 0.0000 0.0072 0.0000 0.0353 0.0000 0.0000 0.0000 0.0264 0.0000 0.0000 0.0391 0.0032 0.0000 0.0039 0.0022 0.0000
7.4 37500.00 -3.27 0.0038 0.0000 0.0084 0.0000 0.0355 0.0000 0.0000 0.0014 0.0362 0.0000 0.0000 0.0528 0.0103 0.0022 0.0128 0.0020 0.0000
7.4 37500.00 -3.03 0.0027 0.0000 0.0095 0.0000 0.0353 0.0000 0.0000 0.0028 0.0455 0.0000 0.0000 0.0655 0.0291 0.0045 0.0359 0.0016 0.0000
7.4 37500.00 -2.79 0.0019 0.0000 0.0105 0.0018 0.0342 0.0000 0.0000 0.0057 0.0529 0.0000 0.0000 0.0752 0.0602 0.0068 0.0740 0.0013 0.0000
7.4 37500.00 -2.54 0.0012 0.0000 0.0113 0.0042 0.0320 0.0000 0.0000 0.0103 0.0579 0.0000 0.0000 0.0816 0.0926 0.0087 0.1132 0.0000 0.0000
7.4 37500.00 -2.29 0.0000 0.0000 0.0117 0.0085 0.0289 0.0000 0.0000 0.0158 0.0609 0.0000 0.0000 0.0852 0.1209 0.0101 0.1469 0.0000 0.0000
7.4 37500.00 -2.04 0.0000 0.0000 0.0120 0.0150 0.0255 0.0000 0.0000 0.0216 0.0625 0.0000 0.0000 0.0869 0.1451 0.0112 0.1751 0.0000 0.0000
7.4 37500.00 -1.79 0.0000 0.0000 0.0122 0.0241 0.0219 0.0000 0.0000 0.0278 0.0631 0.0000 0.0000 0.0871 0.1658 0.0120 0.1985 0.0000 0.0000
7.4 37500.00 -1.54 0.0000 0.0000 0.0122 0.0355 0.0184 0.0000 0.0000 0.0338 0.0627 0.0000 0.0000 0.0860 0.1825 0.0126 0.2169 0.0000 0.0000
7.4 40000.00 -4.00 0.0046 0.0000 0.0083 0.0000 0.0386 0.0000 0.0000 0.0031 0.0183 0.0000 0.0000 0.0277 0.0023 0.0000 0.0029 0.0023 0.0000
7.4 40000.00 -3.75 0.0033 0.0000 0.0092 0.0000 0.0358 0.0000 0.0000 0.0052 0.0261 0.0000 0.0000 0.0389 0.0073 0.0000 0.0091 0.0022 0.0000
7.4 40000.00 -3.51 0.0025 0.0000 0.0098 0.0000 0.0360 0.0000 0.0000 0.0037 0.0349 0.0000 0.0000 0.0513 0.0133 0.0021 0.0165 0.0020 0.0000
7.4 40000.00 -3.27 0.0017 0.0000 0.0106 0.0010 0.0340 0.0000 0.0000 0.0068 0.0442 0.0000 0.0000 0.0641 0.0374 0.0046 0.0461 0.0016 0.0000
7.4 40000.00 -3.02 0.0010 0.0000 0.0114 0.0033 0.0307 0.0000 0.0000 0.0127 0.0523 0.0000 0.0000 0.0747 0.0805 0.0075 0.0991 0.0011 0.0000
7.4 40000.00 -2.78 0.0000 0.0000 0.0119 0.0085 0.0262 0.0000 0.0000 0.0209 0.0577 0.0000 0.0000 0.0814 0.1221 0.0096 0.1494 0.0000 0.0000
7.4 40000.00 -2.53 0.0000 0.0000 0.0122 0.0182 0.0213 0.0000 0.0000 0.0296 0.0606 0.0000 0.0000 0.0845 0.1542 0.0110 0.1876 0.0000 0.0000
7.4 40000.00 -2.28 0.0000 0.0000 0.0123 0.0320 0.0170 0.0000 0.0000 0.0371 0.0613 0.0000 0.0000 0.0847 0.1776 0.0120 0.2145 0.0000 0.0000
7.4 40000.00 -2.03 0.0000 0.0000 0.0122 0.0484 0.0134 0.0000 0.0000 0.0434 0.0606 0.0000 0.0000 0.0832 0.1951 0.0127 0.2339 0.0000 0.0000
7.4 40000.00 -1.77 0.0000 0.0000 0.0120 0.0683 0.0104 0.0000 0.0000 0.0490 0.0588 0.0000 0.0000 0.0802 0.2098 0.0132 0.2494 0.0000 0.0000
7.4 40000.00 -1.52 0.0000 0.0000 0.0117 0.0893 0.0081 0.0000 0.0000 0.0533 0.0564 0.0000 0.0000 0.0763 0.2213 0.0137 0.2608 0.0000 0.0000
7.4 45000.00 -4.00 0.0042 0.0000 0.0091 0.0000 0.0374 0.0000 0.0000 0.0088 0.0212 0.0000 0.0000 0.0320 0.0034 0.0000 0.0043 0.0024 0.0000
7.4 45000.00 -3.75 0.0029 0.0000 0.0099 0.0000 0.0322 0.0000 0.0000 0.0137 0.0294 0.0000 0.0000 0.0437 0.0107 0.0011 0.0134 0.0022 0.0000
7.4 45000.00 -3.50 0.0020 0.0000 0.0105 0.0000 0.0309 0.0000 0.0000 0.0136 0.0387 0.0000 0.0000 0.0568 0.0196 0.0026 0.0243 0.0020 0.0000
7.4 45000.00 -3.26 0.0013 0.0000 0.0112 0.0019 0.0255 0.0000 0.0000 0.0218 0.0477 0.0000 0.0000 0.0688 0.0523 0.0055 0.0646 0.0015 0.0000
7.4 45000.00 -3.02 0.0000 0.0000 0.0117 0.0058 0.0192 0.0000 0.0000 0.0321 0.0548 0.0000 0.0000 0.0779 0.0997 0.0082 0.1225 0.0011 0.0000
7.4 45000.00 -2.77 0.0000 0.0000 0.0120 0.0148 0.0137 0.0000 0.0000 0.0418 0.0592 0.0000 0.0000 0.0830 0.1413 0.0102 0.1727 0.0000 0.0000
7.4 45000.00 -2.53 0.0000 0.0000 0.0120 0.0293 0.0098 0.0000 0.0000 0.0490 0.0608 0.0000 0.0000 0.0843 0.1705 0.0115 0.2070 0.0000 0.0000
7.4 45000.00 -2.28 0.0000 0.0000 0.0117 0.0480 0.0071 0.0000 0.0000 0.0543 0.0604 0.0000 0.0000 0.0830 0.1921 0.0123 0.2315 0.0000 0.0000
7.4 45000.00 -2.02 0.0000 0.0000 0.0113 0.0695 0.0051 0.0000 0.0000 0.0582 0.0587 0.0000 0.0000 0.0801 0.2090 0.0128 0.2498 0.0000 0.0000
7.4 45000.00 -1.77 0.0000 0.0000 0.0107 0.0924 0.0038 0.0000 0.0000 0.0612 0.0561 0.0000 0.0000 0.0760 0.2224 0.0131 0.2636 0.0000 0.0000
7.4 45000.00 -1.52 0.0000 0.0000 0.0101 0.1155 0.0029 0.0000 0.0000 0.0634 0.0530 0.0000 0.0000 0.0713 0.2333 0.0132 0.2740 0.0000 0.0000
7.4 50000.00 -4.00 0.0039 0.0000 0.0097 0.0000 0.0340 0.0000 0.0000 0.0181 0.0221 0.0000 0.0000 0.0334 0.0052 0.0000 0.0065 0.0024 0.0000
7.4 50000.00 -3.75 0.0027 0.0000 0.0103 0.0000 0.0266 0.0000 0.0000 0.0252 0.0303 0.0000 0.0000 0.0450 0.0158 0.0014 0.0197 0.0022 0.0000
7.4 50000.00 -3.51 0.0018 0.0000 0.0109 0.0010 0.0247 0.0000 0.0000 0.0249 0.0397 0.0000 0.0000 0.0581 0.0321 0.0033 0.0398 0.0019 0.0000
7.4 50000.00 -3.26 0.0011 0.0000 0.0114 0.0036 0.0181 0.0000 0.0000 0.0346 0.0481 0.0000 0.0000 0.0693 0.0740 0.0062 0.0914 0.0014 0.0000
7.4 50000.00 -3.02 0.0000 0.0000 0.0118 0.0111 0.0121 0.0000 0.0000 0.0442 0.0545 0.0000 0.0000 0.0773 0.1236 0.0088 0.1518 0.0000 0.0000
7.4 50000.00 -2.77 0.0000 0.0000 0.0118 0.0271 0.0079 0.0000 0.0000 0.0517 0.0576 0.0000 0.0000 0.0804 0.1614 0.0104 0.1970 0.0000 0.0000
7.4 50000.00 -2.53 0.0000 0.0000 0.0114 0.0493 0.0054 0.0000 0.0000 0.0566 0.0575 0.0000 0.0011 0.0794 0.1865 0.0111 0.2261 0.0000 0.0000
7.4 50000.00 -2.28 0.0000 0.0000 0.0108 0.0748 0.0038 0.0000 0.0000 0.0601 0.0554 0.0000 0.0019 0.0760 0.2052 0.0114 0.2469 0.0000 0.0000
7.4 50000.00 -2.06 0.0000 0.0000 0.0103 0.0963 0.0029 0.0000 0.0000 0.0623 0.0529 0.0000 0.0032 0.0721 0.2171 0.0113 0.2595 0.0000 0.0000
7.4 50000.00 -1.81 0.0000 0.0000 0.0095 0.1216 0.0021 0.0000 0.0000 0.0642 0.0493 0.0000 0.0058 0.0668 0.2286 0.0110 0.2711 0.0000 0.0000
7.4 50000.00 -1.52 0.0000 0.0000 0.0086 0.1482 0.0015 0.0000 0.0000 0.0660 0.0447 0.0000 0.0103 0.0602 0.2388 0.0104 0.2808 0.0000 0.0000
7.4 55000.00 -4.00 0.0034 0.0000 0.0103 0.0000 0.0381 0.0000 0.0000 0.0110 0.0245 0.0000 0.0000 0.0370 0.0040 0.0000 0.0050 0.0024 0.0000
7.4 55000.00 -3.75 0.0023 0.0000 0.0108 0.0000 0.0318 0.0000 0.0000 0.0166 0.0327 0.0000 0.0000 0.0485 0.0123 0.0016 0.0153 0.0022 0.0000
7.4 55000.00 -3.51 0.0015 0.0000 0.0112 0.0011 0.0254 0.0000 0.0000 0.0243 0.0412 0.0000 0.0000 0.0602 0.0346 0.0037 0.0429 0.0019 0.0000
7.4 55000.00 -3.26 0.0000 0.0000 0.0117 0.0041 0.0184 0.0000 0.0000 0.0342 0.0494 0.0000 0.0000 0.0709 0.0795 0.0068 0.0981 0.0013 0.0000
7.4 55000.00 -3.02 0.0000 0.0000 0.0120 0.0124 0.0124 0.0000 0.0000 0.0439 0.0552 0.0000 0.0000 0.0779 0.1281 0.0092 0.1572 0.0000 0.0000
7.4 55000.00 -2.77 0.0000 0.0000 0.0120 0.0295 0.0083 0.0000 0.0000 0.0513 0.0577 0.0000 0.0000 0.0803 0.1645 0.0108 0.2006 0.0000 0.0000
7.4 55000.00 -2.53 0.0000 0.0000 0.0117 0.0529 0.0057 0.0000 0.0000 0.0564 0.0573 0.0000 0.0000 0.0788 0.1893 0.0116 0.2292 0.0000 0.0000
7.4 55000.00 -2.28 0.0000 0.0000 0.0111 0.0785 0.0041 0.0000 0.0000 0.0599 0.0552 0.0000 0.0000 0.0753 0.2078 0.0120 0.2495 0.0000 0.0000
7.4 55000.00 -2.08 0.0000 0.0000 0.0106 0.0987 0.0032 0.0000 0.0000 0.0620 0.0529 0.0000 0.0013 0.0718 0.2193 0.0120 0.2615 0.0000 0.0000
7.4 55000.00 -1.77 0.0000 0.0000 0.0098 0.1287 0.0022 0.0000 0.0000 0.0645 0.0487 0.0000 0.0028 0.0656 0.2334 0.0118 0.2756 0.0000 0.0000
7.4 55000.00 -1.53 0.0000 0.0000 0.0091 0.1506 0.0017 0.0000 0.0000 0.0660 0.0451 0.0000 0.0046 0.0604 0.2424 0.0115 0.2839 0.0000 0.0000
7.4 60000.00 -4.00 0.0034 0.0000 0.0105 0.0000 0.0347 0.0000 0.0000 0.0185 0.0216 0.0000 0.0000 0.0326 0.0061 0.0000 0.0077 0.0024 0.0000
7.4 60000.00 -3.75 0.0023 0.0000 0.0109 0.0000 0.0269 0.0000 0.0000 0.0255 0.0295 0.0000 0.0000 0.0438 0.0182 0.0019 0.0228 0.0022 0.0000
7.4 60000.00 -3.50 0.0015 0.0000 0.0113 0.0018 0.0195 0.0000 0.0000 0.0341 0.0384 0.0000 0.0000 0.0560 0.0486 0.0043 0.0602 0.0018 0.0000
7.4 60000.00 -3.26 0.0000 0.0000 0.0116 0.0064 0.0132 0.0000 0.0000 0.0427 0.0465 0.0000 0.0000 0.0666 0.0957 0.0071 0.1180 0.0013 0.0000
7.4 60000.00 -3.01 0.0000 0.0000 0.0117 0.0200 0.0083 0.0000 0.0000 0.0504 0.0521 0.0000 0.0011 0.0734 0.1427 0.0094 0.1750 0.0000 0.0000
7.4 60000.00 -2.78 0.0000 0.0000 0.0113 0.0441 0.0054 0.0000 0.0000 0.0556 0.0534 0.0000 0.0021 0.0742 0.1739 0.0107 0.2120 0.0000 0.0000
7.4 60000.00 -2.53 0.0000 0.0000 0.0105 0.0742 0.0037 0.0000 0.0000 0.0593 0.0518 0.0000 0.0036 0.0712 0.1961 0.0114 0.2372 0.0000 0.0000
7.4 60000.00 -2.28 0.0000 0.0000 0.0097 0.1034 0.0026 0.0000 0.0000 0.0617 0.0489 0.0000 0.0062 0.0667 0.2120 0.0115 0.2545 0.0000 0.0000
7.4 60000.00 -2.09 0.0000 0.0000 0.0091 0.1240 0.0021 0.0000 0.0000 0.0630 0.0463 0.0000 0.0091 0.0629 0.2212 0.0114 0.2640 0.0000 0.0000
7.4 60000.00 -1.77 0.0000 0.0000 0.0081 0.1554 0.0015 0.0000 0.0000 0.0646 0.0416 0.0000 0.0155 0.0562 0.2333 0.0110 0.2759 0.0000 0.0000
7.4 60000.00 -1.52 0.0000 0.0000 0.0073 0.1766 0.0011 0.0000 0.0000 0.0654 0.0380 0.0000 0.0218 0.0510 0.2405 0.0106 0.2825 0.0000 0.0000
7.7 30000.00 -3.99 0.0202 0.0000 0.0000 0.0000 0.0347 0.0000 0.0000 0.0000 0.0029 0.0000 0.0000 0.0046 0.0000 0.0000 0.0000 0.0028 0.0000
7.7 30000.00 -3.74 0.0201 0.0000 0.0000 0.0000 0.0384 0.0000 0.0000 0.0000 0.0049 0.0000 0.0000 0.0077 0.0000 0.0000 0.0000 0.0028 0.0000
7.7 30000.00 -3.51 0.0192 0.0000 0.0000 0.0000 0.0397 0.0000 0.0000 0.0000 0.0104 0.0000 0.0000 0.0160 0.0000 0.0000 0.0000 0.0028 0.0000
7.7 30000.00 -3.26 0.0191 0.0000 0.0000 0.0000 0.0412 0.0000 0.0000 0.0000 0.0173 0.0000 0.0000 0.0263 0.0000 0.0000 0.0000 0.0028 0.0000
7.7 30000.00 -3.02 0.0189 0.0000 0.0010 0.0000 0.0418 0.0000 0.0000 0.0000 0.0264 0.0000 0.0000 0.0401 0.0000 0.0000 0.0000 0.0028 0.0000
7.7 30000.00 -2.77 0.0183 0.0000 0.0012 0.0000 0.0417 0.0000 0.0000 0.0000 0.0363 0.0000 0.0000 0.0549 0.0000 0.0000 0.0000 0.0028 0.0000
7.7 30000.00 -2.52 0.0174 0.0000 0.0016 0.0000 0.0407 0.0000 0.0000 0.0000 0.0434 0.0000 0.0000 0.0656 0.0000 0.0000 0.0010 0.0027 0.0000
7.7 30000.00 -2.27 0.0160 0.0000 0.0021 0.0000 0.0391 0.0000 0.0000 0.0000 0.0477 0.0000 0.0000 0.0718 0.0023 0.0000 0.0029 0.0025 0.0000
7.7 30000.00 -2.02 0.0143 0.0000 0.0028 0.0000 0.0372 0.0000 0.0000 0.0000 0.0500 0.0000 0.0000 0.0747 0.0051 0.0014 0.0063 0.0023 0.0000
7.7 30000.00 -1.77 0.0126 0.0000 0.0035 0.0000 0.0353 0.0000 0.0000 0.0000 0.0512 0.0000 0.0000 0.0757 0.0090 0.0021 0.0109 0.0021 0.0000
7.7 30000.00 -1.52 0.0107 0.0000 0.0044 0.0000 0.0334 0.0000 0.0000 0.0000 0.0519 0.0000 0.0000 0.0753 0.0140 0.0028 0.0169 0.0019 0.0000
7.7 32500.00 -3.99 0.0248 0.0000 0.0018 0.0000 0.0487 0.0000 0.0000 0.0000 0.0066 0.0000 0.0000 0.0104 0.0000 0.0000 0.0000 0.0035 0.0011
7.7 32500.00 -3.74 0.0245 0.0000 0.0021 0.0000 0.0521 0.0000 0.0000 0.0000 0.0110 0.0000 0.0000 0.0170 0.0000 0.0000 0.0000 0.0036 0.0011
7.7 32500.00 -3.51 0.0241 0.0000 0.0031 0.0000 0.0563 0.0000 0.0000 0.0000 0.0215 0.0000 0.0000 0.0328 0.0000 0.0000 0.0000 0.0037 0.0011
7.7 32500.00 -3.27 0.0239 0.0000 0.0035 0.0000 0.0581 0.0000 0.0000 0.0000 0.0337 0.0000 0.0000 0.0509 0.0000 0.0000 0.0000 0.0038 0.0011
7.7 32500.00 -3.04 0.0235 0.0000 0.0040 0.0000 0.0593 0.0000 0.0000 0.0000 0.0483 0.0000 0.0000 0.0724 0.0010 0.0000 0.0013 0.0038 0.0011
7.7 32500.00 -2.78 0.0225 0.0000 0.0050 0.0000 0.0597 0.0000 0.0000 0.0000 0.0633 0.0000 0.0000 0.0943 0.0037 0.0013 0.0046 0.0037 0.0011
7.7 32500.00 -2.53 0.0210 0.0000 0.0062 0.0000 0.0594 0.0000 0.0000 0.0000 0.0732 0.0000 0.0000 0.1086 0.0102 0.0025 0.0126 0.0035 0.0010
7.7 32500.00 -2.28 0.0190 0.0000 0.0076 0.0000 0.0584 0.0000 0.0000 0.0011 0.0797 0.0000 0.0000 0.1177 0.0212 0.0039 0.0261 0.0032 0.0000
7.7 32500.00 -2.02 0.0165 0.0000 0.0094 0.0010 0.0569 0.0000 0.0000 0.0022 0.0839 0.0000 0.0000 0.1234 0.0361 0.0055 0.0440 0.0029 0.0000
7.7 32500.00 -1.78 0.0138 0.0000 0.0113 0.0021 0.0550 0.0000 0.0000 0.0037 0.0865 0.0000 0.0000 0.1264 0.0535 0.0072 0.0647 0.0026 0.0000
7.7 32500.00 -1.52 0.0108 0.0000 0.0134 0.0040 0.0525 0.0000 0.0000 0.0060 0.0881 0.0000 0.0000 0.1277 0.0746 0.0091 0.0891 0.0022 0.0000
7.7 35000.00 -3.99 0.0256 0.0000 0.0044 0.0000 0.0599 0.0000 0.0000 0.0000 0.0131 0.0000 0.0000 0.0204 0.0000 0.0000 0.0000 0.0040 0.0013
7.7 35000.00 -3.74 0.0243 0.0000 0.0054 0.0000 0.0619 0.0000 0.0000 0.0000 0.0209 0.0000 0.0000 0.0321 0.0000 0.0000 0.0000 0.0041 0.0012
7.7 35000.00 -3.51 0.0206 0.0000 0.0094 0.0000 0.0657 0.0000 0.0000 0.0000 0.0366 0.0000 0.0000 0.0552 0.0012 0.0000 0.0015 0.0042 0.0013
7.7 35000.00 -3.26 0.0193 0.0000 0.0109 0.0000 0.0672 0.0000 0.0000 0.0000 0.0534 0.0000 0.0000 0.0798 0.0039 0.0013 0.0049 0.0042 0.0012
7.7 35000.00 -3.02 0.0220 0.0000 0.0083 0.0000 0.0668 0.0000 0.0000 0.0000 0.0659 0.0000 0.0000 0.0978 0.0072 0.0017 0.0089 0.0041 0.0012
7.7 35000.00 -2.78 0.0156 0.0000 0.0149 0.0000 0.0689 0.0000 0.0000 0.0020 0.0865 0.0000 0.0000 0.1267 0.0342 0.0063 0.0422 0.0035 0.0010
7.7 35000.00 -2.53 0.0129 0.0000 0.0175 0.0018 0.0681 0.0000 0.0000 0.0042 0.0972 0.0000 0.0000 0.1416 0.0683 0.0094 0.0838 0.0030 0.0000
7.7 35000.00 -2.28 0.0097 0.0000 0.0203 0.0040 0.0662 0.0000 0.0000 0.0080 0.1046 0.0000 0.0000 0.1514 0.1077 0.0124 0.1312 0.0025 0.0000
7.7 35000.00 -2.02 0.0065 0.0000 0.0232 0.0079 0.0632 0.0000 0.0000 0.0132 0.1096 0.0000 0.0000 0.1578 0.1493 0.0152 0.1799 0.0020 0.0000
7.7 35000.00 -1.78 0.0038 0.0000 0.0255 0.0140 0.0593 0.0000 0.0000 0.0195 0.1128 0.0000 0.0000 0.1615 0.1907 0.0177 0.2270 0.0015 0.0000
7.7 35000.00 -1.53 0.0020 0.0000 0.0270 0.0231 0.0547 0.0000 0.0000 0.0271 0.1147 0.0000 0.0000 0.1632 0.2312 0.0198 0.2716 0.0011 0.0000
7.7 37500.00 -3.99 0.0189 0.0000 0.0116 0.0000 0.0669 0.0000 0.0000 0.0000 0.0216 0.0000 0.0000 0.0333 0.0000 0.0000 0.0000 0.0042 0.0013
7.7 37500.00 -3.74 0.0157 0.0000 0.0140 0.0000 0.0668 0.0000 0.0000 0.0000 0.0331 0.0000 0.0000 0.0503 0.0023 0.0000 0.0029 0.0042 0.0013
7.7 37500.00 -3.51 0.0122 0.0000 0.0175 0.0000 0.0688 0.0000 0.0000 0.0013 0.0499 0.0000 0.0000 0.0749 0.0060 0.0015 0.0075 0.0041 0.0012
7.7 37500.00 -3.26 0.0093 0.0000 0.0203 0.0000 0.0689 0.0000 0.0000 0.0025 0.0684 0.0000 0.0000 0.1014 0.0195 0.0041 0.0241 0.0038 0.0011
7.7 37500.00 -3.02 0.0067 0.0000 0.0230 0.0012 0.0684 0.0000 0.0000 0.0051 0.0857 0.0000 0.0000 0.1257 0.0546 0.0085 0.0674 0.0031 0.0000
7.7 37500.00 -2.78 0.0045 0.0000 0.0252 0.0035 0.0662 0.0000 0.0000 0.0104 0.0990 0.0000 0.0000 0.1438 0.1127 0.0129 0.1386 0.0024 0.0000
7.7 37500.00 -2.53 0.0029 0.0000 0.0269 0.0084 0.0617 0.0000 0.0000 0.0187 0.1077 0.0000 0.0000 0.1553 0.1733 0.0164 0.2115 0.0018 0.0000
7.7 37500.00 -2.28 0.0019 0.0000 0.0280 0.0170 0.0559 0.0000 0.0000 0.0287 0.1128 0.0000 0.0000 0.1617 0.2262 0.0191 0.2732 0.0014 0.0000
7.7 37500.00 -2.03 0.0012 0.0000 0.0286 0.0300 0.0495 0.0000 0.0000 0.0397 0.1155 0.0000 0.0000 0.1645 0.2715 0.0211 0.3241 0.0010 0.0000
7.7 37500.00 -1.77 0.0000 0.0000 0.0289 0.0480 0.0427 0.0000 0.0000 0.0512 0.1163 0.0000 0.0000 0.1645 0.3105 0.0226 0.3658 0.0000 0.0000
7.7 37500.00 -1.53 0.0000 0.0000 0.0289 0.0707 0.0359 0.0000 0.0000 0.0625 0.1155 0.0000 0.0000 0.1623 0.3426 0.0238 0.3983 0.0000 0.0000
7.7 40000.00 -3.99 0.0116 0.0000 0.0205 0.0000 0.0762 0.0000 0.0000 0.0060 0.0353 0.0000 0.0000 0.0539 0.0045 0.0000 0.0056 0.0045 0.0014
7.7 40000.00 -3.75 0.0081 0.0000 0.0227 0.0000 0.0707 0.0000 0.0000 0.0101 0.0504 0.0000 0.0000 0.0758 0.0141 0.0017 0.0176 0.0043 0.0013
7.7 40000.00 -3.51 0.0063 0.0000 0.0240 0.0000 0.0707 0.0000 0.0000 0.0070 0.0671 0.0000 0.0000 0.0998 0.0256 0.0040 0.0317 0.0039 0.0012
7.7 40000.00 -3.26 0.0041 0.0000 0.0260 0.0020 0.0668 0.0000 0.0000 0.0128 0.0847 0.0000 0.0000 0.1244 0.0714 0.0089 0.0884 0.0031 0.0000
7.7 40000.00 -3.01 0.0025 0.0000 0.0277 0.0065 0.0603 0.0000 0.0000 0.0239 0.0997 0.0000 0.0000 0.1447 0.1538 0.0145 0.1895 0.0022 0.0000
7.7 40000.00 -2.77 0.0016 0.0000 0.0288 0.0168 0.0513 0.0000 0.0000 0.0392 0.1092 0.0000 0.0000 0.1569 0.2329 0.0185 0.2850 0.0016 0.0000
7.7 40000.00 -2.52 0.0011 0.0000 0.0294 0.0366 0.0416 0.0000 0.0000 0.0557 0.1138 0.0000 0.0000 0.1620 0.2935 0.0212 0.3558 0.0011 0.0000
7.7 40000.00 -2.27 0.0000 0.0000 0.0295 0.0649 0.0332 0.0000 0.0000 0.0702 0.1146 0.0000 0.0000 0.1618 0.3376 0.0230 0.4045 0.0000 0.0000
7.7 40000.00 -2.02 0.0000 0.0000 0.0293 0.0985 0.0262 0.0000 0.0000 0.0824 0.1131 0.0000 0.0000 0.1584 0.3709 0.0243 0.4389 0.0000 0.0000
7.7 40000.00 -1.76 0.0000 0.0000 0.0288 0.1392 0.0203 0.0000 0.0000 0.0932 0.1097 0.0000 0.0000 0.1523 0.3991 0.0253 0.4659 0.0000 0.0000
7.7 40000.00 -1.51 0.0000 0.0000 0.0281 0.1822 0.0158 0.0000 0.0000 0.1018 0.1050 0.0000 0.0000 0.1447 0.4218 0.0261 0.4857 0.0000 0.0000
7.7 45000.00 -4.00 0.0106 0.0000 0.0226 0.0000 0.0743 0.0000 0.0000 0.0172 0.0412 0.0000 0.0000 0.0628 0.0067 0.0000 0.0084 0.0046 0.0015
7.7 45000.00 -3.75 0.0074 0.0000 0.0245 0.0000 0.0641 0.0000 0.0000 0.0267 0.0571 0.0000 0.0000 0.0856 0.0209 0.0022 0.0260 0.0044 0.0014
7.7 45000.00 -3.50 0.0050 0.0000 0.0260 0.0010 0.0613 0.0000 0.0000 0.0261 0.0750 0.0000 0.0000 0.1111 0.0378 0.0051 0.0469 0.0039 0.0012
7.7 45000.00 -3.25 0.0031 0.0000 0.0276 0.0037 0.0506 0.0000 0.0000 0.0419 0.0920 0.0000 0.0000 0.1344 0.1007 0.0105 0.1245 0.0030 0.0000
7.7 45000.00 -3.01 0.0020 0.0000 0.0288 0.0115 0.0382 0.0000 0.0000 0.0617 0.1051 0.0000 0.0000 0.1516 0.1919 0.0160 0.2361 0.0021 0.0000
7.7 45000.00 -2.76 0.0013 0.0000 0.0293 0.0296 0.0271 0.0000 0.0000 0.0803 0.1128 0.0000 0.0000 0.1608 0.2716 0.0198 0.3316 0.0014 0.0000
7.7 45000.00 -2.52 0.0000 0.0000 0.0291 0.0594 0.0193 0.0000 0.0000 0.0942 0.1151 0.0000 0.0000 0.1625 0.3270 0.0222 0.3953 0.0011 0.0000
7.7 45000.00 -2.27 0.0000 0.0000 0.0283 0.0982 0.0139 0.0000 0.0000 0.1043 0.1139 0.0000 0.0000 0.1593 0.3679 0.0237 0.4396 0.0000 0.0000
7.7 45000.00 -2.01 0.0000 0.0000 0.0272 0.1426 0.0100 0.0000 0.0000 0.1120 0.1103 0.0000 0.0000 0.1531 0.4003 0.0247 0.4720 0.0000 0.0000
7.7 45000.00 -1.76 0.0000 0.0000 0.0258 0.1899 0.0074 0.0000 0.0000 0.1179 0.1052 0.0000 0.0000 0.1450 0.4265 0.0253 0.4961 0.0000 0.0000
7.7 45000.00 -1.51 0.0000 0.0000 0.0243 0.2373 0.0056 0.0000 0.0000 0.1224 0.0991 0.0000 0.0000 0.1357 0.4481 0.0255 0.5142 0.0000 0.0000
7.7 50000.00 -4.00 0.0099 0.0000 0.0242 0.0000 0.0678 0.0000 0.0000 0.0355 0.0432 0.0000 0.0000 0.0657 0.0101 0.0000 0.0128 0.0047 0.0016
7.7 50000.00 -3.75 0.0067 0.0000 0.0257 0.0000 0.0531 0.0000 0.0000 0.0494 0.0591 0.0000 0.0000 0.0884 0.0309 0.0028 0.0386 0.0044 0.0014
7.7 50000.00 -3.50 0.0044 0.0000 0.0270 0.0020 0.0493 0.0000 0.0000 0.0484 0.0773 0.0000 0.0000 0.1140 0.0624 0.0063 0.0774 0.0038 0.0012
7.7 50000.00 -3.26 0.0028 0.0000 0.0283 0.0071 0.0361 0.0000 0.0000 0.0672 0.0933 0.0000 0.0000 0.1359 0.1437 0.0120 0.1775 0.0028 0.0000
7.7 50000.00 -3.01 0.0018 0.0000 0.0290 0.0220 0.0241 0.0000 0.0000 0.0859 0.1052 0.0000 0.0000 0.1511 0.2397 0.0171 0.2945 0.0019 0.0000
7.7 50000.00 -2.76 0.0012 0.0000 0.0289 0.0544 0.0157 0.0000 0.0000 0.1003 0.1103 0.0000 0.0013 0.1565 0.3123 0.0202 0.3807 0.0013 0.0000
7.7 50000.00 -2.52 0.0000 0.0000 0.0278 0.1003 0.0107 0.0000 0.0000 0.1098 0.1094 0.0000 0.0020 0.1537 0.3601 0.0217 0.4345 0.0000 0.0000
