#Cloudy 17.00 models results grids
# O/H: 8.1 - 9.0, log U: -4.0 - -1.0, alpha_OX = -2.0 - -1.0
# SED: AGN doubled peak power law, stopping criterion = 98% free electrons w/ dust grains
#plane-parallel geometry
12+log(O/H) a_ox log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
9.0 -1.40 -3.50 0.0360 0.0000 0.2102 0.0782 0.2895 0.0011 0.0000 0.8576 0.6817 0.0000 0.0597 0.6920 1.0157 0.1512 0.5324 0.0468 0.0065
9.0 -1.40 -3.25 0.0292 0.0019 0.2578 0.2441 0.2558 0.0037 0.0038 1.1467 0.9805 0.0039 0.2609 0.9915 2.2090 0.3292 1.1509 0.0418 0.0058
9.0 -1.40 -3.00 0.0183 0.0056 0.2709 0.6133 0.1870 0.0105 0.0169 1.2913 1.1677 0.0176 0.7791 1.1798 3.2744 0.5144 1.7000 0.0283 0.0040
9.0 -1.40 -2.75 0.0104 0.0151 0.2594 1.3069 0.1279 0.0277 0.0625 1.3607 1.2247 0.0653 1.6692 1.2355 3.9588 0.6438 2.0179 0.0167 0.0023
9.0 -1.40 -2.50 0.0055 0.0371 0.2276 2.3696 0.0808 0.0672 0.1918 1.3895 1.1583 0.2021 2.8840 1.1663 4.3076 0.7135 2.1317 0.0092 0.0013
9.0 -1.40 -2.25 0.0028 0.0768 0.1860 3.5211 0.0488 0.1370 0.4931 1.3756 0.9952 0.5250 4.3206 1.0006 4.3928 0.7284 2.0965 0.0053 0.0000
9.0 -1.40 -2.00 0.0015 0.1373 0.1433 4.3442 0.0283 0.2410 1.1276 1.3117 0.7822 1.2163 6.1211 0.7858 4.2997 0.6985 1.9803 0.0031 0.0000
9.0 -1.40 -1.75 0.0000 0.2193 0.1061 4.4384 0.0162 0.3767 2.3616 1.1933 0.5728 2.5570 8.4361 0.5756 4.0334 0.6236 1.8106 0.0018 0.0000
9.0 -1.40 -1.50 0.0000 0.3164 0.0771 3.7695 0.0092 0.5284 4.4008 1.0190 0.4018 4.7538 11.2476 0.4037 3.5346 0.5040 1.5756 0.0013 0.0000
9.0 -1.40 -1.25 0.0000 0.3905 0.0547 2.7457 0.0051 0.6327 6.8753 0.7642 0.2712 7.4307 13.4691 0.2717 2.7292 0.3590 1.2468 0.0000 0.0000
9.0 -1.40 -1.00 0.0000 0.3636 0.0382 1.8364 0.0029 0.5741 8.2934 0.4917 0.1805 9.0945 12.8922 0.1800 1.8065 0.2372 0.8689 0.0000 0.0000
9.0 -1.20 -4.00 0.0749 0.0000 0.1837 0.0135 0.4137 0.0000 0.0000 0.7185 0.3776 0.0000 0.0028 0.3935 0.2181 0.0265 0.1166 0.0606 0.0085
9.0 -1.20 -3.75 0.0522 0.0000 0.2134 0.0477 0.2970 0.0000 0.0000 0.9401 0.5776 0.0000 0.0222 0.5934 0.6035 0.0770 0.3220 0.0584 0.0082
9.0 -1.20 -3.50 0.0346 0.0015 0.2440 0.1738 0.1947 0.0027 0.0031 1.1532 0.8418 0.0033 0.1704 0.8585 1.4860 0.2083 0.8028 0.0517 0.0072
9.0 -1.20 -3.25 0.0251 0.0050 0.2844 0.5420 0.1493 0.0091 0.0181 1.3971 1.1367 0.0191 0.7565 1.1528 3.0265 0.4416 1.6244 0.0399 0.0056
9.0 -1.20 -3.00 0.0143 0.0148 0.2823 1.2854 0.0984 0.0265 0.0829 1.4423 1.2586 0.0884 2.0837 1.2719 4.0112 0.6287 2.1369 0.0236 0.0033
9.0 -1.20 -2.75 0.0074 0.0410 0.2487 2.4934 0.0620 0.0726 0.3084 1.3995 1.2117 0.3318 4.1866 1.2213 4.3862 0.7233 2.2967 0.0128 0.0018
9.0 -1.20 -2.50 0.0035 0.0968 0.1931 3.8561 0.0361 0.1691 0.9053 1.2907 1.0135 0.9816 6.8271 1.0198 4.3411 0.7365 2.2185 0.0068 0.0000
9.0 -1.20 -2.25 0.0016 0.1838 0.1378 4.6335 0.0197 0.3163 2.1379 1.1375 0.7431 2.3246 9.7445 0.7470 4.0416 0.6833 2.0105 0.0036 0.0000
9.0 -1.20 -2.00 0.0000 0.2902 0.0967 4.2952 0.0107 0.4884 4.1681 0.9632 0.5003 4.5280 12.7668 0.5021 3.5546 0.5758 1.7311 0.0022 0.0000
9.0 -1.20 -1.75 0.0000 0.3938 0.0670 3.2029 0.0057 0.6447 6.8129 0.7441 0.3210 7.3893 15.5430 0.3210 2.8113 0.4257 1.3682 0.0014 0.0000
9.0 -1.20 -1.50 0.0000 0.4214 0.0449 2.1304 0.0030 0.6700 8.8649 0.4967 0.2030 9.6807 15.7894 0.2019 1.8900 0.2779 0.9453 0.0000 0.0000
9.0 -1.20 -1.25 0.0000 0.3317 0.0297 1.4104 0.0017 0.5168 8.8543 0.3014 0.1314 9.8428 12.7135 0.1298 1.1424 0.1777 0.5938 0.0000 0.0000
9.0 -1.20 -1.00 0.0000 0.2221 0.0195 0.9417 0.0000 0.3425 7.2155 0.1799 0.0850 8.1065 9.1286 0.0833 0.6817 0.1177 0.3661 0.0000 0.0000
9.0 -1.00 -4.00 0.0770 0.0000 0.2259 0.0225 0.3664 0.0000 0.0000 1.0178 0.5229 0.0000 0.0049 0.5514 0.2837 0.0344 0.1572 0.0727 0.0104
9.0 -1.00 -3.75 0.0529 0.0000 0.2566 0.0783 0.2452 0.0012 0.0000 1.2308 0.7699 0.0000 0.0387 0.7964 0.7808 0.0989 0.4294 0.0696 0.0098
9.0 -1.00 -3.50 0.0341 0.0023 0.2861 0.2748 0.1509 0.0041 0.0062 1.4013 1.0577 0.0066 0.2885 1.0806 1.8763 0.2599 1.0385 0.0596 0.0084
9.0 -1.00 -3.25 0.0218 0.0081 0.3048 0.8457 0.0993 0.0144 0.0400 1.5193 1.2770 0.0431 1.3623 1.2946 3.5534 0.5233 1.9482 0.0387 0.0054
9.0 -1.00 -3.00 0.0120 0.0241 0.2907 1.8937 0.0613 0.0422 0.1824 1.4881 1.3285 0.1987 3.5387 1.3406 4.3821 0.6962 2.3812 0.0212 0.0030
9.0 -1.00 -2.75 0.0058 0.0680 0.2397 3.4095 0.0359 0.1174 0.6928 1.3505 1.1829 0.7562 6.9018 1.1898 4.4635 0.7519 2.3857 0.0108 0.0015
9.0 -1.00 -2.50 0.0026 0.1553 0.1707 4.6670 0.0196 0.2648 1.9643 1.1455 0.8926 2.1452 10.7564 0.8955 4.0809 0.7111 2.1376 0.0055 0.0000
9.0 -1.00 -2.25 0.0013 0.2723 0.1157 4.6980 0.0105 0.4562 4.1451 0.9323 0.5931 4.5256 14.3114 0.5932 3.4990 0.6052 1.7961 0.0031 0.0000
9.0 -1.00 -2.00 0.0000 0.3903 0.0762 3.5895 0.0055 0.6383 6.9183 0.7048 0.3597 7.5444 17.2532 0.3582 2.7253 0.4509 1.3863 0.0019 0.0000
9.0 -1.00 -1.75 0.0000 0.4376 0.0494 2.3529 0.0029 0.6958 9.0450 0.4781 0.2172 9.9083 17.4299 0.2152 1.8417 0.2952 0.9483 0.0012 0.0000
9.0 -1.00 -1.50 0.0000 0.3573 0.0322 1.5372 0.0017 0.5568 9.1328 0.3013 0.1386 10.1612 13.8851 0.1366 1.1390 0.1885 0.6012 0.0000 0.0000
9.0 -1.00 -1.25 0.0000 0.2394 0.0206 1.0148 0.0000 0.3692 7.5754 0.1827 0.0882 8.5172 9.7845 0.0863 0.6873 0.1233 0.3719 0.0000 0.0000
9.0 -1.00 -1.00 0.0000 0.1519 0.0140 0.6600 0.0000 0.2327 5.3066 0.1192 0.0582 5.9910 6.5731 0.0567 0.4478 0.0870 0.2465 0.0000 0.0000
