#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 60 kK
# SED: WM-Basic (Pauldrach et al 2001 (30-60 kK)
#plane-parallel geometry
12+log(O/H) T_eff log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
8.9 55000.00 -4.00 0.0929 0.0000 0.2542 0.0000 0.8083 0.0000 0.0000 0.1557 0.3451 0.0000 0.0000 0.5970 0.0607 0.0358 0.0741 0.2405 0.0781
8.9 55000.00 -3.75 0.0662 0.0000 0.2709 0.0021 0.7391 0.0000 0.0000 0.2345 0.4699 0.0000 0.0000 0.7995 0.1646 0.0954 0.1981 0.2308 0.0726
8.9 55000.00 -3.50 0.0456 0.0000 0.2868 0.0082 0.6587 0.0000 0.0000 0.3489 0.6247 0.0000 0.0000 1.0481 0.4281 0.2426 0.5127 0.2121 0.0651
8.9 55000.00 -3.25 0.0303 0.0000 0.3006 0.0282 0.5613 0.0000 0.0000 0.5005 0.7868 0.0000 0.0000 1.3051 0.9715 0.5150 1.1570 0.1767 0.0536
8.9 55000.00 -3.00 0.0196 0.0000 0.3077 0.0825 0.4482 0.0000 0.0000 0.6709 0.9148 0.0000 0.0011 1.5052 1.7722 0.8439 2.0744 0.1298 0.0391
8.9 55000.00 -2.75 0.0125 0.0000 0.3094 0.2076 0.3340 0.0000 0.0000 0.8416 0.9960 0.0000 0.0023 1.6294 2.6207 1.1223 2.9662 0.0875 0.0264
8.9 55000.00 -2.50 0.0079 0.0000 0.3074 0.4663 0.2339 0.0000 0.0000 0.9966 1.0342 0.0000 0.0038 1.6831 3.3645 1.3189 3.6184 0.0565 0.0171
8.9 55000.00 -2.25 0.0051 0.0000 0.3008 0.9329 0.1569 0.0000 0.0000 1.1233 1.0271 0.0000 0.0053 1.6621 3.9461 1.4418 3.9737 0.0362 0.0110
8.9 55000.00 -2.00 0.0034 0.0000 0.2872 1.6511 0.1037 0.0000 0.0000 1.2182 0.9724 0.0000 0.0071 1.5632 4.3762 1.5091 4.0893 0.0237 0.0072
8.9 55000.00 -1.75 0.0023 0.0000 0.2653 2.5890 0.0691 0.0000 0.0000 1.2879 0.8770 0.0000 0.0094 1.3993 4.6921 1.5367 4.0641 0.0162 0.0049
8.9 55000.00 -1.50 0.0016 0.0000 0.2367 3.6409 0.0470 0.0000 0.0000 1.3413 0.7587 0.0000 0.0128 1.2005 4.9349 1.5352 3.9722 0.0116 0.0036
8.9 60000.00 -4.00 0.0954 0.0000 0.2717 0.0000 0.7849 0.0000 0.0000 0.2947 0.3101 0.0000 0.0000 0.5347 0.0959 0.0459 0.1177 0.2518 0.0841
8.9 60000.00 -3.75 0.0678 0.0000 0.2860 0.0033 0.6781 0.0000 0.0000 0.4154 0.4313 0.0000 0.0000 0.7312 0.2566 0.1208 0.3106 0.2395 0.0771
8.9 60000.00 -3.50 0.0466 0.0000 0.2989 0.0129 0.5609 0.0000 0.0000 0.5692 0.5856 0.0000 0.0000 0.9790 0.6416 0.2970 0.7712 0.2151 0.0674
8.9 60000.00 -3.25 0.0310 0.0000 0.3091 0.0449 0.4379 0.0000 0.0000 0.7434 0.7484 0.0000 0.0024 1.2373 1.3404 0.5932 1.5970 0.1739 0.0537
8.9 60000.00 -3.00 0.0201 0.0000 0.3131 0.1322 0.3193 0.0000 0.0000 0.9107 0.8805 0.0000 0.0072 1.4442 2.2201 0.9194 2.5929 0.1254 0.0385
8.9 60000.00 -2.75 0.0129 0.0000 0.3113 0.3368 0.2187 0.0000 0.0000 1.0546 0.9653 0.0000 0.0149 1.5738 3.0537 1.1845 3.4433 0.0839 0.0258
8.9 60000.00 -2.50 0.0083 0.0000 0.3026 0.7505 0.1430 0.0000 0.0000 1.1683 0.9958 0.0000 0.0241 1.6142 3.7272 1.3644 3.9923 0.0544 0.0167
8.9 60000.00 -2.25 0.0053 0.0000 0.2842 1.4481 0.0919 0.0000 0.0000 1.2516 0.9650 0.0000 0.0340 1.5541 4.2297 1.4696 4.2457 0.0352 0.0109
8.9 60000.00 -2.00 0.0035 0.0000 0.2550 2.4189 0.0592 0.0000 0.0000 1.3116 0.8779 0.0000 0.0455 1.4038 4.5981 1.5183 4.2887 0.0234 0.0072
8.9 60000.00 -1.75 0.0024 0.0000 0.2188 3.5424 0.0391 0.0000 0.0000 1.3575 0.7565 0.0000 0.0608 1.1998 4.8747 1.5261 4.2161 0.0161 0.0050
8.9 60000.00 -1.50 0.0017 0.0000 0.1813 4.6558 0.0266 0.0000 0.0000 1.3952 0.6281 0.0000 0.0846 0.9880 5.0932 1.5026 4.0980 0.0117 0.0036
