#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 100 kK
# SED: black body 
#spherical geometry
#
12+log(O/H) T_eff log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
7.4 55000.00 0.37 0.0000 0.0000 0.0086 0.1472 0.0015 0.0000 0.0000 0.0647 0.0453 0.0000 0.0467 0.0610 0.2331 0.0108 0.2755 0.0000 0.0000
7.4 60000.00 -3.96 0.0041 0.0000 0.0095 0.0000 0.0348 0.0000 0.0000 0.0166 0.0207 0.0000 0.0000 0.0313 0.0042 0.0000 0.0053 0.0024 0.0000
7.4 60000.00 -3.68 0.0028 0.0000 0.0102 0.0000 0.0278 0.0000 0.0000 0.0232 0.0288 0.0000 0.0000 0.0428 0.0130 0.0013 0.0162 0.0023 0.0000
7.4 60000.00 -3.36 0.0018 0.0000 0.0109 0.0014 0.0206 0.0000 0.0000 0.0317 0.0384 0.0000 0.0000 0.0560 0.0388 0.0034 0.0481 0.0019 0.0000
7.4 60000.00 -3.01 0.0012 0.0000 0.0114 0.0050 0.0144 0.0000 0.0000 0.0406 0.0469 0.0000 0.0015 0.0673 0.0836 0.0063 0.1032 0.0014 0.0000
7.4 60000.00 -2.56 0.0000 0.0000 0.0116 0.0156 0.0092 0.0000 0.0000 0.0490 0.0533 0.0000 0.0042 0.0753 0.1328 0.0089 0.1630 0.0000 0.0000
7.4 60000.00 -2.06 0.0000 0.0000 0.0114 0.0351 0.0060 0.0000 0.0000 0.0548 0.0557 0.0000 0.0084 0.0775 0.1666 0.0103 0.2032 0.0000 0.0000
7.4 60000.00 -1.52 0.0000 0.0000 0.0109 0.0612 0.0040 0.0000 0.0000 0.0588 0.0550 0.0000 0.0160 0.0758 0.1898 0.0110 0.2299 0.0000 0.0000
7.4 60000.00 -1.00 0.0000 0.0000 0.0102 0.0885 0.0028 0.0000 0.0000 0.0612 0.0525 0.0000 0.0274 0.0718 0.2056 0.0111 0.2474 0.0000 0.0000
7.4 60000.00 -0.63 0.0000 0.0000 0.0097 0.1086 0.0022 0.0000 0.0000 0.0625 0.0500 0.0000 0.0379 0.0681 0.2142 0.0109 0.2565 0.0000 0.0000
7.4 60000.00 -0.04 0.0000 0.0000 0.0086 0.1403 0.0015 0.0000 0.0000 0.0636 0.0451 0.0000 0.0608 0.0610 0.2242 0.0104 0.2667 0.0000 0.0000
7.4 60000.00 0.40 0.0000 0.0000 0.0078 0.1621 0.0011 0.0000 0.0000 0.0639 0.0411 0.0000 0.0851 0.0553 0.2288 0.0098 0.2708 0.0000 0.0000
7.4 70000.00 -3.96 0.0039 0.0000 0.0102 0.0000 0.0307 0.0000 0.0000 0.0273 0.0219 0.0000 0.0000 0.0331 0.0061 0.0000 0.0077 0.0025 0.0000
7.4 70000.00 -3.68 0.0026 0.0000 0.0106 0.0000 0.0223 0.0000 0.0000 0.0341 0.0299 0.0000 0.0000 0.0443 0.0187 0.0016 0.0233 0.0023 0.0000
7.4 70000.00 -3.36 0.0017 0.0000 0.0111 0.0024 0.0152 0.0000 0.0000 0.0416 0.0390 0.0000 0.0011 0.0568 0.0515 0.0039 0.0638 0.0018 0.0000
7.4 70000.00 -3.01 0.0011 0.0000 0.0114 0.0084 0.0099 0.0000 0.0000 0.0482 0.0467 0.0000 0.0048 0.0669 0.0984 0.0067 0.1214 0.0013 0.0000
7.4 70000.00 -2.56 0.0000 0.0000 0.0113 0.0253 0.0061 0.0000 0.0000 0.0540 0.0516 0.0000 0.0135 0.0727 0.1428 0.0090 0.1750 0.0000 0.0000
7.4 70000.00 -2.06 0.0000 0.0000 0.0108 0.0521 0.0039 0.0000 0.0000 0.0577 0.0522 0.0000 0.0286 0.0726 0.1709 0.0100 0.2083 0.0000 0.0000
7.4 70000.00 -1.52 0.0000 0.0000 0.0101 0.0828 0.0027 0.0000 0.0000 0.0599 0.0501 0.0000 0.0518 0.0690 0.1889 0.0102 0.2289 0.0000 0.0000
7.4 70000.00 -1.00 0.0000 0.0000 0.0093 0.1112 0.0019 0.0000 0.0000 0.0608 0.0468 0.0000 0.0784 0.0640 0.2003 0.0100 0.2413 0.0000 0.0000
7.4 70000.00 -0.63 0.0000 0.0000 0.0086 0.1304 0.0015 0.0000 0.0000 0.0610 0.0440 0.0000 0.1007 0.0599 0.2057 0.0096 0.2469 0.0000 0.0000
7.4 70000.00 -0.04 0.0000 0.0010 0.0076 0.1582 0.0010 0.0016 0.0000 0.0605 0.0389 0.0000 0.1463 0.0527 0.2101 0.0089 0.2507 0.0000 0.0000
7.4 70000.00 0.40 0.0000 0.0016 0.0068 0.1751 0.0000 0.0024 0.0016 0.0594 0.0350 0.0019 0.1909 0.0472 0.2096 0.0082 0.2492 0.0000 0.0000
7.4 80000.00 -3.96 0.0038 0.0000 0.0105 0.0000 0.0271 0.0000 0.0000 0.0366 0.0224 0.0000 0.0000 0.0339 0.0077 0.0000 0.0098 0.0025 0.0000
7.4 80000.00 -3.68 0.0026 0.0000 0.0109 0.0000 0.0186 0.0000 0.0000 0.0421 0.0302 0.0000 0.0000 0.0448 0.0233 0.0017 0.0291 0.0023 0.0000
7.4 80000.00 -3.36 0.0017 0.0000 0.0112 0.0035 0.0121 0.0000 0.0000 0.0475 0.0389 0.0000 0.0026 0.0566 0.0602 0.0042 0.0746 0.0018 0.0000
7.4 80000.00 -3.01 0.0011 0.0000 0.0114 0.0122 0.0077 0.0000 0.0000 0.0521 0.0459 0.0000 0.0109 0.0656 0.1062 0.0069 0.1309 0.0013 0.0000
7.4 80000.00 -2.56 0.0000 0.0000 0.0110 0.0349 0.0047 0.0000 0.0000 0.0559 0.0495 0.0000 0.0323 0.0696 0.1450 0.0088 0.1777 0.0000 0.0000
7.4 80000.00 -2.06 0.0000 0.0000 0.0102 0.0666 0.0030 0.0000 0.0000 0.0579 0.0488 0.0000 0.0683 0.0677 0.1671 0.0094 0.2036 0.0000 0.0000
7.4 80000.00 -1.52 0.0000 0.0000 0.0093 0.0983 0.0021 0.0000 0.0000 0.0583 0.0459 0.0000 0.1121 0.0632 0.1799 0.0093 0.2181 0.0000 0.0000
7.4 80000.00 -1.00 0.0000 0.0000 0.0085 0.1249 0.0015 0.0013 0.0000 0.0578 0.0423 0.0010 0.1557 0.0579 0.1868 0.0089 0.2254 0.0000 0.0000
7.4 80000.00 -0.63 0.0000 0.0013 0.0079 0.1418 0.0012 0.0020 0.0017 0.0570 0.0394 0.0020 0.1905 0.0537 0.1889 0.0085 0.2273 0.0000 0.0000
7.4 80000.00 -0.04 0.0000 0.0022 0.0069 0.1641 0.0000 0.0032 0.0042 0.0549 0.0345 0.0050 0.2567 0.0467 0.1872 0.0077 0.2243 0.0000 0.0000
7.4 80000.00 0.40 0.0000 0.0030 0.0061 0.1759 0.0000 0.0045 0.0075 0.0524 0.0308 0.0088 0.3159 0.0416 0.1815 0.0070 0.2170 0.0000 0.0000
7.4 90000.00 -3.96 0.0039 0.0000 0.0108 0.0000 0.0247 0.0000 0.0000 0.0439 0.0227 0.0000 0.0000 0.0344 0.0090 0.0000 0.0113 0.0026 0.0000
7.4 90000.00 -3.68 0.0026 0.0000 0.0110 0.0011 0.0165 0.0000 0.0000 0.0477 0.0301 0.0000 0.0000 0.0447 0.0265 0.0018 0.0332 0.0023 0.0000
7.4 90000.00 -3.36 0.0017 0.0000 0.0113 0.0046 0.0104 0.0000 0.0000 0.0512 0.0385 0.0000 0.0048 0.0559 0.0657 0.0043 0.0814 0.0018 0.0000
7.4 90000.00 -3.01 0.0011 0.0000 0.0112 0.0158 0.0065 0.0000 0.0000 0.0541 0.0449 0.0000 0.0204 0.0641 0.1098 0.0069 0.1352 0.0013 0.0000
7.4 90000.00 -2.56 0.0000 0.0000 0.0105 0.0438 0.0039 0.0000 0.0000 0.0562 0.0473 0.0000 0.0623 0.0664 0.1426 0.0085 0.1746 0.0000 0.0000
7.4 90000.00 -2.06 0.0000 0.0000 0.0096 0.0783 0.0025 0.0000 0.0000 0.0563 0.0456 0.0000 0.1253 0.0633 0.1582 0.0088 0.1928 0.0000 0.0000
7.4 90000.00 -1.52 0.0000 0.0000 0.0087 0.1087 0.0017 0.0014 0.0013 0.0550 0.0424 0.0016 0.1889 0.0583 0.1659 0.0085 0.2013 0.0000 0.0000
7.4 90000.00 -1.00 0.0000 0.0017 0.0078 0.1322 0.0013 0.0025 0.0036 0.0533 0.0387 0.0044 0.2467 0.0529 0.1684 0.0080 0.2037 0.0000 0.0000
7.4 90000.00 -0.63 0.0000 0.0023 0.0072 0.1462 0.0010 0.0035 0.0063 0.0516 0.0358 0.0076 0.2903 0.0488 0.1673 0.0076 0.2018 0.0000 0.0000
7.4 90000.00 -0.04 0.0000 0.0035 0.0062 0.1631 0.0000 0.0053 0.0132 0.0480 0.0311 0.0156 0.3674 0.0422 0.1602 0.0067 0.1926 0.0000 0.0000
7.4 90000.00 0.40 0.0000 0.0046 0.0055 0.1703 0.0000 0.0069 0.0211 0.0445 0.0276 0.0247 0.4290 0.0374 0.1506 0.0060 0.1808 0.0000 0.0000
7.4 100000.00 -3.96 0.0041 0.0000 0.0110 0.0000 0.0236 0.0000 0.0000 0.0496 0.0228 0.0000 0.0000 0.0346 0.0098 0.0000 0.0124 0.0026 0.0000
7.4 100000.00 -3.68 0.0028 0.0000 0.0111 0.0013 0.0155 0.0000 0.0000 0.0517 0.0300 0.0000 0.0000 0.0445 0.0286 0.0019 0.0358 0.0023 0.0000
7.4 100000.00 -3.36 0.0018 0.0000 0.0112 0.0055 0.0098 0.0000 0.0000 0.0536 0.0380 0.0000 0.0075 0.0552 0.0690 0.0043 0.0854 0.0018 0.0000
7.4 100000.00 -3.01 0.0011 0.0000 0.0111 0.0192 0.0061 0.0000 0.0000 0.0551 0.0439 0.0000 0.0327 0.0626 0.1108 0.0068 0.1363 0.0013 0.0000
7.4 100000.00 -2.56 0.0000 0.0000 0.0102 0.0516 0.0036 0.0000 0.0000 0.0555 0.0453 0.0000 0.1008 0.0635 0.1374 0.0081 0.1680 0.0000 0.0000
7.4 100000.00 -2.06 0.0000 0.0000 0.0090 0.0874 0.0023 0.0000 0.0011 0.0536 0.0429 0.0013 0.1910 0.0595 0.1467 0.0082 0.1787 0.0000 0.0000
7.4 100000.00 -1.52 0.0000 0.0016 0.0081 0.1155 0.0016 0.0024 0.0041 0.0509 0.0394 0.0051 0.2697 0.0542 0.1496 0.0078 0.1817 0.0000 0.0000
7.4 100000.00 -1.00 0.0000 0.0026 0.0072 0.1356 0.0011 0.0040 0.0098 0.0481 0.0357 0.0120 0.3355 0.0488 0.1482 0.0073 0.1795 0.0000 0.0000
7.4 100000.00 -0.63 0.0000 0.0034 0.0066 0.1468 0.0000 0.0052 0.0157 0.0457 0.0329 0.0189 0.3822 0.0448 0.1444 0.0068 0.1746 0.0000 0.0000
7.4 100000.00 -0.04 0.0000 0.0049 0.0057 0.1587 0.0000 0.0073 0.0288 0.0410 0.0283 0.0341 0.4576 0.0384 0.1334 0.0059 0.1609 0.0000 0.0000
7.4 100000.00 0.40 0.0000 0.0061 0.0050 0.1620 0.0000 0.0091 0.0424 0.0369 0.0249 0.0498 0.5098 0.0338 0.1216 0.0052 0.1466 0.0000 0.0000
7.7 30000.00 -3.96 0.0225 0.0000 0.0081 0.0000 0.0623 0.0000 0.0000 0.0000 0.0130 0.0000 0.0000 0.0201 0.0000 0.0000 0.0000 0.0041 0.0013
7.7 30000.00 -3.68 0.0202 0.0000 0.0100 0.0000 0.0640 0.0000 0.0000 0.0000 0.0207 0.0000 0.0000 0.0317 0.0000 0.0000 0.0000 0.0042 0.0013
7.7 30000.00 -3.39 0.0181 0.0000 0.0118 0.0000 0.0657 0.0000 0.0000 0.0000 0.0319 0.0000 0.0000 0.0483 0.0016 0.0000 0.0020 0.0042 0.0012
7.7 30000.00 -3.06 0.0163 0.0000 0.0136 0.0000 0.0672 0.0000 0.0000 0.0000 0.0473 0.0000 0.0000 0.0708 0.0050 0.0015 0.0062 0.0041 0.0012
7.7 30000.00 -2.68 0.0144 0.0000 0.0157 0.0000 0.0683 0.0000 0.0000 0.0018 0.0645 0.0000 0.0000 0.0958 0.0153 0.0037 0.0189 0.0038 0.0011
7.7 30000.00 -2.22 0.0120 0.0000 0.0182 0.0000 0.0684 0.0000 0.0000 0.0039 0.0810 0.0000 0.0000 0.1191 0.0406 0.0071 0.0501 0.0033 0.0000
7.7 30000.00 -1.73 0.0092 0.0000 0.0210 0.0021 0.0670 0.0000 0.0000 0.0078 0.0935 0.0000 0.0000 0.1366 0.0790 0.0105 0.0970 0.0028 0.0000
7.7 30000.00 -1.24 0.0062 0.0000 0.0238 0.0047 0.0639 0.0000 0.0000 0.0137 0.1027 0.0000 0.0000 0.1491 0.1223 0.0137 0.1489 0.0023 0.0000
7.7 30000.00 -0.77 0.0036 0.0000 0.0262 0.0092 0.0596 0.0000 0.0000 0.0213 0.1092 0.0000 0.0000 0.1578 0.1671 0.0166 0.2013 0.0018 0.0000
7.7 30000.00 -0.34 0.0020 0.0000 0.0275 0.0160 0.0545 0.0000 0.0000 0.0299 0.1134 0.0000 0.0000 0.1630 0.2099 0.0189 0.2499 0.0014 0.0000
7.7 30000.00 0.08 0.0012 0.0000 0.0282 0.0262 0.0486 0.0000 0.0000 0.0399 0.1159 0.0000 0.0000 0.1656 0.2517 0.0208 0.2956 0.0010 0.0000
7.7 32500.00 -3.96 0.0206 0.0000 0.0104 0.0000 0.0658 0.0000 0.0000 0.0000 0.0165 0.0000 0.0000 0.0255 0.0000 0.0000 0.0000 0.0042 0.0013
7.7 32500.00 -3.68 0.0176 0.0000 0.0127 0.0000 0.0665 0.0000 0.0000 0.0000 0.0260 0.0000 0.0000 0.0397 0.0011 0.0000 0.0013 0.0042 0.0013
7.7 32500.00 -3.39 0.0149 0.0000 0.0150 0.0000 0.0673 0.0000 0.0000 0.0012 0.0393 0.0000 0.0000 0.0592 0.0033 0.0000 0.0041 0.0042 0.0013
7.7 32500.00 -3.06 0.0123 0.0000 0.0175 0.0000 0.0680 0.0000 0.0000 0.0023 0.0563 0.0000 0.0000 0.0839 0.0104 0.0024 0.0129 0.0040 0.0012
7.7 32500.00 -2.69 0.0099 0.0000 0.0200 0.0000 0.0680 0.0000 0.0000 0.0044 0.0735 0.0000 0.0000 0.1084 0.0295 0.0055 0.0365 0.0036 0.0011
7.7 32500.00 -2.20 0.0072 0.0000 0.0228 0.0018 0.0662 0.0000 0.0000 0.0095 0.0900 0.0000 0.0000 0.1317 0.0739 0.0099 0.0910 0.0029 0.0000
7.7 32500.00 -1.71 0.0049 0.0000 0.0251 0.0045 0.0624 0.0000 0.0000 0.0171 0.1012 0.0000 0.0000 0.1469 0.1256 0.0136 0.1537 0.0023 0.0000
7.7 32500.00 -1.22 0.0030 0.0000 0.0269 0.0093 0.0569 0.0000 0.0000 0.0269 0.1089 0.0000 0.0000 0.1572 0.1766 0.0166 0.2142 0.0018 0.0000
7.7 32500.00 -0.75 0.0018 0.0000 0.0280 0.0174 0.0506 0.0000 0.0000 0.0378 0.1139 0.0000 0.0000 0.1633 0.2247 0.0191 0.2695 0.0014 0.0000
7.7 32500.00 -0.32 0.0012 0.0000 0.0286 0.0289 0.0439 0.0000 0.0000 0.0492 0.1166 0.0000 0.0000 0.1663 0.2673 0.0210 0.3166 0.0011 0.0000
7.7 32500.00 0.10 0.0000 0.0000 0.0287 0.0450 0.0370 0.0000 0.0000 0.0610 0.1178 0.0000 0.0000 0.1669 0.3061 0.0226 0.3577 0.0000 0.0000
7.7 35000.00 -3.96 0.0187 0.0000 0.0126 0.0000 0.0687 0.0000 0.0000 0.0000 0.0200 0.0000 0.0000 0.0309 0.0000 0.0000 0.0000 0.0043 0.0013
7.7 35000.00 -3.68 0.0153 0.0000 0.0151 0.0000 0.0685 0.0000 0.0000 0.0014 0.0312 0.0000 0.0000 0.0474 0.0019 0.0000 0.0024 0.0043 0.0013
7.7 35000.00 -3.39 0.0122 0.0000 0.0177 0.0000 0.0684 0.0000 0.0000 0.0025 0.0460 0.0000 0.0000 0.0690 0.0059 0.0013 0.0073 0.0042 0.0013
7.7 35000.00 -3.05 0.0093 0.0000 0.0205 0.0000 0.0679 0.0000 0.0000 0.0049 0.0644 0.0000 0.0000 0.0956 0.0191 0.0036 0.0236 0.0039 0.0012
7.7 35000.00 -2.67 0.0068 0.0000 0.0231 0.0012 0.0662 0.0000 0.0000 0.0095 0.0817 0.0000 0.0000 0.1200 0.0515 0.0076 0.0636 0.0033 0.0000
7.7 35000.00 -2.19 0.0046 0.0000 0.0254 0.0034 0.0618 0.0000 0.0000 0.0183 0.0967 0.0000 0.0000 0.1407 0.1110 0.0123 0.1365 0.0025 0.0000
7.7 35000.00 -1.69 0.0030 0.0000 0.0271 0.0082 0.0553 0.0000 0.0000 0.0302 0.1066 0.0000 0.0000 0.1540 0.1718 0.0159 0.2097 0.0019 0.0000
7.7 35000.00 -1.19 0.0019 0.0000 0.0282 0.0167 0.0478 0.0000 0.0000 0.0433 0.1129 0.0000 0.0000 0.1620 0.2265 0.0188 0.2737 0.0015 0.0000
7.7 35000.00 -0.72 0.0012 0.0000 0.0287 0.0297 0.0402 0.0000 0.0000 0.0563 0.1164 0.0000 0.0000 0.1659 0.2737 0.0209 0.3269 0.0011 0.0000
7.7 35000.00 -0.29 0.0000 0.0000 0.0289 0.0470 0.0331 0.0000 0.0000 0.0685 0.1178 0.0000 0.0000 0.1668 0.3132 0.0225 0.3694 0.0000 0.0000
7.7 35000.00 0.12 0.0000 0.0000 0.0287 0.0694 0.0265 0.0000 0.0000 0.0800 0.1176 0.0000 0.0000 0.1654 0.3471 0.0237 0.4042 0.0000 0.0000
7.7 37500.00 -3.96 0.0171 0.0000 0.0145 0.0000 0.0711 0.0000 0.0000 0.0016 0.0234 0.0000 0.0000 0.0359 0.0000 0.0000 0.0012 0.0043 0.0014
7.7 37500.00 -3.68 0.0135 0.0000 0.0172 0.0000 0.0699 0.0000 0.0000 0.0027 0.0358 0.0000 0.0000 0.0542 0.0031 0.0000 0.0038 0.0043 0.0013
7.7 37500.00 -3.39 0.0103 0.0000 0.0198 0.0000 0.0688 0.0000 0.0000 0.0048 0.0517 0.0000 0.0000 0.0773 0.0095 0.0018 0.0118 0.0042 0.0013
7.7 37500.00 -3.05 0.0074 0.0000 0.0226 0.0000 0.0668 0.0000 0.0000 0.0091 0.0705 0.0000 0.0000 0.1042 0.0300 0.0048 0.0371 0.0038 0.0011
7.7 37500.00 -2.65 0.0050 0.0000 0.0250 0.0021 0.0626 0.0000 0.0000 0.0172 0.0881 0.0000 0.0000 0.1288 0.0786 0.0096 0.0970 0.0030 0.0000
7.7 37500.00 -2.18 0.0033 0.0000 0.0269 0.0059 0.0555 0.0000 0.0000 0.0300 0.1014 0.0000 0.0000 0.1469 0.1481 0.0142 0.1819 0.0022 0.0000
7.7 37500.00 -1.67 0.0021 0.0000 0.0281 0.0136 0.0468 0.0000 0.0000 0.0452 0.1101 0.0000 0.0000 0.1583 0.2134 0.0177 0.2599 0.0017 0.0000
7.7 37500.00 -1.17 0.0014 0.0000 0.0287 0.0267 0.0383 0.0000 0.0000 0.0599 0.1150 0.0000 0.0000 0.1642 0.2673 0.0203 0.3221 0.0013 0.0000
7.7 37500.00 -0.70 0.0000 0.0000 0.0289 0.0454 0.0306 0.0000 0.0000 0.0732 0.1172 0.0000 0.0000 0.1661 0.3115 0.0221 0.3709 0.0000 0.0000
7.7 37500.00 -0.25 0.0000 0.0000 0.0287 0.0700 0.0238 0.0000 0.0000 0.0851 0.1173 0.0000 0.0000 0.1650 0.3486 0.0234 0.4098 0.0000 0.0000
7.7 37500.00 0.17 0.0000 0.0000 0.0282 0.0997 0.0183 0.0000 0.0000 0.0951 0.1157 0.0000 0.0013 0.1617 0.3788 0.0244 0.4396 0.0000 0.0000
7.7 40000.00 -3.96 0.0157 0.0000 0.0162 0.0000 0.0730 0.0000 0.0000 0.0027 0.0264 0.0000 0.0000 0.0405 0.0014 0.0000 0.0018 0.0044 0.0014
7.7 40000.00 -3.68 0.0120 0.0000 0.0189 0.0000 0.0707 0.0000 0.0000 0.0047 0.0398 0.0000 0.0000 0.0602 0.0046 0.0000 0.0057 0.0044 0.0013
7.7 40000.00 -3.38 0.0087 0.0000 0.0215 0.0000 0.0681 0.0000 0.0000 0.0084 0.0570 0.0000 0.0000 0.0850 0.0147 0.0024 0.0182 0.0042 0.0013
7.7 40000.00 -3.04 0.0060 0.0000 0.0241 0.0010 0.0641 0.0000 0.0000 0.0153 0.0758 0.0000 0.0000 0.1117 0.0443 0.0061 0.0549 0.0036 0.0011
7.7 40000.00 -2.62 0.0039 0.0000 0.0263 0.0036 0.0571 0.0000 0.0000 0.0277 0.0932 0.0000 0.0000 0.1358 0.1097 0.0115 0.1353 0.0027 0.0000
7.7 40000.00 -2.14 0.0025 0.0000 0.0278 0.0097 0.0475 0.0000 0.0000 0.0442 0.1053 0.0000 0.0000 0.1519 0.1868 0.0160 0.2290 0.0020 0.0000
7.7 40000.00 -1.61 0.0016 0.0000 0.0287 0.0222 0.0376 0.0000 0.0000 0.0614 0.1127 0.0000 0.0000 0.1612 0.2533 0.0193 0.3076 0.0014 0.0000
7.7 40000.00 -1.10 0.0011 0.0000 0.0289 0.0417 0.0291 0.0000 0.0000 0.0761 0.1161 0.0000 0.0000 0.1648 0.3046 0.0215 0.3658 0.0011 0.0000
7.7 40000.00 -0.63 0.0000 0.0000 0.0287 0.0673 0.0222 0.0000 0.0000 0.0883 0.1167 0.0000 0.0000 0.1644 0.3446 0.0230 0.4088 0.0000 0.0000
7.7 40000.00 -0.16 0.0000 0.0000 0.0281 0.1007 0.0164 0.0000 0.0000 0.0988 0.1152 0.0000 0.0018 0.1610 0.3788 0.0241 0.4434 0.0000 0.0000
7.7 40000.00 0.27 0.0000 0.0000 0.0272 0.1384 0.0123 0.0000 0.0000 0.1069 0.1120 0.0000 0.0034 0.1554 0.4056 0.0247 0.4688 0.0000 0.0000
7.7 45000.00 -3.96 0.0135 0.0000 0.0190 0.0000 0.0751 0.0000 0.0000 0.0068 0.0315 0.0000 0.0000 0.0482 0.0027 0.0000 0.0034 0.0045 0.0015
7.7 45000.00 -3.68 0.0099 0.0000 0.0214 0.0000 0.0700 0.0000 0.0000 0.0113 0.0462 0.0000 0.0000 0.0696 0.0086 0.0012 0.0108 0.0044 0.0014
7.7 45000.00 -3.37 0.0068 0.0000 0.0239 0.0000 0.0638 0.0000 0.0000 0.0192 0.0646 0.0000 0.0000 0.0960 0.0279 0.0037 0.0346 0.0040 0.0012
7.7 45000.00 -3.02 0.0044 0.0000 0.0260 0.0024 0.0553 0.0000 0.0000 0.0322 0.0834 0.0000 0.0000 0.1223 0.0790 0.0085 0.0976 0.0033 0.0000
7.7 45000.00 -2.60 0.0028 0.0000 0.0277 0.0077 0.0442 0.0000 0.0000 0.0505 0.0989 0.0000 0.0000 0.1433 0.1632 0.0140 0.2010 0.0023 0.0000
7.7 45000.00 -2.10 0.0018 0.0000 0.0287 0.0205 0.0327 0.0000 0.0000 0.0698 0.1092 0.0000 0.0000 0.1565 0.2451 0.0182 0.2996 0.0016 0.0000
7.7 45000.00 -1.58 0.0012 0.0000 0.0289 0.0429 0.0239 0.0000 0.0000 0.0853 0.1139 0.0000 0.0016 0.1617 0.3046 0.0209 0.3688 0.0012 0.0000
7.7 45000.00 -1.07 0.0000 0.0000 0.0285 0.0745 0.0173 0.0000 0.0000 0.0973 0.1146 0.0000 0.0025 0.1614 0.3492 0.0226 0.4180 0.0000 0.0000
7.7 45000.00 -0.58 0.0000 0.0000 0.0276 0.1133 0.0124 0.0000 0.0000 0.1065 0.1126 0.0000 0.0045 0.1573 0.3842 0.0236 0.4541 0.0000 0.0000
7.7 45000.00 -0.12 0.0000 0.0000 0.0265 0.1569 0.0090 0.0000 0.0000 0.1134 0.1086 0.0000 0.0083 0.1506 0.4116 0.0241 0.4807 0.0000 0.0000
7.7 45000.00 0.31 0.0000 0.0000 0.0250 0.2029 0.0067 0.0000 0.0000 0.1187 0.1032 0.0000 0.0140 0.1422 0.4335 0.0241 0.5006 0.0000 0.0000
7.7 50000.00 -3.96 0.0121 0.0000 0.0210 0.0000 0.0749 0.0000 0.0000 0.0134 0.0355 0.0000 0.0000 0.0541 0.0043 0.0000 0.0054 0.0046 0.0015
7.7 50000.00 -3.68 0.0085 0.0000 0.0232 0.0000 0.0666 0.0000 0.0000 0.0210 0.0509 0.0000 0.0000 0.0764 0.0137 0.0017 0.0171 0.0044 0.0014
7.7 50000.00 -3.37 0.0057 0.0000 0.0253 0.0012 0.0568 0.0000 0.0000 0.0333 0.0693 0.0000 0.0000 0.1026 0.0428 0.0047 0.0531 0.0039 0.0012
7.7 50000.00 -3.02 0.0037 0.0000 0.0271 0.0042 0.0452 0.0000 0.0000 0.0504 0.0874 0.0000 0.0000 0.1276 0.1106 0.0101 0.1367 0.0030 0.0000
7.7 50000.00 -2.59 0.0023 0.0000 0.0284 0.0136 0.0326 0.0000 0.0000 0.0705 0.1018 0.0000 0.0015 0.1468 0.2047 0.0157 0.2517 0.0021 0.0000
7.7 50000.00 -2.08 0.0015 0.0000 0.0288 0.0351 0.0223 0.0000 0.0000 0.0881 0.1101 0.0000 0.0030 0.1569 0.2835 0.0195 0.3459 0.0015 0.0000
7.7 50000.00 -1.56 0.0010 0.0000 0.0284 0.0687 0.0155 0.0000 0.0000 0.1004 0.1123 0.0000 0.0049 0.1585 0.3367 0.0216 0.4069 0.0011 0.0000
7.7 50000.00 -1.04 0.0000 0.0000 0.0275 0.1119 0.0108 0.0000 0.0000 0.1094 0.1106 0.0000 0.0086 0.1547 0.3763 0.0228 0.4495 0.0000 0.0000
7.7 50000.00 -0.63 0.0000 0.0000 0.0264 0.1516 0.0081 0.0000 0.0000 0.1149 0.1072 0.0000 0.0140 0.1491 0.4016 0.0232 0.4750 0.0000 0.0000
7.7 50000.00 -0.16 0.0000 0.0000 0.0248 0.2018 0.0059 0.0000 0.0000 0.1200 0.1016 0.0000 0.0236 0.1402 0.4258 0.0233 0.4981 0.0000 0.0000
7.7 50000.00 0.35 0.0000 0.0000 0.0227 0.2593 0.0041 0.0000 0.0000 0.1242 0.0936 0.0000 0.0396 0.1283 0.4474 0.0227 0.5174 0.0000 0.0000
7.7 55000.00 -3.96 0.0111 0.0000 0.0225 0.0000 0.0729 0.0000 0.0000 0.0222 0.0384 0.0000 0.0000 0.0584 0.0062 0.0000 0.0078 0.0047 0.0015
7.7 55000.00 -3.68 0.0077 0.0000 0.0244 0.0000 0.0613 0.0000 0.0000 0.0329 0.0540 0.0000 0.0000 0.0810 0.0194 0.0021 0.0242 0.0044 0.0014
7.7 55000.00 -3.37 0.0051 0.0000 0.0263 0.0018 0.0489 0.0000 0.0000 0.0482 0.0723 0.0000 0.0000 0.1068 0.0584 0.0057 0.0724 0.0039 0.0012
7.7 55000.00 -3.01 0.0032 0.0000 0.0278 0.0069 0.0358 0.0000 0.0000 0.0669 0.0901 0.0000 0.0013 0.1310 0.1406 0.0115 0.1737 0.0029 0.0000
7.7 55000.00 -2.58 0.0020 0.0000 0.0287 0.0212 0.0242 0.0000 0.0000 0.0853 0.1030 0.0000 0.0038 0.1479 0.2353 0.0167 0.2891 0.0020 0.0000
7.7 55000.00 -2.07 0.0013 0.0000 0.0285 0.0523 0.0158 0.0000 0.0000 0.0997 0.1091 0.0000 0.0073 0.1548 0.3080 0.0200 0.3754 0.0014 0.0000
