#Cloudy 17.00 models results grids
# O/H: 8.1 - 9.0, log U: -4.0 - -1.0, alpha_OX = -2.0 - -1.0
# SED: AGN doubled peak power law, stopping criterion = 99.9% free electrons without dust grains
#plane-parallel geometry
12+log(O/H) a_ox log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
8.4 -1.40 -1.50 0.0000 0.0889 0.0107 1.2754 0.0016 0.1413 0.8372 0.3716 0.0782 0.9537 2.6687 0.0780 1.3643 0.1286 0.6534 0.0000 0.0000
8.4 -1.40 -1.25 0.0000 0.0847 0.0075 1.2980 0.0000 0.1337 0.8363 0.3774 0.0553 0.9612 2.3266 0.0551 1.2947 0.0910 0.5675 0.0000 0.0000
8.4 -1.40 -1.00 0.0000 0.0640 0.0054 1.3934 0.0000 0.1009 0.7264 0.3776 0.0375 0.8379 1.8216 0.0373 1.1993 0.0625 0.4777 0.0000 0.0000
8.4 -1.20 -4.00 0.0238 0.0000 0.0695 0.0074 0.1143 0.0000 0.0000 0.2704 0.1777 0.0000 0.0017 0.1847 0.0847 0.0135 0.0502 0.0243 0.0035
8.4 -1.20 -3.75 0.0160 0.0000 0.0769 0.0243 0.0771 0.0000 0.0000 0.3304 0.2505 0.0000 0.0130 0.2571 0.2319 0.0374 0.1363 0.0225 0.0032
8.4 -1.20 -3.50 0.0101 0.0000 0.0827 0.0761 0.0481 0.0000 0.0012 0.3763 0.3247 0.0013 0.0884 0.3296 0.5393 0.0885 0.3162 0.0179 0.0025
8.4 -1.20 -3.25 0.0060 0.0018 0.0849 0.2118 0.0277 0.0029 0.0086 0.3970 0.3788 0.0095 0.4425 0.3811 0.9363 0.1573 0.5489 0.0111 0.0016
8.4 -1.20 -3.00 0.0032 0.0059 0.0807 0.4957 0.0142 0.0096 0.0543 0.3776 0.3917 0.0603 1.5103 0.3908 1.1600 0.2049 0.6811 0.0053 0.0000
8.4 -1.20 -2.75 0.0015 0.0191 0.0662 0.9338 0.0061 0.0310 0.2640 0.3030 0.3506 0.2940 3.5747 0.3469 1.0641 0.2110 0.6268 0.0021 0.0000
8.4 -1.20 -2.50 0.0000 0.0514 0.0418 1.3143 0.0020 0.0822 0.8604 0.1845 0.2515 0.9620 5.9136 0.2467 0.7396 0.1761 0.4375 0.0000 0.0000
8.4 -1.20 -2.25 0.0000 0.0916 0.0184 1.4715 0.0015 0.1457 1.4553 0.1750 0.1405 1.6323 6.1296 0.1375 0.8914 0.1687 0.5208 0.0000 0.0000
8.4 -1.20 -2.00 0.0000 0.1156 0.0102 1.0606 0.0012 0.1814 1.7296 0.1991 0.0666 1.9621 5.4742 0.0651 0.9918 0.1393 0.5664 0.0000 0.0000
8.4 -1.20 -1.75 0.0000 0.1261 0.0057 0.6580 0.0000 0.1956 1.8199 0.2118 0.0320 2.0885 4.7616 0.0314 0.9706 0.0955 0.5316 0.0000 0.0000
8.4 -1.20 -1.50 0.0000 0.1082 0.0038 0.5637 0.0000 0.1666 1.5741 0.2366 0.0233 1.8267 3.6784 0.0228 0.9649 0.0612 0.4927 0.0000 0.0000
8.4 -1.20 -1.25 0.0000 0.0770 0.0026 0.6028 0.0000 0.1185 1.2387 0.2441 0.0174 1.4363 2.7128 0.0171 0.9126 0.0359 0.4286 0.0000 0.0000
8.4 -1.20 -1.00 0.0000 0.0528 0.0022 0.7098 0.0000 0.0819 0.8581 0.2527 0.0128 0.9701 1.8171 0.0126 0.8704 0.0218 0.3669 0.0000 0.0000
8.4 -1.00 -4.00 0.0237 0.0000 0.0806 0.0109 0.0962 0.0000 0.0000 0.3526 0.2214 0.0000 0.0026 0.2308 0.1043 0.0161 0.0627 0.0279 0.0040
8.4 -1.00 -3.75 0.0157 0.0000 0.0877 0.0354 0.0612 0.0000 0.0000 0.4044 0.3021 0.0000 0.0200 0.3095 0.2821 0.0438 0.1678 0.0254 0.0036
8.4 -1.00 -3.50 0.0098 0.0000 0.0930 0.1100 0.0365 0.0013 0.0021 0.4400 0.3797 0.0023 0.1353 0.3840 0.6459 0.1027 0.3821 0.0199 0.0028
8.4 -1.00 -3.25 0.0057 0.0025 0.0939 0.3044 0.0201 0.0041 0.0153 0.4459 0.4272 0.0170 0.6667 0.4276 1.0835 0.1793 0.6398 0.0118 0.0017
8.4 -1.00 -3.00 0.0029 0.0088 0.0857 0.6928 0.0097 0.0142 0.0974 0.3993 0.4155 0.1085 2.1863 0.4120 1.2530 0.2238 0.7405 0.0053 0.0000
8.4 -1.00 -2.75 0.0012 0.0290 0.0635 1.1988 0.0037 0.0463 0.4526 0.2838 0.3312 0.5059 4.7247 0.3255 1.0151 0.2114 0.6019 0.0019 0.0000
8.4 -1.00 -2.50 0.0000 0.0732 0.0338 1.4302 0.0000 0.1158 1.3232 0.1435 0.1965 1.4926 6.8014 0.1914 0.6007 0.1551 0.3577 0.0000 0.0000
8.4 -1.00 -2.25 0.0000 0.1247 0.0126 0.9796 0.0000 0.1947 2.3896 0.0509 0.0713 2.7286 7.0756 0.0689 0.2751 0.0868 0.1648 0.0000 0.0000
8.4 -1.00 -2.00 0.0000 0.1416 0.0044 0.5204 0.0000 0.2190 2.7341 0.0549 0.0219 3.1350 6.5040 0.0211 0.4048 0.0729 0.2399 0.0000 0.0000
8.4 -1.00 -1.75 0.0000 0.1214 0.0020 0.2213 0.0000 0.1849 2.4414 0.0755 0.0073 2.8358 4.9128 0.0070 0.4607 0.0468 0.2678 0.0000 0.0000
8.4 -1.00 -1.50 0.0000 0.0780 0.0013 0.1702 0.0000 0.1177 1.8045 0.1099 0.0052 2.1148 3.3621 0.0050 0.5184 0.0276 0.2852 0.0000 0.0000
8.4 -1.00 -1.25 0.0000 0.0509 0.0011 0.2348 0.0000 0.0771 1.2195 0.1349 0.0056 1.3969 2.2502 0.0054 0.5493 0.0157 0.2766 0.0000 0.0000
8.4 -1.00 -1.00 0.0000 0.0390 0.0012 0.3684 0.0000 0.0597 0.7256 0.1617 0.0054 0.8137 1.3394 0.0053 0.5899 0.0097 0.2610 0.0000 0.0000
8.7 -2.00 -4.00 0.0577 0.0000 0.1117 0.0000 0.3510 0.0000 0.0000 0.1128 0.1785 0.0000 0.0000 0.1855 0.0510 0.0103 0.0279 0.0323 0.0046
8.7 -2.00 -3.75 0.0407 0.0000 0.1301 0.0028 0.3188 0.0000 0.0000 0.1839 0.2713 0.0000 0.0000 0.2789 0.1443 0.0295 0.0788 0.0312 0.0044
8.7 -2.00 -3.50 0.0271 0.0000 0.1470 0.0107 0.2699 0.0000 0.0000 0.2827 0.3862 0.0000 0.0044 0.3946 0.3763 0.0775 0.2061 0.0281 0.0039
8.7 -2.00 -3.25 0.0172 0.0000 0.1605 0.0358 0.2106 0.0000 0.0000 0.3977 0.5016 0.0000 0.0267 0.5108 0.8178 0.1633 0.4488 0.0212 0.0030
8.7 -2.00 -3.00 0.0106 0.0000 0.1709 0.1019 0.1527 0.0000 0.0000 0.5139 0.5999 0.0000 0.1183 0.6093 1.3888 0.2615 0.7612 0.0131 0.0018
8.7 -2.00 -2.75 0.0062 0.0000 0.1739 0.2455 0.1014 0.0000 0.0000 0.6052 0.6561 0.0000 0.3781 0.6649 1.8437 0.3296 1.0076 0.0069 0.0000
8.7 -2.00 -2.50 0.0034 0.0013 0.1691 0.5131 0.0627 0.0024 0.0018 0.6635 0.6667 0.0019 0.9431 0.6742 2.0695 0.3613 1.1273 0.0035 0.0000
8.7 -2.00 -2.25 0.0018 0.0038 0.1553 0.9447 0.0364 0.0067 0.0066 0.6856 0.6301 0.0071 1.9565 0.6357 2.0755 0.3657 1.1265 0.0017 0.0000
8.7 -2.00 -2.00 0.0012 0.0039 0.1406 1.3708 0.0364 0.0071 0.0027 0.7731 0.5968 0.0029 0.3082 0.6009 2.4675 0.3881 1.1823 0.0011 0.0000
8.7 -2.00 -1.75 0.0000 0.0060 0.1219 1.9450 0.0236 0.0108 0.0048 0.8015 0.5164 0.0051 0.2927 0.5176 2.4676 0.3795 1.0868 0.0000 0.0000
8.7 -2.00 -1.50 0.0000 0.0085 0.0983 2.6009 0.0149 0.0152 0.0092 0.8210 0.4147 0.0098 0.3133 0.4134 2.3935 0.3627 0.9647 0.0000 0.0000
8.7 -2.00 -1.25 0.0000 0.0107 0.0749 3.2287 0.0094 0.0191 0.0172 0.8353 0.3135 0.0186 0.3378 0.3107 2.2531 0.3442 0.8288 0.0000 0.0000
8.7 -2.00 -1.00 0.0000 0.0126 0.0528 3.7753 0.0058 0.0222 0.0316 0.8449 0.2195 0.0343 0.3659 0.2163 2.0468 0.3241 0.6905 0.0000 0.0000
8.7 -1.80 -4.00 0.0575 0.0000 0.1129 0.0010 0.3434 0.0000 0.0000 0.1305 0.1816 0.0000 0.0000 0.1887 0.0548 0.0106 0.0300 0.0325 0.0046
8.7 -1.80 -3.75 0.0405 0.0000 0.1314 0.0039 0.3064 0.0000 0.0000 0.2091 0.2758 0.0000 0.0000 0.2836 0.1549 0.0306 0.0846 0.0314 0.0044
8.7 -1.80 -3.50 0.0270 0.0000 0.1484 0.0145 0.2533 0.0000 0.0000 0.3142 0.3920 0.0000 0.0068 0.4006 0.4019 0.0802 0.2205 0.0282 0.0040
8.7 -1.80 -3.25 0.0171 0.0000 0.1617 0.0469 0.1922 0.0000 0.0000 0.4302 0.5076 0.0000 0.0412 0.5168 0.8631 0.1680 0.4747 0.0211 0.0030
8.7 -1.80 -3.00 0.0105 0.0000 0.1719 0.1312 0.1357 0.0000 0.0000 0.5425 0.6057 0.0000 0.1805 0.6150 1.4437 0.2674 0.7935 0.0130 0.0018
8.7 -1.80 -2.75 0.0060 0.0015 0.1740 0.3120 0.0876 0.0026 0.0023 0.6236 0.6596 0.0024 0.5694 0.6682 1.8843 0.3353 1.0340 0.0068 0.0000
8.7 -1.80 -2.50 0.0033 0.0040 0.1670 0.6418 0.0523 0.0070 0.0099 0.6644 0.6641 0.0107 1.3971 0.6711 2.0703 0.3658 1.1346 0.0033 0.0000
8.7 -1.80 -2.25 0.0017 0.0085 0.1463 1.1846 0.0419 0.0153 0.0159 0.7334 0.6349 0.0170 1.0979 0.6413 2.3992 0.3948 1.2723 0.0017 0.0000
8.7 -1.80 -2.00 0.0010 0.0125 0.1284 1.6408 0.0315 0.0224 0.0163 0.7766 0.5655 0.0175 0.6072 0.5698 2.5037 0.3927 1.2096 0.0010 0.0000
8.7 -1.80 -1.75 0.0000 0.0188 0.1072 2.2177 0.0202 0.0335 0.0285 0.8018 0.4756 0.0308 0.6061 0.4773 2.4991 0.3804 1.1086 0.0000 0.0000
8.7 -1.80 -1.50 0.0000 0.0261 0.0836 2.8167 0.0126 0.0461 0.0530 0.8192 0.3738 0.0577 0.6633 0.3735 2.4258 0.3601 0.9844 0.0000 0.0000
8.7 -1.80 -1.25 0.0000 0.0322 0.0616 3.3548 0.0078 0.0563 0.0942 0.8310 0.2763 0.1029 0.7253 0.2748 2.2818 0.3365 0.8457 0.0000 0.0000
8.7 -1.80 -1.00 0.0000 0.0357 0.0429 3.7972 0.0048 0.0617 0.1534 0.8393 0.1919 0.1677 0.7704 0.1900 2.0736 0.3132 0.7036 0.0000 0.0000
8.7 -1.60 -4.00 0.0570 0.0000 0.1166 0.0021 0.3217 0.0000 0.0000 0.1812 0.1912 0.0000 0.0000 0.1988 0.0662 0.0118 0.0365 0.0332 0.0047
8.7 -1.60 -3.75 0.0400 0.0000 0.1356 0.0076 0.2734 0.0000 0.0000 0.2772 0.2897 0.0000 0.0022 0.2980 0.1866 0.0339 0.1025 0.0321 0.0045
8.7 -1.60 -3.50 0.0265 0.0000 0.1526 0.0264 0.2127 0.0000 0.0000 0.3925 0.4098 0.0000 0.0160 0.4187 0.4774 0.0884 0.2633 0.0284 0.0040
8.7 -1.60 -3.25 0.0166 0.0000 0.1650 0.0817 0.1510 0.0010 0.0000 0.5036 0.5247 0.0000 0.0934 0.5340 0.9897 0.1815 0.5474 0.0208 0.0029
8.7 -1.60 -3.00 0.0101 0.0017 0.1742 0.2223 0.1001 0.0031 0.0032 0.5994 0.6204 0.0035 0.3948 0.6293 1.5847 0.2833 0.8775 0.0124 0.0017
8.7 -1.60 -2.75 0.0057 0.0050 0.1727 0.5120 0.0603 0.0088 0.0168 0.6476 0.6635 0.0183 1.1957 0.6711 1.9643 0.3485 1.0887 0.0063 0.0000
8.7 -1.60 -2.50 0.0029 0.0140 0.1578 1.0028 0.0328 0.0243 0.0738 0.6348 0.6442 0.0805 2.7733 0.6496 2.0179 0.3711 1.1202 0.0030 0.0000
8.7 -1.60 -2.25 0.0013 0.0300 0.1225 1.7711 0.0283 0.0525 0.1141 0.7107 0.5795 0.1242 2.3038 0.5848 2.4211 0.4056 1.2959 0.0014 0.0000
8.7 -1.60 -2.00 0.0000 0.0415 0.1008 2.2250 0.0218 0.0725 0.1239 0.7634 0.4825 0.1353 1.5296 0.4867 2.5533 0.3973 1.2500 0.0000 0.0000
8.7 -1.60 -1.75 0.0000 0.0616 0.0752 2.7148 0.0132 0.1065 0.2199 0.7770 0.3695 0.2410 1.6822 0.3720 2.5308 0.3716 1.1445 0.0000 0.0000
8.7 -1.60 -1.50 0.0000 0.0797 0.0550 3.0483 0.0081 0.1364 0.3508 0.7905 0.2770 0.3854 1.7947 0.2781 2.4531 0.3382 1.0136 0.0000 0.0000
8.7 -1.60 -1.25 0.0000 0.0905 0.0396 3.3248 0.0049 0.1531 0.5048 0.8008 0.2008 0.5544 1.8635 0.2010 2.2973 0.3013 0.8633 0.0000 0.0000
8.7 -1.60 -1.00 0.0000 0.0895 0.0274 3.5977 0.0030 0.1491 0.6451 0.8037 0.1368 0.7070 1.7801 0.1365 2.0674 0.2659 0.7107 0.0000 0.0000
8.7 -1.40 -4.00 0.0558 0.0000 0.1267 0.0051 0.2758 0.0000 0.0000 0.2946 0.2180 0.0000 0.0000 0.2271 0.0947 0.0148 0.0528 0.0351 0.0050
8.7 -1.40 -3.75 0.0388 0.0000 0.1464 0.0177 0.2128 0.0000 0.0000 0.4105 0.3274 0.0000 0.0068 0.3369 0.2650 0.0425 0.1474 0.0338 0.0048
8.7 -1.40 -3.50 0.0254 0.0000 0.1632 0.0594 0.1492 0.0000 0.0000 0.5243 0.4552 0.0000 0.0494 0.4649 0.6553 0.1087 0.3658 0.0291 0.0041
8.7 -1.40 -3.25 0.0155 0.0017 0.1728 0.1764 0.0951 0.0030 0.0035 0.6060 0.5657 0.0038 0.2702 0.5748 1.2563 0.2127 0.7036 0.0201 0.0028
8.7 -1.40 -3.00 0.0091 0.0055 0.1771 0.4587 0.0568 0.0094 0.0224 0.6537 0.6449 0.0245 1.0522 0.6526 1.8210 0.3142 1.0225 0.0112 0.0016
8.7 -1.40 -2.75 0.0048 0.0168 0.1643 0.9845 0.0300 0.0289 0.1163 0.6255 0.6486 0.1274 2.8814 0.6537 2.0029 0.3641 1.1276 0.0052 0.0000
8.7 -1.40 -2.50 0.0021 0.0479 0.1304 1.7093 0.0134 0.0812 0.4590 0.5147 0.5645 0.5037 5.8178 0.5668 1.7618 0.3578 0.9950 0.0023 0.0000
8.7 -1.40 -2.25 0.0000 0.0944 0.0786 2.6038 0.0121 0.1601 0.7181 0.5764 0.4291 0.7879 5.3123 0.4315 2.1989 0.3853 1.1988 0.0000 0.0000
8.7 -1.40 -2.00 0.0000 0.1293 0.0546 2.8102 0.0092 0.2171 0.9042 0.6396 0.2976 0.9949 4.5287 0.2998 2.3945 0.3635 1.2174 0.0000 0.0000
8.7 -1.40 -1.75 0.0000 0.1671 0.0378 2.6933 0.0058 0.2775 1.2354 0.6691 0.2042 1.3612 4.5159 0.2057 2.4041 0.3141 1.1273 0.0000 0.0000
8.7 -1.40 -1.50 0.0000 0.1887 0.0261 2.5608 0.0034 0.3095 1.5184 0.6831 0.1441 1.6724 4.3191 0.1451 2.2924 0.2490 0.9787 0.0000 0.0000
8.7 -1.40 -1.25 0.0000 0.1792 0.0185 2.6517 0.0020 0.2904 1.6584 0.6859 0.1012 1.8344 3.6556 0.1017 2.1021 0.1864 0.8160 0.0000 0.0000
8.7 -1.40 -1.00 0.0000 0.1326 0.0139 2.8878 0.0012 0.2139 1.5817 0.6859 0.0691 1.7495 2.5648 0.0694 1.8745 0.1430 0.6600 0.0000 0.0000
8.7 -1.20 -4.00 0.0544 0.0000 0.1476 0.0109 0.2207 0.0000 0.0000 0.4588 0.2755 0.0000 0.0024 0.2880 0.1403 0.0199 0.0799 0.0395 0.0056
8.7 -1.20 -3.75 0.0371 0.0000 0.1672 0.0371 0.1528 0.0000 0.0000 0.5728 0.4027 0.0000 0.0184 0.4148 0.3872 0.0567 0.2195 0.0374 0.0053
8.7 -1.20 -3.50 0.0238 0.0012 0.1828 0.1215 0.0972 0.0021 0.0020 0.6621 0.5405 0.0022 0.1290 0.5515 0.9154 0.1408 0.5198 0.0311 0.0044
8.7 -1.20 -3.25 0.0142 0.0039 0.1891 0.3513 0.0567 0.0067 0.0144 0.7032 0.6437 0.0158 0.6607 0.6524 1.6129 0.2609 0.9177 0.0199 0.0028
8.7 -1.20 -3.00 0.0077 0.0129 0.1796 0.8464 0.0297 0.0218 0.0898 0.6764 0.6702 0.0987 2.2837 0.6757 2.0238 0.3488 1.1538 0.0098 0.0014
8.7 -1.20 -2.75 0.0036 0.0419 0.1488 1.6415 0.0133 0.0701 0.4355 0.5584 0.6027 0.4798 5.5006 0.6041 1.8997 0.3673 1.0867 0.0040 0.0000
8.7 -1.20 -2.50 0.0013 0.1132 0.0957 2.3776 0.0046 0.1873 1.4542 0.3589 0.4352 1.6064 9.3744 0.4334 1.3642 0.3152 0.7842 0.0015 0.0000
8.7 -1.20 -2.25 0.0000 0.2244 0.0457 2.3478 0.0012 0.3666 3.2769 0.1735 0.2276 3.6337 12.0314 0.2250 0.7868 0.2205 0.4555 0.0000 0.0000
8.7 -1.20 -2.00 0.0000 0.2667 0.0220 2.1022 0.0022 0.4327 3.2511 0.3523 0.1171 3.5908 9.6675 0.1163 1.6466 0.2470 0.8900 0.0000 0.0000
8.7 -1.20 -1.75 0.0000 0.2930 0.0131 1.4504 0.0015 0.4680 3.5569 0.3961 0.0620 3.9391 8.3834 0.0618 1.6685 0.1750 0.8414 0.0000 0.0000
8.7 -1.20 -1.50 0.0000 0.2612 0.0090 1.3031 0.0000 0.4130 3.3636 0.4345 0.0448 3.7474 6.2235 0.0448 1.6181 0.1114 0.7433 0.0000 0.0000
8.7 -1.20 -1.25 0.0000 0.1851 0.0078 1.5429 0.0000 0.2924 2.8544 0.4649 0.0376 3.1764 3.9249 0.0376 1.5361 0.0713 0.6303 0.0000 0.0000
8.7 -1.20 -1.00 0.0000 0.1169 0.0068 1.8006 0.0000 0.1854 2.4681 0.4805 0.0272 2.6794 2.2140 0.0272 1.4003 0.0476 0.5121 0.0000 0.0000
8.7 -1.00 -4.00 0.0551 0.0000 0.1758 0.0168 0.1900 0.0000 0.0000 0.6135 0.3553 0.0000 0.0038 0.3726 0.1764 0.0247 0.1027 0.0463 0.0066
8.7 -1.00 -3.75 0.0368 0.0000 0.1947 0.0562 0.1231 0.0000 0.0000 0.7136 0.5017 0.0000 0.0298 0.5177 0.4839 0.0693 0.2797 0.0434 0.0062
8.7 -1.00 -3.50 0.0233 0.0018 0.2089 0.1815 0.0744 0.0030 0.0037 0.7858 0.6490 0.0041 0.2068 0.6620 1.1240 0.1690 0.6479 0.0351 0.0050
8.7 -1.00 -3.25 0.0136 0.0058 0.2121 0.5186 0.0416 0.0098 0.0271 0.8059 0.7435 0.0299 1.0389 0.7521 1.9113 0.3057 1.1011 0.0216 0.0030
8.7 -1.00 -3.00 0.0071 0.0201 0.1949 1.2161 0.0205 0.0335 0.1718 0.7303 0.7320 0.1897 3.4628 0.7342 2.2471 0.3917 1.2969 0.0099 0.0014
8.7 -1.00 -2.75 0.0030 0.0661 0.1464 2.1688 0.0080 0.1088 0.8009 0.5332 0.5893 0.8866 7.6839 0.5867 1.8708 0.3781 1.0838 0.0036 0.0000
8.7 -1.00 -2.50 0.0000 0.1690 0.0795 2.6847 0.0023 0.2749 2.4136 0.2839 0.3563 2.6806 11.7094 0.3521 1.1498 0.2862 0.6699 0.0011 0.0000
8.7 -1.00 -2.25 0.0000 0.2944 0.0304 1.9470 0.0000 0.4712 4.6219 0.1075 0.1355 5.1608 13.0713 0.1326 0.5498 0.1674 0.3234 0.0000 0.0000
8.7 -1.00 -2.00 0.0000 0.3419 0.0102 1.1649 0.0000 0.5429 5.4264 0.1124 0.0443 6.0313 12.2547 0.0432 0.7107 0.1330 0.4056 0.0000 0.0000
8.7 -1.00 -1.75 0.0000 0.3117 0.0051 0.6176 0.0000 0.4862 5.1539 0.1608 0.0182 5.7691 9.1613 0.0178 0.8378 0.0844 0.4582 0.0000 0.0000
8.7 -1.00 -1.50 0.0000 0.2237 0.0038 0.5958 0.0000 0.3467 4.2325 0.2292 0.0155 4.7479 5.7463 0.0153 0.9401 0.0495 0.4678 0.0000 0.0000
8.7 -1.00 -1.25 0.0000 0.1505 0.0040 0.8675 0.0000 0.2347 3.4365 0.2784 0.0162 3.7902 3.2785 0.0161 0.9815 0.0304 0.4295 0.0000 0.0000
8.7 -1.00 -1.00 0.0000 0.0992 0.0039 1.1480 0.0000 0.1556 3.2029 0.3192 0.0127 3.3668 1.8465 0.0127 0.9817 0.0204 0.3732 0.0000 0.0000
9.0 -2.00 -4.00 0.0764 0.0000 0.1315 0.0000 0.5825 0.0000 0.0000 0.1515 0.2398 0.0000 0.0000 0.2475 0.0772 0.0132 0.0393 0.0487 0.0068
9.0 -2.00 -3.75 0.0547 0.0000 0.1553 0.0029 0.5419 0.0000 0.0000 0.2510 0.3659 0.0000 0.0000 0.3722 0.2120 0.0370 0.1068 0.0467 0.0065
9.0 -2.00 -3.50 0.0373 0.0000 0.1806 0.0121 0.4790 0.0000 0.0000 0.4071 0.5432 0.0000 0.0047 0.5488 0.5518 0.1005 0.2795 0.0432 0.0060
9.0 -2.00 -3.25 0.0240 0.0000 0.2030 0.0452 0.3882 0.0000 0.0000 0.6103 0.7460 0.0000 0.0312 0.7517 1.2274 0.2287 0.6287 0.0345 0.0048
9.0 -2.00 -3.00 0.0151 0.0000 0.2220 0.1397 0.2941 0.0000 0.0000 0.8328 0.9350 0.0000 0.1487 0.9403 2.1643 0.3937 1.1112 0.0227 0.0031
9.0 -2.00 -2.75 0.0089 0.0000 0.2269 0.3485 0.2016 0.0000 0.0000 1.0067 1.0403 0.0000 0.4924 1.0432 2.9308 0.5123 1.4972 0.0124 0.0017
9.0 -2.00 -2.50 0.0049 0.0014 0.2198 0.7375 0.1282 0.0027 0.0020 1.1200 1.0608 0.0020 1.2485 1.0602 3.3174 0.5659 1.6805 0.0063 0.0000
9.0 -2.00 -2.25 0.0026 0.0036 0.2001 1.3489 0.0771 0.0072 0.0068 1.1675 0.9959 0.0069 2.5762 0.9913 3.3128 0.5677 1.6575 0.0031 0.0000
9.0 -2.00 -2.00 0.0015 0.0043 0.1777 1.9585 0.0727 0.0089 0.0040 1.2673 0.9450 0.0041 0.6483 0.9328 3.7791 0.5917 1.6461 0.0019 0.0000
9.0 -2.00 -1.75 0.0000 0.0062 0.1639 2.7229 0.0526 0.0127 0.0059 1.3357 0.8662 0.0060 0.4802 0.8476 3.7293 0.5925 1.4603 0.0012 0.0000
9.0 -2.00 -1.50 0.0000 0.0085 0.1427 3.7121 0.0363 0.0173 0.0104 1.3932 0.7454 0.0106 0.4585 0.7213 3.5467 0.5839 1.2634 0.0000 0.0000
9.0 -2.00 -1.25 0.0000 0.0759 0.0558 4.3064 0.0063 0.1650 0.3718 0.8296 0.3055 0.3738 11.0559 0.2965 1.2715 0.2933 0.5821 0.0000 0.0000
9.0 -2.00 -1.00 0.0000 0.1318 0.0307 4.4125 0.0028 0.2872 0.9147 0.6528 0.1727 0.9187 12.8700 0.1667 0.8315 0.2084 0.3720 0.0000 0.0000
9.0 -1.80 -4.00 0.0762 0.0000 0.1332 0.0011 0.5738 0.0000 0.0000 0.1766 0.2442 0.0000 0.0000 0.2521 0.0830 0.0137 0.0423 0.0491 0.0068
9.0 -1.80 -3.75 0.0545 0.0000 0.1572 0.0043 0.5259 0.0000 0.0000 0.2887 0.3727 0.0000 0.0000 0.3792 0.2279 0.0384 0.1151 0.0471 0.0065
9.0 -1.80 -3.50 0.0372 0.0000 0.1830 0.0168 0.4552 0.0000 0.0000 0.4592 0.5539 0.0000 0.0075 0.5597 0.5918 0.1045 0.3006 0.0434 0.0060
9.0 -1.80 -3.25 0.0239 0.0000 0.2057 0.0605 0.3590 0.0000 0.0000 0.6716 0.7603 0.0000 0.0489 0.7666 1.3063 0.2374 0.6716 0.0345 0.0048
9.0 -1.80 -3.00 0.0150 0.0000 0.2244 0.1833 0.2642 0.0011 0.0000 0.8927 0.9502 0.0000 0.2302 0.9560 2.2690 0.4057 1.1705 0.0225 0.0031
9.0 -1.80 -2.75 0.0087 0.0016 0.2285 0.4523 0.1761 0.0030 0.0028 1.0547 1.0533 0.0029 0.7536 1.0571 3.0231 0.5254 1.5544 0.0121 0.0017
9.0 -1.80 -2.50 0.0048 0.0042 0.2191 0.9470 0.1086 0.0081 0.0115 1.1457 1.0642 0.0118 1.8819 1.0647 3.3508 0.5780 1.7125 0.0061 0.0000
9.0 -1.80 -2.25 0.0024 0.0106 0.1950 1.7069 0.0628 0.0207 0.0410 1.1602 0.9816 0.0418 3.7976 0.9784 3.2484 0.5768 1.6455 0.0030 0.0000
9.0 -1.80 -2.00 0.0014 0.0139 0.1687 2.4663 0.0639 0.0278 0.0233 1.3114 0.9175 0.0238 1.1312 0.9083 3.9033 0.6152 1.7102 0.0018 0.0000
9.0 -1.80 -1.75 0.0000 0.0203 0.1492 3.3259 0.0448 0.0400 0.0354 1.3764 0.8095 0.0361 0.9510 0.7959 3.8497 0.6111 1.5189 0.0011 0.0000
9.0 -1.80 -1.50 0.0000 0.0277 0.1237 4.3483 0.0297 0.0537 0.0643 1.4284 0.6677 0.0659 0.9700 0.6506 3.6568 0.5960 1.3135 0.0000 0.0000
9.0 -1.80 -1.25 0.0000 0.0337 0.0949 5.3604 0.0189 0.0642 0.1181 1.4611 0.5085 0.1219 1.0257 0.4910 3.3393 0.5683 1.1021 0.0000 0.0000
9.0 -1.80 -1.00 0.0000 0.0370 0.0681 6.2289 0.0116 0.0688 0.2011 1.4801 0.3623 0.2097 1.0567 0.3466 2.9252 0.5299 0.8957 0.0000 0.0000
9.0 -1.60 -4.00 0.0758 0.0000 0.1385 0.0024 0.5484 0.0000 0.0000 0.2511 0.2580 0.0000 0.0000 0.2667 0.1006 0.0152 0.0516 0.0501 0.0070
9.0 -1.60 -3.75 0.0541 0.0000 0.1634 0.0086 0.4819 0.0000 0.0000 0.3953 0.3945 0.0000 0.0024 0.4020 0.2765 0.0430 0.1406 0.0482 0.0067
9.0 -1.60 -3.50 0.0368 0.0000 0.1904 0.0320 0.3940 0.0000 0.0000 0.5971 0.5876 0.0000 0.0180 0.5947 0.7137 0.1173 0.3659 0.0443 0.0061
9.0 -1.60 -3.25 0.0236 0.0000 0.2135 0.1107 0.2904 0.0012 0.0000 0.8193 0.8030 0.0000 0.1155 0.8108 1.5347 0.2632 0.7974 0.0346 0.0048
9.0 -1.60 -3.00 0.0146 0.0020 0.2305 0.3240 0.1993 0.0037 0.0043 1.0206 0.9899 0.0044 0.5228 0.9976 2.5455 0.4388 1.3294 0.0217 0.0030
9.0 -1.60 -2.75 0.0083 0.0057 0.2303 0.7768 0.1240 0.0107 0.0219 1.1353 1.0760 0.0226 1.6406 1.0816 3.2185 0.5561 1.6804 0.0114 0.0016
