#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -4.0 - -1.5 (O/H vs log U empirically constrained)
# SED: POPSTAR, Chabrier IMF, age = 1 Myr
# Plane-parallel geometry
#
#12+log(O/H) log(C/O) log(U) Lya_1216 CIV_1549 HeII_1640 OIII_1665 CIII_1909 OIII_5007
7.30 0.225 -2.25 1.5172 0.4277 0.0083 0.1277 1.9143 1.9646
7.30 0.225 -2.00 1.1628 0.7895 0.0112 0.1704 2.3153 2.2630
7.30 0.350 -2.50 2.0303 0.2316 0.0063 0.0853 1.8934 1.6017
7.30 0.350 -2.25 1.5163 0.5098 0.0082 0.1202 2.4222 1.9220
7.30 0.350 -2.00 1.1512 0.8878 0.0111 0.1581 2.8927 2.2025
7.30 0.475 -2.50 2.0180 0.2807 0.0063 0.0803 2.3971 1.5667
7.30 0.475 -2.25 1.5028 0.5907 0.0081 0.1116 3.0286 1.8705
7.30 0.475 -2.00 1.1412 0.9624 0.0109 0.1445 3.5667 2.1309
7.30 0.600 -2.50 2.0043 0.3323 0.0063 0.0743 2.9958 1.5238
7.30 0.600 -2.25 1.4819 0.6615 0.0081 0.1019 3.7343 1.8091
7.30 0.600 -2.00 1.1236 1.0021 0.0108 0.1299 4.3370 2.0482
7.40 -0.260 -2.50 2.0383 0.0829 0.0063 0.1146 0.6185 2.0616
7.40 -0.260 -2.25 1.5294 0.1991 0.0083 0.1669 0.8159 2.5049
7.40 -0.260 -2.00 1.1723 0.4126 0.0112 0.2295 1.0135 2.9167
7.40 -0.260 -2.50 2.0382 0.0829 0.0063 0.1145 0.6184 2.0615
7.40 -0.260 -2.25 1.5293 0.1990 0.0083 0.1668 0.8158 2.5047
7.40 -0.260 -2.00 1.1721 0.4125 0.0112 0.2294 1.0133 2.9165
7.40 -0.260 -2.50 2.0379 0.0828 0.0063 0.1145 0.6183 2.0613
7.40 -0.260 -2.25 1.5291 0.1990 0.0083 0.1668 0.8156 2.5045
7.40 -0.260 -2.00 1.1724 0.4123 0.0112 0.2294 1.0130 2.9162
7.40 -0.260 -2.50 2.0375 0.0828 0.0063 0.1145 0.6181 2.0610
7.40 -0.260 -2.25 1.5288 0.1989 0.0083 0.1667 0.8153 2.5042
7.40 -0.260 -2.00 1.1712 0.4121 0.0112 0.2293 1.0127 2.9158
7.40 -0.260 -2.50 2.0371 0.0828 0.0063 0.1144 0.6178 2.0607
7.40 -0.260 -2.25 1.5284 0.1988 0.0083 0.1666 0.8149 2.5037
7.40 -0.260 -2.00 1.1709 0.4118 0.0112 0.2291 1.0122 2.9152
7.40 -0.260 -2.50 2.0365 0.0827 0.0063 0.1143 0.6175 2.0602
7.40 -0.260 -2.25 1.5278 0.1986 0.0083 0.1665 0.8144 2.5031
7.40 -0.260 -2.00 1.1701 0.4115 0.0112 0.2290 1.0115 2.9145
