#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log N/O: -2.0 - 0.0, log U: -2.5 - -0.5 (O/H vs N/O empirically constrained)
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -1.2
# Plane-parallel geometry
#
#12+log(O/H) log(N/O) log(U) OII_3727 NeIII_3868 OIII_4363 OIII_5007 NII_6584 SII_6717,31
8.00 -1.750 -1.75 0.7120 0.2597 0.1034 3.0174 0.0486 0.6715
8.00 -1.750 -1.50 0.7196 0.2240 0.0614 1.7648 0.0530 0.8023
8.00 -1.750 -1.25 0.7981 0.2067 0.0294 0.8913 0.0577 0.9648
8.00 -1.750 -1.00 0.9027 0.2054 0.0132 0.4231 0.0617 1.2526
8.00 -1.750 -0.75 0.9960 0.2050 0.0066 0.2281 0.0635 1.6291
8.00 -1.750 -0.50 1.0569 0.1989 0.0042 0.1565 0.0635 2.0221
8.00 -1.625 -2.50 1.1943 0.3722 0.1260 5.1527 0.0664 0.5451
8.00 -1.625 -2.25 0.9385 0.3519 0.1428 5.0528 0.0620 0.5350
8.00 -1.625 -2.00 0.7818 0.3086 0.1358 4.2709 0.0616 0.5883
8.00 -1.625 -1.75 0.7122 0.2596 0.1031 3.0163 0.0648 0.6701
8.00 -1.625 -1.50 0.7199 0.2239 0.0613 1.7657 0.0706 0.8007
8.00 -1.625 -1.25 0.7981 0.2067 0.0294 0.8916 0.0770 0.9648
8.00 -1.625 -1.00 0.9025 0.2053 0.0132 0.4233 0.0823 1.2528
8.00 -1.625 -0.75 0.9947 0.2047 0.0066 0.2279 0.0845 1.6305
8.00 -1.625 -0.50 1.0573 0.1990 0.0042 0.1566 0.0846 2.0195
8.00 -1.500 -2.50 1.1931 0.3711 0.1251 5.1369 0.0885 0.5443
8.00 -1.500 -2.25 0.9379 0.3509 0.1418 5.0386 0.0825 0.5339
8.00 -1.500 -2.00 0.7815 0.3080 0.1350 4.2637 0.0821 0.5867
8.00 -1.500 -1.75 0.7125 0.2593 0.1026 3.0152 0.0863 0.6684
8.00 -1.500 -1.50 0.7202 0.2237 0.0612 1.7668 0.0941 0.7984
8.00 -1.500 -1.25 0.7979 0.2066 0.0294 0.8919 0.1026 0.9640
8.00 -1.500 -1.00 0.9022 0.2052 0.0132 0.4234 0.1096 1.2528
8.00 -1.500 -0.75 0.9959 0.2049 0.0066 0.2283 0.1128 1.6259
8.00 -1.500 -0.50 1.0563 0.1987 0.0042 0.1565 0.1127 2.0212
8.00 -1.375 -2.50 1.1913 0.3697 0.1240 5.1176 0.1178 0.5433
8.00 -1.375 -2.25 0.9370 0.3496 0.1403 5.0193 0.1099 0.5325
8.00 -1.375 -2.00 0.7812 0.3073 0.1338 4.2532 0.1093 0.5855
8.00 -1.375 -1.75 0.7127 0.2590 0.1020 3.0131 0.1150 0.6668
8.00 -1.375 -1.50 0.7208 0.2234 0.0609 1.7667 0.1253 0.7960
8.00 -1.375 -1.25 0.7979 0.2065 0.0294 0.8923 0.1367 0.9639
8.00 -1.375 -1.00 0.9022 0.2051 0.0132 0.4236 0.1461 1.2522
8.00 -1.375 -0.75 0.9957 0.2047 0.0066 0.2282 0.1503 1.6259
8.00 -1.375 -0.50 1.0571 0.1988 0.0042 0.1567 0.1504 2.0170
8.00 -1.250 -2.50 1.1890 0.3677 0.1225 5.0898 0.1569 0.5421
8.00 -1.250 -2.25 0.9358 0.3479 0.1385 4.9945 0.1464 0.5311
8.00 -1.250 -2.00 0.7808 0.3063 0.1323 4.2399 0.1456 0.5831
8.00 -1.250 -1.75 0.7128 0.2586 0.1013 3.0110 0.1531 0.6643
8.00 -1.250 -1.50 0.7214 0.2231 0.0607 1.7689 0.1669 0.7919
8.00 -1.250 -1.25 0.7976 0.2063 0.0294 0.8929 0.1822 0.9633
8.00 -1.250 -1.00 0.9021 0.2050 0.0132 0.4241 0.1948 1.2488
8.00 -1.250 -0.75 0.9944 0.2043 0.0066 0.2281 0.2001 1.6252
8.00 -1.250 -0.50 1.0552 0.1983 0.0042 0.1565 0.2002 2.0206
8.10 -1.750 -2.50 1.4570 0.4399 0.1418 6.1783 0.0610 0.6002
8.10 -1.750 -2.25 1.1518 0.4205 0.1647 6.1462 0.0571 0.5868
8.10 -1.750 -2.00 0.9646 0.3718 0.1610 5.2751 0.0569 0.6362
8.10 -1.750 -1.75 0.8820 0.3124 0.1250 3.7640 0.0599 0.7358
8.10 -1.750 -1.50 0.8945 0.2678 0.0757 2.2229 0.0654 0.8836
8.10 -1.750 -1.25 0.9941 0.2453 0.0369 1.1354 0.0710 1.0521
8.10 -1.750 -1.00 1.1257 0.2440 0.0170 0.5456 0.0759 1.3455
8.10 -1.750 -0.75 1.2410 0.2449 0.0086 0.2956 0.0780 1.7474
8.10 -1.750 -0.50 1.3130 0.2388 0.0055 0.2002 0.0777 2.2062
8.10 -1.625 -2.50 1.4552 0.4387 0.1409 6.1613 0.0812 0.5997
8.10 -1.625 -2.25 1.1508 0.4194 0.1635 6.1297 0.0761 0.5860
8.10 -1.625 -2.00 0.9642 0.3711 0.1600 5.2643 0.0758 0.6355
8.10 -1.625 -1.75 0.8820 0.3122 0.1245 3.7630 0.0798 0.7344
8.10 -1.625 -1.50 0.8947 0.2676 0.0755 2.2232 0.0871 0.8831
8.10 -1.625 -1.25 0.9937 0.2451 0.0369 1.1354 0.0946 1.0526
8.10 -1.625 -1.00 1.1253 0.2438 0.0170 0.5458 0.1012 1.3445
8.10 -1.625 -0.75 1.2408 0.2448 0.0086 0.2957 0.1039 1.7454
8.10 -1.625 -0.50 1.3115 0.2385 0.0055 0.2001 0.1034 2.2073
8.10 -1.500 -2.50 1.4532 0.4372 0.1398 6.1392 0.1082 0.5991
8.10 -1.500 -2.25 1.1497 0.4181 0.1621 6.1087 0.1013 0.5852
8.10 -1.500 -2.00 0.9637 0.3703 0.1588 5.2527 0.1010 0.6339
8.10 -1.500 -1.75 0.8819 0.3118 0.1239 3.7612 0.1063 0.7330
8.10 -1.500 -1.50 0.8950 0.2673 0.0754 2.2254 0.1160 0.8800
8.10 -1.500 -1.25 0.9937 0.2451 0.0369 1.1360 0.1262 1.0521
8.10 -1.500 -1.00 1.1253 0.2437 0.0170 0.5461 0.1349 1.3450
8.10 -1.500 -0.75 1.2405 0.2447 0.0086 0.2958 0.1385 1.7458
8.10 -1.500 -0.50 1.3124 0.2386 0.0055 0.2003 0.1380 2.2035
8.10 -1.375 -2.50 1.4507 0.4352 0.1383 6.1104 0.1441 0.5982
8.10 -1.375 -2.25 1.1479 0.4162 0.1602 6.0807 0.1348 0.5838
8.10 -1.375 -2.00 0.9628 0.3691 0.1571 5.2355 0.1344 0.6323
8.10 -1.375 -1.75 0.8817 0.3113 0.1230 3.7570 0.1415 0.7310
8.10 -1.375 -1.50 0.8954 0.2670 0.0751 2.2269 0.1544 0.8781
8.10 -1.375 -1.25 0.9932 0.2449 0.0369 1.1366 0.1681 1.0518
8.10 -1.375 -1.00 1.1247 0.2435 0.0170 0.5464 0.1798 1.3439
8.10 -1.375 -0.75 1.2404 0.2446 0.0086 0.2961 0.1846 1.7429
8.10 -1.375 -0.50 1.3103 0.2381 0.0055 0.2001 0.1837 2.2050
8.10 -1.250 -2.50 1.4470 0.4326 0.1365 6.0745 0.1917 0.5971
8.10 -1.250 -2.25 1.1455 0.4138 0.1579 6.0445 0.1794 0.5825
8.10 -1.250 -2.00 0.9617 0.3676 0.1550 5.2134 0.1788 0.6295
8.10 -1.250 -1.75 0.8816 0.3105 0.1219 3.7521 0.1883 0.7280
8.10 -1.250 -1.50 0.8955 0.2663 0.0748 2.2271 0.2054 0.8739
8.10 -1.250 -1.25 0.9926 0.2446 0.0369 1.1374 0.2239 1.0513
8.10 -1.250 -1.00 1.1244 0.2433 0.0170 0.5469 0.2395 1.3429
8.10 -1.250 -0.75 1.2393 0.2441 0.0086 0.2961 0.2458 1.7455
8.10 -1.250 -0.50 1.3133 0.2385 0.0056 0.2008 0.2454 2.1961
8.20 -1.500 -2.50 1.7509 0.5070 0.1509 7.2108 0.1312 0.6582
8.20 -1.500 -2.25 1.3960 0.4923 0.1802 7.3034 0.1233 0.6430
8.20 -1.500 -2.00 1.1800 0.4425 0.1830 6.4113 0.1234 0.6884
8.20 -1.500 -1.75 1.0860 0.3741 0.1477 4.6684 0.1301 0.7995
8.20 -1.500 -1.50 1.1050 0.3187 0.0924 2.7977 0.1419 0.9705
8.20 -1.500 -1.25 1.2285 0.2893 0.0461 1.4457 0.1538 1.1563
8.20 -1.500 -1.00 1.3930 0.2873 0.0219 0.7054 0.1646 1.4534
8.20 -1.500 -0.75 1.5324 0.2893 0.0114 0.3846 0.1685 1.8713
8.20 -1.500 -0.50 1.6163 0.2835 0.0073 0.2565 0.1673 2.3778
8.20 -1.375 -2.50 1.7468 0.5043 0.1492 7.1714 0.1747 0.6577
8.20 -1.375 -2.25 1.3932 0.4897 0.1778 7.2632 0.1641 0.6420
8.20 -1.375 -2.00 1.1784 0.4407 0.1808 6.3861 0.1641 0.6864
8.20 -1.375 -1.75 1.0851 0.3733 0.1464 4.6619 0.1730 0.7973
8.20 -1.375 -1.50 1.1048 0.3180 0.0919 2.7970 0.1888 0.9673
8.20 -1.375 -1.25 1.2279 0.2891 0.0462 1.4473 0.2049 1.1556
8.20 -1.375 -1.00 1.3924 0.2870 0.0219 0.7062 0.2193 1.4515
8.20 -1.375 -0.75 1.5314 0.2889 0.0114 0.3846 0.2244 1.8697
8.20 -1.375 -0.50 1.6183 0.2837 0.0073 0.2571 0.2233 2.3744
8.20 -1.250 -2.50 1.7413 0.5010 0.1470 7.1234 0.2323 0.6568
8.20 -1.250 -2.25 1.3891 0.4863 0.1748 7.2119 0.2181 0.6404
8.20 -1.250 -2.00 1.1755 0.4383 0.1779 6.3503 0.2180 0.6843
8.20 -1.250 -1.75 1.0840 0.3721 0.1449 4.6531 0.2299 0.7944
8.20 -1.250 -1.50 1.1047 0.3172 0.0914 2.7996 0.2509 0.9632
8.20 -1.250 -1.25 1.2271 0.2888 0.0462 1.4487 0.2728 1.1547
8.20 -1.250 -1.00 1.3916 0.2867 0.0219 0.7070 0.2921 1.4507
8.20 -1.250 -0.75 1.5313 0.2887 0.0114 0.3851 0.2992 1.8659
8.20 -1.250 -0.50 1.6187 0.2837 0.0073 0.2577 0.2978 2.3674
8.20 -1.125 -2.50 1.7337 0.4964 0.1442 7.0583 0.3088 0.6558
8.20 -1.125 -2.25 1.3838 0.4820 0.1711 7.1457 0.2896 0.6388
8.20 -1.125 -2.00 1.1721 0.4352 0.1743 6.3052 0.2893 0.6813
8.20 -1.125 -1.75 1.0823 0.3705 0.1428 4.6407 0.3051 0.7900
8.20 -1.125 -1.50 1.1046 0.3162 0.0908 2.8019 0.3331 0.9579
8.20 -1.125 -1.25 1.2260 0.2884 0.0462 1.4499 0.3632 1.1537
8.20 -1.125 -1.00 1.3901 0.2862 0.0220 0.7080 0.3888 1.4506
8.20 -1.125 -0.75 1.5296 0.2882 0.0114 0.3855 0.3984 1.8658
8.20 -1.125 -0.50 1.6134 0.2825 0.0073 0.2572 0.3958 2.3686
8.20 -1.000 -2.50 1.7238 0.4907 0.1407 6.9766 0.4101 0.6545
8.20 -1.000 -2.25 1.3768 0.4765 0.1664 7.0623 0.3841 0.6362
8.20 -1.000 -2.00 1.1674 0.4312 0.1698 6.2479 0.3834 0.6775
8.20 -1.000 -1.75 1.0792 0.3683 0.1402 4.6232 0.4040 0.7846
8.20 -1.000 -1.50 1.1032 0.3146 0.0900 2.8048 0.4414 0.9507
8.20 -1.000 -1.25 1.2242 0.2879 0.0463 1.4530 0.4832 1.1521
8.20 -1.000 -1.00 1.3888 0.2856 0.0220 0.7094 0.5175 1.4483
8.20 -1.000 -0.75 1.5277 0.2874 0.0114 0.3860 0.5302 1.8633
8.20 -1.000 -0.50 1.6141 0.2823 0.0073 0.2577 0.5280 2.3630
8.30 -1.500 -2.50 2.0677 0.5717 0.1550 8.2507 0.1560 0.7045
8.30 -1.500 -2.25 1.6643 0.5662 0.1918 8.5415 0.1473 0.6881
8.30 -1.500 -2.00 1.4214 0.5198 0.2043 7.7078 0.1482 0.7330
8.30 -1.500 -1.75 1.3199 0.4436 0.1726 5.7461 0.1569 0.8499
8.30 -1.500 -1.50 1.3479 0.3751 0.1118 3.4980 0.1712 1.0400
8.30 -1.500 -1.25 1.4995 0.3364 0.0573 1.8378 0.1845 1.2503
8.30 -1.500 -1.00 1.7032 0.3325 0.0281 0.9137 0.1977 1.5528
8.30 -1.500 -0.75 1.8694 0.3350 0.0150 0.5023 0.2020 1.9625
8.30 -1.500 -0.50 1.9608 0.3291 0.0097 0.3292 0.1995 2.4995
8.30 -1.375 -2.50 2.0615 0.5685 0.1531 8.2027 0.2076 0.7041
8.30 -1.375 -2.25 1.6590 0.5629 0.1892 8.4914 0.1957 0.6873
8.30 -1.375 -2.00 1.4184 0.5173 0.2015 7.6695 0.1969 0.7314
8.30 -1.375 -1.75 1.3182 0.4423 0.1708 5.7341 0.2084 0.8478
8.30 -1.375 -1.50 1.3476 0.3743 0.1111 3.4986 0.2275 1.0373
8.30 -1.375 -1.25 1.4981 0.3361 0.0574 1.8394 0.2457 1.2497
8.30 -1.375 -1.00 1.7019 0.3321 0.0282 0.9147 0.2633 1.5519
8.30 -1.375 -0.75 1.8668 0.3344 0.0150 0.5023 0.2689 1.9630
8.30 -1.375 -0.50 1.9602 0.3288 0.0097 0.3298 0.2659 2.4977
8.30 -1.250 -2.50 2.0533 0.5643 0.1508 8.1427 0.2760 0.7037
8.30 -1.250 -2.25 1.6534 0.5584 0.1856 8.4215 0.2600 0.6862
8.30 -1.250 -2.00 1.4138 0.5139 0.1978 7.6188 0.2612 0.7295
8.30 -1.250 -1.75 1.3151 0.4405 0.1686 5.7183 0.2764 0.8448
8.30 -1.250 -1.50 1.3465 0.3733 0.1104 3.5021 0.3020 1.0332
8.30 -1.250 -1.25 1.4967 0.3357 0.0574 1.8410 0.3271 1.2491
8.30 -1.250 -1.00 1.7011 0.3318 0.0282 0.9162 0.3508 1.5509
8.30 -1.250 -0.75 1.8661 0.3340 0.0151 0.5030 0.3582 1.9607
8.30 -1.250 -0.50 1.9569 0.3281 0.0097 0.3296 0.3540 2.4924
8.30 -1.125 -2.50 2.0422 0.5590 0.1479 8.0658 0.3666 0.7033
8.30 -1.125 -2.25 1.6448 0.5530 0.1815 8.3392 0.3449 0.6851
8.30 -1.125 -2.00 1.4073 0.5096 0.1934 7.5561 0.3461 0.7270
8.30 -1.125 -1.75 1.3109 0.4380 0.1658 5.6964 0.3660 0.8414
8.30 -1.125 -1.50 1.3447 0.3718 0.1095 3.5045 0.4002 1.0282
8.30 -1.125 -1.25 1.4936 0.3350 0.0575 1.8447 0.4350 1.2484
8.30 -1.125 -1.00 1.6985 0.3310 0.0282 0.9171 0.4667 1.5493
8.30 -1.125 -0.75 1.8639 0.3333 0.0151 0.5038 0.4769 1.9596
8.30 -1.125 -0.50 1.9574 0.3280 0.0097 0.3302 0.4722 2.4902
8.30 -1.000 -2.50 2.0283 0.5522 0.1442 7.9683 0.4864 0.7027
8.30 -1.000 -2.25 1.6349 0.5461 0.1763 8.2334 0.4571 0.6835
8.30 -1.000 -2.00 1.3992 0.5040 0.1879 7.4746 0.4575 0.7235
8.30 -1.000 -1.75 1.3050 0.4347 0.1624 5.6682 0.4834 0.8359
8.30 -1.000 -1.50 1.3413 0.3696 0.1083 3.5058 0.5290 1.0208
8.30 -1.000 -1.25 1.4921 0.3344 0.0576 1.8477 0.5788 1.2471
8.30 -1.000 -1.00 1.6963 0.3303 0.0283 0.9197 0.6210 1.5479
8.30 -1.000 -0.75 1.8609 0.3324 0.0151 0.5047 0.6347 1.9576
8.30 -1.000 -0.50 1.9506 0.3265 0.0097 0.3302 0.6275 2.4871
8.40 -1.500 -2.50 2.4017 0.6295 0.1515 9.1910 0.1834 0.7553
8.40 -1.500 -2.25 1.9549 0.6385 0.1954 9.7733 0.1739 0.7343
8.40 -1.500 -2.00 1.6915 0.6027 0.2203 9.1132 0.1761 0.7833
8.40 -1.500 -1.75 1.5877 0.5234 0.1972 7.0047 0.1872 0.9063
8.40 -1.500 -1.50 1.6297 0.4411 0.1333 4.3474 0.2045 1.1146
8.40 -1.500 -1.25 1.8092 0.3899 0.0706 2.3285 0.2186 1.3570
8.40 -1.500 -1.00 2.0620 0.3835 0.0362 1.1861 0.2350 1.6797
8.40 -1.500 -0.75 2.2558 0.3851 0.0199 0.6580 0.2395 2.0891
8.40 -1.500 -0.50 2.3531 0.3786 0.0129 0.4244 0.2356 2.6383
8.40 -1.375 -2.50 2.3935 0.6260 0.1498 9.1405 0.2440 0.7555
8.40 -1.375 -2.25 1.9487 0.6346 0.1927 9.7132 0.2311 0.7338
8.40 -1.375 -2.00 1.6856 0.5993 0.2170 9.0623 0.2336 0.7821
8.40 -1.375 -1.75 1.5844 0.5215 0.1949 6.9855 0.2484 0.9042
8.40 -1.375 -1.50 1.6277 0.4399 0.1324 4.3476 0.2713 1.1116
8.40 -1.375 -1.25 1.8066 0.3895 0.0707 2.3325 0.2909 1.3562
8.40 -1.375 -1.00 2.0600 0.3830 0.0362 1.1874 0.3130 1.6782
8.40 -1.375 -0.75 2.2534 0.3845 0.0199 0.6586 0.3189 2.0881
8.40 -1.375 -0.50 2.3503 0.3779 0.0129 0.4245 0.3137 2.6341
8.40 -1.250 -2.50 2.3829 0.6217 0.1477 9.0779 0.3243 0.7555
8.40 -1.250 -2.25 1.9399 0.6296 0.1894 9.6377 0.3067 0.7333
8.40 -1.250 -2.00 1.6786 0.5950 0.2129 8.9984 0.3096 0.7804
8.40 -1.250 -1.75 1.5786 0.5189 0.1921 6.9602 0.3288 0.9018
8.40 -1.250 -1.50 1.6244 0.4383 0.1314 4.3504 0.3594 1.1081
8.40 -1.250 -1.25 1.8044 0.3890 0.0708 2.3346 0.3872 1.3557
8.40 -1.250 -1.00 2.0573 0.3823 0.0363 1.1893 0.4166 1.6779
8.40 -1.250 -0.75 2.2506 0.3838 0.0200 0.6595 0.4246 2.0867
8.40 -1.250 -0.50 2.3480 0.3774 0.0130 0.4253 0.4180 2.6335
8.40 -1.125 -2.50 2.3677 0.6158 0.1449 8.9951 0.4305 0.7556
8.40 -1.125 -2.25 1.9285 0.6233 0.1852 9.5426 0.4065 0.7327
8.40 -1.125 -2.00 1.6694 0.5894 0.2079 8.9162 0.4096 0.7785
8.40 -1.125 -1.75 1.5718 0.5154 0.1884 6.9274 0.4346 0.8981
8.40 -1.125 -1.50 1.6201 0.4361 0.1301 4.3521 0.4752 1.1028
8.40 -1.125 -1.25 1.8015 0.3882 0.0708 2.3373 0.5150 1.3547
8.40 -1.125 -1.00 2.0526 0.3813 0.0363 1.1912 0.5540 1.6761
8.40 -1.125 -0.75 2.2469 0.3828 0.0200 0.6605 0.5650 2.0851
8.40 -1.125 -0.50 2.3443 0.3765 0.0130 0.4257 0.5566 2.6299
8.40 -1.000 -2.50 2.3488 0.6083 0.1415 8.8889 0.5709 0.7556
8.40 -1.000 -2.25 1.9143 0.6154 0.1801 9.4247 0.5381 0.7318
8.40 -1.000 -2.00 1.6581 0.5827 0.2019 8.8197 0.5408 0.7757
8.40 -1.000 -1.75 1.5617 0.5108 0.1840 6.8865 0.5725 0.8928
8.40 -1.000 -1.50 1.6131 0.4332 0.1284 4.3547 0.6263 1.0958
8.40 -1.000 -1.25 1.7970 0.3872 0.0709 2.3424 0.6843 1.3531
8.40 -1.000 -1.00 2.0483 0.3801 0.0365 1.1948 0.7364 1.6750
8.40 -1.000 -0.75 2.2432 0.3817 0.0201 0.6624 0.7517 2.0828
8.40 -1.000 -0.50 2.3361 0.3748 0.0131 0.4262 0.7397 2.6282
8.50 -1.500 -2.50 2.7153 0.6692 0.1392 9.9206 0.2103 0.7859
8.50 -1.500 -2.25 2.2370 0.6964 0.1872 10.8394 0.2001 0.7568
8.50 -1.500 -2.00 1.9633 0.6808 0.2257 10.5263 0.2040 0.8117
8.50 -1.500 -1.75 1.8753 0.6086 0.2183 8.4382 0.2190 0.9407
8.50 -1.500 -1.50 1.9398 0.5131 0.1560 5.3710 0.2400 1.1599
8.50 -1.500 -1.25 2.1361 0.4445 0.0857 2.9360 0.2530 1.4378
8.50 -1.500 -1.00 2.4294 0.4310 0.0459 1.5303 0.2717 1.7884
8.50 -1.500 -0.75 2.6550 0.4308 0.0262 0.8604 0.2768 2.2004
8.50 -1.500 -0.50 2.7514 0.4220 0.0173 0.5465 0.2709 2.7411
8.50 -1.375 -2.50 2.7043 0.6659 0.1380 9.8760 0.2796 0.7865
8.50 -1.375 -2.25 2.2276 0.6924 0.1850 10.7819 0.2657 0.7570
8.50 -1.375 -2.00 1.9558 0.6768 0.2224 10.4669 0.2705 0.8110
8.50 -1.375 -1.75 1.8685 0.6058 0.2156 8.4106 0.2901 0.9391
8.50 -1.375 -1.50 1.9358 0.5116 0.1549 5.3739 0.3180 1.1580
8.50 -1.375 -1.25 2.1327 0.4438 0.0857 2.9372 0.3366 1.4371
8.50 -1.375 -1.00 2.4265 0.4304 0.0460 1.5326 0.3618 1.7882
8.50 -1.375 -0.75 2.6490 0.4298 0.0263 0.8615 0.3682 2.1985
8.50 -1.375 -0.50 2.7454 0.4210 0.0173 0.5468 0.3605 2.7399
8.50 -1.250 -2.50 2.6911 0.6618 0.1363 9.8187 0.3715 0.7874
8.50 -1.250 -2.25 2.2169 0.6873 0.1821 10.7045 0.3525 0.7575
8.50 -1.250 -2.00 1.9460 0.6719 0.2185 10.3975 0.3582 0.8101
8.50 -1.250 -1.75 1.8596 0.6022 0.2121 8.3774 0.3834 0.9367
8.50 -1.250 -1.50 1.9298 0.5094 0.1535 5.3740 0.4204 1.1552
8.50 -1.250 -1.25 2.1287 0.4430 0.0858 2.9402 0.4476 1.4361
8.50 -1.250 -1.00 2.4232 0.4297 0.0461 1.5359 0.4815 1.7879
8.50 -1.250 -0.75 2.6446 0.4289 0.0264 0.8627 0.4901 2.1982
8.50 -1.250 -0.50 2.7384 0.4197 0.0173 0.5471 0.4797 2.7382
8.50 -1.125 -2.50 2.6726 0.6563 0.1343 9.7472 0.4932 0.7882
8.50 -1.125 -2.25 2.2024 0.6811 0.1788 10.6163 0.4670 0.7576
8.50 -1.125 -2.00 1.9329 0.6654 0.2135 10.3050 0.4731 0.8091
8.50 -1.125 -1.75 1.8484 0.5976 0.2079 8.3340 0.5055 0.9338
8.50 -1.125 -1.50 1.9219 0.5066 0.1517 5.3775 0.5546 1.1509
8.50 -1.125 -1.25 2.1228 0.4419 0.0859 2.9453 0.5947 1.4350
8.50 -1.125 -1.00 2.4174 0.4285 0.0462 1.5390 0.6401 1.7860
8.50 -1.125 -0.75 2.6400 0.4278 0.0264 0.8649 0.6522 2.1963
8.50 -1.125 -0.50 2.7317 0.4183 0.0174 0.5477 0.6381 2.7333
8.50 -1.000 -2.50 2.6474 0.6491 0.1316 9.6518 0.6535 0.7893
8.50 -1.000 -2.25 2.1845 0.6733 0.1746 10.5051 0.6177 0.7577
8.50 -1.000 -2.00 1.9160 0.6574 0.2077 10.1966 0.6233 0.8077
8.50 -1.000 -1.75 1.8332 0.5917 0.2027 8.2808 0.6641 0.9294
8.50 -1.000 -1.50 1.9088 0.5026 0.1495 5.3809 0.7281 1.1447
8.50 -1.000 -1.25 2.1159 0.4408 0.0861 2.9546 0.7896 1.4331
8.50 -1.000 -1.00 2.4091 0.4269 0.0464 1.5436 0.8501 1.7845
8.50 -1.000 -0.75 2.6319 0.4261 0.0266 0.8674 0.8667 2.1940
8.50 -1.000 -0.50 2.7250 0.4170 0.0175 0.5493 0.8492 2.7321
8.60 -1.250 -2.50 2.9853 0.6892 0.1205 10.3713 0.4214 0.8271
8.60 -1.250 -2.25 2.4822 0.7320 0.1669 11.5828 0.3993 0.7845
8.60 -1.250 -2.00 2.2108 0.7423 0.2136 11.7230 0.4077 0.8402
8.60 -1.250 -1.75 2.1553 0.6913 0.2262 9.9350 0.4409 0.9766
8.60 -1.250 -1.50 2.2716 0.5935 0.1763 6.6256 0.4879 1.2100
8.60 -1.250 -1.25 2.4972 0.5092 0.1037 3.7320 0.5151 1.5296
8.60 -1.250 -1.00 2.8252 0.4848 0.0584 1.9946 0.5522 1.9239
8.60 -1.250 -0.75 3.0742 0.4789 0.0346 1.1314 0.5615 2.3546
8.60 -1.250 -0.50 3.1673 0.4651 0.0230 0.7078 0.5469 2.8917
8.60 -1.125 -2.50 2.9623 0.6845 0.1192 10.3163 0.5591 0.8290
8.60 -1.125 -2.25 2.4651 0.7267 0.1647 11.5185 0.5288 0.7857
8.60 -1.125 -2.00 2.1940 0.7356 0.2095 11.6377 0.5379 0.8402
8.60 -1.125 -1.75 2.1381 0.6856 0.2216 9.8849 0.5799 0.9747
8.60 -1.125 -1.50 2.2563 0.5894 0.1741 6.6290 0.6411 1.2065
8.60 -1.125 -1.25 2.4892 0.5080 0.1039 3.7413 0.6841 1.5279
8.60 -1.125 -1.00 2.8180 0.4833 0.0585 1.9978 0.7339 1.9232
8.60 -1.125 -0.75 3.0703 0.4779 0.0347 1.1356 0.7474 2.3544
8.60 -1.125 -0.50 3.1565 0.4634 0.0231 0.7097 0.7271 2.8890
8.60 -1.000 -2.50 2.9317 0.6780 0.1173 10.2387 0.7407 0.8313
8.60 -1.000 -2.25 2.4415 0.7194 0.1617 11.4274 0.6986 0.7874
8.60 -1.000 -2.00 2.1729 0.7275 0.2047 11.5366 0.7080 0.8403
8.60 -1.000 -1.75 2.1158 0.6780 0.2161 9.8186 0.7596 0.9718
8.60 -1.000 -1.50 2.2361 0.5844 0.1713 6.6366 0.8391 1.2009
8.60 -1.000 -1.25 2.4769 0.5061 0.1041 3.7500 0.9067 1.5253
8.60 -1.000 -1.00 2.8075 0.4816 0.0588 2.0066 0.9744 1.9209
8.60 -1.000 -0.75 3.0560 0.4756 0.0349 1.1398 0.9921 2.3522
8.60 -1.000 -0.50 3.1445 0.4613 0.0232 0.7113 0.9665 2.8864
8.60 -0.875 -2.50 2.8894 0.6694 0.1150 10.1399 0.9787 0.8337
8.60 -0.875 -2.25 2.4099 0.7104 0.1582 11.3218 0.9206 0.7887
8.60 -0.875 -2.00 2.1438 0.7174 0.1989 11.4164 0.9277 0.8395
8.60 -0.875 -1.75 2.0843 0.6684 0.2096 9.7415 0.9891 0.9675
8.60 -0.875 -1.50 2.2054 0.5769 0.1678 6.6368 1.0902 1.1928
8.60 -0.875 -1.25 2.4613 0.5039 0.1044 3.7646 1.2000 1.5226
8.60 -0.875 -1.00 2.7930 0.4793 0.0591 2.0176 1.2916 1.9191
8.60 -0.875 -0.75 3.0399 0.4728 0.0351 1.1455 1.3157 2.3492
8.60 -0.875 -0.50 3.1276 0.4585 0.0233 0.7149 1.2827 2.8842
8.60 -0.750 -2.50 2.8364 0.6589 0.1121 10.0222 1.2895 0.8361
8.60 -0.750 -2.25 2.3682 0.6989 0.1539 11.1889 1.2081 0.7898
8.60 -0.750 -2.00 2.1073 0.7053 0.1923 11.2811 1.2098 0.8382
8.60 -0.750 -1.75 2.0457 0.6572 0.2024 9.6616 1.2806 0.9611
8.60 -0.750 -1.50 2.1660 0.5680 0.1639 6.6481 1.4068 1.1795
8.60 -0.750 -1.25 2.4424 0.5013 0.1049 3.7858 1.5853 1.5187
8.60 -0.750 -1.00 2.7703 0.4755 0.0594 2.0286 1.7063 1.9148
8.60 -0.750 -0.75 3.0166 0.4688 0.0353 1.1511 1.7408 2.3451
8.60 -0.750 -0.50 3.1033 0.4545 0.0235 0.7182 1.6985 2.8776
8.70 -1.250 -2.50 3.1837 0.6880 0.1001 10.5768 0.4613 0.8460
