#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 60 kK
# SED: black body 
#plane-paralell geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 He1_4471 He1_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135
7.4000 45000.0000 -3.7500 1.1643 0.0224 0.2564 0.0217 0.0208 0.0534 0.0151 0.0000 0.0000 0.0120
7.4000 45000.0000 -4.0000 0.9775 0.0067 0.2896 0.0142 0.0202 0.0517 0.0146 0.0000 0.0000 0.0099
7.4000 50000.0000 -1.5000 0.2112 3.3990 0.0196 0.0776 0.0211 0.0547 0.0152 0.0037 0.0047 0.0237
7.4000 50000.0000 -1.7500 0.2838 3.0386 0.0250 0.0819 0.0212 0.0548 0.0152 0.0027 0.0030 0.0252
7.4000 50000.0000 -2.0000 0.3918 2.6370 0.0331 0.0827 0.0213 0.0549 0.0153 0.0021 0.0017 0.0257
7.4000 50000.0000 -2.2500 0.5519 2.1891 0.0451 0.0800 0.0214 0.0550 0.0153 0.0017 0.0000 0.0251
7.4000 50000.0000 -2.5000 0.7762 1.6954 0.0628 0.0742 0.0215 0.0552 0.0154 0.0015 0.0000 0.0238
7.4000 50000.0000 -2.7500 1.0507 1.1724 0.0880 0.0660 0.0216 0.0554 0.0155 0.0014 0.0000 0.0220
7.4000 50000.0000 -3.0000 1.3034 0.6807 0.1217 0.0561 0.0217 0.0556 0.0156 0.0013 0.0000 0.0198
7.4000 50000.0000 -3.2500 1.4206 0.3131 0.1634 0.0452 0.0218 0.0558 0.0157 0.0012 0.0000 0.0176
7.4000 50000.0000 -3.5000 1.3584 0.1144 0.2096 0.0341 0.0218 0.0559 0.0158 0.0010 0.0000 0.0153
7.4000 50000.0000 -3.7500 1.1930 0.0366 0.2538 0.0241 0.0217 0.0557 0.0157 0.0000 0.0000 0.0131
7.4000 50000.0000 -4.0000 1.0083 0.0111 0.2921 0.0161 0.0215 0.0550 0.0156 0.0000 0.0000 0.0111
7.4000 55000.0000 -1.5000 0.1746 3.5650 0.0199 0.0700 0.0207 0.0537 0.0149 0.0081 0.0066 0.0211
7.4000 55000.0000 -1.7500 0.2319 3.2011 0.0251 0.0761 0.0209 0.0540 0.0150 0.0060 0.0044 0.0232
7.4000 55000.0000 -2.0000 0.3180 2.7980 0.0329 0.0791 0.0211 0.0543 0.0151 0.0046 0.0026 0.0245
7.4000 55000.0000 -2.2500 0.4486 2.3550 0.0445 0.0783 0.0212 0.0545 0.0152 0.0038 0.0014 0.0246
7.4000 55000.0000 -2.5000 0.6404 1.8725 0.0615 0.0741 0.0214 0.0548 0.0153 0.0033 0.0000 0.0238
7.4000 55000.0000 -2.7500 0.8950 1.3556 0.0859 0.0669 0.0215 0.0552 0.0155 0.0030 0.0000 0.0223
7.4000 55000.0000 -3.0000 1.1658 0.8421 0.1188 0.0576 0.0217 0.0557 0.0156 0.0028 0.0000 0.0203
7.4000 55000.0000 -3.2500 1.3452 0.4190 0.1601 0.0470 0.0219 0.0562 0.0158 0.0026 0.0000 0.0182
7.4000 55000.0000 -3.5000 1.3462 0.1617 0.2071 0.0359 0.0222 0.0567 0.0160 0.0023 0.0000 0.0160
7.4000 55000.0000 -3.7500 1.2088 0.0531 0.2537 0.0258 0.0223 0.0572 0.0162 0.0018 0.0000 0.0139
7.4000 55000.0000 -4.0000 1.0301 0.0161 0.2959 0.0176 0.0224 0.0574 0.0162 0.0013 0.0000 0.0120
7.4000 60000.0000 -1.5000 0.1525 3.6533 0.0203 0.0626 0.0202 0.0523 0.0145 0.0152 0.0082 0.0188
7.4000 60000.0000 -1.7500 0.2005 3.2995 0.0254 0.0699 0.0205 0.0529 0.0147 0.0113 0.0057 0.0212
7.4000 60000.0000 -2.0000 0.2728 2.9007 0.0331 0.0746 0.0207 0.0534 0.0148 0.0088 0.0035 0.0230
7.4000 60000.0000 -2.2500 0.3839 2.4644 0.0445 0.0757 0.0209 0.0538 0.0150 0.0073 0.0020 0.0238
7.4000 60000.0000 -2.5000 0.5510 1.9923 0.0615 0.0731 0.0211 0.0542 0.0151 0.0064 0.0000 0.0235
7.4000 60000.0000 -2.7500 0.7834 1.4866 0.0855 0.0669 0.0214 0.0548 0.0153 0.0058 0.0000 0.0224
7.4000 60000.0000 -3.0000 1.0533 0.9699 0.1181 0.0583 0.0216 0.0554 0.0156 0.0055 0.0000 0.0206
7.4000 60000.0000 -3.2500 1.2688 0.5139 0.1591 0.0480 0.0220 0.0562 0.0158 0.0051 0.0000 0.0186
7.4000 60000.0000 -3.5000 1.3216 0.2096 0.2068 0.0372 0.0223 0.0572 0.0161 0.0045 0.0000 0.0166
7.4000 60000.0000 -3.7500 1.2133 0.0703 0.2556 0.0270 0.0228 0.0582 0.0164 0.0036 0.0000 0.0145
7.4000 60000.0000 -4.0000 1.0436 0.0216 0.3010 0.0186 0.0231 0.0592 0.0167 0.0026 0.0000 0.0127
7.4000 70000.0000 -1.5000 0.1288 3.6012 0.0208 0.0507 0.0186 0.0481 0.0133 0.0390 0.0106 0.0151
7.4000 70000.0000 -1.7500 0.1668 3.3213 0.0261 0.0588 0.0192 0.0496 0.0137 0.0296 0.0079 0.0177
7.4000 70000.0000 -2.0000 0.2243 2.9684 0.0338 0.0655 0.0197 0.0506 0.0140 0.0234 0.0053 0.0201
7.4000 70000.0000 -2.2500 0.3131 2.5651 0.0454 0.0694 0.0200 0.0515 0.0143 0.0196 0.0032 0.0217
7.4000 70000.0000 -2.5000 0.4493 2.1210 0.0625 0.0696 0.0204 0.0523 0.0146 0.0172 0.0016 0.0224
7.4000 70000.0000 -2.7500 0.6463 1.6427 0.0869 0.0657 0.0207 0.0531 0.0149 0.0159 0.0000 0.0221
7.4000 70000.0000 -3.0000 0.8958 1.1412 0.1197 0.0584 0.0211 0.0541 0.0152 0.0150 0.0000 0.0208
7.4000 70000.0000 -3.2500 1.1384 0.6619 0.1613 0.0489 0.0216 0.0554 0.0156 0.0142 0.0000 0.0191
7.4000 70000.0000 -3.5000 1.2610 0.2973 0.2100 0.0384 0.0223 0.0571 0.0161 0.0125 0.0000 0.0172
7.4000 70000.0000 -3.7500 1.2080 0.1047 0.2621 0.0284 0.0231 0.0592 0.0167 0.0100 0.0000 0.0154
7.4000 70000.0000 -4.0000 1.0568 0.0324 0.3133 0.0199 0.0241 0.0616 0.0174 0.0073 0.0000 0.0136
7.4000 80000.0000 -1.5000 0.1171 3.2729 0.0210 0.0423 0.0164 0.0423 0.0117 0.0749 0.0117 0.0126
7.4000 80000.0000 -1.7500 0.1502 3.1299 0.0264 0.0502 0.0174 0.0448 0.0124 0.0585 0.0092 0.0151
7.4000 80000.0000 -2.0000 0.2006 2.8761 0.0343 0.0577 0.0181 0.0467 0.0129 0.0472 0.0066 0.0176
7.4000 80000.0000 -2.2500 0.2784 2.5441 0.0464 0.0632 0.0187 0.0481 0.0134 0.0399 0.0042 0.0197
7.4000 80000.0000 -2.5000 0.3977 2.1510 0.0640 0.0655 0.0192 0.0493 0.0137 0.0354 0.0024 0.0211
7.4000 80000.0000 -2.7500 0.5721 1.7113 0.0890 0.0635 0.0197 0.0505 0.0141 0.0329 0.0011 0.0214
7.4000 80000.0000 -3.0000 0.8002 1.2364 0.1226 0.0576 0.0202 0.0518 0.0145 0.0313 0.0000 0.0207
7.4000 80000.0000 -3.2500 1.0442 0.7600 0.1654 0.0489 0.0209 0.0535 0.0150 0.0294 0.0000 0.0193
7.4000 80000.0000 -3.5000 1.2043 0.3640 0.2160 0.0388 0.0219 0.0559 0.0158 0.0259 0.0000 0.0176
7.4000 80000.0000 -3.7500 1.1921 0.1340 0.2711 0.0290 0.0231 0.0591 0.0167 0.0207 0.0000 0.0159
7.4000 80000.0000 -4.0000 1.0586 0.0418 0.3271 0.0206 0.0246 0.0628 0.0178 0.0155 0.0000 0.0143
7.4000 90000.0000 -1.5000 0.1100 2.7536 0.0210 0.0362 0.0138 0.0355 0.0098 0.1182 0.0117 0.0109
7.4000 90000.0000 -1.7500 0.1404 2.7753 0.0264 0.0438 0.0151 0.0390 0.0108 0.0955 0.0099 0.0132
7.4000 90000.0000 -2.0000 0.1867 2.6542 0.0346 0.0514 0.0162 0.0417 0.0116 0.0787 0.0075 0.0157
7.4000 90000.0000 -2.2500 0.2583 2.4240 0.0469 0.0579 0.0170 0.0437 0.0122 0.0675 0.0051 0.0180
7.4000 90000.0000 -2.5000 0.3677 2.1090 0.0649 0.0616 0.0177 0.0454 0.0127 0.0606 0.0030 0.0198
7.4000 90000.0000 -2.7500 0.5274 1.7253 0.0908 0.0612 0.0183 0.0469 0.0131 0.0565 0.0015 0.0207
7.4000 90000.0000 -3.0000 0.7395 1.2866 0.1256 0.0566 0.0190 0.0486 0.0136 0.0538 0.0000 0.0205
7.4000 90000.0000 -3.2500 0.9783 0.8224 0.1701 0.0484 0.0199 0.0508 0.0143 0.0503 0.0000 0.0193
7.4000 90000.0000 -3.5000 1.1589 0.4109 0.2230 0.0387 0.0211 0.0540 0.0152 0.0440 0.0000 0.0178
7.4000 90000.0000 -3.7500 1.1743 0.1555 0.2809 0.0291 0.0228 0.0583 0.0164 0.0354 0.0000 0.0161
7.4000 90000.0000 -4.0000 1.0552 0.0491 0.3410 0.0209 0.0247 0.0632 0.0179 0.0268 0.0000 0.0147
7.7000 30000.0000 -1.5000 1.7813 1.9199 0.0519 0.1307 0.0213 0.0547 0.0153 0.0000 0.0000 0.0487
7.7000 30000.0000 -1.7500 2.1949 1.3965 0.0763 0.1244 0.0204 0.0524 0.0147 0.0000 0.0000 0.0448
7.7000 30000.0000 -2.0000 2.5377 0.9071 0.1118 0.1156 0.0190 0.0488 0.0137 0.0000 0.0000 0.0395
7.7000 30000.0000 -2.2500 2.7147 0.5177 0.1603 0.1036 0.0176 0.0451 0.0127 0.0000 0.0000 0.0339
7.7000 30000.0000 -2.5000 2.6932 0.2592 0.2219 0.0885 0.0164 0.0420 0.0118 0.0000 0.0000 0.0288
7.7000 30000.0000 -2.7500 2.5169 0.1145 0.2925 0.0712 0.0155 0.0396 0.0112 0.0000 0.0000 0.0244
7.7000 30000.0000 -3.0000 2.2607 0.0454 0.3630 0.0536 0.0148 0.0379 0.0107 0.0000 0.0000 0.0205
7.7000 30000.0000 -3.2500 1.9828 0.0165 0.4235 0.0377 0.0142 0.0365 0.0103 0.0000 0.0000 0.0173
7.7000 30000.0000 -3.5000 1.7098 0.0057 0.4656 0.0249 0.0135 0.0345 0.0098 0.0000 0.0000 0.0142
7.7000 30000.0000 -3.7500 1.4571 0.0019 0.4896 0.0157 0.0123 0.0316 0.0089 0.0000 0.0000 0.0114
7.7000 30000.0000 -4.0000 1.2268 0.0000 0.5003 0.0096 0.0108 0.0278 0.0079 0.0000 0.0000 0.0087
7.7000 32500.0000 -1.5000 1.3409 2.6373 0.0436 0.1385 0.0216 0.0555 0.0155 0.0000 0.0000 0.0526
7.7000 32500.0000 -1.7500 1.7409 2.0926 0.0620 0.1331 0.0215 0.0552 0.0155 0.0000 0.0000 0.0504
7.7000 32500.0000 -2.0000 2.1584 1.5122 0.0903 0.1250 0.0212 0.0544 0.0152 0.0000 0.0000 0.0471
7.7000 32500.0000 -2.2500 2.4977 0.9660 0.1315 0.1138 0.0205 0.0525 0.0147 0.0000 0.0000 0.0426
7.7000 32500.0000 -2.5000 2.6619 0.5325 0.1869 0.0995 0.0196 0.0503 0.0141 0.0000 0.0000 0.0375
7.7000 32500.0000 -2.7500 2.6180 0.2515 0.2538 0.0826 0.0189 0.0483 0.0136 0.0000 0.0000 0.0324
7.7000 32500.0000 -3.0000 2.4217 0.1027 0.3269 0.0645 0.0181 0.0464 0.0131 0.0000 0.0000 0.0276
7.7000 32500.0000 -3.2500 2.1525 0.0372 0.3971 0.0469 0.0173 0.0443 0.0125 0.0000 0.0000 0.0231
7.7000 32500.0000 -3.5000 1.8596 0.0126 0.4524 0.0318 0.0163 0.0417 0.0118 0.0000 0.0000 0.0188
7.7000 32500.0000 -3.7500 1.5836 0.0041 0.4899 0.0204 0.0149 0.0382 0.0108 0.0000 0.0000 0.0150
7.7000 32500.0000 -4.0000 1.3321 0.0013 0.5113 0.0126 0.0132 0.0340 0.0096 0.0000 0.0000 0.0115
7.7000 35000.0000 -1.5000 1.0161 3.2377 0.0393 0.1440 0.0217 0.0559 0.0156 0.0000 0.0000 0.0551
7.7000 35000.0000 -1.7500 1.3584 2.6999 0.0545 0.1394 0.0217 0.0557 0.0156 0.0000 0.0000 0.0533
7.7000 35000.0000 -2.0000 1.7701 2.0931 0.0775 0.1321 0.0216 0.0555 0.0155 0.0000 0.0000 0.0507
7.7000 35000.0000 -2.2500 2.1871 1.4585 0.1118 0.1218 0.0214 0.0550 0.0154 0.0000 0.0000 0.0472
7.7000 35000.0000 -2.5000 2.5032 0.8812 0.1600 0.1084 0.0211 0.0541 0.0152 0.0000 0.0000 0.0430
7.7000 35000.0000 -2.7500 2.6201 0.4495 0.2227 0.0921 0.0207 0.0529 0.0149 0.0000 0.0000 0.0381
7.7000 35000.0000 -3.0000 2.5253 0.1924 0.2962 0.0739 0.0200 0.0513 0.0144 0.0000 0.0000 0.0329
7.7000 35000.0000 -3.2500 2.2871 0.0708 0.3724 0.0552 0.0192 0.0493 0.0139 0.0000 0.0000 0.0278
7.7000 35000.0000 -3.5000 1.9911 0.0238 0.4387 0.0384 0.0182 0.0467 0.0132 0.0000 0.0000 0.0228
7.7000 35000.0000 -3.7500 1.6950 0.0076 0.4875 0.0250 0.0169 0.0433 0.0123 0.0000 0.0000 0.0183
7.7000 35000.0000 -4.0000 1.4246 0.0023 0.5190 0.0156 0.0153 0.0392 0.0111 0.0000 0.0000 0.0143
7.7000 37500.0000 -1.5000 0.7918 3.7382 0.0369 0.1471 0.0218 0.0561 0.0157 0.0000 0.0015 0.0566
7.7000 37500.0000 -1.7500 1.0731 3.2103 0.0501 0.1439 0.0218 0.0560 0.0156 0.0000 0.0000 0.0553
7.7000 37500.0000 -2.0000 1.4416 2.6018 0.0701 0.1374 0.0217 0.0558 0.0156 0.0000 0.0000 0.0530
7.7000 37500.0000 -2.2500 1.8709 1.9297 0.1001 0.1277 0.0217 0.0556 0.0156 0.0000 0.0000 0.0499
7.7000 37500.0000 -2.5000 2.2783 1.2579 0.1434 0.1151 0.0215 0.0552 0.0155 0.0000 0.0000 0.0461
7.7000 37500.0000 -2.7500 2.5393 0.6923 0.2017 0.0995 0.0213 0.0545 0.0153 0.0000 0.0000 0.0416
7.7000 37500.0000 -3.0000 2.5691 0.3138 0.2738 0.0814 0.0209 0.0535 0.0151 0.0000 0.0000 0.0366
7.7000 37500.0000 -3.2500 2.3872 0.1190 0.3527 0.0622 0.0203 0.0521 0.0147 0.0000 0.0000 0.0313
7.7000 37500.0000 -3.5000 2.0998 0.0401 0.4262 0.0442 0.0195 0.0500 0.0141 0.0000 0.0000 0.0261
7.7000 37500.0000 -3.7500 1.7923 0.0127 0.4844 0.0294 0.0184 0.0471 0.0133 0.0000 0.0000 0.0212
7.7000 37500.0000 -4.0000 1.5066 0.0039 0.5251 0.0186 0.0170 0.0435 0.0123 0.0000 0.0000 0.0168
7.7000 40000.0000 -1.5000 0.6381 4.1614 0.0358 0.1479 0.0218 0.0562 0.0157 0.0000 0.0025 0.0572
7.7000 40000.0000 -1.7500 0.8683 3.6359 0.0477 0.1466 0.0218 0.0561 0.0157 0.0000 0.0014 0.0565
7.7000 40000.0000 -2.0000 1.1867 3.0326 0.0657 0.1412 0.0218 0.0560 0.0157 0.0000 0.0000 0.0547
7.7000 40000.0000 -2.2500 1.5933 2.3498 0.0929 0.1323 0.0218 0.0558 0.0156 0.0000 0.0000 0.0519
7.7000 40000.0000 -2.5000 2.0380 1.6260 0.1326 0.1202 0.0217 0.0556 0.0156 0.0000 0.0000 0.0483
7.7000 40000.0000 -2.7500 2.4049 0.9580 0.1875 0.1052 0.0216 0.0553 0.0155 0.0000 0.0000 0.0440
7.7000 40000.0000 -3.0000 2.5573 0.4617 0.2576 0.0875 0.0214 0.0547 0.0154 0.0000 0.0000 0.0393
7.7000 40000.0000 -3.2500 2.4535 0.1815 0.3378 0.0681 0.0210 0.0537 0.0151 0.0000 0.0000 0.0341
7.7000 40000.0000 -3.5000 2.1887 0.0621 0.4159 0.0493 0.0204 0.0522 0.0147 0.0000 0.0000 0.0288
7.7000 40000.0000 -3.7500 1.8747 0.0196 0.4814 0.0333 0.0195 0.0500 0.0141 0.0000 0.0000 0.0237
7.7000 40000.0000 -4.0000 1.5776 0.0060 0.5301 0.0213 0.0183 0.0470 0.0133 0.0000 0.0000 0.0191
7.7000 45000.0000 -1.5000 0.4545 4.8406 0.0351 0.1436 0.0217 0.0561 0.0156 0.0014 0.0053 0.0556
7.7000 45000.0000 -1.7500 0.6163 4.3043 0.0456 0.1469 0.0218 0.0561 0.0157 0.0010 0.0031 0.0569
7.7000 45000.0000 -2.0000 0.8525 3.7030 0.0616 0.1449 0.0218 0.0561 0.0157 0.0000 0.0017 0.0564
7.7000 45000.0000 -2.2500 1.1865 3.0212 0.0856 0.1381 0.0218 0.0560 0.0157 0.0000 0.0000 0.0544
7.7000 45000.0000 -2.5000 1.6187 2.2638 0.1211 0.1274 0.0218 0.0560 0.0157 0.0000 0.0000 0.0513
7.7000 45000.0000 -2.7500 2.0820 1.4824 0.1713 0.1133 0.0218 0.0559 0.0157 0.0000 0.0000 0.0474
7.7000 45000.0000 -3.0000 2.4223 0.8012 0.2376 0.0962 0.0218 0.0558 0.0157 0.0000 0.0000 0.0430
7.7000 45000.0000 -3.2500 2.4956 0.3429 0.3180 0.0769 0.0217 0.0555 0.0156 0.0000 0.0000 0.0381
7.7000 45000.0000 -3.5000 2.3071 0.1218 0.4017 0.0573 0.0214 0.0549 0.0155 0.0000 0.0000 0.0329
7.7000 45000.0000 -3.7500 2.0042 0.0388 0.4778 0.0398 0.0210 0.0538 0.0152 0.0000 0.0000 0.0277
7.7000 45000.0000 -4.0000 1.6926 0.0118 0.5395 0.0262 0.0203 0.0520 0.0147 0.0000 0.0000 0.0230
7.7000 50000.0000 -1.5000 0.3579 5.3558 0.0356 0.1337 0.0216 0.0556 0.0155 0.0036 0.0090 0.0516
7.7000 50000.0000 -1.7500 0.4807 4.7994 0.0456 0.1418 0.0216 0.0558 0.0155 0.0027 0.0056 0.0548
7.7000 50000.0000 -2.0000 0.6642 4.1898 0.0607 0.1440 0.0217 0.0558 0.0156 0.0021 0.0032 0.0561
7.7000 50000.0000 -2.2500 0.9363 3.5097 0.0833 0.1403 0.0218 0.0559 0.0156 0.0017 0.0016 0.0553
7.7000 50000.0000 -2.5000 1.3187 2.7498 0.1166 0.1314 0.0218 0.0560 0.0157 0.0015 0.0000 0.0530
7.7000 50000.0000 -2.7500 1.7894 1.9295 0.1643 0.1184 0.0219 0.0561 0.0158 0.0014 0.0000 0.0496
7.7000 50000.0000 -3.0000 2.2298 1.1400 0.2283 0.1020 0.0220 0.0563 0.0158 0.0013 0.0000 0.0454
7.7000 50000.0000 -3.2500 2.4504 0.5343 0.3075 0.0830 0.0220 0.0564 0.0159 0.0012 0.0000 0.0408
7.7000 50000.0000 -3.5000 2.3659 0.1986 0.3951 0.0630 0.0220 0.0564 0.0159 0.0010 0.0000 0.0357
7.7000 50000.0000 -3.7500 2.0933 0.0644 0.4783 0.0447 0.0219 0.0562 0.0159 0.0000 0.0000 0.0307
7.7000 50000.0000 -4.0000 1.7775 0.0196 0.5498 0.0300 0.0216 0.0555 0.0157 0.0000 0.0000 0.0260
7.7000 55000.0000 -1.5000 0.3028 5.7368 0.0366 0.1219 0.0212 0.0548 0.0153 0.0079 0.0128 0.0467
7.7000 55000.0000 -1.7500 0.4026 5.1688 0.0464 0.1335 0.0214 0.0551 0.0154 0.0059 0.0085 0.0514
7.7000 55000.0000 -2.0000 0.5533 4.5482 0.0611 0.1398 0.0215 0.0553 0.0154 0.0046 0.0051 0.0543
7.7000 55000.0000 -2.2500 0.7820 3.8668 0.0832 0.1395 0.0216 0.0555 0.0155 0.0038 0.0027 0.0551
7.7000 55000.0000 -2.5000 1.1178 3.1110 0.1158 0.1331 0.0217 0.0557 0.0156 0.0033 0.0012 0.0538
7.7000 55000.0000 -2.7500 1.5630 2.2816 0.1623 0.1214 0.0219 0.0560 0.0157 0.0030 0.0000 0.0510
7.7000 55000.0000 -3.0000 2.0412 1.4391 0.2252 0.1057 0.0220 0.0564 0.0159 0.0029 0.0000 0.0471
7.7000 55000.0000 -3.2500 2.3662 0.7273 0.3039 0.0871 0.0222 0.0568 0.0160 0.0027 0.0000 0.0426
7.7000 55000.0000 -3.5000 2.3837 0.2848 0.3937 0.0670 0.0224 0.0573 0.0162 0.0023 0.0000 0.0378
7.7000 55000.0000 -3.7500 2.1524 0.0945 0.4823 0.0483 0.0226 0.0578 0.0163 0.0018 0.0000 0.0330
7.7000 55000.0000 -4.0000 1.8409 0.0289 0.5617 0.0329 0.0226 0.0579 0.0164 0.0013 0.0000 0.0284
7.7000 60000.0000 -1.5000 0.2695 5.9919 0.0376 0.1102 0.0207 0.0535 0.0149 0.0149 0.0163 0.0421
7.7000 60000.0000 -1.7500 0.3551 5.4312 0.0475 0.1241 0.0210 0.0541 0.0151 0.0112 0.0113 0.0476
7.7000 60000.0000 -2.0000 0.4849 4.8093 0.0622 0.1336 0.0212 0.0545 0.0152 0.0088 0.0071 0.0519
7.7000 60000.0000 -2.2500 0.6840 4.1275 0.0843 0.1367 0.0214 0.0548 0.0153 0.0073 0.0039 0.0540
7.7000 60000.0000 -2.5000 0.9831 3.3774 0.1168 0.1329 0.0215 0.0552 0.0154 0.0064 0.0019 0.0539
7.7000 60000.0000 -2.7500 1.3973 2.5509 0.1631 0.1229 0.0217 0.0556 0.0156 0.0059 0.0000 0.0518
7.7000 60000.0000 -3.0000 1.8792 1.6860 0.2256 0.1080 0.0219 0.0562 0.0158 0.0055 0.0000 0.0483
7.7000 60000.0000 -3.2500 2.2681 0.9051 0.3045 0.0898 0.0222 0.0569 0.0160 0.0052 0.0000 0.0440
7.7000 60000.0000 -3.5000 2.3743 0.3741 0.3959 0.0699 0.0226 0.0578 0.0163 0.0045 0.0000 0.0394
7.7000 60000.0000 -3.7500 2.1886 0.1266 0.4891 0.0509 0.0230 0.0588 0.0166 0.0036 0.0000 0.0347
7.7000 60000.0000 -4.0000 1.8878 0.0391 0.5752 0.0352 0.0233 0.0598 0.0169 0.0026 0.0000 0.0303
7.7000 70000.0000 -1.5000 0.2342 6.1165 0.0394 0.0909 0.0192 0.0496 0.0138 0.0388 0.0218 0.0347
7.7000 70000.0000 -1.7500 0.3045 5.6566 0.0495 0.1064 0.0198 0.0510 0.0142 0.0297 0.0162 0.0408
7.7000 70000.0000 -2.0000 0.4114 5.0892 0.0646 0.1197 0.0202 0.0519 0.0144 0.0236 0.0110 0.0464
7.7000 70000.0000 -2.2500 0.5763 4.4384 0.0874 0.1280 0.0205 0.0526 0.0147 0.0198 0.0066 0.0505
7.7000 70000.0000 -2.5000 0.8277 3.7123 0.1208 0.1292 0.0208 0.0533 0.0149 0.0175 0.0035 0.0525
7.7000 70000.0000 -2.7500 1.1892 2.9060 0.1679 0.1228 0.0211 0.0540 0.0151 0.0162 0.0015 0.0521
7.7000 70000.0000 -3.0000 1.6447 2.0386 0.2315 0.1099 0.0215 0.0549 0.0154 0.0153 0.0000 0.0495
7.7000 70000.0000 -3.2500 2.0882 1.1937 0.3120 0.0926 0.0219 0.0561 0.0158 0.0143 0.0000 0.0458
7.7000 70000.0000 -3.5000 2.3144 0.5408 0.4063 0.0732 0.0226 0.0578 0.0163 0.0126 0.0000 0.0414
7.7000 70000.0000 -3.7500 2.2235 0.1922 0.5066 0.0542 0.0234 0.0598 0.0169 0.0100 0.0000 0.0371
7.7000 70000.0000 -4.0000 1.9461 0.0597 0.6048 0.0380 0.0243 0.0623 0.0176 0.0073 0.0000 0.0330
7.7000 80000.0000 -1.5000 0.2177 5.7645 0.0404 0.0771 0.0171 0.0440 0.0122 0.0755 0.0251 0.0297
7.7000 80000.0000 -1.7500 0.2804 5.5021 0.0509 0.0924 0.0180 0.0463 0.0129 0.0590 0.0197 0.0355
7.7000 80000.0000 -2.0000 0.3760 5.0744 0.0666 0.1072 0.0187 0.0480 0.0134 0.0478 0.0142 0.0415
7.7000 80000.0000 -2.2500 0.5235 4.5194 0.0902 0.1185 0.0192 0.0493 0.0137 0.0406 0.0091 0.0468
7.7000 80000.0000 -2.5000 0.7486 3.8573 0.1248 0.1235 0.0197 0.0504 0.0141 0.0361 0.0051 0.0502
7.7000 80000.0000 -2.7500 1.0749 3.0968 0.1736 0.1205 0.0201 0.0514 0.0144 0.0335 0.0024 0.0513
7.7000 80000.0000 -3.0000 1.4990 2.2547 0.2393 0.1098 0.0206 0.0526 0.0148 0.0317 0.0000 0.0499
7.7000 80000.0000 -3.2500 1.9509 1.3952 0.3226 0.0935 0.0212 0.0543 0.0153 0.0297 0.0000 0.0467
7.7000 80000.0000 -3.5000 2.2482 0.6727 0.4209 0.0745 0.0222 0.0567 0.0160 0.0260 0.0000 0.0427
7.7000 80000.0000 -3.7500 2.2273 0.2491 0.5275 0.0558 0.0234 0.0598 0.0169 0.0208 0.0000 0.0386
7.7000 80000.0000 -4.0000 1.9784 0.0780 0.6354 0.0397 0.0248 0.0635 0.0180 0.0155 0.0000 0.0348
7.7000 90000.0000 -1.5000 0.2085 5.0413 0.0408 0.0673 0.0144 0.0372 0.0103 0.1208 0.0260 0.0260
7.7000 90000.0000 -1.7500 0.2667 5.0386 0.0515 0.0819 0.0158 0.0406 0.0113 0.0973 0.0217 0.0316
7.7000 90000.0000 -2.0000 0.3559 4.8104 0.0677 0.0970 0.0168 0.0431 0.0120 0.0803 0.0165 0.0376
7.7000 90000.0000 -2.2500 0.4931 4.4076 0.0920 0.1100 0.0175 0.0450 0.0125 0.0689 0.0113 0.0433
7.7000 90000.0000 -2.5000 0.7021 3.8581 0.1277 0.1176 0.0181 0.0465 0.0130 0.0618 0.0067 0.0476
7.7000 90000.0000 -2.7500 1.0051 3.1779 0.1783 0.1174 0.0187 0.0479 0.0134 0.0576 0.0034 0.0500
7.7000 90000.0000 -3.0000 1.4048 2.3838 0.2465 0.1088 0.0193 0.0494 0.0139 0.0546 0.0013 0.0498
7.7000 90000.0000 -3.2500 1.8532 1.5313 0.3335 0.0935 0.0202 0.0516 0.0145 0.0508 0.0000 0.0471
7.7000 90000.0000 -3.5000 2.1899 0.7684 0.4366 0.0749 0.0214 0.0547 0.0154 0.0443 0.0000 0.0434
7.7000 90000.0000 -3.7500 2.2179 0.2920 0.5493 0.0564 0.0231 0.0590 0.0166 0.0356 0.0000 0.0395
7.7000 90000.0000 -4.0000 1.9921 0.0926 0.6660 0.0405 0.0250 0.0640 0.0181 0.0269 0.0000 0.0360
8.0000 30000.0000 -1.5000 2.2382 2.2135 0.0830 0.1936 0.0214 0.0551 0.0155 0.0000 0.0000 0.0556
8.0000 30000.0000 -1.7500 2.6884 1.5866 0.1217 0.1846 0.0204 0.0524 0.0148 0.0000 0.0000 0.0504
8.0000 30000.0000 -2.0000 3.0407 1.0248 0.1771 0.1717 0.0190 0.0487 0.0137 0.0000 0.0000 0.0442
8.0000 30000.0000 -2.2500 3.2035 0.5867 0.2526 0.1538 0.0175 0.0450 0.0127 0.0000 0.0000 0.0381
8.0000 30000.0000 -2.5000 3.1571 0.2980 0.3468 0.1311 0.0164 0.0421 0.0119 0.0000 0.0000 0.0325
8.0000 30000.0000 -2.7500 2.9526 0.1338 0.4539 0.1051 0.0155 0.0398 0.0113 0.0000 0.0000 0.0276
