#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 60 kK
# SED: WM-Basic (Pauldrach et al 2001) 
#spherical geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 He1_4471 He1_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135
7.7000 30000.0000 -2.7700 1.1451 0.0012 0.1914 0.0309 0.0015 0.0038 0.0011 0.0000 0.0000 0.0016
7.7000 30000.0000 -3.0200 1.1302 0.0000 0.2495 0.0225 0.0013 0.0034 0.0010 0.0000 0.0000 0.0013
7.7000 30000.0000 -3.2600 1.0605 0.0000 0.2951 0.0144 0.0012 0.0032 0.0000 0.0000 0.0000 0.0011
7.7000 30000.0000 -3.5100 0.9390 0.0000 0.3169 0.0084 0.0012 0.0031 0.0000 0.0000 0.0000 0.0000
7.7000 30000.0000 -3.7400 0.8354 0.0000 0.3402 0.0038 0.0011 0.0028 0.0000 0.0000 0.0000 0.0000
7.7000 30000.0000 -3.9900 0.6933 0.0000 0.3301 0.0021 0.0000 0.0026 0.0000 0.0000 0.0000 0.0000
7.7000 32500.0000 -1.5200 1.9478 0.5076 0.0576 0.0887 0.0113 0.0294 0.0083 0.0000 0.0000 0.0207
7.7000 32500.0000 -1.7800 2.0334 0.3554 0.0755 0.0859 0.0097 0.0253 0.0071 0.0000 0.0000 0.0171
7.7000 32500.0000 -2.0200 2.0902 0.2355 0.0988 0.0823 0.0083 0.0214 0.0061 0.0000 0.0000 0.0140
7.7000 32500.0000 -2.2800 2.1272 0.1357 0.1317 0.0771 0.0069 0.0179 0.0051 0.0000 0.0000 0.0112
7.7000 32500.0000 -2.5300 2.1309 0.0638 0.1761 0.0699 0.0058 0.0150 0.0043 0.0000 0.0000 0.0090
7.7000 32500.0000 -2.7800 2.0801 0.0231 0.2363 0.0597 0.0050 0.0129 0.0037 0.0000 0.0000 0.0073
7.7000 32500.0000 -3.0400 1.9194 0.0060 0.3168 0.0444 0.0045 0.0116 0.0033 0.0000 0.0000 0.0058
7.7000 32500.0000 -3.2700 1.6908 0.0018 0.3796 0.0299 0.0043 0.0110 0.0031 0.0000 0.0000 0.0047
7.7000 32500.0000 -3.5100 1.4387 0.0000 0.4193 0.0181 0.0041 0.0105 0.0030 0.0000 0.0000 0.0039
7.7000 32500.0000 -3.7400 1.1675 0.0000 0.4309 0.0087 0.0030 0.0076 0.0022 0.0000 0.0000 0.0024
7.7000 32500.0000 -3.9900 0.9717 0.0000 0.4275 0.0050 0.0027 0.0069 0.0020 0.0000 0.0000 0.0019
7.7000 35000.0000 -1.5300 1.9022 1.9675 0.0543 0.1293 0.0203 0.0525 0.0147 0.0000 0.0000 0.0484
7.7000 35000.0000 -1.7800 2.1470 1.5610 0.0699 0.1247 0.0196 0.0505 0.0141 0.0000 0.0000 0.0447
7.7000 35000.0000 -2.0200 2.3678 1.1846 0.0910 0.1189 0.0182 0.0469 0.0131 0.0000 0.0000 0.0397
7.7000 35000.0000 -2.2800 2.5521 0.8327 0.1207 0.1113 0.0165 0.0423 0.0119 0.0000 0.0000 0.0341
7.7000 35000.0000 -2.5300 2.6787 0.5149 0.1618 0.1013 0.0147 0.0378 0.0106 0.0000 0.0000 0.0286
7.7000 35000.0000 -2.7800 2.7039 0.2486 0.2182 0.0879 0.0132 0.0340 0.0096 0.0000 0.0000 0.0238
7.7000 35000.0000 -3.0200 2.3822 0.0473 0.2997 0.0634 0.0083 0.0213 0.0061 0.0000 0.0000 0.0125
7.7000 35000.0000 -3.2600 2.2025 0.0235 0.3729 0.0499 0.0116 0.0299 0.0084 0.0000 0.0000 0.0155
7.7000 35000.0000 -3.5100 1.8622 0.0064 0.4387 0.0324 0.0111 0.0284 0.0080 0.0000 0.0000 0.0125
7.7000 35000.0000 -3.7400 1.4793 0.0013 0.4705 0.0174 0.0070 0.0180 0.0051 0.0000 0.0000 0.0065
7.7000 35000.0000 -3.9900 1.2333 0.0000 0.4853 0.0103 0.0062 0.0160 0.0046 0.0000 0.0000 0.0050
7.7000 37500.0000 -1.5300 1.1274 3.2823 0.0471 0.1374 0.0211 0.0544 0.0152 0.0000 0.0000 0.0553
7.7000 37500.0000 -1.7700 1.3378 2.8243 0.0569 0.1349 0.0211 0.0545 0.0152 0.0000 0.0000 0.0535
7.7000 37500.0000 -2.0300 1.5835 2.3507 0.0713 0.1308 0.0211 0.0544 0.0152 0.0000 0.0000 0.0513
7.7000 37500.0000 -2.2800 1.8459 1.8724 0.0919 0.1248 0.0211 0.0541 0.0152 0.0000 0.0000 0.0486
7.7000 37500.0000 -2.5300 2.1239 1.3748 0.1227 0.1162 0.0209 0.0536 0.0150 0.0000 0.0000 0.0452
7.7000 37500.0000 -2.7800 2.3933 0.8503 0.1690 0.1037 0.0205 0.0525 0.0147 0.0000 0.0000 0.0408
7.7000 37500.0000 -3.0200 2.5252 0.3805 0.2354 0.0865 0.0199 0.0509 0.0143 0.0000 0.0000 0.0354
7.7000 37500.0000 -3.2600 2.3748 0.1221 0.3179 0.0658 0.0191 0.0489 0.0138 0.0000 0.0000 0.0294
7.7000 37500.0000 -3.5100 2.0615 0.0336 0.3999 0.0456 0.0180 0.0462 0.0131 0.0000 0.0000 0.0237
7.7000 37500.0000 -3.7400 1.7062 0.0116 0.4554 0.0286 0.0158 0.0405 0.0115 0.0000 0.0000 0.0176
7.7000 37500.0000 -3.9900 1.4243 0.0033 0.4962 0.0176 0.0142 0.0364 0.0103 0.0000 0.0000 0.0135
7.7000 40000.0000 -1.5100 0.6506 4.7791 0.0485 0.1338 0.0211 0.0545 0.0152 0.0000 0.0042 0.0589
7.7000 40000.0000 -1.7600 0.7752 4.2677 0.0552 0.1363 0.0213 0.0548 0.0153 0.0000 0.0028 0.0583
7.7000 40000.0000 -2.0200 0.9382 3.7273 0.0652 0.1366 0.0214 0.0551 0.0154 0.0000 0.0017 0.0572
7.7000 40000.0000 -2.2700 1.1333 3.1972 0.0788 0.1347 0.0215 0.0552 0.0155 0.0000 0.0000 0.0554
7.7000 40000.0000 -2.5200 1.3874 2.6095 0.0999 0.1298 0.0216 0.0554 0.0155 0.0000 0.0000 0.0529
7.7000 40000.0000 -2.7700 1.7255 1.9272 0.1340 0.1202 0.0216 0.0554 0.0156 0.0000 0.0000 0.0494
7.7000 40000.0000 -3.0100 2.1236 1.1694 0.1866 0.1053 0.0217 0.0554 0.0156 0.0000 0.0000 0.0449
7.7000 40000.0000 -3.2600 2.3910 0.4907 0.2651 0.0852 0.0216 0.0553 0.0156 0.0000 0.0000 0.0396
7.7000 40000.0000 -3.5100 2.2900 0.1569 0.3546 0.0641 0.0215 0.0550 0.0155 0.0000 0.0000 0.0341
7.7000 40000.0000 -3.7500 2.0164 0.0790 0.4443 0.0462 0.0216 0.0554 0.0157 0.0000 0.0000 0.0303
7.7000 40000.0000 -3.9900 1.7109 0.0223 0.5198 0.0305 0.0213 0.0546 0.0154 0.0000 0.0000 0.0255
7.7000 45000.0000 -1.5100 0.5806 5.4544 0.0516 0.1295 0.0212 0.0548 0.0153 0.0000 0.0099 0.0523
7.7000 45000.0000 -1.7600 0.6917 4.9226 0.0578 0.1345 0.0214 0.0551 0.0154 0.0000 0.0073 0.0540
7.7000 45000.0000 -2.0100 0.8348 4.3617 0.0665 0.1376 0.0216 0.0555 0.0155 0.0000 0.0050 0.0550
7.7000 45000.0000 -2.2700 1.0190 3.7701 0.0790 0.1381 0.0217 0.0557 0.0156 0.0000 0.0031 0.0552
7.7000 45000.0000 -2.5200 1.2558 3.1373 0.0975 0.1355 0.0218 0.0560 0.0157 0.0000 0.0016 0.0545
7.7000 45000.0000 -2.7600 1.5727 2.4161 0.1264 0.1281 0.0219 0.0562 0.0158 0.0000 0.0000 0.0523
7.7000 45000.0000 -3.0100 2.0097 1.5553 0.1747 0.1142 0.0220 0.0564 0.0159 0.0000 0.0000 0.0483
7.7000 45000.0000 -3.2500 2.3986 0.7363 0.2466 0.0952 0.0221 0.0566 0.0160 0.0000 0.0000 0.0433
7.7000 45000.0000 -3.5000 2.4202 0.2465 0.3374 0.0736 0.0222 0.0569 0.0161 0.0000 0.0000 0.0380
7.7000 45000.0000 -3.7500 2.1464 0.1230 0.4445 0.0535 0.0226 0.0579 0.0164 0.0000 0.0000 0.0336
7.7000 45000.0000 -4.0000 1.8374 0.0349 0.5317 0.0364 0.0226 0.0580 0.0164 0.0000 0.0000 0.0287
7.7000 50000.0000 -1.5100 0.4521 5.8482 0.0579 0.1109 0.0209 0.0540 0.0151 0.0041 0.0148 0.0452
7.7000 50000.0000 -1.8000 0.5534 5.2667 0.0658 0.1199 0.0212 0.0546 0.0153 0.0027 0.0109 0.0485
7.7000 50000.0000 -2.0500 0.6695 4.7246 0.0752 0.1262 0.0214 0.0551 0.0154 0.0019 0.0079 0.0508
7.7000 50000.0000 -2.2600 0.7927 4.2478 0.0859 0.1297 0.0216 0.0554 0.0155 0.0015 0.0057 0.0523
7.7000 50000.0000 -2.5200 0.9877 3.6176 0.1045 0.1312 0.0218 0.0558 0.0157 0.0011 0.0033 0.0532
7.7000 50000.0000 -2.7600 1.2554 2.9046 0.1328 0.1278 0.0219 0.0562 0.0158 0.0000 0.0015 0.0527
7.7000 50000.0000 -3.0100 1.6664 2.0219 0.1811 0.1165 0.0221 0.0566 0.0159 0.0000 0.0000 0.0499
7.7000 50000.0000 -3.2600 2.1489 1.0882 0.2546 0.0982 0.0224 0.0572 0.0161 0.0000 0.0000 0.0453
7.7000 50000.0000 -3.5000 2.3584 0.4215 0.3466 0.0770 0.0226 0.0579 0.0164 0.0000 0.0000 0.0402
7.7000 50000.0000 -3.7500 2.1630 0.1873 0.4624 0.0560 0.0232 0.0595 0.0168 0.0000 0.0000 0.0357
7.7000 50000.0000 -4.0000 1.8879 0.0542 0.5580 0.0387 0.0237 0.0606 0.0172 0.0000 0.0000 0.0312
7.7000 55000.0000 -1.5200 0.4611 6.2647 0.0595 0.1143 0.0211 0.0546 0.0153 0.0017 0.0148 0.0494
7.7000 55000.0000 -1.7600 0.5467 5.7550 0.0663 0.1217 0.0213 0.0550 0.0154 0.0012 0.0115 0.0521
7.7000 55000.0000 -2.0700 0.6881 5.0638 0.0776 0.1294 0.0215 0.0555 0.0156 0.0000 0.0078 0.0547
7.7000 55000.0000 -2.2700 0.8065 4.5809 0.0875 0.1329 0.0217 0.0558 0.0157 0.0000 0.0056 0.0558
7.7000 55000.0000 -2.5200 1.0012 3.9115 0.1052 0.1349 0.0219 0.0562 0.0158 0.0000 0.0033 0.0563
7.7000 55000.0000 -2.7600 1.2702 3.1449 0.1321 0.1321 0.0220 0.0566 0.0159 0.0000 0.0014 0.0555
7.7000 55000.0000 -3.0100 1.6775 2.2212 0.1772 0.1214 0.0223 0.0571 0.0161 0.0000 0.0000 0.0523
7.7000 55000.0000 -3.2600 2.1785 1.2339 0.2463 0.1035 0.0226 0.0579 0.0163 0.0000 0.0000 0.0476
7.7000 55000.0000 -3.5100 2.4388 0.4755 0.3388 0.0819 0.0230 0.0590 0.0167 0.0000 0.0000 0.0425
7.7000 55000.0000 -3.7500 2.2830 0.1491 0.4365 0.0613 0.0235 0.0603 0.0171 0.0000 0.0000 0.0378
7.7000 55000.0000 -4.0000 1.9610 0.0426 0.5339 0.0434 0.0241 0.0617 0.0175 0.0000 0.0000 0.0334
7.7000 60000.0000 -1.5100 0.3869 6.3816 0.0685 0.0967 0.0202 0.0519 0.0144 0.0068 0.0201 0.0395
7.7000 60000.0000 -1.7600 0.4563 5.9065 0.0772 0.1047 0.0205 0.0526 0.0146 0.0050 0.0164 0.0428
7.7000 60000.0000 -2.0800 0.5739 5.2452 0.0916 0.1142 0.0208 0.0534 0.0149 0.0034 0.0119 0.0468
7.7000 60000.0000 -2.2700 0.6653 4.8167 0.1031 0.1190 0.0210 0.0539 0.0150 0.0028 0.0093 0.0489
7.7000 60000.0000 -2.5200 0.8244 4.1805 0.1241 0.1235 0.0213 0.0545 0.0152 0.0022 0.0060 0.0512
7.7000 60000.0000 -2.7700 1.0529 3.4275 0.1562 0.1241 0.0215 0.0551 0.0154 0.0018 0.0030 0.0527
7.7000 60000.0000 -3.0100 1.3961 2.5544 0.2068 0.1166 0.0218 0.0558 0.0157 0.0016 0.0010 0.0518
7.7000 60000.0000 -3.2600 1.9050 1.5231 0.2887 0.0987 0.0223 0.0569 0.0160 0.0015 0.0000 0.0480
7.7000 60000.0000 -3.5000 2.2694 0.6866 0.3866 0.0773 0.0228 0.0582 0.0164 0.0013 0.0000 0.0433
7.7000 60000.0000 -3.7500 2.2466 0.2272 0.4927 0.0561 0.0235 0.0600 0.0170 0.0000 0.0000 0.0387
7.7000 60000.0000 -4.0000 1.9770 0.0670 0.5910 0.0387 0.0243 0.0620 0.0176 0.0000 0.0000 0.0345
8.0000 30000.0000 -1.5000 1.2249 0.0985 0.0671 0.0700 0.0044 0.0115 0.0032 0.0000 0.0000 0.0068
8.0000 30000.0000 -1.7500 1.2579 0.0627 0.0898 0.0691 0.0036 0.0094 0.0027 0.0000 0.0000 0.0054
8.0000 30000.0000 -2.0000 1.2873 0.0346 0.1193 0.0670 0.0029 0.0076 0.0022 0.0000 0.0000 0.0042
8.0000 30000.0000 -2.2500 1.3146 0.0147 0.1608 0.0633 0.0023 0.0060 0.0017 0.0000 0.0000 0.0032
8.0000 30000.0000 -2.5000 1.3382 0.0050 0.2165 0.0571 0.0018 0.0047 0.0014 0.0000 0.0000 0.0024
8.0000 30000.0000 -2.7500 1.3508 0.0015 0.2906 0.0474 0.0015 0.0039 0.0011 0.0000 0.0000 0.0018
8.0000 30000.0000 -3.0000 1.3194 0.0000 0.3764 0.0339 0.0013 0.0035 0.0010 0.0000 0.0000 0.0015
8.0000 30000.0000 -3.2500 1.2169 0.0000 0.4394 0.0212 0.0013 0.0033 0.0000 0.0000 0.0000 0.0013
8.0000 30000.0000 -3.5000 1.0457 0.0000 0.4632 0.0121 0.0012 0.0032 0.0000 0.0000 0.0000 0.0011
8.0000 30000.0000 -3.7300 0.8762 0.0000 0.4794 0.0053 0.0011 0.0029 0.0000 0.0000 0.0000 0.0000
8.0000 30000.0000 -3.9900 0.6731 0.0000 0.4466 0.0028 0.0010 0.0026 0.0000 0.0000 0.0000 0.0000
8.0000 32500.0000 -1.5100 2.4192 0.6046 0.0906 0.1374 0.0115 0.0298 0.0084 0.0000 0.0000 0.0237
8.0000 32500.0000 -1.7600 2.4891 0.4266 0.1178 0.1330 0.0098 0.0255 0.0072 0.0000 0.0000 0.0195
8.0000 32500.0000 -2.0000 2.5333 0.2849 0.1532 0.1272 0.0083 0.0215 0.0061 0.0000 0.0000 0.0160
8.0000 32500.0000 -2.2600 2.5578 0.1651 0.2026 0.1190 0.0069 0.0180 0.0051 0.0000 0.0000 0.0129
8.0000 32500.0000 -2.5100 2.5458 0.0779 0.2697 0.1075 0.0058 0.0151 0.0043 0.0000 0.0000 0.0104
8.0000 32500.0000 -2.7500 2.4686 0.0283 0.3603 0.0912 0.0051 0.0131 0.0037 0.0000 0.0000 0.0084
8.0000 32500.0000 -3.0200 2.2637 0.0076 0.4795 0.0671 0.0046 0.0118 0.0034 0.0000 0.0000 0.0066
8.0000 32500.0000 -3.2500 1.9758 0.0023 0.5724 0.0444 0.0043 0.0112 0.0032 0.0000 0.0000 0.0054
8.0000 32500.0000 -3.5000 1.6463 0.0000 0.6213 0.0264 0.0042 0.0107 0.0031 0.0000 0.0000 0.0044
8.0000 32500.0000 -3.7400 1.2733 0.0000 0.6189 0.0124 0.0030 0.0078 0.0022 0.0000 0.0000 0.0027
8.0000 32500.0000 -3.9900 1.0052 0.0000 0.5963 0.0069 0.0027 0.0069 0.0020 0.0000 0.0000 0.0020
8.0000 35000.0000 -1.5100 2.4977 2.4276 0.0864 0.1979 0.0206 0.0532 0.0149 0.0000 0.0000 0.0575
8.0000 35000.0000 -1.7600 2.7554 1.9065 0.1107 0.1907 0.0198 0.0510 0.0143 0.0000 0.0000 0.0524
8.0000 35000.0000 -2.0000 2.9792 1.4408 0.1432 0.1820 0.0183 0.0472 0.0133 0.0000 0.0000 0.0459
8.0000 35000.0000 -2.2500 3.1566 1.0141 0.1884 0.1706 0.0165 0.0425 0.0120 0.0000 0.0000 0.0392
8.0000 35000.0000 -2.5100 3.2774 0.6294 0.2518 0.1554 0.0148 0.0379 0.0107 0.0000 0.0000 0.0329
8.0000 35000.0000 -2.7500 3.2909 0.3056 0.3394 0.1349 0.0133 0.0343 0.0097 0.0000 0.0000 0.0275
8.0000 35000.0000 -3.0100 3.0697 0.1033 0.4573 0.1064 0.0124 0.0318 0.0090 0.0000 0.0000 0.0224
8.0000 35000.0000 -3.2500 2.6862 0.0299 0.5792 0.0758 0.0118 0.0302 0.0086 0.0000 0.0000 0.0181
8.0000 35000.0000 -3.5000 2.2673 0.0083 0.6762 0.0488 0.0112 0.0287 0.0082 0.0000 0.0000 0.0146
8.0000 35000.0000 -3.7400 1.7268 0.0016 0.7034 0.0256 0.0070 0.0182 0.0052 0.0000 0.0000 0.0075
8.0000 35000.0000 -3.9900 1.3967 0.0000 0.7117 0.0149 0.0062 0.0159 0.0046 0.0000 0.0000 0.0056
8.0000 37500.0000 -1.5100 1.5706 4.2810 0.0766 0.2120 0.0214 0.0553 0.0155 0.0000 0.0000 0.0672
8.0000 37500.0000 -1.7500 1.8219 3.6338 0.0918 0.2075 0.0215 0.0553 0.0155 0.0000 0.0000 0.0646
8.0000 37500.0000 -2.0000 2.1057 2.9893 0.1142 0.2010 0.0215 0.0553 0.0155 0.0000 0.0000 0.0617
8.0000 37500.0000 -2.2500 2.4030 2.3630 0.1466 0.1918 0.0214 0.0550 0.0155 0.0000 0.0000 0.0584
8.0000 37500.0000 -2.5000 2.7168 1.7302 0.1953 0.1790 0.0212 0.0543 0.0153 0.0000 0.0000 0.0543
8.0000 37500.0000 -2.7500 3.0340 1.0737 0.2698 0.1607 0.0207 0.0532 0.0150 0.0000 0.0000 0.0493
8.0000 37500.0000 -3.0000 3.2072 0.4865 0.3781 0.1348 0.0201 0.0515 0.0146 0.0000 0.0000 0.0431
8.0000 37500.0000 -3.2500 3.0391 0.1593 0.5117 0.1027 0.0193 0.0494 0.0140 0.0000 0.0000 0.0360
8.0000 37500.0000 -3.5000 2.6534 0.0448 0.6411 0.0710 0.0182 0.0466 0.0132 0.0000 0.0000 0.0291
8.0000 37500.0000 -3.7400 2.1716 0.0155 0.7200 0.0441 0.0159 0.0408 0.0116 0.0000 0.0000 0.0215
8.0000 37500.0000 -3.9900 1.7841 0.0044 0.7734 0.0270 0.0142 0.0365 0.0104 0.0000 0.0000 0.0163
8.0000 40000.0000 -1.4900 0.9955 6.7480 0.0825 0.2148 0.0216 0.0556 0.0156 0.0000 0.0045 0.0749
8.0000 40000.0000 -1.7400 1.1666 5.9298 0.0934 0.2169 0.0217 0.0558 0.0157 0.0000 0.0030 0.0736
8.0000 40000.0000 -2.0000 1.3838 5.0983 0.1094 0.2162 0.0218 0.0560 0.0157 0.0000 0.0018 0.0715
8.0000 40000.0000 -2.2400 1.6382 4.3182 0.1316 0.2127 0.0219 0.0561 0.0158 0.0000 0.0000 0.0690
8.0000 40000.0000 -2.4900 1.9626 3.4983 0.1659 0.2051 0.0219 0.0562 0.0158 0.0000 0.0000 0.0658
8.0000 40000.0000 -2.7500 2.4083 2.5746 0.2233 0.1912 0.0220 0.0563 0.0159 0.0000 0.0000 0.0618
8.0000 40000.0000 -3.0000 2.9462 1.5854 0.3133 0.1698 0.0220 0.0562 0.0159 0.0000 0.0000 0.0571
8.0000 40000.0000 -3.2500 3.3505 0.6799 0.4511 0.1395 0.0219 0.0561 0.0158 0.0000 0.0000 0.0513
8.0000 40000.0000 -3.5000 3.2411 0.2229 0.6042 0.1056 0.0217 0.0557 0.0157 0.0000 0.0000 0.0447
8.0000 40000.0000 -3.7400 2.9394 0.1163 0.7643 0.0771 0.0218 0.0561 0.0159 0.0000 0.0000 0.0406
8.0000 40000.0000 -3.9900 2.4917 0.0330 0.8872 0.0510 0.0215 0.0552 0.0157 0.0000 0.0000 0.0341
8.0000 45000.0000 -1.4900 0.9170 7.9853 0.0897 0.2128 0.0218 0.0561 0.0157 0.0000 0.0110 0.0684
8.0000 45000.0000 -1.7400 1.0784 7.1019 0.1000 0.2192 0.0219 0.0563 0.0158 0.0000 0.0079 0.0700
8.0000 45000.0000 -1.9900 1.2820 6.2025 0.1142 0.2226 0.0220 0.0565 0.0159 0.0000 0.0054 0.0707
8.0000 45000.0000 -2.2500 1.5401 5.2929 0.1351 0.2227 0.0221 0.0567 0.0160 0.0000 0.0033 0.0706
8.0000 45000.0000 -2.4900 1.8613 4.3769 0.1657 0.2186 0.0222 0.0569 0.0160 0.0000 0.0017 0.0695
8.0000 45000.0000 -2.7400 2.3073 3.3539 0.2158 0.2079 0.0223 0.0570 0.0161 0.0000 0.0000 0.0670
8.0000 45000.0000 -2.9900 2.9361 2.1836 0.3011 0.1880 0.0224 0.0572 0.0162 0.0000 0.0000 0.0629
8.0000 45000.0000 -3.2400 3.5211 1.0593 0.4297 0.1595 0.0224 0.0575 0.0162 0.0000 0.0000 0.0576
8.0000 45000.0000 -3.5000 3.6005 0.3652 0.5911 0.1248 0.0225 0.0577 0.0163 0.0000 0.0000 0.0513
8.0000 45000.0000 -3.7400 3.2870 0.1892 0.7852 0.0921 0.0229 0.0587 0.0166 0.0000 0.0000 0.0462
8.0000 45000.0000 -3.9900 2.8169 0.0543 0.9330 0.0628 0.0229 0.0588 0.0167 0.0000 0.0000 0.0397
8.0000 50000.0000 -1.4900 0.7442 8.8883 0.1028 0.1870 0.0215 0.0554 0.0156 0.0040 0.0170 0.0608
8.0000 50000.0000 -1.7400 0.8762 8.0154 0.1141 0.1985 0.0217 0.0558 0.0157 0.0028 0.0129 0.0642
8.0000 50000.0000 -1.9900 1.0422 7.1176 0.1291 0.2075 0.0219 0.0562 0.0158 0.0020 0.0093 0.0668
8.0000 50000.0000 -2.2400 1.2577 6.1953 0.1503 0.2137 0.0220 0.0565 0.0159 0.0015 0.0062 0.0686
8.0000 50000.0000 -2.4900 1.5388 5.2399 0.1816 0.2158 0.0222 0.0568 0.0160 0.0011 0.0036 0.0695
8.0000 50000.0000 -2.7400 1.9395 4.1833 0.2317 0.2113 0.0223 0.0572 0.0161 0.0000 0.0016 0.0690
8.0000 50000.0000 -2.9900 2.5571 2.9425 0.3183 0.1952 0.0225 0.0576 0.0163 0.0000 0.0000 0.0662
8.0000 50000.0000 -3.2500 3.2969 1.6190 0.4523 0.1675 0.0227 0.0581 0.0164 0.0000 0.0000 0.0614
8.0000 50000.0000 -3.5000 3.6400 0.6424 0.6187 0.1330 0.0230 0.0588 0.0166 0.0000 0.0000 0.0554
8.0000 50000.0000 -3.7500 3.4225 0.2953 0.8322 0.0982 0.0236 0.0604 0.0171 0.0000 0.0000 0.0502
8.0000 50000.0000 -3.9900 2.9918 0.0866 0.9978 0.0679 0.0240 0.0615 0.0174 0.0000 0.0000 0.0439
8.0000 55000.0000 -1.5000 0.7703 9.7559 0.1069 0.1957 0.0217 0.0562 0.0158 0.0017 0.0175 0.0675
8.0000 55000.0000 -1.7500 0.9071 8.8713 0.1187 0.2075 0.0219 0.0565 0.0159 0.0012 0.0134 0.0707
8.0000 55000.0000 -2.0000 1.0874 7.9064 0.1345 0.2173 0.0220 0.0568 0.0160 0.0000 0.0096 0.0732
8.0000 55000.0000 -2.2500 1.3164 6.9151 0.1558 0.2241 0.0222 0.0571 0.0161 0.0000 0.0064 0.0748
8.0000 55000.0000 -2.5000 1.6200 5.8610 0.1869 0.2272 0.0223 0.0573 0.0162 0.0000 0.0037 0.0754
8.0000 55000.0000 -2.7500 2.0399 4.7092 0.2353 0.2237 0.0225 0.0577 0.0163 0.0000 0.0016 0.0745
8.0000 55000.0000 -3.0000 2.6849 3.3674 0.3181 0.2085 0.0227 0.0582 0.0164 0.0000 0.0000 0.0713
8.0000 55000.0000 -3.2500 3.4846 1.9109 0.4463 0.1808 0.0230 0.0589 0.0167 0.0000 0.0000 0.0661
8.0000 55000.0000 -3.5000 3.9264 0.7548 0.6170 0.1450 0.0234 0.0599 0.0170 0.0000 0.0000 0.0600
8.0000 55000.0000 -3.7500 3.6952 0.2409 0.7934 0.1092 0.0239 0.0612 0.0174 0.0000 0.0000 0.0538
8.0000 55000.0000 -4.0000 3.1775 0.0694 0.9647 0.0774 0.0244 0.0627 0.0178 0.0000 0.0000 0.0477
8.0000 60000.0000 -1.5000 0.6635 0.1829 0.1245 0.1681 0.0209 0.0536 0.0150 0.0069 0.0244 0.0551
8.0000 60000.0000 -1.7500 0.7782 9.3329 0.1398 0.1814 0.0211 0.0542 0.0152 0.0051 0.0197 0.0593
8.0000 60000.0000 -2.0000 0.9276 8.4175 0.1597 0.1938 0.0214 0.0548 0.0153 0.0037 0.0151 0.0634
8.0000 60000.0000 -2.2500 1.1196 7.4642 0.1859 0.2039 0.0216 0.0553 0.0155 0.0028 0.0108 0.0669
8.0000 60000.0000 -2.5000 1.3780 6.4366 0.2234 0.2114 0.0218 0.0557 0.0156 0.0022 0.0069 0.0700
8.0000 60000.0000 -2.7500 1.7483 5.2772 0.2816 0.2133 0.0220 0.0563 0.0158 0.0018 0.0035 0.0721
8.0000 60000.0000 -2.9900 2.3100 3.9778 0.3754 0.2028 0.0223 0.0570 0.0160 0.0016 0.0012 0.0717
8.0000 60000.0000 -3.2500 3.1387 2.4191 0.5284 0.1743 0.0227 0.0580 0.0164 0.0015 0.0000 0.0675
8.0000 60000.0000 -3.5000 3.7405 1.1111 0.7103 0.1382 0.0232 0.0593 0.0168 0.0013 0.0000 0.0619
8.0000 60000.0000 -3.7500 3.7149 0.3734 0.9040 0.1007 0.0239 0.0610 0.0173 0.0000 0.0000 0.0557
8.0000 60000.0000 -4.0000 3.2693 0.1112 1.0786 0.0696 0.0247 0.0631 0.0179 0.0000 0.0000 0.0499
8.3000 30000.0000 -1.4800 1.1784 0.0956 0.0924 0.0996 0.0045 0.0119 0.0033 0.0000 0.0000 0.0112
8.3000 30000.0000 -1.7300 1.1854 0.0623 0.1215 0.0975 0.0037 0.0097 0.0028 0.0000 0.0000 0.0089
8.3000 30000.0000 -1.9700 1.1901 0.0348 0.1590 0.0938 0.0030 0.0078 0.0022 0.0000 0.0000 0.0070
8.3000 30000.0000 -2.2200 1.1883 0.0147 0.2101 0.0876 0.0023 0.0061 0.0018 0.0000 0.0000 0.0052
8.3000 30000.0000 -2.4700 1.1780 0.0051 0.2777 0.0779 0.0019 0.0049 0.0014 0.0000 0.0000 0.0039
8.3000 30000.0000 -2.7200 1.1449 0.0015 0.3647 0.0631 0.0016 0.0041 0.0012 0.0000 0.0000 0.0030
8.3000 30000.0000 -2.9800 1.0471 0.0000 0.4559 0.0430 0.0014 0.0037 0.0011 0.0000 0.0000 0.0024
8.3000 30000.0000 -3.2300 0.8530 0.0000 0.4950 0.0248 0.0013 0.0035 0.0010 0.0000 0.0000 0.0020
8.3000 30000.0000 -3.4800 0.5917 0.0000 0.4626 0.0124 0.0013 0.0034 0.0000 0.0000 0.0000 0.0015
8.3000 30000.0000 -3.7200 0.3718 0.0000 0.4063 0.0046 0.0012 0.0031 0.0000 0.0000 0.0000 0.0000
8.3000 30000.0000 -3.9800 0.2238 0.0000 0.3325 0.0022 0.0010 0.0027 0.0000 0.0000 0.0000 0.0000
8.3000 32500.0000 -1.4800 2.4092 0.5708 0.1247 0.1923 0.0115 0.0300 0.0085 0.0000 0.0000 0.0379
8.3000 32500.0000 -1.7300 2.4153 0.4084 0.1601 0.1853 0.0098 0.0256 0.0073 0.0000 0.0000 0.0312
