#Constrained by relation between 12+log(O/H) and log(U)
12+log(O/H)     	 log(N/O)        	 log(U)          	 OII_3727        	 NeIII_3868      	 OIII_4363       	 OIII_5007       	 NII_5755        	 SIII_6312       	 NII_6584        	 SII_6717,31     	 OII_7325        	 SIII_9069      
6.9000000 	 -2.0000000 	 -2.2500000 	 0.1018000 	 0.0897000 	 0.0248000 	 0.8867000 	 0.0000000 	 0.0044000 	 0.0000000 	 0.0147000 	 0.0014000 	 0.0232000
6.9000000 	 -2.0000000 	 -2.0000000 	 0.0730000 	 0.1060000 	 0.0328000 	 1.0458000 	 0.0000000 	 0.0046000 	 0.0000000 	 0.0110000 	 0.0010000 	 0.0222000
6.9000000 	 -2.0000000 	 -1.7500000 	 0.0545000 	 0.1228000 	 0.0417000 	 1.1986000 	 0.0000000 	 0.0044000 	 0.0000000 	 0.0084000 	 0.0000000 	 0.0201000
6.9000000 	 -1.8750000 	 -2.2500000 	 0.1018000 	 0.0897000 	 0.0248000 	 0.8867000 	 0.0000000 	 0.0044000 	 0.0013000 	 0.0147000 	 0.0014000 	 0.0232000
6.9000000 	 -1.8750000 	 -2.0000000 	 0.0730000 	 0.1060000 	 0.0328000 	 1.0458000 	 0.0000000 	 0.0046000 	 0.0000000 	 0.0110000 	 0.0010000 	 0.0222000
6.9000000 	 -1.8750000 	 -1.7500000 	 0.0545000 	 0.1228000 	 0.0417000 	 1.1985000 	 0.0000000 	 0.0044000 	 0.0000000 	 0.0084000 	 0.0000000 	 0.0201000
6.9000000 	 -1.7500000 	 -2.2500000 	 0.1018000 	 0.0896000 	 0.0248000 	 0.8867000 	 0.0000000 	 0.0044000 	 0.0017000 	 0.0147000 	 0.0014000 	 0.0232000
6.9000000 	 -1.7500000 	 -2.0000000 	 0.0730000 	 0.1060000 	 0.0328000 	 1.0457000 	 0.0000000 	 0.0046000 	 0.0012000 	 0.0110000 	 0.0010000 	 0.0222000
6.9000000 	 -1.7500000 	 -1.7500000 	 0.0544000 	 0.1228000 	 0.0417000 	 1.1985000 	 0.0000000 	 0.0044000 	 0.0000000 	 0.0084000 	 0.0000000 	 0.0201000
6.9000000 	 -1.6250000 	 -2.2500000 	 0.1018000 	 0.0896000 	 0.0248000 	 0.8866000 	 0.0000000 	 0.0044000 	 0.0023000 	 0.0147000 	 0.0014000 	 0.0232000
