12+log(O/H)     	 log(N/O)        	 log(U)          	 HI_4m           	 HI_7m           	 SIV_10m         	 HI_12m          	 NeII_12m        	 NeV_14m         	 NeIII_15m       	 SIII_19m        	 NeV_24m         	 OIV_26m         	 SIII_33m        	 OIII_52m        	 NIII_57m        	 OIII_88m        	 NII_122m        	 NII_205m        
6.9000000 	 -0.3750000 	 -2.2500000 	 0.0585000 	 0.0172000 	 0.0305000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0313000 	 0.0159000 	 0.0000000 	 0.0000000 	 0.0217000 	 0.0685000 	 0.0459000 	 0.0833000 	 0.0014000 	 0.0000000 
6.9000000 	 -0.5000000 	 -2.2500000 	 0.0584000 	 0.0172000 	 0.0305000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0313000 	 0.0160000 	 0.0000000 	 0.0000000 	 0.0217000 	 0.0686000 	 0.0344000 	 0.0833000 	 0.0010000 	 0.0000000 
6.9000000 	 -0.6250000 	 -2.2500000 	 0.0583000 	 0.0172000 	 0.0305000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0313000 	 0.0160000 	 0.0000000 	 0.0000000 	 0.0217000 	 0.0686000 	 0.0258000 	 0.0834000 	 0.0000000 	 0.0000000 
6.9000000 	 -0.7500000 	 -2.2500000 	 0.0583000 	 0.0171000 	 0.0305000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0313000 	 0.0160000 	 0.0000000 	 0.0000000 	 0.0217000 	 0.0687000 	 0.0194000 	 0.0834000 	 0.0000000 	 0.0000000 
6.9000000 	 -0.8750000 	 -2.2500000 	 0.0582000 	 0.0171000 	 0.0305000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0313000 	 0.0160000 	 0.0000000 	 0.0000000 	 0.0217000 	 0.0687000 	 0.0145000 	 0.0834000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.0000000 	 -2.2500000 	 0.0582000 	 0.0171000 	 0.0304000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0313000 	 0.0160000 	 0.0000000 	 0.0000000 	 0.0217000 	 0.0687000 	 0.0109000 	 0.0835000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.1250000 	 -2.2500000 	 0.0582000 	 0.0171000 	 0.0304000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0313000 	 0.0160000 	 0.0000000 	 0.0000000 	 0.0217000 	 0.0687000 	 0.0082000 	 0.0835000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.2500000 	 -2.2500000 	 0.0582000 	 0.0171000 	 0.0304000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0313000 	 0.0160000 	 0.0000000 	 0.0000000 	 0.0217000 	 0.0688000 	 0.0061000 	 0.0835000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.3750000 	 -2.2500000 	 0.0582000 	 0.0171000 	 0.0304000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0313000 	 0.0160000 	 0.0000000 	 0.0000000 	 0.0217000 	 0.0688000 	 0.0046000 	 0.0835000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.5000000 	 -2.2500000 	 0.0581000 	 0.0171000 	 0.0304000 	 0.0063000 	 0.0000000 	 0.0000000 	 0.0313000 	 0.0160000 	 0.0000000 	 0.0000000 	 0.0217000 	 0.0688000 	 0.0034000 	 0.0835000 	 0.0000000 	 0.0000000 
