6.9000 -1.4000 -2.5000 2.1191 0.0500 0.7321 0.0038 0.0186
6.9000 -1.4000 -2.2500 1.5753 0.0765 0.9026 0.0098 0.0256
6.9000 -1.4000 -2.0000 1.2034 0.1115 1.0708 0.0219 0.0335
6.9000 -1.2750 -2.5000 2.1195 0.0500 0.7320 0.0050 0.0248
6.9000 -1.2750 -2.2500 1.5753 0.0764 0.9024 0.0127 0.0342
6.9000 -1.2750 -2.0000 1.2034 0.1114 1.0703 0.0281 0.0447
6.9000 -1.1500 -2.5000 2.1197 0.0499 0.7318 0.0065 0.0331
6.9000 -1.1500 -2.2500 1.5749 0.0763 0.9022 0.0165 0.0455
6.9000 -1.1500 -2.0000 1.2031 0.1112 1.0697 0.0362 0.0595
6.9000 -1.0250 -2.5000 2.1190 0.0499 0.7316 0.0085 0.0441
6.9000 -1.0250 -2.2500 1.5754 0.0762 0.9016 0.0212 0.0606
6.9000 -1.0250 -2.0000 1.2024 0.1110 1.0691 0.0466 0.0792
6.9000 -0.9000 -2.5000 2.1194 0.0498 0.7312 0.0111 0.0588
6.9000 -0.9000 -2.2500 1.5748 0.0760 0.9011 0.0274 0.0807
6.9000 -0.9000 -2.0000 1.2024 0.1107 1.0683 0.0602 0.1054
6.9000 -0.7750 -2.5000 2.1185 0.0497 0.7308 0.0143 0.0782
6.9000 -0.7750 -2.2500 1.5746 0.0759 0.9004 0.0353 0.1075
6.9000 -0.7750 -2.0000 1.2021 0.1103 1.0669 0.0778 0.1400
6.9000 -0.6500 -2.5000 2.1188 0.0496 0.7302 0.0185 0.1041
6.9000 -0.6500 -2.2500 1.5748 0.0756 0.8993 0.0456 0.1429
6.9000 -0.6500 -2.0000 1.2016 0.1097 1.0652 0.1008 0.1859
6.9000 -0.5250 -2.5000 2.1188 0.0495 0.7294 0.0239 0.1384
6.9000 -0.5250 -2.2500 1.5732 0.0753 0.8980 0.0589 0.1898
6.9000 -0.5250 -2.0000 1.2010 0.1090 1.0629 0.1307 0.2465
6.9000 -0.4000 -2.5000 2.1170 0.0492 0.7283 0.0309 0.1840
6.9000 -0.4000 -2.2500 1.5732 0.0748 0.8962 0.0763 0.2518
6.9000 -0.4000 -2.0000 1.2006 0.1081 1.0601 0.1693 0.3263
6.9000 -0.2750 -2.5000 2.1183 0.0490 0.7269 0.0399 0.2441
6.9000 -0.2750 -2.2500 1.5719 0.0742 0.8938 0.0988 0.3334
6.9000 -0.2750 -2.0000 1.2037 0.1068 1.0558 0.2187 0.4305
6.9000 -0.1500 -2.5000 2.1147 0.0486 0.7251 0.0515 0.3235
6.9000 -0.1500 -2.2500 1.5726 0.0734 0.8906 0.1278 0.4406
6.9000 -0.1500 -2.0000 1.2005 0.1052 1.0508 0.2815 0.5668
6.9000 -0.0250 -2.5000 2.1132 0.0481 0.7227 0.0664 0.4277
6.9000 -0.0250 -2.2500 1.5719 0.0724 0.8865 0.1650 0.5807
6.9000 -0.0250 -2.0000 1.1974 0.1032 1.0442 0.3598 0.7433
