#Constrained by relation between 12+log(O/H) and log(U)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
6.9000000 	 0.1000000 	 -2.2500000 	 5.6332000 	 1.0792000 	 1.7899000 	 0.0702000 	 0.9310000 	 0.6130000
6.9000000 	 0.1000000 	 -2.0000000 	 4.3752000 	 1.5400000 	 1.9957000 	 0.0657000 	 0.8744000 	 0.4963000
6.9000000 	 0.2250000 	 -2.5000000 	 7.5270000 	 0.7635000 	 1.6305000 	 0.0622000 	 1.0911000 	 0.6685000
6.9000000 	 0.2250000 	 -2.2500000 	 5.7047000 	 1.3732000 	 1.7931000 	 0.0693000 	 1.2257000 	 0.6116000
6.9000000 	 0.2250000 	 -2.0000000 	 4.4529000 	 1.9347000 	 2.0038000 	 0.0649000 	 1.1532000 	 0.4962000
6.9000000 	 0.3500000 	 -2.5000000 	 7.6788000 	 0.9708000 	 1.6269000 	 0.0610000 	 1.4288000 	 0.6652000
6.9000000 	 0.3500000 	 -2.2500000 	 5.5410000 	 1.7356000 	 1.8087000 	 0.0683000 	 1.6130000 	 0.6109000
6.9000000 	 0.3500000 	 -2.0000000 	 4.4335000 	 2.3884000 	 2.0151000 	 0.0640000 	 1.5144000 	 0.4958000
6.9000000 	 0.4750000 	 -2.5000000 	 7.6317000 	 1.2322000 	 1.6346000 	 0.0598000 	 1.8720000 	 0.6629000
6.9000000 	 0.4750000 	 -2.2500000 	 5.5818000 	 2.1386000 	 1.8147000 	 0.0668000 	 2.1005000 	 0.6084000
6.9000000 	 0.4750000 	 -2.0000000 	 4.3395000 	 2.8782000 	 2.0282000 	 0.0627000 	 1.9757000 	 0.4952000
6.9000000 	 0.6000000 	 -2.5000000 	 7.4768000 	 1.5415000 	 1.6431000 	 0.0583000 	 2.4362000 	 0.6585000
6.9000000 	 0.6000000 	 -2.2500000 	 5.6416000 	 2.5745000 	 1.8219000 	 0.0648000 	 2.7174000 	 0.6057000
6.9000000 	 0.6000000 	 -2.0000000 	 4.3891000 	 3.3664000 	 2.0382000 	 0.0610000 	 2.5559000 	 0.4943000
7.0000000 	 -1.4000000 	 -2.5000000 	 7.6541000 	 0.0318000 	 1.6154000 	 0.0811000 	 0.0337000 	 0.8477000
7.0000000 	 -1.4000000 	 -2.2500000 	 5.6858000 	 0.0583000 	 1.7725000 	 0.0912000 	 0.0380000 	 0.7742000
7.0000000 	 -1.4000000 	 -2.0000000 	 4.3500000 	 0.0843000 	 1.9703000 	 0.0851000 	 0.0352000 	 0.6250000
7.0000000 	 -1.2750000 	 -2.5000000 	 7.6561000 	 0.0412000 	 1.6152000 	 0.0811000 	 0.0449000 	 0.8475000
7.0000000 	 -1.2750000 	 -2.2500000 	 5.6832000 	 0.0751000 	 1.7731000 	 0.0911000 	 0.0507000 	 0.7741000
7.0000000 	 -1.2750000 	 -2.0000000 	 4.2768000 	 0.1092000 	 1.9766000 	 0.0853000 	 0.0470000 	 0.6249000
7.0000000 	 -1.1500000 	 -2.5000000 	 7.6683000 	 0.0531000 	 1.6141000 	 0.0809000 	 0.0598000 	 0.8469000
7.0000000 	 -1.1500000 	 -2.2500000 	 5.6846000 	 0.0970000 	 1.7732000 	 0.0910000 	 0.0675000 	 0.7740000
7.0000000 	 -1.1500000 	 -2.0000000 	 4.2720000 	 0.1412000 	 1.9773000 	 0.0853000 	 0.0627000 	 0.6249000
7.0000000 	 -0.9000000 	 -2.5000000 	 7.7076000 	 0.0885000 	 1.6116000 	 0.0806000 	 0.1059000 	 0.8455000
7.0000000 	 -0.9000000 	 -2.2500000 	 5.5858000 	 0.1644000 	 1.7864000 	 0.0914000 	 0.1206000 	 0.7770000
7.0000000 	 -0.9000000 	 -2.0000000 	 4.3049000 	 0.2374000 	 1.9760000 	 0.0850000 	 0.1112000 	 0.6249000
7.0000000 	 -0.7750000 	 -2.5000000 	 7.7122000 	 0.1146000 	 1.6115000 	 0.0805000 	 0.1410000 	 0.8451000
7.0000000 	 -0.7750000 	 -2.2500000 	 5.5205000 	 0.2137000 	 1.7851000 	 0.0912000 	 0.1604000 	 0.7751000
7.0000000 	 -0.7750000 	 -2.0000000 	 4.3258000 	 0.3092000 	 1.9776000 	 0.0849000 	 0.1482000 	 0.6249000
7.0000000 	 -0.6500000 	 -2.5000000 	 7.7087000 	 0.1488000 	 1.6126000 	 0.0804000 	 0.1877000 	 0.8450000
7.0000000 	 -0.6500000 	 -2.2500000 	 5.6699000 	 0.2765000 	 1.7769000 	 0.0906000 	 0.2126000 	 0.7738000
7.0000000 	 -0.6500000 	 -2.0000000 	 4.3873000 	 0.4020000 	 1.9748000 	 0.0845000 	 0.1972000 	 0.6248000
7.0000000 	 -0.5250000 	 -2.5000000 	 7.7154000 	 0.1933000 	 1.6122000 	 0.0801000 	 0.2495000 	 0.8440000
7.0000000 	 -0.5250000 	 -2.2500000 	 5.6373000 	 0.3607000 	 1.7798000 	 0.0903000 	 0.2828000 	 0.7737000
7.0000000 	 -0.5250000 	 -2.0000000 	 4.3615000 	 0.5253000 	 1.9791000 	 0.0844000 	 0.2632000 	 0.6249000
7.0000000 	 -0.4000000 	 -2.5000000 	 7.6997000 	 0.2516000 	 1.6133000 	 0.0798000 	 0.3315000 	 0.8433000
7.0000000 	 -0.4000000 	 -2.2500000 	 5.6564000 	 0.4696000 	 1.7797000 	 0.0899000 	 0.3757000 	 0.7730000
7.0000000 	 -0.4000000 	 -2.0000000 	 4.3733000 	 0.6837000 	 1.9809000 	 0.0841000 	 0.3508000 	 0.6248000
7.0000000 	 -0.2750000 	 -2.5000000 	 7.5914000 	 0.3292000 	 1.6203000 	 0.0797000 	 0.4415000 	 0.8438000
7.0000000 	 -0.2750000 	 -2.2500000 	 5.5803000 	 0.6130000 	 1.7865000 	 0.0897000 	 0.5001000 	 0.7730000
