12+log(O/H)     	 log(N/O)        	 log(U)          	 HI_4m           	 HI_7m           	 SIV_10m         	 HI_12m          	 NeII_12m        	 NeV_14m         	 NeIII_15m       	 SIII_19m        	 NeV_24m         	 OIV_26m         	 SIII_33m        	 OIII_52m        	 NIII_57m        	 OIII_88m        	 NII_122m        	 NII_205m        
6.9000000 	 -1.1250000 	 -1.2500000 	 0.0460000 	 0.0124000 	 0.0039000 	 0.0045000 	 0.0454000 	 0.0387000 	 0.0444000 	 0.0258000 	 0.0446000 	 0.0462000 	 0.0430000 	 0.0049000 	 0.0000000 	 0.0031000 	 0.0010000 	 0.0000000 
6.9000000 	 -1.2500000 	 -1.2500000 	 0.0460000 	 0.0124000 	 0.0039000 	 0.0045000 	 0.0457000 	 0.0387000 	 0.0445000 	 0.0259000 	 0.0446000 	 0.0462000 	 0.0430000 	 0.0049000 	 0.0000000 	 0.0031000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.3750000 	 -1.2500000 	 0.0460000 	 0.0123000 	 0.0039000 	 0.0045000 	 0.0459000 	 0.0387000 	 0.0445000 	 0.0259000 	 0.0446000 	 0.0462000 	 0.0431000 	 0.0049000 	 0.0000000 	 0.0031000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.5000000 	 -1.2500000 	 0.0460000 	 0.0123000 	 0.0039000 	 0.0045000 	 0.0460000 	 0.0387000 	 0.0445000 	 0.0259000 	 0.0445000 	 0.0462000 	 0.0431000 	 0.0049000 	 0.0000000 	 0.0031000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.6250000 	 -1.2500000 	 0.0459000 	 0.0123000 	 0.0039000 	 0.0045000 	 0.0462000 	 0.0387000 	 0.0445000 	 0.0259000 	 0.0445000 	 0.0462000 	 0.0432000 	 0.0049000 	 0.0000000 	 0.0031000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.7500000 	 -1.2500000 	 0.0459000 	 0.0123000 	 0.0039000 	 0.0045000 	 0.0463000 	 0.0387000 	 0.0445000 	 0.0259000 	 0.0445000 	 0.0462000 	 0.0432000 	 0.0049000 	 0.0000000 	 0.0031000 	 0.0000000 	 0.0000000 
6.9000000 	 -1.8750000 	 -1.2500000 	 0.0459000 	 0.0123000 	 0.0039000 	 0.0045000 	 0.0462000 	 0.0387000 	 0.0445000 	 0.0259000 	 0.0445000 	 0.0462000 	 0.0432000 	 0.0049000 	 0.0000000 	 0.0031000 	 0.0000000 	 0.0000000 
6.9000000 	 -2.0000000 	 -1.2500000 	 0.0459000 	 0.0123000 	 0.0039000 	 0.0045000 	 0.0446000 	 0.0387000 	 0.0443000 	 0.0257000 	 0.0446000 	 0.0462000 	 0.0428000 	 0.0049000 	 0.0000000 	 0.0031000 	 0.0000000 	 0.0000000 
6.9000000 	 0.0000000 	 -1.5000000 	 0.0486000 	 0.0134000 	 0.0068000 	 0.0049000 	 0.0317000 	 0.0544000 	 0.0402000 	 0.0216000 	 0.0637000 	 0.0794000 	 0.0351000 	 0.0094000 	 0.0124000 	 0.0058000 	 0.0123000 	 0.0048000 
6.9000000 	 -0.1250000 	 -1.5000000 	 0.0483000 	 0.0133000 	 0.0068000 	 0.0049000 	 0.0314000 	 0.0540000 	 0.0401000 	 0.0216000 	 0.0632000 	 0.0793000 	 0.0350000 	 0.0093000 	 0.0093000 	 0.0058000 	 0.0093000 	 0.0037000 
