#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 100 kK
# SED: black body 
#plane-parallel geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135	NII_6584	CIV_1549	CIII_1909
7.4 32500 -1.50 0.8926 1.8725 0.0253 0.0852 0.0213 0.0549 0.0153 0.0000 0.0000 0.0259 0.0116 0.0150 0.7167
7.4 35000 -4.00 0.8730 0.0014 0.2886 0.0088 0.0153 0.0391 0.0111 0.0000 0.0000 0.0064 0.0449 0.0000 0.0068
7.4 35000 -3.75 1.0441 0.0046 0.2712 0.0142 0.0168 0.0431 0.0122 0.0000 0.0000 0.0082 0.0491 0.0000 0.0150
7.4 35000 -3.50 1.2383 0.0147 0.2441 0.0219 0.0181 0.0464 0.0131 0.0000 0.0000 0.0103 0.0527 0.0000 0.0317
7.4 35000 -3.25 1.4439 0.0447 0.2075 0.0317 0.0191 0.0490 0.0138 0.0000 0.0000 0.0126 0.0544 0.0000 0.0632
7.4 35000 -3.00 1.6232 0.1249 0.1654 0.0428 0.0199 0.0509 0.0143 0.0000 0.0000 0.0152 0.0520 0.0000 0.1168
7.4 35000 -2.75 1.7134 0.3000 0.1248 0.0539 0.0205 0.0524 0.0147 0.0000 0.0000 0.0178 0.0451 0.0000 0.1971
7.4 35000 -2.50 1.6558 0.6025 0.0901 0.0642 0.0209 0.0536 0.0150 0.0000 0.0000 0.0203 0.0357 0.0000 0.3045
7.4 35000 -2.25 1.4516 1.0121 0.0633 0.0730 0.0212 0.0544 0.0152 0.0000 0.0000 0.0226 0.0264 0.0020 0.4327
7.4 35000 -2.00 1.1708 1.4602 0.0442 0.0799 0.0214 0.0549 0.0153 0.0000 0.0000 0.0245 0.0185 0.0051 0.5717
7.4 35000 -1.75 0.8925 1.8818 0.0313 0.0849 0.0214 0.0551 0.0154 0.0000 0.0000 0.0259 0.0128 0.0107 0.7136
7.4 35000 -1.50 0.6621 2.2473 0.0227 0.0878 0.0214 0.0552 0.0154 0.0000 0.0000 0.0269 0.0089 0.0197 0.8568
7.4 37500 -4.00 0.9057 0.0023 0.2887 0.0104 0.0169 0.0433 0.0123 0.0000 0.0000 0.0074 0.0461 0.0000 0.0092
7.4 37500 -3.75 1.0838 0.0076 0.2663 0.0164 0.0183 0.0469 0.0133 0.0000 0.0000 0.0094 0.0501 0.0000 0.0199
7.4 37500 -3.50 1.2824 0.0244 0.2345 0.0249 0.0194 0.0497 0.0140 0.0000 0.0000 0.0116 0.0533 0.0000 0.0416
7.4 37500 -3.25 1.4793 0.0739 0.1944 0.0353 0.0202 0.0517 0.0145 0.0000 0.0000 0.0141 0.0536 0.0000 0.0812
7.4 37500 -3.00 1.6184 0.2001 0.1512 0.0466 0.0207 0.0531 0.0149 0.0000 0.0000 0.0166 0.0490 0.0000 0.1457
7.4 37500 -2.75 1.6251 0.4534 0.1119 0.0576 0.0211 0.0540 0.0151 0.0000 0.0000 0.0192 0.0402 0.0000 0.2383
7.4 37500 -2.50 1.4721 0.8420 0.0801 0.0675 0.0213 0.0546 0.0153 0.0000 0.0000 0.0216 0.0303 0.0012 0.3587
7.4 37500 -2.25 1.2120 1.3088 0.0564 0.0759 0.0214 0.0550 0.0153 0.0000 0.0000 0.0237 0.0215 0.0034 0.5015
7.4 37500 -2.00 0.9315 1.7745 0.0397 0.0825 0.0215 0.0552 0.0154 0.0000 0.0000 0.0254 0.0149 0.0077 0.6589
7.4 37500 -1.75 0.6900 2.1904 0.0286 0.0868 0.0215 0.0553 0.0154 0.0000 0.0000 0.0267 0.0103 0.0147 0.8235
7.4 37500 -1.50 0.5058 2.5454 0.0212 0.0889 0.0215 0.0554 0.0154 0.0000 0.0000 0.0274 0.0073 0.0266 0.9926
7.4 40000 -4.00 0.9337 0.0035 0.2888 0.0118 0.0182 0.0467 0.0132 0.0000 0.0000 0.0084 0.0471 0.0000 0.0117
7.4 40000 -3.75 1.1169 0.0115 0.2622 0.0184 0.0194 0.0497 0.0140 0.0000 0.0000 0.0104 0.0510 0.0000 0.0251
7.4 40000 -3.50 1.3150 0.0372 0.2265 0.0274 0.0202 0.0518 0.0146 0.0000 0.0000 0.0127 0.0535 0.0000 0.0516
7.4 40000 -3.25 1.4944 0.1110 0.1842 0.0382 0.0208 0.0533 0.0150 0.0000 0.0000 0.0151 0.0524 0.0000 0.0983
7.4 40000 -3.00 1.5821 0.2899 0.1410 0.0496 0.0212 0.0542 0.0152 0.0000 0.0000 0.0177 0.0459 0.0000 0.1720
7.4 40000 -2.75 1.5084 0.6165 0.1032 0.0604 0.0214 0.0547 0.0153 0.0000 0.0000 0.0201 0.0360 0.0000 0.2746
7.4 40000 -2.50 1.2886 1.0675 0.0734 0.0700 0.0215 0.0550 0.0154 0.0000 0.0000 0.0224 0.0261 0.0021 0.4063
7.4 40000 -2.25 1.0092 1.5617 0.0519 0.0780 0.0215 0.0552 0.0154 0.0000 0.0000 0.0244 0.0181 0.0053 0.5636
7.4 40000 -2.00 0.7507 2.0282 0.0370 0.0840 0.0215 0.0553 0.0154 0.0000 0.0000 0.0260 0.0125 0.0111 0.7399
7.4 40000 -1.75 0.5473 2.4364 0.0270 0.0876 0.0215 0.0554 0.0154 0.0000 0.0000 0.0270 0.0087 0.0211 0.9271
7.4 40000 -1.50 0.4000 2.7861 0.0203 0.0886 0.0215 0.0555 0.0154 0.0000 0.0014 0.0274 0.0063 0.0389 1.1212
7.4 45000 -4.00 0.9775 0.0067 0.2896 0.0142 0.0202 0.0517 0.0146 0.0000 0.0000 0.0099 0.0487 0.0000 0.0169
7.4 45000 -3.75 1.1643 0.0224 0.2564 0.0217 0.0208 0.0534 0.0151 0.0000 0.0000 0.0120 0.0521 0.0000 0.0355
7.4 45000 -3.50 1.3511 0.0714 0.2155 0.0314 0.0213 0.0544 0.0153 0.0000 0.0000 0.0142 0.0533 0.0000 0.0704
7.4 45000 -3.25 1.4784 0.2049 0.1708 0.0424 0.0215 0.0550 0.0155 0.0000 0.0000 0.0166 0.0495 0.0000 0.1292
7.4 45000 -3.00 1.4540 0.4896 0.1281 0.0537 0.0216 0.0552 0.0155 0.0000 0.0000 0.0190 0.0404 0.0000 0.2170
7.4 45000 -2.75 1.2601 0.9248 0.0928 0.0640 0.0216 0.0553 0.0155 0.0000 0.0000 0.0213 0.0297 0.0017 0.3353
7.4 45000 -2.50 0.9841 1.4361 0.0661 0.0730 0.0216 0.0553 0.0155 0.0000 0.0000 0.0234 0.0206 0.0049 0.4872
7.4 45000 -2.25 0.7227 1.9393 0.0470 0.0801 0.0215 0.0553 0.0154 0.0000 0.0000 0.0251 0.0140 0.0113 0.6714
7.4 45000 -2.00 0.5193 2.3953 0.0342 0.0846 0.0215 0.0553 0.0154 0.0000 0.0000 0.0263 0.0097 0.0240 0.8823
7.4 45000 -1.75 0.3749 2.7964 0.0254 0.0862 0.0214 0.0553 0.0154 0.0010 0.0017 0.0266 0.0069 0.0483 1.1096
7.4 45000 -1.50 0.2757 3.1480 0.0196 0.0845 0.0214 0.0553 0.0153 0.0014 0.0029 0.0261 0.0051 0.0917 1.3420
7.4 50000 -4.00 1.0083 0.0111 0.2921 0.0161 0.0215 0.0550 0.0156 0.0000 0.0000 0.0111 0.0500 0.0000 0.0221
7.4 50000 -3.75 1.1930 0.0366 0.2538 0.0241 0.0217 0.0557 0.0157 0.0000 0.0000 0.0131 0.0528 0.0000 0.0452
7.4 50000 -3.50 1.3584 0.1144 0.2096 0.0341 0.0218 0.0559 0.0158 0.0010 0.0000 0.0153 0.0526 0.0000 0.0871
7.4 50000 -3.25 1.4206 0.3131 0.1634 0.0452 0.0218 0.0558 0.0157 0.0012 0.0000 0.0176 0.0467 0.0000 0.1551
7.4 50000 -3.00 1.3034 0.6807 0.1217 0.0561 0.0217 0.0556 0.0156 0.0013 0.0000 0.0198 0.0363 0.0011 0.2529
7.4 50000 -2.75 1.0507 1.1724 0.0880 0.0660 0.0216 0.0554 0.0155 0.0014 0.0000 0.0220 0.0257 0.0036 0.3840
7.4 50000 -2.50 0.7762 1.6954 0.0628 0.0742 0.0215 0.0552 0.0154 0.0015 0.0000 0.0238 0.0174 0.0096 0.5526
7.4 50000 -2.25 0.5519 2.1891 0.0451 0.0800 0.0214 0.0550 0.0153 0.0017 0.0000 0.0251 0.0118 0.0229 0.7585
7.4 50000 -2.00 0.3918 2.6370 0.0331 0.0827 0.0213 0.0549 0.0153 0.0021 0.0017 0.0257 0.0082 0.0510 0.9956
7.4 50000 -1.75 0.2838 3.0386 0.0250 0.0819 0.0212 0.0548 0.0152 0.0027 0.0030 0.0252 0.0059 0.1042 1.2487
7.4 50000 -1.50 0.2112 3.3990 0.0196 0.0776 0.0211 0.0547 0.0152 0.0037 0.0047 0.0237 0.0045 0.1937 1.4993
7.4 55000 -4.00 1.0301 0.0161 0.2959 0.0176 0.0224 0.0574 0.0162 0.0013 0.0000 0.0120 0.0510 0.0000 0.0270
7.4 55000 -3.75 1.2088 0.0531 0.2537 0.0258 0.0223 0.0572 0.0162 0.0018 0.0000 0.0139 0.0532 0.0000 0.0539
7.4 55000 -3.50 1.3462 0.1617 0.2071 0.0359 0.0222 0.0567 0.0160 0.0023 0.0000 0.0160 0.0517 0.0000 0.1013
7.4 55000 -3.25 1.3452 0.4190 0.1601 0.0470 0.0219 0.0562 0.0158 0.0026 0.0000 0.0182 0.0442 0.0000 0.1760
7.4 55000 -3.00 1.1658 0.8421 0.1188 0.0576 0.0217 0.0557 0.0156 0.0028 0.0000 0.0203 0.0333 0.0021 0.2817
7.4 55000 -2.75 0.8950 1.3556 0.0859 0.0669 0.0215 0.0552 0.0155 0.0030 0.0000 0.0223 0.0231 0.0065 0.4230
7.4 55000 -2.50 0.6404 1.8725 0.0615 0.0741 0.0214 0.0548 0.0153 0.0033 0.0000 0.0238 0.0155 0.0175 0.6044
7.4 55000 -2.25 0.4486 2.3550 0.0445 0.0783 0.0212 0.0545 0.0152 0.0038 0.0014 0.0246 0.0106 0.0430 0.8256
7.4 55000 -2.00 0.3180 2.7980 0.0329 0.0791 0.0211 0.0543 0.0151 0.0046 0.0026 0.0245 0.0074 0.0964 1.0780
7.4 55000 -1.75 0.2319 3.2011 0.0251 0.0761 0.0209 0.0540 0.0150 0.0060 0.0044 0.0232 0.0054 0.1928 1.3406
7.4 55000 -1.50 0.1746 3.5650 0.0199 0.0700 0.0207 0.0537 0.0149 0.0081 0.0066 0.0211 0.0041 0.3408 1.5891
7.4 60000 -4.00 1.0436 0.0216 0.3010 0.0186 0.0231 0.0592 0.0167 0.0026 0.0000 0.0127 0.0518 0.0000 0.0314
7.4 60000 -3.75 1.2133 0.0703 0.2556 0.0270 0.0228 0.0582 0.0164 0.0036 0.0000 0.0145 0.0535 0.0000 0.0614
7.4 60000 -3.50 1.3216 0.2096 0.2068 0.0372 0.0223 0.0572 0.0161 0.0045 0.0000 0.0166 0.0509 0.0000 0.1131
7.4 60000 -3.25 1.2688 0.5139 0.1591 0.0480 0.0220 0.0562 0.0158 0.0051 0.0000 0.0186 0.0424 0.0000 0.1931
7.4 60000 -3.00 1.0533 0.9699 0.1181 0.0583 0.0216 0.0554 0.0156 0.0055 0.0000 0.0206 0.0312 0.0035 0.3050
7.4 60000 -2.75 0.7834 1.4866 0.0855 0.0669 0.0214 0.0548 0.0153 0.0058 0.0000 0.0224 0.0214 0.0107 0.4540
7.4 60000 -2.50 0.5510 1.9923 0.0615 0.0731 0.0211 0.0542 0.0151 0.0064 0.0000 0.0235 0.0144 0.0293 0.6443
7.4 60000 -2.25 0.3839 2.4644 0.0445 0.0757 0.0209 0.0538 0.0150 0.0073 0.0020 0.0238 0.0098 0.0727 0.8741
7.4 60000 -2.00 0.2728 2.9007 0.0331 0.0746 0.0207 0.0534 0.0148 0.0088 0.0035 0.0230 0.0070 0.1603 1.1310
7.4 60000 -1.75 0.2005 3.2995 0.0254 0.0699 0.0205 0.0529 0.0147 0.0113 0.0057 0.0212 0.0051 0.3083 1.3892
7.4 60000 -1.50 0.1525 3.6533 0.0203 0.0626 0.0202 0.0523 0.0145 0.0152 0.0082 0.0188 0.0040 0.5132 1.6191
7.4 70000 -4.00 1.0568 0.0324 0.3133 0.0199 0.0241 0.0616 0.0174 0.0073 0.0000 0.0136 0.0531 0.0000 0.0385
7.4 70000 -3.75 1.2080 0.1047 0.2621 0.0284 0.0231 0.0592 0.0167 0.0100 0.0000 0.0154 0.0538 0.0000 0.0734
7.4 70000 -3.50 1.2610 0.2973 0.2100 0.0384 0.0223 0.0571 0.0161 0.0125 0.0000 0.0172 0.0496 0.0000 0.1313
7.4 70000 -3.25 1.1384 0.6619 0.1613 0.0489 0.0216 0.0554 0.0156 0.0142 0.0000 0.0191 0.0399 0.0021 0.2184
7.4 70000 -3.00 0.8958 1.1412 0.1197 0.0584 0.0211 0.0541 0.0152 0.0150 0.0000 0.0208 0.0288 0.0077 0.3392
7.4 70000 -2.75 0.6463 1.6427 0.0869 0.0657 0.0207 0.0531 0.0149 0.0159 0.0000 0.0221 0.0196 0.0236 0.4979
7.4 70000 -2.50 0.4493 2.1210 0.0625 0.0696 0.0204 0.0523 0.0146 0.0172 0.0016 0.0224 0.0133 0.0653 0.6963
7.4 70000 -2.25 0.3131 2.5651 0.0454 0.0694 0.0200 0.0515 0.0143 0.0196 0.0032 0.0217 0.0091 0.1584 0.9267
7.4 70000 -2.00 0.2243 2.9684 0.0338 0.0655 0.0197 0.0506 0.0140 0.0234 0.0053 0.0201 0.0065 0.3286 1.1677
7.4 70000 -1.75 0.1668 3.3213 0.0261 0.0588 0.0192 0.0496 0.0137 0.0296 0.0079 0.0177 0.0049 0.5744 1.3884
7.4 70000 -1.50 0.1288 3.6012 0.0208 0.0507 0.0186 0.0481 0.0133 0.0390 0.0106 0.0151 0.0038 0.8559 1.5526
7.4 80000 -4.00 1.0586 0.0418 0.3271 0.0206 0.0246 0.0628 0.0178 0.0155 0.0000 0.0143 0.0542 0.0000 0.0438
7.4 80000 -3.75 1.1921 0.1340 0.2711 0.0290 0.0231 0.0591 0.0167 0.0207 0.0000 0.0159 0.0541 0.0000 0.0818
7.4 80000 -3.50 1.2043 0.3640 0.2160 0.0388 0.0219 0.0559 0.0158 0.0259 0.0000 0.0176 0.0488 0.0000 0.1438
7.4 80000 -3.25 1.0442 0.7600 0.1654 0.0489 0.0209 0.0535 0.0150 0.0294 0.0000 0.0193 0.0385 0.0038 0.2361
7.4 80000 -3.00 0.8002 1.2364 0.1226 0.0576 0.0202 0.0518 0.0145 0.0313 0.0000 0.0207 0.0276 0.0138 0.3627
7.4 80000 -2.75 0.5721 1.7113 0.0890 0.0635 0.0197 0.0505 0.0141 0.0329 0.0011 0.0214 0.0189 0.0428 0.5264
7.4 80000 -2.50 0.3977 2.1510 0.0640 0.0655 0.0192 0.0493 0.0137 0.0354 0.0024 0.0211 0.0128 0.1163 0.7235
7.4 80000 -2.25 0.2784 2.5441 0.0464 0.0632 0.0187 0.0481 0.0134 0.0399 0.0042 0.0197 0.0089 0.2698 0.9394
7.4 80000 -2.00 0.2006 2.8761 0.0343 0.0577 0.0181 0.0467 0.0129 0.0472 0.0066 0.0176 0.0064 0.5188 1.1446
7.4 80000 -1.75 0.1502 3.1299 0.0264 0.0502 0.0174 0.0448 0.0124 0.0585 0.0092 0.0151 0.0048 0.8274 1.3069
7.4 80000 -1.50 0.1171 3.2729 0.0210 0.0423 0.0164 0.0423 0.0117 0.0749 0.0117 0.0126 0.0038 1.1281 1.3905
7.4 90000 -4.00 1.0552 0.0491 0.3410 0.0209 0.0247 0.0632 0.0179 0.0268 0.0000 0.0147 0.0550 0.0000 0.0476
7.4 90000 -3.75 1.1743 0.1555 0.2809 0.0291 0.0228 0.0583 0.0164 0.0354 0.0000 0.0161 0.0544 0.0000 0.0876
7.4 90000 -3.50 1.1589 0.4109 0.2230 0.0387 0.0211 0.0540 0.0152 0.0440 0.0000 0.0178 0.0484 0.0014 0.1524
7.4 90000 -3.25 0.9783 0.8224 0.1701 0.0484 0.0199 0.0508 0.0143 0.0503 0.0000 0.0193 0.0378 0.0059 0.2486
7.4 90000 -3.00 0.7395 1.2866 0.1256 0.0566 0.0190 0.0486 0.0136 0.0538 0.0000 0.0205 0.0269 0.0217 0.3803
7.4 90000 -2.75 0.5274 1.7253 0.0908 0.0612 0.0183 0.0469 0.0131 0.0565 0.0015 0.0207 0.0185 0.0677 0.5460
7.4 90000 -2.50 0.3677 2.1090 0.0649 0.0616 0.0177 0.0454 0.0127 0.0606 0.0030 0.0198 0.0126 0.1796 0.7363
7.4 90000 -2.25 0.2583 2.4240 0.0469 0.0579 0.0170 0.0437 0.0122 0.0675 0.0051 0.0180 0.0087 0.3943 0.9279
7.4 90000 -2.00 0.1867 2.6542 0.0346 0.0514 0.0162 0.0417 0.0116 0.0787 0.0075 0.0157 0.0063 0.7019 1.0870
7.4 90000 -1.75 0.1404 2.7753 0.0264 0.0438 0.0151 0.0390 0.0108 0.0955 0.0099 0.0132 0.0047 1.0315 1.1802
7.4 90000 -1.50 0.1100 2.7536 0.0210 0.0362 0.0138 0.0355 0.0098 0.1182 0.0117 0.0109 0.0037 1.3095 1.1811
7.4 100000 -4.00 1.0481 0.0540 0.3555 0.0210 0.0247 0.0631 0.0178 0.0406 0.0000 0.0150 0.0557 0.0000 0.0502
7.4 100000 -3.75 1.1574 0.1698 0.2916 0.0290 0.0223 0.0569 0.0161 0.0529 0.0000 0.0163 0.0547 0.0000 0.0913
7.4 100000 -3.50 1.1244 0.4416 0.2305 0.0384 0.0202 0.0516 0.0145 0.0655 0.0000 0.0178 0.0483 0.0019 0.1582
7.4 100000 -3.25 0.9324 0.8604 0.1752 0.0479 0.0186 0.0476 0.0134 0.0753 0.0000 0.0193 0.0373 0.0083 0.2577
7.4 100000 -3.00 0.6975 1.3074 0.1285 0.0554 0.0175 0.0448 0.0126 0.0810 0.0000 0.0202 0.0265 0.0311 0.3932
7.4 100000 -2.75 0.4966 1.7009 0.0920 0.0590 0.0167 0.0427 0.0119 0.0853 0.0019 0.0199 0.0182 0.0972 0.5591
7.4 100000 -2.50 0.3471 2.0121 0.0654 0.0581 0.0159 0.0408 0.0114 0.0910 0.0036 0.0185 0.0125 0.2505 0.7387
7.4 100000 -2.25 0.2444 2.2311 0.0469 0.0534 0.0151 0.0388 0.0108 0.1006 0.0057 0.0165 0.0087 0.5184 0.8994
7.4 100000 -2.00 0.1770 2.3454 0.0345 0.0464 0.0141 0.0361 0.0100 0.1155 0.0079 0.0141 0.0063 0.8552 1.0049
7.4 100000 -1.75 0.1332 2.3307 0.0262 0.0387 0.0127 0.0327 0.0090 0.1366 0.0098 0.0116 0.0047 1.1612 1.0270
7.4 100000 -1.50 0.1042 2.1681 0.0207 0.0315 0.0111 0.0285 0.0079 0.1631 0.0108 0.0094 0.0037 1.3636 0.9576
7.7 30000 -4.00 1.2268 0.0000 0.5003 0.0096 0.0108 0.0278 0.0079 0.0000 0.0000 0.0087 0.0722 0.0000 0.0037
7.7 30000 -3.75 1.4571 0.0019 0.4896 0.0157 0.0123 0.0316 0.0089 0.0000 0.0000 0.0114 0.0791 0.0000 0.0078
7.7 30000 -3.50 1.7098 0.0057 0.4656 0.0249 0.0135 0.0345 0.0098 0.0000 0.0000 0.0142 0.0859 0.0000 0.0161
7.7 30000 -3.25 1.9828 0.0165 0.4235 0.0377 0.0142 0.0365 0.0103 0.0000 0.0000 0.0173 0.0916 0.0000 0.0317
7.7 30000 -3.00 2.2607 0.0454 0.3630 0.0536 0.0148 0.0379 0.0107 0.0000 0.0000 0.0205 0.0944 0.0000 0.0593
7.7 30000 -2.75 2.5169 0.1145 0.2925 0.0712 0.0155 0.0396 0.0112 0.0000 0.0000 0.0244 0.0925 0.0000 0.1037
7.7 30000 -2.50 2.6932 0.2592 0.2219 0.0885 0.0164 0.0420 0.0118 0.0000 0.0000 0.0288 0.0850 0.0000 0.1679
7.7 30000 -2.25 2.7147 0.5177 0.1603 0.1036 0.0176 0.0451 0.0127 0.0000 0.0000 0.0339 0.0728 0.0000 0.2495
7.7 30000 -2.00 2.5377 0.9071 0.1118 0.1156 0.0190 0.0488 0.0137 0.0000 0.0000 0.0395 0.0573 0.0020 0.3429
7.7 30000 -1.75 2.1949 1.3965 0.0763 0.1244 0.0204 0.0524 0.0147 0.0000 0.0000 0.0448 0.0414 0.0055 0.4407
7.7 30000 -1.50 1.7813 1.9199 0.0519 0.1307 0.0213 0.0547 0.0153 0.0000 0.0000 0.0487 0.0281 0.0129 0.5375
7.7 32500 -4.00 1.3321 0.0013 0.5113 0.0126 0.0132 0.0340 0.0096 0.0000 0.0000 0.0115 0.0762 0.0000 0.0060
7.7 32500 -3.75 1.5836 0.0041 0.4899 0.0204 0.0149 0.0382 0.0108 0.0000 0.0000 0.0150 0.0833 0.0000 0.0130
7.7 32500 -3.50 1.8596 0.0126 0.4524 0.0318 0.0163 0.0417 0.0118 0.0000 0.0000 0.0188 0.0898 0.0000 0.0268
7.7 32500 -3.25 2.1525 0.0372 0.3971 0.0469 0.0173 0.0443 0.0125 0.0000 0.0000 0.0231 0.0942 0.0000 0.0528
7.7 32500 -3.00 2.4217 0.1027 0.3269 0.0645 0.0181 0.0464 0.0131 0.0000 0.0000 0.0276 0.0934 0.0000 0.0961
7.7 32500 -2.75 2.6180 0.2515 0.2538 0.0826 0.0189 0.0483 0.0136 0.0000 0.0000 0.0324 0.0861 0.0000 0.1614
7.7 32500 -2.50 2.6619 0.5325 0.1869 0.0995 0.0196 0.0503 0.0141 0.0000 0.0000 0.0375 0.0732 0.0000 0.2490
7.7 32500 -2.25 2.4977 0.9660 0.1315 0.1138 0.0205 0.0525 0.0147 0.0000 0.0000 0.0426 0.0573 0.0014 0.3536
7.7 32500 -2.00 2.1584 1.5122 0.0903 0.1250 0.0212 0.0544 0.0152 0.0000 0.0000 0.0471 0.0418 0.0041 0.4667
7.7 32500 -1.75 1.7409 2.0926 0.0620 0.1331 0.0215 0.0552 0.0155 0.0000 0.0000 0.0504 0.0290 0.0090 0.5801
7.7 32500 -1.50 1.3409 2.6373 0.0436 0.1385 0.0216 0.0555 0.0155 0.0000 0.0000 0.0526 0.0198 0.0167 0.6921
7.7 35000 -4.00 1.4246 0.0023 0.5190 0.0156 0.0153 0.0392 0.0111 0.0000 0.0000 0.0143 0.0797 0.0000 0.0090
7.7 35000 -3.75 1.6950 0.0076 0.4875 0.0250 0.0169 0.0433 0.0123 0.0000 0.0000 0.0183 0.0867 0.0000 0.0194
7.7 35000 -3.50 1.9911 0.0238 0.4387 0.0384 0.0182 0.0467 0.0132 0.0000 0.0000 0.0228 0.0928 0.0000 0.0400
7.7 35000 -3.25 2.2871 0.0708 0.3724 0.0552 0.0192 0.0493 0.0139 0.0000 0.0000 0.0278 0.0952 0.0000 0.0774
7.7 35000 -3.00 2.5253 0.1924 0.2962 0.0739 0.0200 0.0513 0.0144 0.0000 0.0000 0.0329 0.0906 0.0000 0.1374
7.7 35000 -2.75 2.6201 0.4495 0.2227 0.0921 0.0207 0.0529 0.0149 0.0000 0.0000 0.0381 0.0784 0.0000 0.2221
7.7 35000 -2.50 2.5032 0.8812 0.1600 0.1084 0.0211 0.0541 0.0152 0.0000 0.0000 0.0430 0.0621 0.0000 0.3285
7.7 35000 -2.25 2.1871 1.4585 0.1118 0.1218 0.0214 0.0550 0.0154 0.0000 0.0000 0.0472 0.0458 0.0027 0.4499
7.7 35000 -2.00 1.7701 2.0931 0.0775 0.1321 0.0216 0.0555 0.0155 0.0000 0.0000 0.0507 0.0322 0.0062 0.5789
7.7 35000 -1.75 1.3584 2.6999 0.0545 0.1394 0.0217 0.0557 0.0156 0.0000 0.0000 0.0533 0.0221 0.0115 0.7113
7.7 35000 -1.50 1.0161 3.2377 0.0393 0.1440 0.0217 0.0559 0.0156 0.0000 0.0000 0.0551 0.0153 0.0196 0.8491
7.7 37500 -4.00 1.5066 0.0039 0.5251 0.0186 0.0170 0.0435 0.0123 0.0000 0.0000 0.0168 0.0827 0.0000 0.0126
7.7 37500 -3.75 1.7923 0.0127 0.4844 0.0294 0.0184 0.0471 0.0133 0.0000 0.0000 0.0212 0.0897 0.0000 0.0269
7.7 37500 -3.50 2.0998 0.0401 0.4262 0.0442 0.0195 0.0500 0.0141 0.0000 0.0000 0.0261 0.0949 0.0000 0.0548
7.7 37500 -3.25 2.3872 0.1190 0.3527 0.0622 0.0203 0.0521 0.0147 0.0000 0.0000 0.0313 0.0950 0.0000 0.1037
7.7 37500 -3.00 2.5691 0.3138 0.2738 0.0814 0.0209 0.0535 0.0151 0.0000 0.0000 0.0366 0.0866 0.0000 0.1789
7.7 37500 -2.75 2.5393 0.6923 0.2017 0.0995 0.0213 0.0545 0.0153 0.0000 0.0000 0.0416 0.0710 0.0000 0.2790
7.7 37500 -2.50 2.2783 1.2579 0.1434 0.1151 0.0215 0.0552 0.0155 0.0000 0.0000 0.0461 0.0533 0.0017 0.4003
7.7 37500 -2.25 1.8709 1.9297 0.1001 0.1277 0.0217 0.0556 0.0156 0.0000 0.0000 0.0499 0.0378 0.0042 0.5376
7.7 37500 -2.00 1.4416 2.6018 0.0701 0.1374 0.0217 0.0558 0.0156 0.0000 0.0000 0.0530 0.0260 0.0082 0.6860
7.7 37500 -1.75 1.0731 3.2103 0.0501 0.1439 0.0218 0.0560 0.0156 0.0000 0.0000 0.0553 0.0179 0.0145 0.8437
7.7 37500 -1.50 0.7918 3.7382 0.0369 0.1471 0.0218 0.0561 0.0157 0.0000 0.0015 0.0566 0.0126 0.0249 1.0104
7.7 40000 -4.00 1.5776 0.0060 0.5301 0.0213 0.0183 0.0470 0.0133 0.0000 0.0000 0.0191 0.0853 0.0000 0.0165
7.7 40000 -3.75 1.8747 0.0196 0.4814 0.0333 0.0195 0.0500 0.0141 0.0000 0.0000 0.0237 0.0920 0.0000 0.0349
7.7 40000 -3.50 2.1887 0.0621 0.4159 0.0493 0.0204 0.0522 0.0147 0.0000 0.0000 0.0288 0.0963 0.0000 0.0703
7.7 40000 -3.25 2.4535 0.1815 0.3378 0.0681 0.0210 0.0537 0.0151 0.0000 0.0000 0.0341 0.0940 0.0000 0.1301
7.7 40000 -3.00 2.5573 0.4617 0.2576 0.0875 0.0214 0.0547 0.0154 0.0000 0.0000 0.0393 0.0823 0.0000 0.2183
7.7 40000 -2.75 2.4049 0.9580 0.1875 0.1052 0.0216 0.0553 0.0155 0.0000 0.0000 0.0440 0.0644 0.0000 0.3318
7.7 40000 -2.50 2.0380 1.6260 0.1326 0.1202 0.0217 0.0556 0.0156 0.0000 0.0000 0.0483 0.0465 0.0027 0.4670
7.7 40000 -2.25 1.5933 2.3498 0.0929 0.1323 0.0218 0.0558 0.0156 0.0000 0.0000 0.0519 0.0322 0.0059 0.6211
7.7 40000 -2.00 1.1867 3.0326 0.0657 0.1412 0.0218 0.0560 0.0157 0.0000 0.0000 0.0547 0.0220 0.0110 0.7914
7.7 40000 -1.75 0.8683 3.6359 0.0477 0.1466 0.0218 0.0561 0.0157 0.0000 0.0014 0.0565 0.0153 0.0200 0.9753
7.7 40000 -1.50 0.6381 4.1614 0.0358 0.1479 0.0218 0.0562 0.0157 0.0000 0.0025 0.0572 0.0109 0.0356 1.1730
7.7 45000 -4.00 1.6926 0.0118 0.5395 0.0262 0.0203 0.0520 0.0147 0.0000 0.0000 0.0230 0.0897 0.0000 0.0252
7.7 45000 -3.75 2.0042 0.0388 0.4778 0.0398 0.0210 0.0538 0.0152 0.0000 0.0000 0.0277 0.0956 0.0000 0.0520
