#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -1.2
# Plane-parallel geometry, stop criterion: 2% free electrons, no grains
#
12+log(O/H)   log(C/O)   log(U)   Lya_1216   NV_1239   CIV_1549   HeII_1640   OIII_1665   CIII_1909   OII_3727   NeIII_3869   OIII_4363   OIII_5007
7.3000 -1.4000 -0.7500 71.1094 0.0383 0.8799 1.1565 1.0670 0.0519 0.0523 0.2121 0.2039 3.1832
7.3000 -1.4000 -0.5000 53.5662 0.0306 1.2343 1.2309 1.2001 0.0425 0.0575 0.2140 0.2311 3.5926
7.5000 -1.4000 -4.0000 47.0507 0.0000 0.0000 0.3443 0.0000 0.0014 0.9637 0.0568 0.0000 0.0417
7.5000 -1.4000 -3.7500 47.7130 0.0000 0.0000 0.4548 0.0022 0.0049 1.0705 0.0689 0.0018 0.1453
7.5000 -1.4000 -3.5000 48.0500 0.0000 0.0000 0.5816 0.0135 0.0097 1.0368 0.0836 0.0064 0.4226
7.5000 -1.4000 -3.2500 48.1013 0.0000 0.0012 0.6997 0.0359 0.0179 0.8338 0.1005 0.0157 0.8636
7.5000 -1.4000 -3.0000 48.1148 0.0000 0.0075 0.7884 0.0721 0.0309 0.6095 0.1176 0.0280 1.2928
7.5000 -1.4000 -2.7500 48.4761 0.0000 0.0227 0.8476 0.1204 0.0491 0.4345 0.1309 0.0419 1.6307
7.5000 -1.4000 -2.5000 48.9399 0.0000 0.0555 0.8790 0.1813 0.0705 0.3022 0.1370 0.0566 1.8700
7.5000 -1.4000 -2.2500 49.4844 0.0051 0.1133 0.8838 0.2585 0.0898 0.2075 0.1395 0.0723 2.0416
7.5000 -1.4000 -2.0000 50.0834 0.0132 0.1935 0.8772 0.3623 0.1001 0.1457 0.1460 0.0912 2.2143
7.5000 -1.4000 -1.7500 51.3127 0.0261 0.2808 0.8686 0.5116 0.0965 0.1077 0.1612 0.1164 2.4470
7.5000 -1.4000 -1.5000 54.4236 0.0430 0.3734 0.9020 0.7434 0.0852 0.0881 0.1943 0.1549 2.8727
7.5000 -1.4000 -1.2500 60.7055 0.0573 0.4996 0.9815 1.0150 0.0748 0.0788 0.2424 0.2012 3.4440
7.5000 -1.4000 -1.0000 66.1018 0.0600 0.7243 1.0770 1.2166 0.0689 0.0746 0.2826 0.2388 3.9718
7.5000 -1.4000 -0.7500 68.2647 0.0514 1.0767 1.1770 1.3604 0.0615 0.0754 0.3054 0.2711 4.5330
7.5000 -1.4000 -0.5000 66.7222 0.0385 1.4370 1.2507 1.4697 0.0474 0.0795 0.3146 0.2995 5.0840
7.6000 -1.4000 -3.7500 46.5701 0.0000 0.0000 0.4584 0.0037 0.0060 1.3302 0.0846 0.0022 0.1803
7.6000 -1.4000 -3.5000 46.9580 0.0000 0.0000 0.5853 0.0161 0.0118 1.2891 0.1025 0.0078 0.5236
7.6000 -1.4000 -3.2500 47.0489 0.0000 0.0015 0.7041 0.0429 0.0216 1.0381 0.1230 0.0190 1.0690
7.6000 -1.4000 -3.0000 47.1039 0.0000 0.0089 0.7972 0.0861 0.0373 0.7631 0.1442 0.0341 1.6076
7.6000 -1.4000 -2.7500 47.3998 0.0000 0.0267 0.8575 0.1440 0.0590 0.5437 0.1602 0.0510 2.0277
7.6000 -1.4000 -2.5000 47.8907 0.0011 0.0656 0.8902 0.2167 0.0846 0.3781 0.1675 0.0688 2.3257
7.6000 -1.4000 -2.2500 48.4923 0.0060 0.1351 0.8991 0.3085 0.1079 0.2600 0.1706 0.0878 2.5405
7.6000 -1.4000 -2.0000 48.9537 0.0153 0.2323 0.8966 0.4294 0.1201 0.1825 0.1784 0.1102 2.7489
7.6000 -1.4000 -1.7500 49.9672 0.0303 0.3367 0.8905 0.5943 0.1150 0.1340 0.1956 0.1383 3.0058
7.6000 -1.4000 -1.5000 52.9292 0.0492 0.4385 0.9156 0.8307 0.0989 0.1074 0.2303 0.1778 3.4297
7.6000 -1.4000 -1.2500 58.6376 0.0661 0.5784 1.0046 1.1295 0.0854 0.0961 0.2865 0.2298 4.0955
7.6000 -1.4000 -1.0000 64.2798 0.0696 0.8080 1.0981 1.3515 0.0755 0.0900 0.3330 0.2717 4.6985
7.6000 -1.4000 -0.7500 66.2336 0.0593 1.1539 1.1942 1.4956 0.0645 0.0897 0.3612 0.3060 5.3443
7.6000 -1.4000 -0.5000 65.5476 0.0434 1.4872 1.2709 1.5827 0.0479 0.0935 0.3769 0.3338 5.9925
7.6000 -1.4000 -4.0000 45.8644 0.0000 0.0000 0.3470 0.0000 0.0030 1.1966 0.0695 0.0000 0.0519
7.7000 -1.4000 -4.0000 44.4286 0.0000 0.0000 0.3503 0.0000 0.0035 1.4766 0.0845 0.0000 0.0641
7.7000 -1.4000 -3.7500 45.2003 0.0000 0.0000 0.4617 0.0054 0.0072 1.6422 0.1029 0.0027 0.2222
7.7000 -1.4000 -3.5000 45.6250 0.0000 0.0000 0.5891 0.0188 0.0140 1.5931 0.1246 0.0093 0.6435
7.7000 -1.4000 -3.2500 45.7562 0.0000 0.0017 0.7108 0.0502 0.0258 1.2884 0.1496 0.0228 1.3174
7.7000 -1.4000 -3.0000 45.8576 0.0000 0.0103 0.8027 0.1007 0.0441 0.9459 0.1746 0.0407 1.9771
