#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -4.0 - -0.5
# SED: post-AGB stars from Rauch T* = 100,000 K
# Plane-parallel geometry, stop criterion: 98% free electrons
#
12+log(O/H)   log(C/O)   log(U)   Lya_1216   NV_1239   CIV_1549   HeII_1640   OIII_1665   CIII_1909   OII_3727   NeIII_3869   OIII_4363   OIII_5007
7.4000 -1.4000 -0.5000 1.6024 0.0366 1.0027 1.6124 0.9199 0.0351 0.0373 0.2590 0.1980 3.8029
7.4000 -1.4000 -4.0000 80.9566 0.0000 0.0000 0.6779 0.0024 0.0108 1.6412 0.0889 0.0020 0.1596
7.4000 -1.4000 -3.7500 47.8053 0.0000 0.0000 0.3399 0.0074 0.0108 1.1888 0.0726 0.0043 0.3148
7.4000 -1.4000 -3.5000 44.2672 0.0000 0.0000 0.3537 0.0185 0.0158 1.0611 0.0838 0.0097 0.6282
7.4000 -1.4000 -3.2500 34.9027 0.0000 0.0010 0.3290 0.0394 0.0224 0.8159 0.0968 0.0188 1.0662
7.4000 -1.4000 -3.0000 24.4988 0.0000 0.0058 0.2944 0.0690 0.0301 0.5789 0.1112 0.0298 1.4921
7.4000 -1.4000 -2.7500 15.6820 0.0000 0.0189 0.2829 0.1105 0.0386 0.3839 0.1292 0.0435 1.9220
7.4000 -1.4000 -2.5000 10.6844 0.0000 0.0501 0.2842 0.1651 0.0454 0.2557 0.1499 0.0594 2.3169
7.4000 -1.4000 -2.2500 7.3632 0.0000 0.1111 0.3046 0.2392 0.0495 0.1706 0.1741 0.0788 2.7097
7.4000 -1.4000 -2.0000 5.1710 0.0000 0.2096 0.3473 0.3366 0.0510 0.1203 0.2004 0.1016 3.0879
7.4000 -1.4000 -1.7500 3.7598 0.0000 0.3520 0.4224 0.4626 0.0513 0.0877 0.2276 0.1281 3.4562
7.4000 -1.4000 -1.5000 2.9787 0.0000 0.5349 0.5395 0.6111 0.0506 0.0691 0.2518 0.1562 3.7717
7.4000 -1.4000 -1.2500 2.4487 0.0014 0.7345 0.7131 0.7617 0.0484 0.0561 0.2695 0.1816 3.9957
7.4000 -1.4000 -1.0000 2.0351 0.0063 0.9012 0.9515 0.8784 0.0447 0.0474 0.2770 0.1988 4.0796
7.4000 -1.4000 -0.7500 1.7726 0.0165 0.9925 1.2552 0.9326 0.0400 0.0410 0.2730 0.2042 4.0094
7.5000 -1.4000 -3.7500 47.3538 0.0000 0.0000 0.3395 0.0091 0.0135 1.4880 0.0909 0.0053 0.3935
7.5000 -1.4000 -3.5000 43.9197 0.0000 0.0000 0.3528 0.0228 0.0195 1.3300 0.1048 0.0120 0.7843
7.5000 -1.4000 -3.2500 34.8333 0.0000 0.0013 0.3255 0.0483 0.0276 1.0287 0.1209 0.0231 1.3222
7.5000 -1.4000 -3.0000 24.1317 0.0000 0.0072 0.2977 0.0857 0.0375 0.7216 0.1396 0.0372 1.8807
7.5000 -1.4000 -2.7500 15.5643 0.0000 0.0230 0.2845 0.1363 0.0478 0.4815 0.1617 0.0540 2.4089
7.5000 -1.4000 -2.5000 10.5253 0.0000 0.0613 0.2865 0.2035 0.0563 0.3186 0.1877 0.0738 2.9076
7.5000 -1.4000 -2.2500 7.3162 0.0000 0.1351 0.3066 0.2931 0.0610 0.2143 0.2175 0.0974 3.3922
7.5000 -1.4000 -2.0000 5.1899 0.0000 0.2528 0.3493 0.4110 0.0626 0.1525 0.2501 0.1253 3.8613
7.5000 -1.4000 -1.7500 3.7836 0.0000 0.4204 0.4254 0.5636 0.0627 0.1108 0.2839 0.1578 4.3233
7.5000 -1.4000 -1.5000 2.9784 0.0000 0.6314 0.5437 0.7423 0.0615 0.0875 0.3141 0.1921 4.7183
7.5000 -1.4000 -1.2500 2.4377 0.0017 0.8584 0.7194 0.9240 0.0588 0.0708 0.3365 0.2234 5.0040
7.5000 -1.4000 -1.0000 2.0309 0.0075 1.0452 0.9614 1.0654 0.0542 0.0598 0.3462 0.2446 5.1144
7.5000 -1.4000 -0.7500 1.7961 0.0194 1.1468 1.2689 1.1323 0.0484 0.0528 0.3416 0.2514 5.0285
7.5000 -1.4000 -0.5000 1.6177 0.0430 1.1598 1.6343 1.1203 0.0426 0.0468 0.3247 0.2445 4.7774
7.5000 -1.4000 -4.0000 80.2231 0.0000 0.0000 0.6786 0.0040 0.0133 2.0571 0.1114 0.0025 0.2003
7.6000 -1.4000 -3.7500 46.6967 0.0000 0.0000 0.3421 0.0114 0.0167 1.8609 0.1138 0.0067 0.4961
7.6000 -1.4000 -3.5000 43.1924 0.0000 0.0000 0.3577 0.0284 0.0243 1.6607 0.1314 0.0151 0.9913
7.6000 -1.4000 -3.2500 34.4101 0.0000 0.0016 0.3275 0.0596 0.0342 1.2870 0.1513 0.0287 1.6580
7.6000 -1.4000 -3.0000 23.6115 0.0000 0.0088 0.3016 0.1061 0.0465 0.8970 0.1749 0.0464 2.3672
7.6000 -1.4000 -2.7500 15.5700 0.0000 0.0278 0.2850 0.1665 0.0588 0.6088 0.2016 0.0665 3.0032
7.6000 -1.4000 -2.5000 10.8199 0.0000 0.0737 0.2867 0.2471 0.0688 0.4088 0.2334 0.0905 3.6153
7.6000 -1.4000 -2.2500 7.3720 0.0000 0.1619 0.3077 0.3555 0.0745 0.2752 0.2705 0.1195 4.2245
7.6000 -1.4000 -2.0000 5.2759 0.0000 0.3013 0.3521 0.4979 0.0762 0.1926 0.3112 0.1537 4.8199
7.6000 -1.4000 -1.7500 3.8674 0.0000 0.4950 0.4287 0.6803 0.0759 0.1404 0.3531 0.1932 5.3948
7.6000 -1.4000 -1.5000 2.9379 0.0000 0.7341 0.5492 0.8944 0.0742 0.1092 0.3910 0.2350 5.8951
7.6000 -1.4000 -1.2500 2.4172 0.0030 0.9846 0.7270 1.1108 0.0706 0.0888 0.4190 0.2730 6.2541
7.6000 -1.4000 -1.0000 2.0163 0.0089 1.1891 0.9732 1.2804 0.0650 0.0747 0.4317 0.2992 6.3997
7.6000 -1.4000 -0.7500 1.7777 0.0227 1.2997 1.2867 1.3638 0.0581 0.0654 0.4267 0.3082 6.3020
7.6000 -1.4000 -0.5000 1.6065 0.0501 1.3132 1.6589 1.3524 0.0512 0.0584 0.4060 0.3001 5.9910
7.6000 -1.4000 -4.0000 79.2967 0.0000 0.0000 0.6793 0.0050 0.0166 2.5752 0.1395 0.0031 0.2512
7.7000 -1.4000 -3.7500 46.1670 0.0000 0.0000 0.3362 0.0137 0.0203 2.3187 0.1414 0.0080 0.6058
7.7000 -1.4000 -3.5000 42.4481 0.0000 0.0000 0.3610 0.0351 0.0301 2.0713 0.1642 0.0188 1.2456
7.7000 -1.4000 -3.2500 33.8169 0.0000 0.0019 0.3304 0.0731 0.0422 1.6050 0.1890 0.0356 2.0784
7.7000 -1.4000 -3.0000 23.7688 0.0000 0.0104 0.2988 0.1277 0.0566 1.1394 0.2171 0.0565 2.9214
7.7000 -1.4000 -2.7500 15.4648 0.0000 0.0337 0.2898 0.2043 0.0725 0.7496 0.2521 0.0825 3.7762
7.7000 -1.4000 -2.5000 10.6753 0.0000 0.0885 0.2896 0.2999 0.0841 0.5096 0.2907 0.1112 4.5165
7.7000 -1.4000 -2.2500 7.4008 0.0000 0.1922 0.3102 0.4279 0.0904 0.3478 0.3358 0.1458 5.2588
7.7000 -1.4000 -2.0000 5.0409 0.0000 0.3548 0.3562 0.5984 0.0922 0.2382 0.3865 0.1876 6.0134
7.7000 -1.4000 -1.7500 3.7597 0.0000 0.5734 0.4333 0.8132 0.0912 0.1749 0.4379 0.2350 6.7211
7.7000 -1.4000 -1.5000 2.9496 0.0000 0.8354 0.5550 1.0646 0.0885 0.1367 0.4846 0.2851 7.3411
7.7000 -1.4000 -1.2500 2.3590 0.0035 1.1049 0.7360 1.3197 0.0839 0.1103 0.5198 0.3311 7.7953
7.7000 -1.4000 -1.0000 2.0435 0.0104 1.3200 0.9854 1.5208 0.0771 0.0941 0.5359 0.3629 7.9811
7.7000 -1.4000 -0.7500 1.7684 0.0263 1.4367 1.3054 1.6231 0.0690 0.0819 0.5308 0.3746 7.8722
7.7000 -1.4000 -0.5000 1.5699 0.0577 1.4509 1.6858 1.6147 0.0607 0.0728 0.5059 0.3656 7.4937
7.7000 -1.4000 -4.0000 78.1366 0.0000 0.0000 0.6802 0.0060 0.0206 3.2186 0.1745 0.0038 0.3146
7.8000 -1.4000 -3.7500 45.1730 0.0000 0.0000 0.3397 0.0168 0.0251 2.8862 0.1763 0.0100 0.7625
7.8000 -1.4000 -3.5000 41.6752 0.0000 0.0000 0.3613 0.0426 0.0368 2.5808 0.2043 0.0230 1.5484
7.8000 -1.4000 -3.2500 33.2636 0.0000 0.0035 0.3317 0.0887 0.0517 2.0026 0.2351 0.0436 2.5859
7.8000 -1.4000 -3.0000 23.2635 0.0000 0.0126 0.3026 0.1552 0.0693 1.4149 0.2704 0.0695 3.6550
7.8000 -1.4000 -2.7500 15.2914 0.0000 0.0398 0.2898 0.2443 0.0876 0.9522 0.3121 0.1000 4.6699
7.8000 -1.4000 -2.5000 10.6970 0.0000 0.1044 0.2922 0.3591 0.1017 0.6401 0.3601 0.1352 5.6119
7.8000 -1.4000 -2.2500 7.2458 0.0000 0.2255 0.3143 0.5109 0.1090 0.4305 0.4159 0.1772 6.5452
7.8000 -1.4000 -2.0000 5.1073 0.0000 0.4088 0.3596 0.7079 0.1101 0.3018 0.4769 0.2264 7.4540
7.8000 -1.4000 -1.7500 3.6929 0.0000 0.6498 0.4387 0.9588 0.1082 0.2168 0.5403 0.2832 8.3423
7.8000 -1.4000 -1.5000 2.9439 0.0000 0.9264 0.5609 1.2479 0.1042 0.1733 0.5971 0.3422 9.0964
7.8000 -1.4000 -1.2500 2.3765 0.0041 1.2047 0.7447 1.5441 0.0984 0.1388 0.6410 0.3972 9.6690
7.8000 -1.4000 -1.0000 2.0076 0.0119 1.4242 0.9989 1.7805 0.0902 0.1171 0.6623 0.4359 9.9171
7.8000 -1.4000 -0.7500 1.7385 0.0301 1.5425 1.3249 1.9042 0.0806 0.1028 0.6568 0.4507 9.7927
7.8000 -1.4000 -0.5000 1.5391 0.0657 1.5579 1.7140 1.9010 0.0710 0.0908 0.6272 0.4411 9.3348
7.8000 -1.4000 -4.0000 76.9001 0.0000 0.0000 0.6773 0.0074 0.0253 4.0110 0.2176 0.0047 0.3913
7.9000 -1.4000 -0.7500 1.7487 0.0338 1.6019 1.3447 2.1942 0.0938 0.1286 0.8071 0.5352 12.1101
7.9000 -1.4000 -0.5000 1.5494 0.0736 1.6153 1.7415 2.1982 0.0829 0.1154 0.7719 0.5252 11.5551
7.9000 -1.4000 -4.0000 74.8989 0.0000 0.0000 0.6825 0.0091 0.0311 4.9915 0.2709 0.0058 0.4909
7.9000 -1.4000 -3.7500 44.0441 0.0000 0.0000 0.3394 0.0202 0.0304 3.5753 0.2185 0.0122 0.9446
7.9000 -1.4000 -3.5000 40.6549 0.0000 0.0000 0.3658 0.0518 0.0449 3.2070 0.2543 0.0283 1.9378
7.9000 -1.4000 -3.2500 31.6855 0.0000 0.0042 0.3391 0.1080 0.0632 2.4715 0.2927 0.0538 3.2516
7.9000 -1.4000 -3.0000 22.5616 0.0000 0.0150 0.3077 0.1869 0.0842 1.7479 0.3358 0.0851 4.5661
7.9000 -1.4000 -2.7500 14.8656 0.0000 0.0468 0.2943 0.2919 0.1057 1.1764 0.3866 0.1216 5.8141
7.9000 -1.4000 -2.5000 10.3951 0.0000 0.1217 0.2967 0.4262 0.1219 0.7891 0.4450 0.1636 6.9723
7.9000 -1.4000 -2.2500 7.0615 0.0000 0.2592 0.3187 0.6006 0.1298 0.5329 0.5120 0.2129 8.1052
7.9000 -1.4000 -2.0000 5.1107 0.0000 0.4600 0.3638 0.8238 0.1298 0.3798 0.5848 0.2700 9.1955
7.9000 -1.4000 -1.7500 3.6806 0.0000 0.7140 0.4435 1.1076 0.1273 0.2744 0.6612 0.3361 10.2770
