#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -1.2
# Plane-parallel geometry, stop criterion: 2% free electrons, no grains
#
12+log(O/H) log(C/O) log(U) Lya_1216 NV_1239 CIV_1549 HeII_1640 OIII_1665 CIII_1909 OIII_5007
7.6000 -1.4000 -0.7500 66.2336 0.0593 1.1942 1.1539 1.4928 0.0645 5.3443
7.6000 -1.4000 -1.0000 64.2798 0.0696 1.0981 0.8080 1.3476 0.0755 4.6985
7.6000 -1.4000 -1.2500 58.6376 0.0661 1.0046 0.5784 1.1246 0.0854 4.0955
7.6000 -1.4000 -1.5000 52.9292 0.0492 0.9156 0.4385 0.8254 0.0989 3.4297
7.6000 -1.4000 -1.7500 49.9672 0.0303 0.8905 0.3367 0.5887 0.1150 3.0058
7.6000 -1.4000 -2.0000 48.9537 0.0153 0.8966 0.2323 0.4237 0.1201 2.7489
7.6000 -1.4000 -2.2500 48.4923 0.0060 0.8991 0.1351 0.3029 0.1079 2.5405
7.6000 -1.4000 -2.5000 47.8907 0.0011 0.8902 0.0656 0.2116 0.0846 2.3257
7.6000 -1.4000 -2.7500 47.3998 0.0000 0.8575 0.0267 0.1396 0.0590 2.0277
7.6000 -1.4000 -3.0000 47.1039 0.0000 0.7972 0.0089 0.0826 0.0373 1.6076
7.6000 -1.4000 -3.2500 47.0489 0.0000 0.7041 0.0015 0.0404 0.0216 1.0690
7.6000 -1.4000 -3.5000 46.9580 0.0000 0.5853 0.0000 0.0145 0.0118 0.5236
7.6000 -1.4000 -3.7500 46.5701 0.0000 0.4584 0.0000 0.0027 0.0060 0.1803
7.6000 -1.4000 -4.0000 45.8644 0.0000 0.3470 0.0000 0.0000 0.0030 0.0519
7.7000 -1.4000 -0.5000 64.5470 0.0490 1.2966 1.4761 1.6512 0.0460 6.9827
7.7000 -1.4000 -0.7500 64.7733 0.0679 1.2136 1.1993 1.5917 0.0652 6.1987
7.7000 -1.4000 -1.0000 63.0197 0.0807 1.1316 0.8920 1.4669 0.0815 5.5247
7.7000 -1.4000 -1.2500 56.7786 0.0757 1.0316 0.6616 1.2225 0.0959 4.8227
7.7000 -1.4000 -1.5000 51.1381 0.0563 0.9423 0.5147 0.9143 0.1145 4.1108
7.7000 -1.4000 -1.7500 48.7426 0.0346 0.9111 0.3971 0.6681 0.1343 3.6505
7.7000 -1.4000 -2.0000 47.7705 0.0174 0.9145 0.2742 0.4912 0.1412 3.3769
7.7000 -1.4000 -2.2500 47.2582 0.0070 0.9156 0.1589 0.3553 0.1275 3.1422
7.7000 -1.4000 -2.5000 46.6749 0.0013 0.9025 0.0763 0.2487 0.1002 2.8760
7.7000 -1.4000 -2.7500 46.1591 0.0000 0.8668 0.0307 0.1639 0.0700 2.5040
7.7000 -1.4000 -3.0000 45.8576 0.0000 0.8027 0.0103 0.0966 0.0441 1.9771
7.7000 -1.4000 -3.2500 45.7562 0.0000 0.7108 0.0017 0.0473 0.0258 1.3174
7.7000 -1.4000 -3.5000 45.6250 0.0000 0.5891 0.0000 0.0169 0.0140 0.6435
7.7000 -1.4000 -3.7500 45.2003 0.0000 0.4617 0.0000 0.0043 0.0072 0.2222
7.7000 -1.4000 -4.0000 44.4286 0.0000 0.3503 0.0000 0.0000 0.0035 0.0641
7.8000 -1.4000 -0.5000 62.8917 0.0550 1.3190 1.4093 1.6641 0.0427 7.9607
7.8000 -1.4000 -0.7500 64.1170 0.0774 1.2399 1.2227 1.6598 0.0648 7.1182
7.8000 -1.4000 -1.0000 61.2552 0.0922 1.1658 0.9675 1.5565 0.0864 6.4135
7.8000 -1.4000 -1.2500 55.4184 0.0855 1.0592 0.7460 1.3007 0.1059 5.6270
7.8000 -1.4000 -1.5000 49.3116 0.0636 0.9688 0.5945 0.9935 0.1299 4.8841
7.8000 -1.4000 -1.7500 47.2278 0.0394 0.9403 0.4655 0.7505 0.1554 4.4374
7.8000 -1.4000 -2.0000 46.4295 0.0197 0.9424 0.3218 0.5640 0.1647 4.1576
7.8000 -1.4000 -2.2500 45.9568 0.0079 0.9383 0.1849 0.4113 0.1491 3.8825
7.8000 -1.4000 -2.5000 45.4215 0.0015 0.9220 0.0877 0.2887 0.1174 3.5570
7.8000 -1.4000 -2.7500 44.9312 0.0000 0.8805 0.0349 0.1893 0.0817 3.0824
7.8000 -1.4000 -3.0000 44.6100 0.0000 0.8153 0.0117 0.1115 0.0518 2.4336
7.8000 -1.4000 -3.2500 44.5267 0.0000 0.7205 0.0030 0.0546 0.0304 1.6176
7.8000 -1.4000 -3.5000 44.3059 0.0000 0.5984 0.0000 0.0196 0.0166 0.7922
7.8000 -1.4000 -3.7500 43.8238 0.0000 0.4690 0.0000 0.0050 0.0085 0.2740
7.8000 -1.4000 -4.0000 42.9753 0.0000 0.3560 0.0000 0.0000 0.0042 0.0792
7.9000 -1.4000 -0.5000 61.3307 0.0621 1.3585 1.3012 1.6035 0.0381 8.9022
7.9000 -1.4000 -0.7500 61.4318 0.0875 1.2761 1.2186 1.6712 0.0625 8.0584
7.9000 -1.4000 -1.0000 58.0295 0.1038 1.2010 1.0306 1.5980 0.0896 7.3441
7.9000 -1.4000 -1.2500 51.0970 0.0946 1.0793 0.8187 1.3334 0.1135 6.4262
7.9000 -1.4000 -1.5000 46.6976 0.0707 0.9974 0.6738 1.0524 0.1443 5.7497
7.9000 -1.4000 -1.7500 45.2713 0.0443 0.9842 0.5414 0.8324 0.1779 5.4131
7.9000 -1.4000 -2.0000 44.8453 0.0220 0.9803 0.3721 0.6356 0.1890 5.1111
7.9000 -1.4000 -2.2500 44.4463 0.0089 0.9704 0.2113 0.4669 0.1712 4.7899
7.9000 -1.4000 -2.5000 43.9635 0.0018 0.9464 0.0985 0.3268 0.1345 4.3722
7.9000 -1.4000 -2.7500 43.4660 0.0000 0.9027 0.0386 0.2141 0.0939 3.7874
7.9000 -1.4000 -3.0000 43.1399 0.0000 0.8346 0.0130 0.1254 0.0596 2.9840
7.9000 -1.4000 -3.2500 43.0089 0.0000 0.7365 0.0035 0.0613 0.0353 1.9777
7.9000 -1.4000 -3.5000 42.6965 0.0000 0.6110 0.0000 0.0221 0.0194 0.9671
7.9000 -1.4000 -3.7500 42.1120 0.0000 0.4789 0.0000 0.0056 0.0100 0.3348
7.9000 -1.4000 -4.0000 41.1986 0.0000 0.3631 0.0000 0.0000 0.0050 0.0971
8.0000 -1.4000 -0.5000 59.1239 0.0692 1.4048 1.1901 1.4860 0.0343 9.7731
8.0000 -1.4000 -0.7500 59.2445 0.0976 1.3196 1.1968 1.6345 0.0600 9.0372
8.0000 -1.4000 -1.0000 53.8648 0.1135 1.2194 1.0636 1.5764 0.0901 8.2145
8.0000 -1.4000 -1.2500 47.5923 0.1023 1.0901 0.8772 1.3302 0.1187 7.2609
8.0000 -1.4000 -1.5000 44.4618 0.0786 1.0395 0.7582 1.1047 0.1586 6.7902
8.0000 -1.4000 -1.7500 43.5429 0.0488 1.0263 0.6133 0.8959 0.1978 6.5065
8.0000 -1.4000 -2.0000 43.2320 0.0238 1.0175 0.4187 0.6952 0.2110 6.2054
8.0000 -1.4000 -2.2500 42.8392 0.0096 1.0024 0.2341 0.5134 0.1910 5.8380
8.0000 -1.4000 -2.5000 42.3599 0.0031 0.9722 0.1069 0.3587 0.1500 5.3184
8.0000 -1.4000 -2.7500 41.8807 0.0000 0.9221 0.0412 0.2329 0.1042 4.5792
8.0000 -1.4000 -3.0000 41.5767 0.0000 0.8524 0.0141 0.1359 0.0667 3.6026
8.0000 -1.4000 -3.2500 41.3859 0.0000 0.7511 0.0038 0.0665 0.0398 2.3836
8.0000 -1.4000 -3.5000 41.0195 0.0000 0.6234 0.0000 0.0242 0.0221 1.1663
8.0000 -1.4000 -3.7500 40.3668 0.0000 0.4882 0.0000 0.0062 0.0115 0.4045
8.0000 -1.4000 -4.0000 39.3829 0.0000 0.3697 0.0000 0.0000 0.0057 0.1173
8.1000 -1.4000 -0.5000 57.0257 0.0757 1.4567 1.0751 1.2807 0.0302 10.4522
8.1000 -1.4000 -0.7500 55.9447 0.1076 1.3793 1.1586 1.5272 0.0562 10.0194
