#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -4.0 - -0.5
# SED: post-AGB stars from Rauch T* = 50,000 K
# Plane-parallel geometry, stop criterion: 2% free electrons
#
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
7.5000 -1.4000 -3.5000 6.9736 0.0000 0.0000 0.0000 0.0013 0.0106 0.0688
7.5000 -1.4000 -3.2500 4.3182 0.0000 0.0000 0.0000 0.0066 0.0183 0.2083
7.5000 -1.4000 -3.0000 2.7122 0.0000 0.0000 0.0000 0.0215 0.0292 0.5396
7.5000 -1.4000 -2.7500 1.7576 0.0000 0.0000 0.0000 0.0550 0.0440 1.1227
7.5000 -1.4000 -2.5000 1.1938 0.0000 0.0000 0.0000 0.1116 0.0635 1.8726
7.5000 -1.4000 -2.2500 0.8504 0.0000 0.0000 0.0000 0.1912 0.0887 2.6651
7.5000 -1.4000 -2.0000 0.6424 0.0000 0.0000 0.0000 0.2924 0.1197 3.4235
7.5000 -1.4000 -1.7500 0.5053 0.0000 0.0032 0.0000 0.4133 0.1561 4.1234
7.5000 -1.4000 -1.5000 0.4114 0.0000 0.0067 0.0011 0.5481 0.1957 4.7565
7.5000 -1.4000 -1.2500 0.3440 0.0000 0.0131 0.0016 0.6906 0.2365 5.3227
7.5000 -1.4000 -1.0000 0.2956 0.0000 0.0240 0.0024 0.8346 0.2760 5.8222
7.5000 -1.4000 -0.7500 0.2584 0.0000 0.0425 0.0037 0.9788 0.3131 6.2664
7.5000 -1.4000 -0.5000 0.2270 0.0000 0.0722 0.0057 1.1175 0.3452 6.6529
7.5000 -1.4000 -4.0000 18.1475 0.0000 0.0000 0.0000 0.0000 0.0029 0.0062
7.6000 -1.4000 -3.7500 11.1498 0.0000 0.0000 0.0000 0.0000 0.0068 0.0257
7.6000 -1.4000 -3.5000 6.8586 0.0000 0.0000 0.0000 0.0015 0.0125 0.0842
7.6000 -1.4000 -3.2500 4.2478 0.0000 0.0000 0.0000 0.0077 0.0215 0.2540
7.6000 -1.4000 -3.0000 2.6821 0.0000 0.0000 0.0000 0.0246 0.0341 0.6543
7.6000 -1.4000 -2.7500 1.7309 0.0000 0.0000 0.0000 0.0622 0.0510 1.3553
7.6000 -1.4000 -2.5000 1.1790 0.0000 0.0000 0.0000 0.1246 0.0725 2.2509
7.6000 -1.4000 -2.2500 0.8360 0.0000 0.0000 0.0000 0.2107 0.0998 3.1911
7.6000 -1.4000 -2.0000 0.6294 0.0000 0.0011 0.0000 0.3190 0.1333 4.0861
7.6000 -1.4000 -1.7500 0.4951 0.0000 0.0036 0.0000 0.4467 0.1722 4.9075
7.6000 -1.4000 -1.5000 0.4018 0.0000 0.0073 0.0011 0.5883 0.2144 5.6481
7.6000 -1.4000 -1.2500 0.3363 0.0000 0.0142 0.0016 0.7390 0.2581 6.3117
7.6000 -1.4000 -1.0000 0.2869 0.0000 0.0262 0.0024 0.8931 0.3008 6.9001
7.6000 -1.4000 -0.7500 0.2501 0.0000 0.0460 0.0036 1.0474 0.3408 7.4216
7.6000 -1.4000 -0.5000 0.2198 0.0000 0.0781 0.0056 1.1978 0.3759 7.8791
7.6000 -1.4000 -4.0000 17.8267 0.0000 0.0000 0.0000 0.0000 0.0035 0.0076
7.7000 -1.4000 -3.7500 10.9871 0.0000 0.0000 0.0000 0.0000 0.0080 0.0313
7.7000 -1.4000 -3.5000 6.6942 0.0000 0.0000 0.0000 0.0017 0.0146 0.1022
7.7000 -1.4000 -3.2500 4.1842 0.0000 0.0000 0.0000 0.0087 0.0249 0.3067
7.7000 -1.4000 -3.0000 2.6227 0.0000 0.0000 0.0000 0.0274 0.0391 0.7854
7.7000 -1.4000 -2.7500 1.6941 0.0000 0.0000 0.0000 0.0681 0.0575 1.6171
7.7000 -1.4000 -2.5000 1.1493 0.0000 0.0000 0.0000 0.1344 0.0804 2.6707
7.7000 -1.4000 -2.2500 0.8206 0.0000 0.0000 0.0000 0.2244 0.1090 3.7681
7.7000 -1.4000 -2.0000 0.6168 0.0000 0.0011 0.0000 0.3357 0.1437 4.8074
7.7000 -1.4000 -1.7500 0.4788 0.0000 0.0038 0.0000 0.4662 0.1843 5.7583
7.7000 -1.4000 -1.5000 0.3890 0.0000 0.0078 0.0011 0.6106 0.2281 6.6139
7.7000 -1.4000 -1.2500 0.3232 0.0000 0.0149 0.0016 0.7648 0.2735 7.3840
7.7000 -1.4000 -1.0000 0.2765 0.0000 0.0276 0.0024 0.9253 0.3187 8.0723
7.7000 -1.4000 -0.7500 0.2393 0.0000 0.0485 0.0035 1.0875 0.3613 8.6839
7.7000 -1.4000 -0.5000 0.2106 0.0000 0.0820 0.0054 1.2474 0.3989 9.2229
7.7000 -1.4000 -4.0000 17.4983 0.0000 0.0000 0.0000 0.0000 0.0040 0.0093
7.8000 -1.4000 -0.5000 0.2007 0.0000 0.0830 0.0053 1.2563 0.4110 10.6503
7.8000 -1.4000 -4.0000 17.0652 0.0000 0.0000 0.0000 0.0000 0.0047 0.0113
7.8000 -1.4000 -3.7500 10.7228 0.0000 0.0000 0.0000 0.0000 0.0091 0.0377
7.8000 -1.4000 -3.5000 6.5663 0.0000 0.0000 0.0000 0.0019 0.0167 0.1227
7.8000 -1.4000 -3.2500 4.0815 0.0000 0.0000 0.0000 0.0095 0.0281 0.3662
7.8000 -1.4000 -3.0000 2.5798 0.0000 0.0000 0.0000 0.0296 0.0437 0.9306
7.8000 -1.4000 -2.7500 1.6592 0.0000 0.0000 0.0000 0.0719 0.0630 1.9003
7.8000 -1.4000 -2.5000 1.1280 0.0000 0.0000 0.0000 0.1390 0.0864 3.1181
7.8000 -1.4000 -2.2500 0.7999 0.0000 0.0000 0.0000 0.2287 0.1149 4.3752
7.8000 -1.4000 -2.0000 0.5976 0.0000 0.0011 0.0000 0.3387 0.1494 5.5591
7.8000 -1.4000 -1.7500 0.4640 0.0000 0.0038 0.0000 0.4668 0.1899 6.6421
7.8000 -1.4000 -1.5000 0.3732 0.0000 0.0078 0.0011 0.6095 0.2344 7.6207
7.8000 -1.4000 -1.2500 0.3101 0.0000 0.0151 0.0016 0.7636 0.2808 8.5048
7.8000 -1.4000 -1.0000 0.2641 0.0000 0.0279 0.0023 0.9253 0.3272 9.3047
7.8000 -1.4000 -0.7500 0.2285 0.0000 0.0492 0.0035 1.0907 0.3714 10.0183
7.9000 -1.4000 -0.5000 0.1884 0.0000 0.0802 0.0051 1.2188 0.4097 12.1061
7.9000 -1.4000 -4.0000 17.0650 0.0000 0.0000 0.0000 0.0000 0.0052 0.0135
7.9000 -1.4000 -3.7500 10.5081 0.0000 0.0000 0.0000 0.0000 0.0102 0.0448
7.9000 -1.4000 -3.5000 6.3228 0.0000 0.0000 0.0000 0.0021 0.0185 0.1452
7.9000 -1.4000 -3.2500 3.9509 0.0000 0.0000 0.0000 0.0102 0.0308 0.4306
7.9000 -1.4000 -3.0000 2.5025 0.0000 0.0000 0.0000 0.0307 0.0472 1.0847
