#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -1.8
# Plane-parallel geometry, stop criterion: 98% free electrons
#
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
6.9000 -1.4000 -4.0000 41.8141 0.0000 0.0000 1.0738 0.0000 0.0000 0.0262
6.9000 -1.4000 -3.7500 43.0605 0.0000 0.0000 1.5476 0.0014 0.0028 0.0724
6.9000 -1.4000 -3.5000 37.5693 0.0000 0.0000 1.9841 0.0067 0.0053 0.1914
6.9000 -1.4000 -3.2500 27.5484 0.0000 0.0000 2.2656 0.0174 0.0090 0.3592
6.9000 -1.4000 -3.0000 17.3580 0.0000 0.0042 2.4135 0.0327 0.0143 0.4949
6.9000 -1.4000 -2.7500 11.4007 0.0000 0.0128 2.4979 0.0483 0.0202 0.5522
6.9000 -1.4000 -2.5000 7.7526 0.0000 0.0283 2.5938 0.0601 0.0243 0.5386
6.9000 -1.4000 -2.2500 5.4538 0.0018 0.0452 2.7341 0.0644 0.0243 0.4745
6.9000 -1.4000 -2.0000 4.1756 0.0059 0.0542 2.8988 0.0579 0.0198 0.3735
6.9000 -1.4000 -1.7500 3.3818 0.0089 0.0507 3.0479 0.0432 0.0134 0.2610
6.9000 -1.4000 -1.5000 2.9831 0.0100 0.0391 3.1365 0.0272 0.0081 0.1630
6.9000 -1.4000 -1.2500 2.7280 0.0088 0.0264 3.1300 0.0152 0.0046 0.0941
6.9000 -1.4000 -1.0000 2.5912 0.0067 0.0166 2.9988 0.0082 0.0027 0.0527
6.9000 -1.4000 -0.7500 1.2638 0.0069 0.0122 2.7091 0.0312 0.0014 0.0646
6.9000 -1.4000 -0.5000 1.0028 0.0057 0.0088 2.6420 0.0282 0.0013 0.0539
7.0000 -1.4000 -4.0000 41.8735 0.0000 0.0000 1.0751 0.0000 0.0012 0.0328
7.0000 -1.4000 -3.7500 42.8623 0.0000 0.0000 1.5495 0.0017 0.0036 0.0913
7.0000 -1.4000 -3.5000 37.3657 0.0000 0.0000 1.9906 0.0084 0.0066 0.2417
7.0000 -1.4000 -3.2500 26.8240 0.0000 0.0000 2.2766 0.0220 0.0113 0.4545
7.0000 -1.4000 -3.0000 17.4562 0.0000 0.0053 2.4126 0.0408 0.0179 0.6208
7.0000 -1.4000 -2.7500 11.2323 0.0000 0.0161 2.5076 0.0606 0.0254 0.6964
7.0000 -1.4000 -2.5000 7.5818 0.0000 0.0354 2.6066 0.0755 0.0306 0.6803
7.0000 -1.4000 -2.2500 5.3891 0.0033 0.0564 2.7423 0.0808 0.0306 0.5980
7.0000 -1.4000 -2.0000 4.1615 0.0073 0.0676 2.9073 0.0727 0.0248 0.4708
7.0000 -1.4000 -1.7500 3.3747 0.0111 0.0633 3.0540 0.0543 0.0169 0.3290
7.0000 -1.4000 -1.5000 2.9516 0.0124 0.0488 3.1427 0.0342 0.0102 0.2057
7.0000 -1.4000 -1.2500 2.6811 0.0111 0.0330 3.1354 0.0192 0.0059 0.1190
7.0000 -1.4000 -1.0000 2.4377 0.0084 0.0207 3.0018 0.0104 0.0034 0.0665
7.0000 -1.4000 -0.7500 1.3205 0.0087 0.0154 2.6997 0.0396 0.0030 0.0823
7.0000 -1.4000 -0.5000 1.0128 0.0072 0.0110 2.6416 0.0354 0.0028 0.0683
7.1000 -1.4000 -3.7500 42.6790 0.0000 0.0000 1.5502 0.0021 0.0045 0.1147
7.1000 -1.4000 -3.5000 37.8989 0.0000 0.0000 1.9661 0.0102 0.0081 0.2946
7.1000 -1.4000 -3.2500 27.0621 0.0000 0.0010 2.2682 0.0272 0.0141 0.5667
7.1000 -1.4000 -3.0000 17.5509 0.0000 0.0065 2.4113 0.0508 0.0224 0.7778
7.1000 -1.4000 -2.7500 11.0699 0.0000 0.0201 2.5176 0.0761 0.0318 0.8777
7.1000 -1.4000 -2.5000 7.1696 0.0000 0.0441 2.6200 0.0950 0.0385 0.8585
7.1000 -1.4000 -2.2500 5.3164 0.0042 0.0704 2.7520 0.1013 0.0383 0.7534
7.1000 -1.4000 -2.0000 4.1866 0.0091 0.0844 2.9157 0.0912 0.0312 0.5931
7.1000 -1.4000 -1.7500 3.3660 0.0138 0.0790 3.0650 0.0684 0.0213 0.4152
7.1000 -1.4000 -1.5000 2.8294 0.0155 0.0609 3.1555 0.0433 0.0129 0.2601
7.1000 -1.4000 -1.2500 2.5778 0.0138 0.0411 3.1422 0.0243 0.0074 0.1504
7.1000 -1.4000 -1.0000 2.5272 0.0106 0.0258 3.0027 0.0133 0.0043 0.0844
7.1000 -1.4000 -0.7500 1.2184 0.0109 0.0192 2.6993 0.0488 0.0038 0.1024
7.1000 -1.4000 -0.5000 0.9923 0.0092 0.0140 2.6363 0.0452 0.0035 0.0872
7.1000 -1.4000 -4.0000 41.9478 0.0000 0.0000 1.0736 0.0000 0.0014 0.0398
7.2000 -1.4000 -4.0000 41.2075 0.0000 0.0000 1.0747 0.0000 0.0030 0.0520
7.2000 -1.4000 -3.7500 42.5092 0.0000 0.0000 1.5500 0.0026 0.0056 0.1435
7.2000 -1.4000 -3.5000 36.9545 0.0000 0.0000 1.9945 0.0131 0.0103 0.3817
7.2000 -1.4000 -3.2500 26.9095 0.0000 0.0013 2.2749 0.0341 0.0176 0.7130
7.2000 -1.4000 -3.0000 18.2795 0.0000 0.0081 2.4227 0.0635 0.0280 0.9792
7.2000 -1.4000 -2.7500 11.0837 0.0000 0.0249 2.5239 0.0949 0.0398 1.1032
7.2000 -1.4000 -2.5000 7.8104 0.0011 0.0544 2.6137 0.1178 0.0478 1.0736
7.2000 -1.4000 -2.2500 5.7955 0.0052 0.0873 2.7559 0.1264 0.0479 0.9466
7.2000 -1.4000 -2.0000 4.1234 0.0114 0.1052 2.9298 0.1146 0.0391 0.7483
7.2000 -1.4000 -1.7500 3.3428 0.0172 0.0984 3.0790 0.0860 0.0267 0.5242
7.2000 -1.4000 -1.5000 2.8929 0.0193 0.0760 3.1665 0.0546 0.0162 0.3286
7.2000 -1.4000 -1.2500 2.6633 0.0173 0.0513 3.1482 0.0307 0.0094 0.1901
7.2000 -1.4000 -1.0000 2.5865 0.0132 0.0322 3.0049 0.0168 0.0055 0.1068
7.2000 -1.4000 -0.7500 1.2426 0.0137 0.0242 2.6904 0.0609 0.0048 0.1290
7.2000 -1.4000 -0.5000 1.0113 0.0116 0.0177 2.6256 0.0576 0.0044 0.1116
7.3000 -1.4000 -3.7500 42.1788 0.0000 0.0000 1.5522 0.0044 0.0070 0.1805
7.3000 -1.4000 -3.5000 37.1874 0.0000 0.0000 1.9815 0.0160 0.0128 0.4699
7.3000 -1.4000 -3.2500 27.0107 0.0000 0.0016 2.2698 0.0420 0.0219 0.8884
7.3000 -1.4000 -3.0000 17.8525 0.0000 0.0101 2.4415 0.0797 0.0351 1.2384
7.3000 -1.4000 -2.7500 11.6829 0.0000 0.0308 2.5287 0.1178 0.0495 1.3832
7.3000 -1.4000 -2.5000 7.7374 0.0014 0.0676 2.6272 0.1471 0.0598 1.3521
7.3000 -1.4000 -2.2500 5.2459 0.0065 0.1091 2.7774 0.1587 0.0600 1.1962
7.3000 -1.4000 -2.0000 4.3398 0.0140 0.1305 2.9350 0.1429 0.0489 0.9405
7.3000 -1.4000 -1.7500 3.4612 0.0213 0.1226 3.0928 0.1079 0.0335 0.6612
7.3000 -1.4000 -1.5000 2.7650 0.0240 0.0949 3.1810 0.0688 0.0204 0.4153
7.3000 -1.4000 -1.2500 2.6502 0.0215 0.0641 3.1594 0.0388 0.0118 0.2405
7.3000 -1.4000 -1.0000 2.4660 0.0165 0.0402 3.0077 0.0214 0.0069 0.1351
7.3000 -1.4000 -0.7500 1.1249 0.0170 0.0304 2.6827 0.0746 0.0061 0.1606
7.3000 -1.4000 -0.5000 1.0557 0.0146 0.0223 2.6251 0.0724 0.0056 0.1418
7.3000 -1.4000 -4.0000 41.4130 0.0000 0.0000 1.0761 0.0000 0.0038 0.0632
7.4000 -1.4000 -3.7500 41.9506 0.0000 0.0000 1.5511 0.0054 0.0087 0.2242
7.4000 -1.4000 -3.5000 37.7610 0.0000 0.0000 1.9951 0.0199 0.0159 0.5922
7.4000 -1.4000 -3.2500 26.9490 0.0000 0.0030 2.2701 0.0519 0.0271 1.1093
7.4000 -1.4000 -3.0000 17.8044 0.0000 0.0125 2.4489 0.0986 0.0436 1.5527
7.4000 -1.4000 -2.7500 11.7548 0.0000 0.0379 2.5352 0.1461 0.0615 1.7350
7.4000 -1.4000 -2.5000 7.5271 0.0017 0.0839 2.6462 0.1837 0.0746 1.7055
7.4000 -1.4000 -2.2500 5.3740 0.0080 0.1353 2.7913 0.1979 0.0749 1.5061
7.4000 -1.4000 -2.0000 4.3113 0.0173 0.1628 2.9584 0.1792 0.0612 1.1888
7.4000 -1.4000 -1.7500 3.3782 0.0263 0.1528 3.1113 0.1355 0.0420 0.8350
7.4000 -1.4000 -1.5000 2.7897 0.0297 0.1183 3.1989 0.0865 0.0257 0.5249
7.4000 -1.4000 -1.2500 2.5697 0.0268 0.0802 3.1737 0.0492 0.0149 0.3045
7.4000 -1.4000 -1.0000 2.4170 0.0207 0.0503 3.0128 0.0272 0.0088 0.1713
7.4000 -1.4000 -0.7500 1.1652 0.0211 0.0381 2.6729 0.0903 0.0077 0.1981
7.4000 -1.4000 -0.5000 0.9205 0.0185 0.0285 2.6139 0.0927 0.0072 0.1819
7.4000 -1.4000 -4.0000 41.0623 0.0000 0.0000 1.0773 0.0011 0.0047 0.0792
7.5000 -1.4000 -3.7500 41.4532 0.0000 0.0000 1.5549 0.0067 0.0108 0.2819
7.5000 -1.4000 -3.5000 37.6317 0.0000 0.0000 1.9908 0.0243 0.0196 0.7333
7.5000 -1.4000 -3.2500 26.3623 0.0000 0.0037 2.2907 0.0647 0.0339 1.4031
7.5000 -1.4000 -3.0000 18.0153 0.0000 0.0152 2.4456 0.1210 0.0537 1.9328
7.5000 -1.4000 -2.7500 11.6029 0.0000 0.0467 2.5514 0.1810 0.0764 2.1805
7.5000 -1.4000 -2.5000 7.5442 0.0032 0.1034 2.6618 0.2278 0.0927 2.1441
7.5000 -1.4000 -2.2500 5.4696 0.0098 0.1673 2.8074 0.2458 0.0931 1.8944
7.5000 -1.4000 -2.0000 4.3970 0.0213 0.2019 2.9777 0.2235 0.0764 1.4981
7.5000 -1.4000 -1.7500 3.3556 0.0325 0.1905 3.1360 0.1700 0.0528 1.0557
7.5000 -1.4000 -1.5000 2.9269 0.0367 0.1477 3.2202 0.1089 0.0324 0.6642
7.5000 -1.4000 -1.2500 2.6502 0.0335 0.1003 3.1881 0.0622 0.0188 0.3858
7.5000 -1.4000 -1.0000 2.5059 0.0260 0.0632 3.0176 0.0349 0.0111 0.2175
7.5000 -1.4000 -0.7500 1.0924 0.0262 0.0477 2.6637 0.1083 0.0097 0.2433
7.5000 -1.4000 -0.5000 0.9462 0.0234 0.0362 2.6012 0.1175 0.0094 0.2327
7.5000 -1.4000 -4.0000 40.7296 0.0000 0.0000 1.0820 0.0013 0.0058 0.0996
7.6000 -1.4000 -3.7500 40.3889 0.0000 0.0000 1.5684 0.0086 0.0135 0.3649
7.6000 -1.4000 -3.5000 37.2208 0.0000 0.0000 1.9908 0.0298 0.0241 0.9124
7.6000 -1.4000 -3.2500 26.1358 0.0000 0.0045 2.2951 0.0792 0.0417 1.7496
7.6000 -1.4000 -3.0000 16.8399 0.0000 0.0186 2.4567 0.1492 0.0664 2.4215
7.6000 -1.4000 -2.7500 11.3049 0.0000 0.0573 2.5767 0.2240 0.0947 2.7470
7.6000 -1.4000 -2.5000 7.3895 0.0038 0.1275 2.6875 0.2824 0.1150 2.7020
7.6000 -1.4000 -2.2500 5.2381 0.0120 0.2075 2.8413 0.3063 0.1159 2.3945
7.6000 -1.4000 -2.0000 4.2976 0.0262 0.2508 3.0091 0.2789 0.0955 1.8934
7.6000 -1.4000 -1.7500 3.4203 0.0401 0.2369 3.1618 0.2125 0.0662 1.3335
7.6000 -1.4000 -1.5000 2.9293 0.0455 0.1845 3.2456 0.1371 0.0408 0.8407
7.6000 -1.4000 -1.2500 2.5663 0.0415 0.1257 3.2077 0.0788 0.0239 0.4890
7.6000 -1.4000 -1.0000 2.4678 0.0325 0.0793 3.0240 0.0445 0.0142 0.2761
7.6000 -1.4000 -0.7500 1.1407 0.0323 0.0598 2.6538 0.1266 0.0122 0.2949
7.6000 -1.4000 -0.5000 0.9670 0.0296 0.0462 2.5867 0.1484 0.0120 0.2969
7.6000 -1.4000 -4.0000 40.4582 0.0000 0.0000 1.0919 0.0016 0.0072 0.1254
7.7000 -1.4000 -4.0000 39.1097 0.0000 0.0000 1.0763 0.0020 0.0087 0.1559
7.7000 -1.4000 -3.7500 40.3455 0.0000 0.0000 1.5604 0.0101 0.0163 0.4377
7.7000 -1.4000 -3.5000 36.3613 0.0000 0.0000 2.0065 0.0366 0.0299 1.1507
7.7000 -1.4000 -3.2500 25.9222 0.0000 0.0054 2.3025 0.0962 0.0512 2.1781
7.7000 -1.4000 -3.0000 17.3619 0.0000 0.0225 2.4836 0.1827 0.0816 3.0406
7.7000 -1.4000 -2.7500 10.9832 0.0000 0.0691 2.5818 0.2727 0.1157 3.4198
7.7000 -1.4000 -2.5000 7.4082 0.0047 0.1558 2.7116 0.3472 0.1415 3.3933
7.7000 -1.4000 -2.2500 5.2180 0.0147 0.2551 2.8720 0.3784 0.1434 3.0157
7.7000 -1.4000 -2.0000 4.2992 0.0319 0.3100 3.0412 0.3464 0.1188 2.3893
7.7000 -1.4000 -1.7500 3.3772 0.0492 0.2947 3.1986 0.2657 0.0831 1.6879
7.7000 -1.4000 -1.5000 2.9365 0.0562 0.2304 3.2802 0.1724 0.0517 1.0661
7.7000 -1.4000 -1.2500 2.6402 0.0517 0.1575 3.2288 0.0998 0.0304 0.6210
7.7000 -1.4000 -1.0000 2.4932 0.0408 0.1000 3.0329 0.0571 0.0180 0.3517
7.7000 -1.4000 -0.7500 1.0694 0.0397 0.0748 2.6490 0.1431 0.0152 0.3495
7.7000 -1.4000 -0.5000 0.8854 0.0380 0.0596 2.5696 0.1894 0.0159 0.3841
7.8000 -1.4000 -3.7500 39.6529 0.0000 0.0000 1.5602 0.0121 0.0198 0.5389
7.8000 -1.4000 -3.5000 36.2121 0.0000 0.0000 1.9893 0.0431 0.0358 1.3932
7.8000 -1.4000 -3.2500 26.7463 0.0000 0.0065 2.3249 0.1163 0.0624 2.7176
7.8000 -1.4000 -3.0000 17.2415 0.0000 0.0269 2.4967 0.2205 0.0992 3.7818
7.8000 -1.4000 -2.7500 10.7609 0.0000 0.0834 2.6116 0.3323 0.1415 4.2883
7.8000 -1.4000 -2.5000 7.2808 0.0056 0.1893 2.7450 0.4247 0.1735 4.2639
7.8000 -1.4000 -2.2500 5.7043 0.0176 0.3106 2.8993 0.4633 0.1760 3.7840
7.8000 -1.4000 -2.0000 4.3091 0.0389 0.3822 3.0844 0.4290 0.1476 3.0186
7.8000 -1.4000 -1.7500 3.5429 0.0603 0.3655 3.2417 0.3309 0.1042 2.1359
7.8000 -1.4000 -1.5000 2.9017 0.0692 0.2876 3.3195 0.2164 0.0654 1.3518
7.8000 -1.4000 -1.2500 2.7056 0.0641 0.1978 3.2597 0.1265 0.0388 0.7904
7.8000 -1.4000 -1.0000 2.4302 0.0513 0.1262 3.0462 0.0735 0.0231 0.4488
7.8000 -1.4000 -0.7500 1.1521 0.0484 0.0933 2.6498 0.1558 0.0189 0.4078
7.8000 -1.4000 -0.5000 0.7734 0.0486 0.0774 2.5521 0.2409 0.0212 0.4968
7.8000 -1.4000 -4.0000 38.2963 0.0000 0.0000 1.0758 0.0024 0.0105 0.1915
7.9000 -1.4000 -4.0000 37.1552 0.0000 0.0000 1.0761 0.0029 0.0125 0.2384
7.9000 -1.4000 -3.7500 38.0348 0.0000 0.0000 1.5719 0.0150 0.0242 0.6907
7.9000 -1.4000 -3.5000 35.0917 0.0000 0.0010 2.0100 0.0521 0.0436 1.7451
7.9000 -1.4000 -3.2500 26.5363 0.0000 0.0077 2.3226 0.1370 0.0746 3.3291
7.9000 -1.4000 -3.0000 17.0600 0.0000 0.0316 2.5133 0.2632 0.1194 4.6864
7.9000 -1.4000 -2.7500 10.9901 0.0000 0.0993 2.6432 0.4000 0.1712 5.3562
7.9000 -1.4000 -2.5000 7.2793 0.0065 0.2273 2.7779 0.5139 0.2104 5.3367
7.9000 -1.4000 -2.2500 5.2840 0.0210 0.3776 2.9451 0.5666 0.2157 4.7644
7.9000 -1.4000 -2.0000 4.2629 0.0470 0.4685 3.1351 0.5285 0.1827 3.8119
7.9000 -1.4000 -1.7500 3.2946 0.0736 0.4527 3.3005 0.4118 0.1305 2.7085
7.9000 -1.4000 -1.5000 2.8026 0.0853 0.3590 3.3723 0.2715 0.0827 1.7174
7.9000 -1.4000 -1.2500 2.6332 0.0795 0.2485 3.2974 0.1604 0.0496 1.0063
7.9000 -1.4000 -1.0000 2.3968 0.0643 0.1600 3.0630 0.0948 0.0299 0.5747
7.9000 -1.4000 -0.7500 1.2599 0.0591 0.1167 2.6514 0.1696 0.0237 0.4819
7.9000 -1.4000 -0.5000 0.7299 0.0620 0.1003 2.5421 0.3042 0.0282 0.6417
8.0000 -1.4000 -3.7500 37.3768 0.0000 0.0000 1.5591 0.0168 0.0281 0.8115
8.0000 -1.4000 -3.5000 33.7601 0.0000 0.0012 2.0283 0.0620 0.0522 2.1733
8.0000 -1.4000 -3.2500 24.0843 0.0000 0.0091 2.3510 0.1633 0.0897 4.1564
8.0000 -1.4000 -3.0000 16.3115 0.0000 0.0368 2.5384 0.3107 0.1423 5.8030
8.0000 -1.4000 -2.7500 11.1904 0.0011 0.1159 2.6684 0.4727 0.2040 6.6350
8.0000 -1.4000 -2.5000 7.2366 0.0076 0.2697 2.8204 0.6156 0.2530 6.6712
8.0000 -1.4000 -2.2500 5.3849 0.0249 0.4552 3.0047 0.6879 0.2624 6.0021
8.0000 -1.4000 -2.0000 4.2502 0.0562 0.5701 3.1977 0.6471 0.2247 4.8142
8.0000 -1.4000 -1.7500 3.5174 0.0891 0.5568 3.3613 0.5085 0.1627 3.4288
8.0000 -1.4000 -1.5000 2.7865 0.1045 0.4466 3.4305 0.3395 0.1046 2.1831
8.0000 -1.4000 -1.2500 2.6511 0.0986 0.3121 3.3414 0.2036 0.0634 1.2846
8.0000 -1.4000 -1.0000 2.2824 0.0807 0.2033 3.0848 0.1230 0.0388 0.7379
8.0000 -1.4000 -0.7500 1.3190 0.0721 0.1464 2.6636 0.1807 0.0298 0.5688
8.0000 -1.4000 -0.5000 0.7335 0.0782 0.1297 2.5369 0.3785 0.0373 0.8234
8.0000 -1.4000 -4.0000 35.8664 0.0000 0.0000 1.0752 0.0044 0.0148 0.2920
