#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -4.0 - -1.5
# SED: BPASS v.2.1, a = -1.35, M_up = 300 M_sun,, age = 1 Myr
# Plane-parallel geometry
#
#12+log(O/H) log(C/O) log(U) Lya_1216 CIV_1549 HeII_1640 OIII_1665 CIII_1909 OIII_5007
7.0000 0.1000 -2.2500 1.5960 0.1974 0.0090 0.0895 0.3728 1.1032
7.0000 -0.0250 -2.2500 1.5992 0.1545 0.0090 0.0914 0.2846 1.1108
7.0000 -0.1500 -2.2500 1.5902 0.1199 0.0090 0.0929 0.2163 1.1167
7.0000 -0.2750 -2.2500 1.6015 0.0926 0.0090 0.0940 0.1639 1.1211
7.0000 -0.6500 -2.2500 1.5987 0.0420 0.0090 0.0960 0.0704 1.1290
7.0000 -0.7750 -2.2500 1.5999 0.0323 0.0090 0.0964 0.0530 1.1305
7.0000 -0.9000 -2.2500 1.6038 0.0249 0.0090 0.0967 0.0398 1.1317
7.0000 -0.0600 -2.2500 1.6032 0.1448 0.0090 0.0923 0.2648 1.1145
7.0000 -1.1500 -2.2500 1.5934 0.0148 0.0090 0.0971 0.0225 1.1331
7.0000 -1.2750 -2.2500 1.5931 0.0115 0.0090 0.0972 0.0169 1.1335
7.0000 -1.4000 -2.2500 1.5940 0.0089 0.0090 0.0973 0.0127 1.1339
7.0000 0.3500 -2.5000 2.1846 0.1326 0.0070 0.0576 0.4786 0.8922
7.0000 0.2250 -2.5000 2.1964 0.1040 0.0070 0.0590 0.3667 0.8999
7.0000 0.1000 -2.5000 2.2000 0.0809 0.0070 0.0602 0.2796 0.9059
7.0000 -0.0250 -2.5000 2.2030 0.0625 0.0070 0.0611 0.2123 0.9104
7.0000 -0.1500 -2.5000 2.2055 0.0482 0.0070 0.0618 0.1608 0.9139
7.0000 -0.2750 -2.5000 2.2063 0.0371 0.0070 0.0623 0.1215 0.9165
7.0000 -0.4000 -2.5000 2.2072 0.0286 0.0070 0.0627 0.0916 0.9185
7.0000 -0.5250 -2.5000 2.2077 0.0220 0.0070 0.0630 0.0690 0.9200
7.0000 -0.6500 -2.5000 2.2090 0.0170 0.0070 0.0633 0.0519 0.9211
7.0000 -0.7750 -2.5000 2.2095 0.0131 0.0070 0.0634 0.0390 0.9219
7.0000 -0.9000 -2.5000 2.2094 0.0101 0.0070 0.0636 0.0293 0.9226
7.0000 -0.0600 -2.5000 2.2084 0.0585 0.0070 0.0616 0.1972 0.9128
7.0000 -1.1500 -2.5000 2.2098 0.0060 0.0070 0.0638 0.0165 0.9234
7.0000 -1.2750 -2.5000 2.2109 0.0046 0.0070 0.0638 0.0124 0.9237
7.0000 0.6000 -2.7500 3.0676 0.0765 0.0057 0.0344 0.5805 0.6778
7.0000 0.4750 -2.7500 3.0788 0.0604 0.0057 0.0355 0.4473 0.6856
7.0000 0.3500 -2.7500 3.0856 0.0473 0.0057 0.0364 0.3425 0.6915
7.0000 0.2250 -2.7500 3.0748 0.0368 0.0057 0.0371 0.2609 0.6961
7.0000 -0.0250 -2.7500 3.0833 0.0221 0.0057 0.0381 0.1499 0.7022
7.0000 -0.1500 -2.7500 3.0854 0.0171 0.0057 0.0384 0.1132 0.7043
7.0000 -0.6500 -2.7500 3.1037 0.0061 0.0057 0.0391 0.0363 0.7084
7.0000 -0.7750 -2.7500 3.1047 0.0046 0.0057 0.0391 0.0273 0.7089
7.0000 -0.9000 -2.7500 3.1032 0.0035 0.0057 0.0392 0.0205 0.7093
7.0000 -0.0600 -2.7500 3.0996 0.0206 0.0057 0.0383 0.1391 0.7039
7.0000 -1.1500 -2.7500 3.1038 0.0020 0.0057 0.0393 0.0115 0.7097
7.0000 -1.2750 -2.7500 3.1039 0.0015 0.0057 0.0393 0.0087 0.7099
7.0000 -1.4000 -2.7500 3.1062 0.0012 0.0057 0.0393 0.0065 0.7100
7.0000 0.4750 -3.0000 4.3513 0.0187 0.0048 0.0200 0.3039 0.4786
7.0000 0.3500 -3.0000 4.3595 0.0147 0.0048 0.0204 0.2317 0.4821
7.0000 0.2250 -3.0000 4.3545 0.0114 0.0048 0.0207 0.1759 0.4847
7.0000 0.1000 -3.0000 4.3668 0.0089 0.0048 0.0210 0.1332 0.4866
7.0000 -0.0250 -3.0000 4.3777 0.0068 0.0048 0.0212 0.1006 0.4882
7.0000 -0.1500 -3.0000 4.3641 0.0053 0.0048 0.0213 0.0758 0.4894
7.0000 -0.2750 -3.0000 4.3744 0.0040 0.0048 0.0214 0.0571 0.4902
7.0000 -0.4000 -3.0000 4.3794 0.0031 0.0048 0.0215 0.0429 0.4909
7.0000 -0.5250 -3.0000 4.3788 0.0023 0.0048 0.0216 0.0323 0.4913
7.0000 -0.6500 -3.0000 4.3800 0.0018 0.0048 0.0216 0.0242 0.4917
7.0000 -0.7750 -3.0000 4.3867 0.0013 0.0048 0.0217 0.0182 0.4920
7.0000 -0.0600 -3.0000 4.3694 0.0064 0.0048 0.0213 0.0933 0.4895
7.0000 -1.1500 -3.0000 4.4000 0.0000 0.0048 0.0217 0.0077 0.4925
7.0000 0.6000 -3.2500 6.1140 0.0064 0.0042 0.0091 0.2543 0.2772
7.0000 0.4750 -3.2500 6.1118 0.0050 0.0042 0.0093 0.1943 0.2796
7.0000 0.3500 -3.2500 6.1329 0.0039 0.0042 0.0095 0.1478 0.2815
7.0000 0.2250 -3.2500 6.1454 0.0030 0.0042 0.0096 0.1120 0.2829
7.0000 -0.0250 -3.2500 6.1645 0.0017 0.0042 0.0098 0.0639 0.2847
7.0000 -0.1500 -3.2500 6.1975 0.0013 0.0042 0.0099 0.0481 0.2853
7.0000 -0.6500 -3.2500 6.2077 0.0000 0.0042 0.0100 0.0154 0.2865
7.0000 -0.7750 -3.2500 6.2095 0.0000 0.0042 0.0100 0.0115 0.2866
7.0000 -0.9000 -3.2500 6.2102 0.0000 0.0042 0.0100 0.0087 0.2867
7.0000 -0.0600 -3.2500 6.1790 0.0016 0.0042 0.0099 0.0594 0.2855
7.0000 -1.1500 -3.2500 6.2147 0.0000 0.0042 0.0100 0.0049 0.2869
7.0000 -1.2750 -3.2500 6.1842 0.0000 0.0042 0.0100 0.0037 0.2869
7.0000 -1.4000 -3.2500 6.1845 0.0000 0.0042 0.0100 0.0027 0.2869
7.0000 0.3500 -3.5000 8.6611 0.0000 0.0037 0.0034 0.0883 0.1285
7.0000 0.2250 -3.5000 8.6825 0.0000 0.0037 0.0034 0.0669 0.1290
