#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -4.0 - -1.5 (O/H vs log U and vs N/O empirically constrained)
# SED: BPASS v.2.1, a = -1.35, M_up = 300 M_sun,, age = 1 Myr
# Plane-parallel geometry
#
#12+log(O/H) log(C/O) log(U) Lya_1216 CIV_1549 HeII_1640 OIII_1665 CIII_1909 OIII_5007
7.20 0.350 -1.75 0.9487 1.4417 0.0138 0.1918 2.9453 2.0970
7.20 0.475 -2.25 1.6487 0.6541 0.0076 0.1061 2.7642 1.5935
7.20 0.475 -2.00 1.2199 1.1046 0.0100 0.1397 3.2794 1.8252
7.20 0.475 -1.75 0.9379 1.4998 0.0136 0.1746 3.6233 2.0278
7.20 0.600 -2.25 1.6337 0.7517 0.0075 0.0985 3.4568 1.5517
7.20 0.600 -2.00 1.2122 1.1823 0.0098 0.1275 4.0396 1.7663
7.20 0.600 -1.75 0.9292 1.4972 0.0133 0.1566 4.4027 1.9492
7.30 -1.400 -2.25 1.6588 0.0195 0.0073 0.1639 0.0558 2.1535
7.30 -1.400 -2.00 1.2448 0.0425 0.0098 0.2351 0.0715 2.5409
7.30 -1.400 -1.75 0.9640 0.0848 0.0136 0.3264 0.0871 2.9278
7.30 -1.275 -2.25 1.6482 0.0251 0.0073 0.1636 0.0743 2.1521
7.30 -1.275 -2.00 1.2434 0.0549 0.0098 0.2345 0.0951 2.5387
7.30 -1.275 -1.75 0.9633 0.1097 0.0136 0.3252 0.1158 2.9244
7.30 -1.150 -2.25 1.6582 0.0323 0.0073 0.1632 0.0988 2.1505
7.30 -1.150 -2.00 1.2436 0.0709 0.0098 0.2337 0.1264 2.5361
7.30 -1.150 -1.75 0.9643 0.1419 0.0136 0.3237 0.1538 2.9197
7.30 -1.025 -2.25 1.6566 0.0417 0.0073 0.1627 0.1314 2.1482
7.30 -1.025 -2.00 1.2433 0.0918 0.0098 0.2327 0.1680 2.5323
7.30 -1.025 -1.75 0.9634 0.1836 0.0136 0.3217 0.2039 2.9138
7.30 -0.900 -2.25 1.6562 0.0539 0.0073 0.1621 0.1746 2.1452
7.30 -0.900 -2.00 1.2425 0.1190 0.0098 0.2313 0.2228 2.5271
7.30 -0.900 -1.75 0.9691 0.2370 0.0136 0.3190 0.2699 2.9057
7.30 -0.775 -2.25 1.6553 0.0698 0.0073 0.1612 0.2318 2.1412
7.30 -0.775 -2.00 1.2409 0.1541 0.0097 0.2295 0.2951 2.5205
7.30 -0.775 -1.75 0.9686 0.3048 0.0135 0.3156 0.3566 2.8956
7.30 -0.650 -2.25 1.6550 0.0904 0.0073 0.1600 0.3072 2.1360
7.30 -0.650 -2.00 1.2401 0.1990 0.0097 0.2272 0.3901 2.5119
7.30 -0.650 -1.75 0.9656 0.3892 0.0135 0.3111 0.4695 2.8818
7.30 -0.525 -2.25 1.6536 0.1169 0.0073 0.1585 0.4063 2.1290
7.30 -0.525 -2.00 1.2390 0.2559 0.0097 0.2242 0.5141 2.5005
7.30 -0.525 -1.75 0.9649 0.4919 0.0135 0.3054 0.6158 2.8638
7.30 -0.400 -2.25 1.6515 0.1509 0.0073 0.1565 0.5360 2.1199
7.30 -0.400 -2.00 1.2362 0.3267 0.0097 0.2203 0.6753 2.4857
7.30 -0.400 -1.75 0.9617 0.6138 0.0134 0.2981 0.8039 2.8407
7.30 -0.275 -2.25 1.6502 0.1939 0.0073 0.1540 0.7047 2.1080
7.30 -0.275 -2.00 1.2303 0.4128 0.0097 0.2154 0.8831 2.4666
7.30 -0.275 -1.75 0.9617 0.7517 0.0133 0.2890 1.0432 2.8110
7.30 -0.150 -2.25 1.6470 0.2473 0.0073 0.1507 0.9224 2.0925
7.30 -0.150 -2.00 1.2355 0.5140 0.0096 0.2091 1.1481 2.4418
7.30 -0.150 -1.75 0.9562 0.9013 0.0133 0.2780 1.3444 2.7738
7.30 -0.025 -2.25 1.6426 0.3122 0.0073 0.1466 1.2010 2.0725
7.30 -0.025 -2.00 1.2297 0.6289 0.0096 0.2015 1.4827 2.4107
7.30 -0.025 -1.75 0.9506 1.0516 0.0131 0.2647 1.7177 2.7272
7.30 0.100 -2.25 1.6350 0.3886 0.0072 0.1415 1.5533 2.0471
7.30 0.100 -2.00 1.2191 0.7517 0.0095 0.1923 1.8989 2.3715
7.30 0.100 -1.75 0.9493 1.1895 0.0130 0.2492 2.1734 2.6701
7.30 0.225 -2.25 1.6268 0.4751 0.0072 0.1353 1.9921 2.0148
7.30 0.225 -2.00 1.2181 0.8732 0.0094 0.1814 2.4080 2.3233
7.30 0.225 -1.75 0.9389 1.2981 0.0129 0.2316 2.7201 2.6014
7.30 0.350 -2.25 1.6183 0.5673 0.0071 0.1279 2.5297 1.9747
7.30 0.350 -2.00 1.2067 0.9818 0.0093 0.1689 3.0184 2.2649
7.30 0.350 -1.75 0.9263 1.3660 0.0127 0.2122 3.3642 2.5206
7.30 0.475 -2.25 1.6111 0.6585 0.0071 0.1193 3.1762 1.9258
7.30 0.475 -2.00 1.1938 1.0638 0.0092 0.1550 3.7363 2.1957
7.30 0.475 -1.75 0.9195 1.3865 0.0125 0.1915 4.1096 2.4282
7.30 0.600 -2.25 1.5910 0.7394 0.0070 0.1096 3.9368 1.8674
7.30 0.600 -2.00 1.1840 1.1105 0.0091 0.1400 4.5634 2.1154
7.30 0.600 -1.75 0.9010 1.3542 0.0122 0.1702 4.9515 2.3248
7.40 -0.260 -2.25 1.6246 0.2139 0.0068 0.1774 0.8552 2.5716
7.40 -0.260 -2.00 1.2193 0.4477 0.0090 0.2455 1.0654 2.9994
7.40 -0.260 -1.75 0.9459 0.7937 0.0124 0.3261 1.2509 3.4072
7.40 -0.260 -2.25 1.6268 0.2139 0.0068 0.1773 0.8551 2.5714
7.40 -0.260 -2.00 1.2190 0.4476 0.0090 0.2454 1.0652 2.9992
7.40 -0.260 -1.75 0.9457 0.7935 0.0124 0.3260 1.2506 3.4070
7.40 -0.260 -2.25 1.6265 0.2138 0.0068 0.1773 0.8550 2.5713
7.40 -0.260 -2.00 1.2181 0.4475 0.0090 0.2454 1.0650 2.9991
7.40 -0.260 -1.75 0.9456 0.7932 0.0124 0.3259 1.2503 3.4066
7.40 -0.260 -2.25 1.6270 0.2138 0.0068 0.1772 0.8547 2.5710
7.40 -0.260 -2.00 1.2187 0.4473 0.0090 0.2453 1.0646 2.9985
7.40 -0.260 -1.75 0.9455 0.7927 0.0124 0.3258 1.2498 3.4061
7.40 -0.260 -2.25 1.6259 0.2137 0.0068 0.1772 0.8545 2.5707
7.40 -0.260 -2.00 1.2182 0.4470 0.0090 0.2452 1.0642 2.9981
7.40 -0.260 -1.75 0.9450 0.7921 0.0124 0.3256 1.2492 3.4054
7.40 -0.260 -2.25 1.6251 0.2135 0.0068 0.1771 0.8541 2.5702
7.40 -0.260 -2.00 1.2176 0.4467 0.0090 0.2450 1.0636 2.9974
7.40 -0.260 -1.75 0.9448 0.7914 0.0124 0.3253 1.2484 3.4045
7.40 -0.260 -2.25 1.6244 0.2133 0.0068 0.1770 0.8536 2.5696
7.40 -0.260 -2.00 1.2171 0.4462 0.0090 0.2448 1.0629 2.9967
7.40 -0.260 -1.75 0.9444 0.7904 0.0124 0.3250 1.2474 3.4033
7.40 -0.260 -2.25 1.6242 0.2131 0.0068 0.1768 0.8529 2.5688
7.40 -0.260 -2.00 1.2165 0.4456 0.0090 0.2445 1.0620 2.9955
7.40 -0.260 -1.75 0.9434 0.7891 0.0124 0.3246 1.2460 3.4018
7.40 -0.260 -2.25 1.6235 0.2128 0.0068 0.1766 0.8520 2.5677
7.40 -0.260 -2.00 1.2152 0.4448 0.0090 0.2442 1.0606 2.9940
7.40 -0.260 -1.75 0.9426 0.7874 0.0124 0.3240 1.2442 3.3997
7.40 -0.260 -2.25 1.6212 0.2124 0.0068 0.1763 0.8508 2.5663
7.40 -0.260 -2.00 1.2140 0.4437 0.0090 0.2437 1.0589 2.9920
7.40 -0.260 -1.75 0.9416 0.7852 0.0124 0.3232 1.2417 3.3970
7.40 -0.260 -2.25 1.6166 0.2118 0.0068 0.1759 0.8492 2.5644
7.40 -0.260 -2.00 1.2115 0.4422 0.0090 0.2431 1.0565 2.9892
7.40 -0.260 -1.75 0.9393 0.7821 0.0124 0.3222 1.2385 3.3933
7.40 -0.260 -2.25 1.6137 0.2110 0.0068 0.1754 0.8472 2.5618
7.40 -0.260 -2.00 1.2087 0.4404 0.0090 0.2422 1.0535 2.9857
7.40 -0.260 -1.75 0.9349 0.7782 0.0123 0.3209 1.2343 3.3886
7.40 -0.260 -2.25 1.6112 0.2101 0.0068 0.1748 0.8444 2.5585
7.40 -0.260 -2.00 1.2053 0.4380 0.0090 0.2412 1.0496 2.9813
7.40 -0.260 -1.75 0.9323 0.7730 0.0123 0.3192 1.2287 3.3821
7.40 0.230 -2.25 1.5958 0.4870 0.0067 0.1516 2.3062 2.4315
7.40 0.230 -2.00 1.1925 0.8604 0.0088 0.2005 2.7635 2.7915
7.40 0.230 -1.75 0.9169 1.2263 0.0119 0.2529 3.1046 3.1113
7.40 0.350 -2.25 1.5770 0.5668 0.0067 0.1424 2.8801 2.3770
7.40 0.350 -2.00 1.1799 0.9400 0.0087 0.1857 3.4074 2.7141
7.40 0.350 -1.75 0.9101 1.2563 0.0117 0.2307 3.7814 3.0081
7.40 0.475 -2.25 1.5691 0.6437 0.0066 0.1315 3.5861 2.3089
