12logOH 12logSH logU OII_3727 NeIII_3868 OIII_4363 OIII_5007 NII_5755 SIII_6312 NII_6584 SII_671731 OII_7325 SIII_9069
7.1000 6.1300 -2.2500 0.1497 0.0876 0.0375 1.3729 0.0000 0.0257 0.0046 0.0928 0.0042 0.1370
7.1000 5.9300 -2.2500 0.1502 0.0883 0.0380 1.3813 0.0000 0.0163 0.0046 0.0586 0.0042 0.0867
7.1000 5.7300 -2.2500 0.1505 0.0887 0.0383 1.3865 0.0000 0.0103 0.0046 0.0370 0.0042 0.0548
7.1000 5.5300 -2.2500 0.1507 0.0889 0.0385 1.3898 0.0000 0.0065 0.0046 0.0233 0.0042 0.0346
7.1000 5.3300 -2.2500 0.1509 0.0891 0.0387 1.3919 0.0000 0.0041 0.0046 0.0147 0.0042 0.0219
7.1000 5.1300 -2.2500 0.1509 0.0892 0.0387 1.3932 0.0000 0.0026 0.0046 0.0093 0.0042 0.0138
7.1000 4.9300 -2.2500 0.1510 0.0892 0.0388 1.3940 0.0000 0.0017 0.0046 0.0059 0.0042 0.0087
7.1000 6.1300 -2.0000 0.1075 0.1033 0.0495 1.6168 0.0000 0.0258 0.0033 0.0690 0.0015 0.1277
7.1000 5.9300 -2.0000 0.1080 0.1040 0.0502 1.6264 0.0000 0.0164 0.0033 0.0436 0.0015 0.0809
7.1000 5.7300 -2.0000 0.1082 0.1045 0.0506 1.6324 0.0000 0.0104 0.0033 0.0275 0.0015 0.0511
7.1000 5.5300 -2.0000 0.1083 0.1047 0.0508 1.6361 0.0000 0.0066 0.0033 0.0174 0.0015 0.0323
7.1000 5.3300 -2.0000 0.1084 0.1049 0.0510 1.6384 0.0000 0.0042 0.0033 0.0110 0.0015 0.0204
7.1000 5.1300 -2.0000 0.1085 0.1050 0.0511 1.6399 0.0000 0.0026 0.0033 0.0070 0.0015 0.0129
7.1000 4.9300 -2.0000 0.1085 0.1051 0.0511 1.6408 0.0000 0.0017 0.0033 0.0044 0.0015 0.0081
7.1000 6.1300 -1.7500 0.0805 0.1196 0.0632 1.8552 0.0000 0.0245 0.0025 0.0532 0.0011 0.1133
7.1000 5.9300 -1.7500 0.0808 0.1204 0.0639 1.8656 0.0000 0.0156 0.0025 0.0336 0.0011 0.0717
7.1000 5.7300 -1.7500 0.0810 0.1209 0.0644 1.8719 0.0000 0.0099 0.0025 0.0212 0.0011 0.0453
7.1000 5.5300 -1.7500 0.0811 0.1212 0.0647 1.8758 0.0000 0.0062 0.0025 0.0134 0.0011 0.0287
7.1000 5.3300 -1.7500 0.0812 0.1215 0.0649 1.8784 0.0000 0.0039 0.0025 0.0084 0.0011 0.0181
7.1000 5.1300 -1.7500 0.0812 0.1216 0.0650 1.8800 0.0000 0.0025 0.0025 0.0053 0.0011 0.0114
7.1000 4.9300 -1.7500 0.0812 0.1217 0.0651 1.8810 0.0000 0.0016 0.0025 0.0033 0.0011 0.0072
7.1000 6.1300 -1.5000 0.0629 0.1364 0.0782 2.0877 0.0000 0.0221 0.0020 0.0426 0.0000 0.0969
7.1000 5.9300 -1.5000 0.0630 0.1372 0.0791 2.0985 0.0000 0.0140 0.0020 0.0269 0.0000 0.0614
7.1000 5.7300 -1.5000 0.0631 0.1378 0.0797 2.1052 0.0000 0.0089 0.0020 0.0170 0.0000 0.0388
7.1000 5.5300 -1.5000 0.0632 0.1381 0.0800 2.1095 0.0000 0.0056 0.0020 0.0107 0.0000 0.0245
7.1000 5.3300 -1.5000 0.0632 0.1383 0.0803 2.1121 0.0000 0.0036 0.0020 0.0068 0.0000 0.0155
7.1000 5.1300 -1.5000 0.0633 0.1385 0.0804 2.1138 0.0000 0.0023 0.0020 0.0042 0.0000 0.0098
7.1000 4.9300 -1.5000 0.0634 0.1386 0.0805 2.1149 0.0000 0.0014 0.0020 0.0027 0.0000 0.0062
7.2000 6.2300 -4.0000 0.6639 0.0156 0.0000 0.0219 0.0000 0.0046 0.0334 0.7864 0.0144 0.0492
7.2000 6.0300 -4.0000 0.6685 0.0157 0.0000 0.0221 0.0000 0.0029 0.0335 0.4976 0.0145 0.0312
7.2000 5.8300 -4.0000 0.6715 0.0158 0.0000 0.0222 0.0000 0.0019 0.0336 0.3145 0.0146 0.0197
7.2000 5.6300 -4.0000 0.6732 0.0158 0.0000 0.0222 0.0000 0.0012 0.0336 0.1986 0.0146 0.0125
7.2000 5.4300 -4.0000 0.6743 0.0158 0.0000 0.0223 0.0000 0.0000 0.0336 0.1254 0.0147 0.0079
7.2000 5.2300 -4.0000 0.6751 0.0158 0.0000 0.0223 0.0000 0.0000 0.0337 0.0792 0.0147 0.0050
7.2000 5.0300 -4.0000 0.6755 0.0158 0.0000 0.0223 0.0000 0.0000 0.0337 0.0500 0.0147 0.0031
7.2000 6.2300 -3.7500 0.7552 0.0233 0.0000 0.0688 0.0000 0.0073 0.0338 0.6612 0.0178 0.0701
7.2000 6.0300 -3.7500 0.7607 0.0234 0.0000 0.0693 0.0000 0.0046 0.0339 0.4183 0.0179 0.0444
7.2000 5.8300 -3.7500 0.7642 0.0235 0.0000 0.0696 0.0000 0.0029 0.0340 0.2644 0.0181 0.0281
7.2000 5.6300 -3.7500 0.7664 0.0236 0.0000 0.0698 0.0000 0.0019 0.0341 0.1670 0.0181 0.0178
7.2000 5.4300 -3.7500 0.7678 0.0236 0.0000 0.0700 0.0000 0.0012 0.0341 0.1054 0.0181 0.0112
7.2000 5.2300 -3.7500 0.7686 0.0237 0.0000 0.0701 0.0000 0.0000 0.0341 0.0665 0.0181 0.0071
7.2000 5.0300 -3.7500 0.7690 0.0237 0.0000 0.0701 0.0000 0.0000 0.0341 0.0420 0.0182 0.0045
7.2000 6.2300 -3.5000 0.7860 0.0333 0.0027 0.1917 0.0000 0.0109 0.0313 0.5319 0.0199 0.0952
7.2000 6.0300 -3.5000 0.7918 0.0336 0.0028 0.1932 0.0000 0.0070 0.0314 0.3364 0.0201 0.0603
7.2000 5.8300 -3.5000 0.7953 0.0337 0.0028 0.1941 0.0000 0.0044 0.0314 0.2126 0.0203 0.0381
7.2000 5.6300 -3.5000 0.7976 0.0338 0.0028 0.1947 0.0000 0.0028 0.0315 0.1342 0.0203 0.0241
7.2000 5.4300 -3.5000 0.7990 0.0339 0.0028 0.1951 0.0000 0.0018 0.0315 0.0848 0.0206 0.0152
7.2000 5.2300 -3.5000 0.7998 0.0339 0.0028 0.1953 0.0000 0.0011 0.0315 0.0535 0.0206 0.0096
7.2000 5.0300 -3.5000 0.8004 0.0339 0.0028 0.1955 0.0000 0.0000 0.0315 0.0337 0.0206 0.0061
7.2000 6.2300 -3.2500 0.7071 0.0452 0.0069 0.4250 0.0000 0.0154 0.0252 0.4098 0.0192 0.1214
7.2000 6.0300 -3.2500 0.7121 0.0456 0.0070 0.4285 0.0000 0.0098 0.0253 0.2592 0.0194 0.0769
7.2000 5.8300 -3.2500 0.7154 0.0458 0.0071 0.4307 0.0000 0.0062 0.0254 0.1637 0.0195 0.0487
7.2000 5.6300 -3.2500 0.7171 0.0460 0.0071 0.4320 0.0000 0.0040 0.0254 0.1034 0.0196 0.0308
7.2000 5.4300 -3.2500 0.7184 0.0461 0.0072 0.4329 0.0000 0.0025 0.0254 0.0653 0.0196 0.0194
7.2000 5.2300 -3.2500 0.7192 0.0461 0.0072 0.4335 0.0000 0.0016 0.0254 0.0412 0.0196 0.0123
7.2000 5.0300 -3.2500 0.7197 0.0462 0.0072 0.4338 0.0000 0.0000 0.0254 0.0260 0.0197 0.0077
7.2000 6.2300 -3.0000 0.5513 0.0586 0.0136 0.7354 0.0000 0.0204 0.0182 0.3050 0.0159 0.1454
7.2000 6.0300 -3.0000 0.5549 0.0591 0.0138 0.7415 0.0000 0.0130 0.0183 0.1928 0.0159 0.0921
7.2000 5.8300 -3.0000 0.5571 0.0594 0.0140 0.7454 0.0000 0.0082 0.0183 0.1218 0.0160 0.0583
7.2000 5.6300 -3.0000 0.5585 0.0596 0.0140 0.7478 0.0000 0.0052 0.0183 0.0770 0.0163 0.0368
7.2000 5.4300 -3.0000 0.5594 0.0598 0.0141 0.7493 0.0000 0.0033 0.0183 0.0486 0.0163 0.0233
7.2000 5.2300 -3.0000 0.5599 0.0599 0.0141 0.7503 0.0000 0.0021 0.0184 0.0306 0.0163 0.0147
7.2000 5.0300 -3.0000 0.5603 0.0599 0.0142 0.7509 0.0000 0.0013 0.0184 0.0194 0.0163 0.0093
7.2000 6.2300 -2.7500 0.3932 0.0734 0.0222 1.0635 0.0000 0.0253 0.0125 0.2217 0.0117 0.1640
7.2000 6.0300 -2.7500 0.3954 0.0741 0.0226 1.0723 0.0000 0.0161 0.0125 0.1402 0.0120 0.1039
7.2000 5.8300 -2.7500 0.3968 0.0745 0.0229 1.0779 0.0000 0.0102 0.0125 0.0886 0.0120 0.0657
7.2000 5.6300 -2.7500 0.3978 0.0747 0.0230 1.0814 0.0000 0.0065 0.0125 0.0559 0.0120 0.0415
7.2000 5.4300 -2.7500 0.3983 0.0749 0.0231 1.0835 0.0000 0.0041 0.0125 0.0353 0.0121 0.0262
7.2000 5.2300 -2.7500 0.3987 0.0750 0.0232 1.0849 0.0000 0.0026 0.0125 0.0222 0.0121 0.0166
7.2000 5.0300 -2.7500 0.3989 0.0751 0.0232 1.0858 0.0000 0.0016 0.0125 0.0140 0.0121 0.0105
7.2000 6.2300 -2.5000 0.2712 0.0896 0.0327 1.3815 0.0000 0.0293 0.0084 0.1597 0.0086 0.1735
7.2000 6.0300 -2.5000 0.2726 0.0904 0.0332 1.3930 0.0000 0.0187 0.0084 0.1009 0.0086 0.1099
7.2000 5.8300 -2.5000 0.2735 0.0910 0.0336 1.4002 0.0000 0.0119 0.0084 0.0637 0.0086 0.0695
7.2000 5.6300 -2.5000 0.2740 0.0913 0.0338 1.4047 0.0000 0.0075 0.0084 0.0403 0.0086 0.0439
7.2000 5.4300 -2.5000 0.2744 0.0915 0.0340 1.4075 0.0000 0.0048 0.0084 0.0254 0.0086 0.0278
7.2000 5.2300 -2.5000 0.2746 0.0916 0.0341 1.4093 0.0000 0.0030 0.0084 0.0161 0.0086 0.0175
7.2000 5.0300 -2.5000 0.2747 0.0917 0.0341 1.4104 0.0000 0.0019 0.0085 0.0101 0.0086 0.0111
7.2000 6.2300 -2.2500 0.1886 0.1072 0.0449 1.6868 0.0000 0.0317 0.0058 0.1158 0.0052 0.1722
7.2000 6.0300 -2.2500 0.1894 0.1082 0.0456 1.7005 0.0000 0.0202 0.0058 0.0732 0.0052 0.1091
7.2000 5.8300 -2.2500 0.1901 0.1088 0.0461 1.7090 0.0000 0.0128 0.0058 0.0462 0.0053 0.0690
7.2000 5.6300 -2.2500 0.1904 0.1092 0.0464 1.7144 0.0000 0.0081 0.0058 0.0292 0.0053 0.0436
7.2000 5.4300 -2.2500 0.1906 0.1095 0.0466 1.7178 0.0000 0.0051 0.0058 0.0184 0.0053 0.0276
7.2000 5.2300 -2.2500 0.1908 0.1097 0.0467 1.7199 0.0000 0.0032 0.0058 0.0116 0.0053 0.0174
7.2000 5.0300 -2.2500 0.1908 0.1098 0.0468 1.7212 0.0000 0.0021 0.0058 0.0073 0.0053 0.0110
7.2000 6.2300 -2.0000 0.1353 0.1259 0.0589 1.9824 0.0000 0.0319 0.0042 0.0861 0.0028 0.1609
7.2000 6.0300 -2.0000 0.1360 0.1271 0.0599 1.9977 0.0000 0.0203 0.0042 0.0544 0.0028 0.1020
7.2000 5.8300 -2.0000 0.1363 0.1278 0.0605 2.0073 0.0000 0.0129 0.0042 0.0343 0.0028 0.0645
7.2000 5.6300 -2.0000 0.1365 0.1283 0.0609 2.0134 0.0000 0.0082 0.0042 0.0217 0.0030 0.0408
7.2000 5.4300 -2.0000 0.1367 0.1286 0.0611 2.0172 0.0000 0.0052 0.0042 0.0137 0.0030 0.0258
7.2000 5.2300 -2.0000 0.1368 0.1287 0.0613 2.0196 0.0000 0.0033 0.0042 0.0086 0.0030 0.0163
7.2000 5.0300 -2.0000 0.1369 0.1289 0.0614 2.0211 0.0000 0.0021 0.0042 0.0054 0.0040 0.0103
7.2000 6.2300 -1.7500 0.1011 0.1454 0.0747 2.2696 0.0000 0.0302 0.0031 0.0663 0.0014 0.1429
7.2000 6.0300 -1.7500 0.1016 0.1467 0.0758 2.2859 0.0000 0.0193 0.0031 0.0419 0.0014 0.0905
7.2000 5.8300 -1.7500 0.1018 0.1475 0.0766 2.2962 0.0000 0.0122 0.0031 0.0265 0.0014 0.0573
7.2000 5.6300 -1.7500 0.1020 0.1480 0.0770 2.3027 0.0000 0.0077 0.0031 0.0168 0.0014 0.0362
7.2000 5.4300 -1.7500 0.1021 0.1483 0.0773 2.3068 0.0000 0.0049 0.0031 0.0105 0.0014 0.0229
7.2000 5.2300 -1.7500 0.1021 0.1485 0.0775 2.3093 0.0000 0.0031 0.0031 0.0067 0.0014 0.0144
7.2000 5.0300 -1.7500 0.1023 0.1486 0.0776 2.3110 0.0000 0.0020 0.0031 0.0042 0.0014 0.0091
7.2000 6.2300 -1.5000 0.0786 0.1652 0.0920 2.5477 0.0000 0.0272 0.0024 0.0530 0.0011 0.1222
7.2000 6.0300 -1.5000 0.0789 0.1666 0.0933 2.5647 0.0000 0.0174 0.0024 0.0336 0.0011 0.0774
7.2000 5.8300 -1.5000 0.0791 0.1675 0.0942 2.5756 0.0000 0.0110 0.0024 0.0212 0.0011 0.0490
7.2000 5.6300 -1.5000 0.0793 0.1680 0.0947 2.5822 0.0000 0.0070 0.0025 0.0133 0.0011 0.0310
7.2000 5.4300 -1.5000 0.0793 0.1683 0.0950 2.5865 0.0000 0.0044 0.0025 0.0084 0.0011 0.0196
7.2000 5.2300 -1.5000 0.0795 0.1685 0.0953 2.5892 0.0000 0.0028 0.0025 0.0053 0.0011 0.0124
7.2000 5.0300 -1.5000 0.0795 0.1687 0.0954 2.5909 0.0000 0.0018 0.0025 0.0033 0.0011 0.0078
7.3000 6.3300 -4.0000 0.8215 0.0186 0.0000 0.0264 0.0000 0.0057 0.0416 0.9786 0.0177 0.0613
7.3000 6.1300 -4.0000 0.8292 0.0188 0.0000 0.0267 0.0000 0.0036 0.0418 0.6198 0.0179 0.0389
7.3000 5.9300 -4.0000 0.8339 0.0189 0.0000 0.0268 0.0000 0.0023 0.0419 0.3920 0.0181 0.0246
7.3000 5.7300 -4.0000 0.8369 0.0189 0.0000 0.0269 0.0000 0.0015 0.0420 0.2477 0.0181 0.0156
7.3000 5.5300 -4.0000 0.8388 0.0190 0.0000 0.0270 0.0000 0.0000 0.0420 0.1564 0.0181 0.0098
7.3000 5.3300 -4.0000 0.8400 0.0190 0.0000 0.0270 0.0000 0.0000 0.0421 0.0988 0.0181 0.0062
7.3000 5.1300 -4.0000 0.8407 0.0190 0.0000 0.0270 0.0000 0.0000 0.0421 0.0623 0.0182 0.0039
7.3000 6.3300 -3.7500 0.9357 0.0280 0.0010 0.0829 0.0000 0.0089 0.0422 0.8234 0.0218 0.0875
7.3000 6.1300 -3.7500 0.9445 0.0282 0.0010 0.0838 0.0000 0.0057 0.0424 0.5215 0.0221 0.0555
7.3000 5.9300 -3.7500 0.9505 0.0284 0.0010 0.0843 0.0000 0.0036 0.0425 0.3297 0.0223 0.0351
7.3000 5.7300 -3.7500 0.9540 0.0285 0.0010 0.0846 0.0000 0.0023 0.0426 0.2084 0.0224 0.0222
7.3000 5.5300 -3.7500 0.9562 0.0286 0.0010 0.0848 0.0000 0.0015 0.0427 0.1316 0.0224 0.0140
7.3000 5.3300 -3.7500 0.9577 0.0286 0.0011 0.0850 0.0000 0.0000 0.0427 0.0831 0.0225 0.0089
7.3000 5.1300 -3.7500 0.9586 0.0287 0.0011 0.0850 0.0000 0.0000 0.0427 0.0524 0.0226 0.0056
7.3000 6.3300 -3.5000 0.9768 0.0403 0.0032 0.2317 0.0000 0.0135 0.0391 0.6626 0.0245 0.1187
7.3000 6.1300 -3.5000 0.9860 0.0407 0.0033 0.2341 0.0000 0.0086 0.0393 0.4195 0.0250 0.0753
7.3000 5.9300 -3.5000 0.9920 0.0410 0.0033 0.2356 0.0000 0.0055 0.0394 0.2653 0.0251 0.0477
7.3000 5.7300 -3.5000 0.9956 0.0411 0.0034 0.2365 0.0000 0.0035 0.0395 0.1676 0.0253 0.0301
7.3000 5.5300 -3.5000 0.9979 0.0412 0.0034 0.2371 0.0000 0.0022 0.0395 0.1059 0.0254 0.0190
7.3000 5.3300 -3.5000 0.9998 0.0413 0.0034 0.2369 0.0000 0.0014 0.0396 0.0669 0.0254 0.0120
7.3000 5.1300 -3.5000 1.0008 0.0413 0.0034 0.2371 0.0000 0.0000 0.0396 0.0421 0.0254 0.0076
7.3000 6.3300 -3.2500 0.8820 0.0550 0.0082 0.5164 0.0000 0.0189 0.0317 0.5105 0.0237 0.1513
7.3000 6.1300 -3.2500 0.8904 0.0556 0.0084 0.5221 0.0000 0.0121 0.0318 0.3232 0.0241 0.0960
7.3000 5.9300 -3.2500 0.8956 0.0560 0.0085 0.5257 0.0000 0.0077 0.0319 0.2043 0.0242 0.0608
7.3000 5.7300 -3.2500 0.8989 0.0562 0.0086 0.5279 0.0000 0.0049 0.0319 0.1291 0.0245 0.0384
7.3000 5.5300 -3.2500 0.9009 0.0564 0.0086 0.5293 0.0000 0.0031 0.0320 0.0815 0.0245 0.0243
7.3000 5.3300 -3.2500 0.9022 0.0565 0.0086 0.5302 0.0000 0.0020 0.0320 0.0514 0.0245 0.0153
7.3000 5.1300 -3.2500 0.9031 0.0565 0.0087 0.5308 0.0000 0.0012 0.0320 0.0325 0.0245 0.0097
7.3000 6.3300 -3.0000 0.6902 0.0714 0.0162 0.8970 0.0000 0.0250 0.0229 0.3799 0.0196 0.1812
7.3000 6.1300 -3.0000 0.6962 0.0723 0.0165 0.9071 0.0000 0.0160 0.0230 0.2404 0.0199 0.1150
7.3000 5.9300 -3.0000 0.7000 0.0728 0.0167 0.9133 0.0000 0.0102 0.0231 0.1519 0.0201 0.0728
7.3000 5.7300 -3.0000 0.7023 0.0731 0.0169 0.9173 0.0000 0.0064 0.0231 0.0960 0.0201 0.0461
7.3000 5.5300 -3.0000 0.7038 0.0733 0.0170 0.9197 0.0000 0.0041 0.0231 0.0606 0.0202 0.0291
7.3000 5.3300 -3.0000 0.7047 0.0734 0.0170 0.9213 0.0000 0.0026 0.0231 0.0383 0.0203 0.0184
7.3000 5.1300 -3.0000 0.7053 0.0735 0.0171 0.9223 0.0000 0.0016 0.0231 0.0241 0.0203 0.0116
7.3000 6.3300 -2.7500 0.4934 0.0894 0.0264 1.2995 0.0000 0.0309 0.0157 0.2761 0.0146 0.2044
7.3000 6.1300 -2.7500 0.4971 0.0905 0.0270 1.3140 0.0000 0.0198 0.0157 0.1747 0.0150 0.1298
7.3000 5.9300 -2.7500 0.4995 0.0912 0.0274 1.3231 0.0000 0.0126 0.0157 0.1104 0.0150 0.0822
7.3000 5.7300 -2.7500 0.5011 0.0916 0.0277 1.3287 0.0000 0.0080 0.0158 0.0697 0.0151 0.0520
7.3000 5.5300 -2.7500 0.5021 0.0919 0.0278 1.3323 0.0000 0.0051 0.0158 0.0441 0.0151 0.0328
7.3000 5.3300 -2.7500 0.5026 0.0921 0.0279 1.3345 0.0000 0.0032 0.0158 0.0278 0.0151 0.0207
7.3000 5.1300 -2.7500 0.5030 0.0922 0.0280 1.3360 0.0000 0.0020 0.0158 0.0175 0.0151 0.0131
7.3000 6.3300 -2.5000 0.3406 0.1090 0.0387 1.6874 0.0000 0.0358 0.0106 0.1989 0.0105 0.2166
7.3000 6.1300 -2.5000 0.3430 0.1103 0.0396 1.7062 0.0000 0.0229 0.0106 0.1257 0.0107 0.1375
7.3000 5.9300 -2.5000 0.3445 0.1112 0.0401 1.7179 0.0000 0.0146 0.0106 0.0795 0.0108 0.0871
7.3000 5.7300 -2.5000 0.3454 0.1117 0.0405 1.7252 0.0000 0.0093 0.0106 0.0502 0.0108 0.0551
7.3000 5.5300 -2.5000 0.3459 0.1121 0.0407 1.7298 0.0000 0.0059 0.0106 0.0317 0.0108 0.0348
7.3000 5.3300 -2.5000 0.3464 0.1123 0.0409 1.7327 0.0000 0.0037 0.0106 0.0200 0.0108 0.0220
7.3000 5.1300 -2.5000 0.3466 0.1124 0.0409 1.7346 0.0000 0.0023 0.0106 0.0126 0.0108 0.0139
7.3000 6.3300 -2.2500 0.2366 0.1300 0.0529 2.0570 0.0000 0.0387 0.0073 0.1442 0.0077 0.2154
7.3000 6.1300 -2.2500 0.2382 0.1316 0.0541 2.0793 0.0000 0.0248 0.0073 0.0912 0.0077 0.1367
7.3000 5.9300 -2.2500 0.2391 0.1327 0.0548 2.0933 0.0000 0.0158 0.0073 0.0576 0.0077 0.0866
7.3000 5.7300 -2.2500 0.2397 0.1333 0.0553 2.1020 0.0000 0.0100 0.0073 0.0364 0.0078 0.0548
7.3000 5.5300 -2.2500 0.2401 0.1337 0.0556 2.1075 0.0000 0.0063 0.0073 0.0230 0.0078 0.0346
7.3000 5.3300 -2.2500 0.2403 0.1340 0.0558 2.1109 0.0000 0.0040 0.0073 0.0145 0.0078 0.0218
7.3000 5.1300 -2.2500 0.2404 0.1341 0.0559 2.1131 0.0000 0.0025 0.0073 0.0091 0.0078 0.0138
7.3000 6.3300 -2.0000 0.1695 0.1522 0.0690 2.4115 0.0000 0.0390 0.0052 0.1071 0.0048 0.2017
7.3000 6.1300 -2.0000 0.1706 0.1540 0.0705 2.4363 0.0000 0.0249 0.0052 0.0678 0.0048 0.1280
7.3000 5.9300 -2.0000 0.1711 0.1552 0.0714 2.4520 0.0000 0.0159 0.0052 0.0429 0.0048 0.0810
7.3000 5.7300 -2.0000 0.1716 0.1559 0.0720 2.4618 0.0000 0.0101 0.0052 0.0271 0.0048 0.0513
7.3000 5.5300 -2.0000 0.1718 0.1564 0.0724 2.4680 0.0000 0.0064 0.0052 0.0171 0.0048 0.0324
7.3000 5.3300 -2.0000 0.1720 0.1567 0.0726 2.4718 0.0000 0.0040 0.0052 0.0108 0.0048 0.0205
7.3000 5.1300 -2.0000 0.1721 0.1569 0.0728 2.4743 0.0000 0.0025 0.0053 0.0068 0.0048 0.0129
7.3000 6.3300 -1.7500 0.1263 0.1751 0.0869 2.7540 0.0000 0.0369 0.0039 0.0824 0.0017 0.1792
7.3000 6.1300 -1.7500 0.1270 0.1771 0.0887 2.7805 0.0000 0.0236 0.0039 0.0522 0.0017 0.1137
7.3000 5.9300 -1.7500 0.1275 0.1784 0.0898 2.7972 0.0000 0.0150 0.0039 0.0329 0.0017 0.0720
7.3000 5.7300 -1.7500 0.1279 0.1792 0.0905 2.8079 0.0000 0.0095 0.0039 0.0208 0.0017 0.0456
7.3000 5.5300 -1.7500 0.1280 0.1797 0.0910 2.8143 0.0000 0.0060 0.0039 0.0131 0.0018 0.0288
7.3000 5.3300 -1.7500 0.1282 0.1800 0.0913 2.8184 0.0000 0.0038 0.0039 0.0083 0.0018 0.0182
7.3000 5.1300 -1.7500 0.1282 0.1802 0.0914 2.8211 0.0000 0.0024 0.0039 0.0052 0.0018 0.0115
7.3000 6.3300 -1.5000 0.0979 0.1983 0.1065 3.0839 0.0000 0.0332 0.0030 0.0658 0.0013 0.1532
7.3000 6.1300 -1.5000 0.0985 0.2004 0.1085 3.1109 0.0000 0.0212 0.0031 0.0417 0.0014 0.0972
7.3000 5.9300 -1.5000 0.0988 0.2018 0.1098 3.1285 0.0000 0.0135 0.0031 0.0263 0.0014 0.0616
7.3000 5.7300 -1.5000 0.0990 0.2026 0.1106 3.1389 0.0000 0.0086 0.0031 0.0166 0.0014 0.0389
7.3000 5.5300 -1.5000 0.0992 0.2031 0.1111 3.1457 0.0000 0.0054 0.0031 0.0105 0.0014 0.0246
7.3000 5.3300 -1.5000 0.0993 0.2035 0.1114 3.1500 0.0000 0.0034 0.0031 0.0066 0.0014 0.0155
7.3000 5.1300 -1.5000 0.0993 0.2037 0.1116 3.1526 0.0000 0.0022 0.0031 0.0042 0.0014 0.0098
7.4000 6.4300 -4.0000 1.0122 0.0221 0.0000 0.0317 0.0010 0.0069 0.0517 1.2157 0.0215 0.0763
7.4000 6.2300 -4.0000 1.0246 0.0224 0.0000 0.0321 0.0010 0.0044 0.0520 0.7709 0.0219 0.0484
7.4000 6.0300 -4.0000 1.0324 0.0225 0.0000 0.0323 0.0010 0.0028 0.0522 0.4879 0.0221 0.0307
7.4000 5.8300 -4.0000 1.0369 0.0226 0.0000 0.0324 0.0010 0.0018 0.0523 0.3084 0.0223 0.0194
7.4000 5.6300 -4.0000 1.0398 0.0227 0.0000 0.0325 0.0011 0.0011 0.0524 0.1948 0.0223 0.0123
7.4000 5.4300 -4.0000 1.0419 0.0227 0.0000 0.0326 0.0011 0.0000 0.0524 0.1230 0.0224 0.0077
7.4000 5.2300 -4.0000 1.0431 0.0228 0.0000 0.0326 0.0011 0.0000 0.0525 0.0777 0.0224 0.0049
7.4000 6.4300 -3.7500 1.1530 0.0334 0.0012 0.0994 0.0011 0.0109 0.0525 1.0235 0.0265 0.1087
7.4000 6.2300 -3.7500 1.1678 0.0339 0.0012 0.1008 0.0012 0.0070 0.0528 0.6488 0.0270 0.0691
7.4000 6.0300 -3.7500 1.1768 0.0341 0.0012 0.1016 0.0012 0.0045 0.0530 0.4106 0.0274 0.0438
7.4000 5.8300 -3.7500 1.1825 0.0343 0.0012 0.1021 0.0012 0.0028 0.0532 0.2595 0.0276 0.0277
7.4000 5.6300 -3.7500 1.1861 0.0344 0.0012 0.1024 0.0012 0.0018 0.0533 0.1639 0.0277 0.0175
7.4000 5.4300 -3.7500 1.1882 0.0345 0.0012 0.1026 0.0012 0.0011 0.0533 0.1035 0.0278 0.0110
7.4000 5.2300 -3.7500 1.1896 0.0345 0.0013 0.1027 0.0012 0.0000 0.0533 0.0653 0.0279 0.0070
7.4000 6.4300 -3.5000 1.2068 0.0485 0.0038 0.2783 0.0012 0.0164 0.0488 0.8240 0.0300 0.1475
7.4000 6.2300 -3.5000 1.2222 0.0492 0.0039 0.2821 0.0012 0.0105 0.0491 0.5222 0.0306 0.0937
7.4000 6.0300 -3.5000 1.2321 0.0496 0.0039 0.2837 0.0012 0.0067 0.0493 0.3307 0.0309 0.0594
7.4000 5.8300 -3.5000 1.2383 0.0498 0.0040 0.2853 0.0012 0.0043 0.0494 0.2090 0.0310 0.0376
7.4000 5.6300 -3.5000 1.2423 0.0500 0.0040 0.2863 0.0012 0.0027 0.0495 0.1320 0.0314 0.0237
7.4000 5.4300 -3.5000 1.2447 0.0501 0.0040 0.2869 0.0012 0.0017 0.0495 0.0834 0.0314 0.0150
7.4000 5.2300 -3.5000 1.2461 0.0501 0.0040 0.2871 0.0012 0.0011 0.0496 0.0526 0.0314 0.0095
7.4000 6.4300 -3.2500 1.0936 0.0664 0.0096 0.6230 0.0010 0.0231 0.0397 0.6346 0.0289 0.1879
7.4000 6.2300 -3.2500 1.1073 0.0674 0.0099 0.6322 0.0010 0.0148 0.0399 0.4021 0.0296 0.1195
7.4000 6.0300 -3.2500 1.1163 0.0680 0.0101 0.6381 0.0011 0.0094 0.0400 0.2543 0.0300 0.0758
7.4000 5.8300 -3.2500 1.1217 0.0684 0.0102 0.6417 0.0011 0.0060 0.0401 0.1608 0.0301 0.0479
7.4000 5.6300 -3.2500 1.1250 0.0687 0.0103 0.6439 0.0011 0.0038 0.0401 0.1016 0.0303 0.0303
7.4000 5.4300 -3.2500 1.1271 0.0688 0.0103 0.6453 0.0011 0.0024 0.0402 0.0642 0.0304 0.0191
7.4000 5.2300 -3.2500 1.1285 0.0689 0.0103 0.6462 0.0011 0.0015 0.0402 0.0404 0.0304 0.0121
