 7.1 -1.75 -2.5  0.2356195453277355  0.025756922345290388  1.0707960030501986  0.004499012453268498  0.031101335516401596
 7.1 -1.62 -2.5  0.2356131228727369  0.025760012535210527  1.0708513173193950  0.005999307720056800  0.031099795105822753
 7.1 -1.50 -2.5  0.2355975568758396  0.025756639302598826  1.0707518271742598  0.008000010502605700  0.031098762374027339
 7.1 -1.75 -2.2  0.1638212549094090  0.035350135982991866  1.3098901870641961  0.003110286333069775  0.022757704006082055
 7.1 -1.62 -2.2  0.1638168187298706  0.035346886083531488  1.3098380190807146  0.004147579837428623  0.022757702460075621
 7.1 -1.50 -2.2  0.1638032590655693  0.035340687064929779  1.3097844425632803  0.005530644188114785  0.022756397794863454
 7.1 -1.75 -2.0  0.1177679235808995  0.046210260664982766  1.5374217134314418  0.002243204833086385  0.017155841351154742
 7.1 -1.62 -2.0  0.1177571397497805  0.046187579892490505  1.5370646288063126  0.002991214603276057  0.017155749567483104
 7.1 -1.50 -2.0  0.1177502475050199  0.046178680629608185  1.5369340430514586  0.003988730129384087  0.017155354848103981
 7.2 -1.75 -2.5  0.2945937804933489  0.031267142174601553  1.3250958581519114  0.005661161865613910  0.038988420288790848
 7.2 -1.62 -2.5  0.2946174125915926  0.031249618586193646  1.3247258076225970  0.007550219286846323  0.038991532854137791
 7.2 -1.50 -2.5  0.2945921596710050  0.031243668559799383  1.3246262718700883  0.010068132354309830  0.038989057270175161
 7.2 -1.75 -2.2  0.2047800942921493  0.042695163827505607  1.6176926371568687  0.003911081521347043  0.028525278548620463
 7.2 -1.62 -2.2  0.2047794934567414  0.042707172414463118  1.6179261303582348  0.005215440931996340  0.028525908998535486
 7.2 -1.50 -2.2  0.2047555789560247  0.042680524209343984  1.6175044869881803  0.006954640849973710  0.028524362998458098
 7.2 -1.75 -2.0  0.1470828747942977  0.055471691235198593  1.8936408027719573  0.002817170348261309  0.021492573840445721
 7.2 -1.62 -2.0  0.1470774502944658  0.055463212972348949  1.8935568649993606  0.003756699514443780  0.021492312622678377
 7.2 -1.50 -2.0  0.1470625499317797  0.055450166121343326  1.8932968642616894  0.005009305112968094  0.021490918815788927
 7.3 -1.75 -2.5  0.3677694424629632  0.037448371778920651  1.6291479570594221  0.007139984976212400  0.048705114740986800
 7.3 -1.62 -2.5  0.3677582115892189  0.037454526777053056  1.6292526875515783  0.009520942250522134  0.048704252106077497
 7.3 -1.50 -2.5  0.3676949940123445  0.037430279991751865  1.6287548143825283  0.012695463352074035  0.048700348614124395
 7.3 -1.75 -2.2  0.2555405252961502  0.050852098088523326  1.9845560416289507  0.004926696111036198  0.035621530141785290
 7.3 -1.62 -2.2  0.2555158923620274  0.050841786355365841  1.9842846053921024  0.006569417049944990  0.035621827032979225
 7.3 -1.50 -2.2  0.2554947583183460  0.050830077267832681  1.9841550760301652  0.008760231205137730  0.035618893408681018
 7.3 -1.75 -2.0  0.1833861446115771  0.065613803998260764  2.3159359699650928  0.003542857610931236  0.026827516760244308
 7.3 -1.62 -2.0  0.1833727887243024  0.065598362824389508  2.3157853341979786  0.004724263320661591  0.026826559759231584
 7.4 -1.75 -2.5  0.4571820091705908  0.044261045783181248  1.9896583367109113  0.008987765107407184  0.060729789322660391
