 7.1 -2.000 -2.5  0.2356438553632337  0.025767724643178575  1.070996894294332  0.0025300625341602555  0.031100766520929603
 7.1 -1.875 -2.5  0.2356250730160478  0.025760028472699644  1.070862800017295  0.0033738210751809335  0.031100222556967230
 7.1 -1.750 -2.5  0.2356195453277355  0.025756922345290388  1.070796003050199  0.0044990124532684984  0.031101335516401596
 7.1 -1.625 -2.5  0.2356131228727369  0.025760012535210527  1.070851317319395  0.0059993077200567995  0.031099795105822753
 7.1 -1.500 -2.5  0.2355975568758396  0.025756639302598826  1.070751827174260  0.0080000105026057002  0.031098762374027339
 7.1 -1.375 -2.5  0.2355677271152093  0.025744497636633220  1.070525415600795  0.0106677520536329236  0.031095629438387458
 7.1 -1.250 -2.5  0.2355519790445151  0.025743865470163180  1.070538649673320  0.0142248385083893463  0.031096218627053855
 7.1 -1.125 -2.5  0.2354951359906525  0.025722717252118513  1.070129543538068  0.0189678157129264495  0.031093282243627084
 7.1 -1.000 -2.5  0.2354545741934623  0.025715032970866591  1.069963387279351  0.0252917268564225098  0.031090386135612651
 7.1 -0.875 -2.5  0.2353965914536654  0.025699215053725230  1.069706376095341  0.0337243632058798759  0.031088027603448028
 7.1 -0.750 -2.5  0.2353104922956375  0.025676989691222105  1.069244016140237  0.0449639219683366648  0.031081319245162893
 7.1 -0.625 -2.5  0.2351885337357638  0.025642699135739702  1.068614178919170  0.0599489696990532783  0.031074970257795945
 7.1 -0.500 -2.5  0.2350590450361930  0.025614819270325471  1.068110457706320  0.0799242527927822577  0.031064931972651259
 7.1 -0.375 -2.5  0.2348499103346373  0.025561676829205595  1.067066335653011  0.1065361258282980228  0.031054269338550287
 7.1 -0.250 -2.5  0.2345923910189649  0.025492433462665613  1.065796455130707  0.1420030393403532709  0.031036661064795797
 7.1 -0.125 -2.5  0.2342197582990154  0.025393075290080499  1.063890040623776  0.1892361711496133303  0.031013457939171010
 7.1  0.000 -2.5  0.2337485815761978  0.025276888609007120  1.061649707726861  0.2521263070960158004  0.030984672646732051
