#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5 (O/H vs. C/O empirically constrained)
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -0.8, no grains
# Plane-parallel geometry, stop criterion: 98% free electrons
#
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
7.0000000 	 -0.9000000 	 -2.0000000 	 47.8068000 	 0.2517000 	 1.9572000 	 0.0779000 	 0.0755000 	 0.5092000
7.0000000 	 -0.9000000 	 -1.7500000 	 46.5947000 	 0.2977000 	 1.8111000 	 0.1080000 	 0.0613000 	 0.5158000
7.0000000 	 -0.9000000 	 -1.5000000 	 43.5625000 	 0.3346000 	 1.6386000 	 0.2183000 	 0.0491000 	 0.6743000
7.0000000 	 -0.9000000 	 -1.2500000 	 39.1725000 	 0.4746000 	 1.5356000 	 0.3485000 	 0.0512000 	 0.9046000
7.0000000 	 -0.9000000 	 -1.0000000 	 35.9171000 	 0.8786000 	 1.5088000 	 0.3968000 	 0.0620000 	 1.0316000
7.0000000 	 -0.9000000 	 -0.7500000 	 33.3372000 	 1.5573000 	 1.5278000 	 0.4869000 	 0.0655000 	 1.2497000
7.0000000 	 -0.9000000 	 -0.5000000 	 31.1917000 	 2.3546000 	 1.5942000 	 0.6391000 	 0.0574000 	 1.5657000
7.2000000 	 -1.1500000 	 -4.0000000 	 71.0992000 	 0.0000000 	 0.5212000 	 0.0000000 	 0.0055000 	 0.0523000
7.2000000 	 -1.1500000 	 -3.7500000 	 72.7120000 	 0.0000000 	 0.8373000 	 0.0040000 	 0.0108000 	 0.1630000
7.2000000 	 -1.1500000 	 -3.5000000 	 74.6927000 	 0.0000000 	 1.2737000 	 0.0142000 	 0.0201000 	 0.4315000
7.2000000 	 -1.1500000 	 -3.2500000 	 40.0951000 	 0.0044000 	 1.7336000 	 0.0367000 	 0.0321000 	 0.8555000
7.2000000 	 -1.1500000 	 -3.0000000 	 42.4162000 	 0.0161000 	 2.0275000 	 0.0612000 	 0.0476000 	 1.0863000
7.2000000 	 -1.1500000 	 -2.7500000 	 44.2038000 	 0.0457000 	 2.1587000 	 0.0802000 	 0.0631000 	 1.0984000
