#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -1.0
# Plane-parallel geometry, stop criterion: 2% free electrons
#
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
8.5000 -1.4000 -3.2500 1.1350 0.0000 0.0070 1.5458 0.1269 0.0813 6.1706
8.5000 -1.4000 -3.0000 0.5890 0.0000 0.0259 1.7006 0.2578 0.1361 9.1464
8.5000 -1.4000 -2.7500 0.3430 0.0010 0.0866 1.8617 0.4497 0.2124 11.5451
8.5000 -1.4000 -2.5000 0.2001 0.0065 0.2380 2.0532 0.6984 0.3002 12.9904
8.5000 -1.4000 -2.2500 0.1116 0.0224 0.5031 2.2696 0.9594 0.3736 13.0687
8.5000 -1.4000 -2.0000 0.0698 0.0637 0.7812 2.4759 1.1064 0.3886 11.4476
8.5000 -1.4000 -1.7500 0.0589 0.1254 0.8880 2.5829 1.0117 0.3284 8.5001
8.5000 -1.4000 -1.5000 0.0130 0.1683 0.7815 2.5255 0.7491 0.2367 5.4107
8.5000 -1.4000 -1.2500 0.0146 0.1694 0.5781 2.2682 0.4877 0.1575 3.0669
8.5000 -1.4000 -1.0000 0.0055 0.1388 0.3789 1.8307 0.3161 0.1033 1.6411
