#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -0.8
# Plane-parallel geometry, stop criterion: 98% free electrons
#
12+log(O/H) log(C/O) log(U) Lya_1216 NV_1239 CIV_1549 HeII_1640 OIII_1665 CIII_1909 OIII_5007
6.9 -0.400 -2.5 10.1080 0.0076 0.2436 2.3141 0.0396 0.1880 0.4512
6.9 -0.400 -2.25 7.2631 0.0223 0.3639 2.3913 0.0342 0.1678 0.3389
6.9 -0.400 -2.0 5.3923 0.0469 0.4133 2.4577 0.0245 0.1240 0.2248
6.9 -0.400 -1.75 4.1131 0.0717 0.3755 2.4799 0.0145 0.0784 0.1320
6.9 -0.400 -1.5 3.2756 0.0835 0.2923 2.4450 0.0072 0.0443 0.0671
6.9 -0.400 -1.25 2.6837 0.0780 0.2005 2.3374 0.0033 0.0237 0.0315
6.9 -0.400 -1.0 2.3561 0.0598 0.1250 2.1709 0.0015 0.0127 0.0149
6.9 -0.400 -0.75 2.1962 0.0382 0.0759 1.9937 0.0000 0.0074 0.0075
6.9 -0.400 -0.5 2.3847 0.0229 0.0515 1.8998 0.0000 0.0053 0.0049
6.9 -0.275 -4.0 71.9472 0.0000 0.0000 0.5173 0.0000 0.0205 0.0258
6.9 -0.275 -3.75 73.6393 0.0000 0.0000 0.8298 0.0020 0.0406 0.0804
6.9 -0.275 -3.5 75.7977 0.0000 0.0035 1.2601 0.0071 0.0761 0.2136
6.9 -0.275 -3.25 32.8669 0.0000 0.0162 1.7255 0.0184 0.1214 0.4227
6.9 -0.275 -3.0 24.9938 0.0000 0.0575 2.0302 0.0304 0.1786 0.5348
6.9 -0.275 -2.75 15.8632 0.0015 0.1557 2.2043 0.0382 0.2294 0.5311
6.9 -0.275 -2.5 10.2953 0.0098 0.3177 2.3050 0.0394 0.2491 0.4512
6.9 -0.275 -2.25 7.2364 0.0289 0.4792 2.3946 0.0342 0.2240 0.3387
6.9 -0.275 -2.0 5.4006 0.0611 0.5414 2.4585 0.0244 0.1661 0.2255
6.9 -0.275 -1.75 4.1043 0.0941 0.4938 2.4848 0.0144 0.1051 0.1308
6.9 -0.275 -1.5 3.2850 0.1091 0.3820 2.4460 0.0073 0.0597 0.0676
6.9 -0.275 -1.25 2.6896 0.1023 0.2625 2.3409 0.0033 0.0319 0.0316
6.9 -0.275 -1.0 2.3239 0.0786 0.1636 2.1709 0.0015 0.0171 0.0147
6.9 -0.275 -0.75 2.2099 0.0505 0.0993 1.9940 0.0000 0.0098 0.0073
6.9 -0.275 -0.5 2.3776 0.0304 0.0673 1.9000 0.0000 0.0069 0.0047
6.9 -0.150 -4.0 71.9118 0.0000 0.0000 0.5173 0.0000 0.0273 0.0258
6.9 -0.150 -3.75 73.6012 0.0000 0.0000 0.8298 0.0020 0.0541 0.0803
6.9 -0.150 -3.5 75.7574 0.0000 0.0047 1.2601 0.0071 0.1014 0.2134
6.9 -0.150 -3.25 32.8315 0.0000 0.0215 1.7262 0.0183 0.1617 0.4226
6.9 -0.150 -3.0 24.8801 0.0000 0.0760 2.0354 0.0305 0.2385 0.5358
6.9 -0.150 -2.75 15.9575 0.0030 0.2044 2.2045 0.0381 0.3050 0.5311
6.9 -0.150 -2.5 10.1913 0.0128 0.4195 2.3108 0.0394 0.3322 0.4510
6.9 -0.150 -2.25 7.2607 0.0373 0.6257 2.3932 0.0341 0.2986 0.3395
6.9 -0.150 -2.0 5.4079 0.0796 0.7068 2.4616 0.0244 0.2223 0.2256
6.9 -0.150 -1.75 4.1276 0.1231 0.6437 2.4884 0.0144 0.1411 0.1309
6.9 -0.150 -1.5 3.2755 0.1432 0.4985 2.4486 0.0072 0.0802 0.0671
6.9 -0.150 -1.25 2.6771 0.1338 0.3415 2.3390 0.0033 0.0430 0.0317
6.9 -0.150 -1.0 2.3079 0.1031 0.2136 2.1709 0.0015 0.0231 0.0149
6.9 -0.150 -0.75 2.1503 0.0664 0.1304 1.9930 0.0000 0.0134 0.0076
6.9 -0.150 -0.5 2.3699 0.0402 0.0884 1.8996 0.0000 0.0093 0.0047
6.9 -0.025 -4.0 71.8647 0.0000 0.0000 0.5173 0.0000 0.0363 0.0258
6.9 -0.025 -3.75 73.5505 0.0000 0.0011 0.8297 0.0020 0.0720 0.0803
6.9 -0.025 -3.5 75.7036 0.0000 0.0062 1.2601 0.0071 0.1349 0.2133
6.9 -0.025 -3.25 32.7901 0.0000 0.0284 1.7268 0.0183 0.2152 0.4224
6.9 -0.025 -3.0 24.8660 0.0000 0.0998 2.0352 0.0304 0.3171 0.5352
6.9 -0.025 -2.75 15.7517 0.0041 0.2713 2.2124 0.0381 0.4068 0.5312
6.9 -0.025 -2.5 10.2869 0.0165 0.5477 2.3092 0.0392 0.4410 0.4510
6.9 -0.025 -2.25 7.2606 0.0484 0.8158 2.3971 0.0340 0.3982 0.3396
6.9 -0.025 -2.0 5.4298 0.1034 0.9144 2.4638 0.0244 0.2974 0.2264
6.9 -0.025 -1.75 4.1320 0.1607 0.8318 2.4918 0.0144 0.1894 0.1312
6.9 -0.025 -1.5 3.3018 0.1871 0.6433 2.4510 0.0073 0.1081 0.0676
6.9 -0.025 -1.25 2.6099 0.1753 0.4422 2.3408 0.0033 0.0578 0.0315
6.9 -0.025 -1.0 2.3183 0.1353 0.2777 2.1711 0.0015 0.0312 0.0149
6.9 -0.025 -0.75 2.1629 0.0875 0.1704 1.9928 0.0000 0.0181 0.0076
6.9 -0.025 -0.5 2.4172 0.0532 0.1160 1.8987 0.0000 0.0125 0.0046
6.9 0.100 -4.0 71.8020 0.0000 0.0000 0.5172 0.0000 0.0483 0.0257
6.9 0.100 -3.75 73.4830 0.0000 0.0014 0.8297 0.0020 0.0958 0.0802
6.9 0.100 -3.5 75.6322 0.0000 0.0083 1.2602 0.0071 0.1795 0.2130
6.9 0.100 -3.25 32.7349 0.0000 0.0376 1.7276 0.0183 0.2863 0.4222
6.9 0.100 -3.0 24.8757 0.0000 0.1307 2.0334 0.0302 0.4209 0.5340
6.9 0.100 -2.75 15.7429 0.0053 0.3565 2.2144 0.0380 0.5405 0.5309
6.9 0.100 -2.5 10.0220 0.0214 0.7224 2.3222 0.0391 0.5885 0.4504
6.9 0.100 -2.25 7.2457 0.0627 1.0567 2.4036 0.0338 0.5306 0.3395
6.9 0.100 -2.0 5.4654 0.1344 1.1728 2.4696 0.0243 0.3972 0.2267
6.9 0.100 -1.75 4.1006 0.2092 1.0613 2.4960 0.0144 0.2541 0.1318
6.9 0.100 -1.5 3.3127 0.2441 0.8223 2.4549 0.0073 0.1454 0.0677
6.9 0.100 -1.25 2.6244 0.2287 0.5666 2.3423 0.0033 0.0781 0.0318
6.9 0.100 -1.0 2.3699 0.1769 0.3582 2.1716 0.0016 0.0422 0.0150
6.9 0.100 -0.75 2.2473 0.1148 0.2217 1.9924 0.0000 0.0247 0.0077
6.9 0.100 -0.5 2.3619 0.0702 0.1523 1.8976 0.0000 0.0171 0.0047
6.9 0.225 -4.0 71.7188 0.0000 0.0000 0.5172 0.0000 0.0642 0.0257
6.9 0.225 -3.75 73.3934 0.0000 0.0019 0.8296 0.0020 0.1273 0.0801
6.9 0.225 -3.5 75.5373 0.0000 0.0110 1.2602 0.0070 0.2385 0.2127
6.9 0.225 -3.25 32.6601 0.0000 0.0495 1.7289 0.0182 0.3807 0.4219
6.9 0.225 -3.0 25.0286 0.0000 0.1689 2.0248 0.0298 0.5553 0.5307
6.9 0.225 -2.75 15.6246 0.0069 0.4699 2.2205 0.0378 0.7186 0.5304
6.9 0.225 -2.5 10.2226 0.0274 0.9306 2.3191 0.0388 0.7787 0.4505
6.9 0.225 -2.25 7.2965 0.0807 1.3465 2.4056 0.0336 0.7043 0.3404
6.9 0.225 -2.0 5.3967 0.1751 1.4897 2.4819 0.0242 0.5300 0.2258
