6.9000 -1.5000 -2.0000 0.0735 0.0328 1.0456 0.0022 0.0110
6.9000 -1.6250 -2.0000 0.0735 0.0328 1.0457 0.0016 0.0110
6.9000 -1.7500 -2.0000 0.0735 0.0328 1.0457 0.0012 0.0110
6.9000 -1.5000 -2.2500 0.1024 0.0248 0.8866 0.0031 0.0148
6.9000 -1.6250 -2.2500 0.1024 0.0248 0.8866 0.0023 0.0148
6.9000 -1.7500 -2.2500 0.1024 0.0248 0.8867 0.0017 0.0148
6.9000 -1.5000 -2.5000 0.1474 0.0179 0.7220 0.0045 0.0204
6.9000 -1.6250 -2.5000 0.1474 0.0179 0.7220 0.0033 0.0204
6.9000 -1.7500 -2.5000 0.1474 0.0179 0.7221 0.0025 0.0204
7.0000 -1.5000 -2.0000 0.0919 0.0398 1.2941 0.0027 0.0138
7.0000 -1.6750 -2.0000 0.0919 0.0398 1.2942 0.0018 0.0138
7.0000 -1.7500 -2.0000 0.0919 0.0398 1.2943 0.0015 0.0138
7.0000 -1.5000 -2.2500 0.1282 0.0303 1.1001 0.0038 0.0186
7.0000 -1.6750 -2.2500 0.1282 0.0303 1.1002 0.0026 0.0186
7.0000 -1.7500 -2.2500 0.1282 0.0303 1.1003 0.0022 0.0186
7.0000 -1.5000 -2.5000 0.1846 0.0220 0.8975 0.0056 0.0256
7.0000 -1.6750 -2.5000 0.1846 0.0220 0.8976 0.0037 0.0256
7.0000 -1.7500 -2.5000 0.1846 0.0220 0.8976 0.0031 0.0256
7.1000 -1.5000 -2.0000 0.1152 0.0491 1.6129 0.0035 0.0173
7.1000 -1.6250 -2.0000 0.1152 0.0491 1.6131 0.0026 0.0173
7.1000 -1.7500 -2.0000 0.1152 0.0491 1.6132 0.0019 0.0173
7.1000 -1.5000 -2.2500 0.1607 0.0373 1.3704 0.0048 0.0233
7.1000 -1.6250 -2.2500 0.1607 0.0374 1.3706 0.0036 0.0233
7.1000 -1.7500 -2.2500 0.1607 0.0374 1.3707 0.0027 0.0233
7.1000 -1.5000 -2.5000 0.2314 0.0270 1.1178 0.0070 0.0322
7.1000 -1.6250 -2.5000 0.2314 0.0271 1.1179 0.0053 0.0322
7.1000 -1.7500 -2.5000 0.2314 0.0271 1.1179 0.0040 0.0322
7.2000 -1.5000 -2.0000 0.1435 0.0586 1.9788 0.0043 0.0216
7.2000 -1.6250 -2.0000 0.1436 0.0586 1.9791 0.0032 0.0216
7.2000 -1.7500 -2.0000 0.1436 0.0586 1.9793 0.0024 0.0216
7.2000 -1.5000 -2.2500 0.2004 0.0448 1.6860 0.0061 0.0291
7.2000 -1.6250 -2.2500 0.2004 0.0448 1.6863 0.0046 0.0291
7.2000 -1.7500 -2.2500 0.2004 0.0448 1.6864 0.0034 0.0291
7.2000 -1.5000 -2.5000 0.2887 0.0326 1.3783 0.0088 0.0402
7.2000 -1.6250 -2.5000 0.2887 0.0326 1.3785 0.0066 0.0402
7.2000 -1.7500 -2.5000 0.2887 0.0327 1.3786 0.0050 0.0402
7.3000 -1.5000 -2.0000 0.1783 0.0687 2.4068 0.0054 0.0269
7.3000 -1.6250 -2.0000 0.1783 0.0687 2.4072 0.0041 0.0269
7.3000 -1.7500 -2.0000 0.1783 0.0687 2.4076 0.0031 0.0269
7.3000 -1.5000 -2.2500 0.2492 0.0529 2.0579 0.0076 0.0363
7.3000 -1.6250 -2.2500 0.2493 0.0530 2.0582 0.0057 0.0363
7.3000 -1.7500 -2.2500 0.2493 0.0530 2.0585 0.0043 0.0363
7.3000 -1.5000 -2.5000 0.3593 0.0388 1.6870 0.0111 0.0502
7.3000 -1.6250 -2.5000 0.3593 0.0388 1.6873 0.0083 0.0502
7.3000 -1.7500 -2.5000 0.3594 0.0388 1.6875 0.0063 0.0502
7.4000 -1.5000 -2.0000 0.2204 0.0792 2.9038 0.0068 0.0333
7.4000 -1.6250 -2.0000 0.2204 0.0793 2.9044 0.0051 0.0333
7.4000 -1.7500 -2.0000 0.2205 0.0793 2.9049 0.0038 0.0333
7.4000 -1.5000 -2.2500 0.3086 0.0616 2.4923 0.0096 0.0451
7.4000 -1.6250 -2.2500 0.3087 0.0616 2.4928 0.0072 0.0451
7.4000 -1.7500 -2.2500 0.3087 0.0616 2.4932 0.0054 0.0451
7.4000 -1.5000 -2.5000 0.4451 0.0455 2.0498 0.0140 0.0624
7.4000 -1.6250 -2.5000 0.4452 0.0455 2.0502 0.0105 0.0624
7.4000 -1.7500 -2.5000 0.4453 0.0455 2.0505 0.0079 0.0624
7.5000 -1.5000 -2.0000 0.2708 0.0896 3.4656 0.0085 0.0412
7.5000 -1.6250 -2.0000 0.2708 0.0896 3.4663 0.0063 0.0412
7.5000 -1.7500 -2.0000 0.2709 0.0896 3.4671 0.0048 0.0412
7.5000 -1.5000 -2.2500 0.3797 0.0702 2.9857 0.0119 0.0558
7.5000 -1.6250 -2.2500 0.3798 0.0702 2.9864 0.0090 0.0558
7.5000 -1.7500 -2.2500 0.3798 0.0702 2.9870 0.0067 0.0558
7.5000 -1.5000 -2.5000 0.5479 0.0523 2.4654 0.0175 0.0774
7.5000 -1.6250 -2.5000 0.5480 0.0523 2.4659 0.0131 0.0774
7.5000 -1.7500 -2.5000 0.5481 0.0523 2.4664 0.0098 0.0774
7.6000 -1.5000 -2.0000 0.3303 0.0989 4.0857 0.0105 0.0508
7.6000 -1.6250 -2.0000 0.3304 0.0990 4.0871 0.0079 0.0508
7.6000 -1.7500 -2.0000 0.3305 0.0990 4.0880 0.0059 0.0508
7.6000 -1.5000 -2.2500 0.4637 0.0782 3.5344 0.0149 0.0689
7.6000 -1.6250 -2.2500 0.4639 0.0782 3.5355 0.0112 0.0689
7.6000 -1.7500 -2.2500 0.4640 0.0783 3.5364 0.0084 0.0689
