7.1 45000.0 -2.54 0.3017 1.1641 0.0292 0.0384
7.1 50000.0 -2.54 0.2483 1.2327 0.0309 0.0356
7.1 55000.0 -2.54 0.2959 1.2415 0.0287 0.0386
7.1 30000.0 -2.3 0.5012 0.004 0.0436 0.0129
7.1 32500.0 -2.3 0.8696 0.0422 0.0469 0.0235
7.1 35000.0 -2.3 1.0416 0.2487 0.0396 0.0341
7.1 37500.0 -2.3 0.6177 0.7481 0.0283 0.0388
7.1 40000.0 -2.29 0.2818 1.2336 0.0238 0.0393
7.1 45000.0 -2.29 0.2401 1.3732 0.0239 0.0386
7.1 50000.0 -2.29 0.1984 1.4362 0.0256 0.0346
7.1 55000.0 -2.29 0.238 1.4607 0.024 0.0383
7.1 30000.0 -2.04 0.4867 0.0099 0.0324 0.0138
7.1 32500.0 -2.04 0.8538 0.0768 0.0351 0.0252
7.1 35000.0 -2.04 0.9739 0.3685 0.0298 0.0365
7.1 37500.0 -2.05 0.5105 0.9241 0.0217 0.0406
7.1 40000.0 -2.05 0.2282 1.4056 0.0198 0.0391
7.1 50000.0 -2.08 0.1674 1.5832 0.0224 0.0331
7.1 55000.0 -2.09 0.2025 1.6133 0.0212 0.0375
7.1 45000.0 -2.04 0.1938 1.5583 0.0202 0.0376
7.1 30000.0 -1.79 0.4708 0.0185 0.0243 0.0143
7.1 32500.0 -1.8 0.8257 0.1193 0.0265 0.0263
7.1 35000.0 -1.79 0.8815 0.501 0.0228 0.0383
7.1 37500.0 -1.79 0.4144 1.0876 0.0171 0.0416
7.1 40000.0 -1.79 0.1853 1.5718 0.0169 0.0381
7.1 50000.0 -1.82 0.1386 1.742 0.0196 0.0308
7.1 45000.0 -1.79 0.1592 1.7253 0.0176 0.0359
7.1 55000.0 -1.78 0.1603 1.8233 0.0181 0.0354
7.1 30000.0 -1.54 0.4522 0.0301 0.018 0.0145
7.1 32500.0 -1.54 0.7832 0.1736 0.02 0.0271
7.1 35000.0 -1.54 0.7687 0.6476 0.0175 0.0395
7.1 37500.0 -1.54 0.3361 1.2354 0.0139 0.0419
7.1 40000.0 -1.54 0.1539 1.7221 0.0149 0.0365
7.1 45000.0 -1.54 0.1332 1.8765 0.0158 0.0338
7.1 50000.0 -1.53 0.1139 1.9045 0.0171 0.0278
7.1 55000.0 -1.53 0.1348 1.9724 0.0163 0.0332
7.4 30000.0 -3.51 0.6639 0.0 0.2024 0.004
7.4 32500.0 -3.51 0.9222 0.0 0.2473 0.0088
7.4 35000.0 -3.51 1.1278 0.0023 0.251 0.0162
7.4 37500.0 -3.51 1.2416 0.0235 0.2218 0.0245
7.4 40000.0 -3.51 1.3038 0.149 0.1919 0.0354
7.4 45000.0 -3.51 1.3157 0.2278 0.1845 0.0397
7.4 50000.0 -3.51 1.2462 0.3178 0.1901 0.0406
7.4 55000.0 -3.51 1.3496 0.2647 0.1763 0.0433
7.4 30000.0 -3.27 0.7598 0.0 0.1947 0.0071
7.4 32500.0 -3.28 1.0964 0.0 0.23 0.015
7.4 35000.0 -3.27 1.3601 0.0082 0.218 0.0258
7.4 37500.0 -3.27 1.4438 0.0861 0.1784 0.0358
7.4 40000.0 -3.27 1.2884 0.4319 0.1441 0.0473
7.4 45000.0 -3.26 1.2145 0.6042 0.1363 0.0516
7.4 50000.0 -3.27 1.0769 0.7539 0.1409 0.0521
7.4 55000.0 -3.26 1.2121 0.697 0.1286 0.0552
7.4 32500.0 -3.05 1.2566 0.0024 0.1968 0.023
7.4 30000.0 -3.04 0.822 0.0 0.1715 0.0115
7.4 35000.0 -3.04 1.5927 0.0299 0.1756 0.0368
7.4 37500.0 -3.03 1.5406 0.2683 0.1339 0.0478
7.4 40000.0 -3.03 1.0713 0.9176 0.1028 0.0587
7.4 45000.0 -3.02 0.9537 1.1428 0.098 0.0623
7.4 50000.0 -3.02 0.8064 1.3133 0.1014 0.062
7.4 55000.0 -3.02 0.9366 1.2741 0.0931 0.0654
7.4 30000.0 -2.79 0.8413 0.0 0.137 0.0166
7.4 32500.0 -2.79 1.3741 0.0099 0.1502 0.0318
7.4 35000.0 -2.79 1.7621 0.1025 0.1308 0.0477
7.4 37500.0 -2.79 1.4476 0.5904 0.097 0.0581
7.4 40000.0 -2.79 0.8336 1.4085 0.075 0.0671
7.4 45000.0 -2.78 0.7198 1.6712 0.072 0.0697
7.4 50000.0 -2.77 0.5994 1.8355 0.0753 0.0673
7.4 55000.0 -2.77 0.7107 1.8279 0.0699 0.0718
7.4 30000.0 -2.54 0.8312 0.0021 0.1047 0.0205
7.4 32500.0 -2.54 1.4132 0.0294 0.1132 0.0379
7.4 35000.0 -2.54 1.7876 0.2325 0.0972 0.0555
7.4 37500.0 -2.54 1.263 0.9382 0.0704 0.0656
7.4 40000.0 -2.54 0.6488 1.8332 0.0567 0.0718
7.4 45000.0 -2.53 0.5611 2.1053 0.0562 0.0726
7.4 50000.0 -2.53 0.4685 2.255 0.0598 0.0677
7.4 55000.0 -2.53 0.5602 2.2895 0.0558 0.0738
7.4 30000.0 -2.29 0.8105 0.0065 0.0787 0.0231
7.4 32500.0 -2.29 1.411 0.0665 0.0848 0.0421
7.4 35000.0 -2.29 1.7306 0.3979 0.0723 0.0612
7.4 37500.0 -2.29 1.0697 1.2588 0.0523 0.0705
7.4 40000.0 -2.29 0.516 2.1839 0.0452 0.0732
7.4 45000.0 -2.28 0.447 2.474 0.0459 0.0725
7.4 50000.0 -2.28 0.3746 2.6165 0.0494 0.0655
7.4 55000.0 -2.28 0.4505 2.6838 0.0465 0.0729
7.4 30000.0 -2.03 0.7864 0.0157 0.0586 0.0247
7.4 32500.0 -2.03 1.3836 0.1207 0.0635 0.045
7.4 35000.0 -2.03 1.6241 0.588 0.0544 0.0654
7.4 37500.0 -2.04 0.8876 1.5534 0.0401 0.0736
7.4 40000.0 -2.04 0.4191 2.4879 0.0376 0.0726
7.4 50000.0 -2.07 0.3163 2.8805 0.0433 0.0624
7.4 55000.0 -2.08 0.3835 2.9606 0.0412 0.0711
7.4 45000.0 -2.03 0.3616 2.805 0.0388 0.0704
7.4 30000.0 -1.78 0.7611 0.0295 0.044 0.0257
7.4 32500.0 -1.79 1.34 0.1871 0.0481 0.047
7.4 35000.0 -1.78 1.4799 0.8008 0.0416 0.0684
7.4 37500.0 -1.78 0.7246 1.8321 0.0316 0.0753
7.4 40000.0 -1.78 0.3417 2.7881 0.0321 0.0706
7.4 50000.0 -1.82 0.2623 3.1714 0.0379 0.0579
7.4 45000.0 -1.78 0.2978 3.1091 0.0339 0.0672
7.4 55000.0 -1.77 0.3038 3.3489 0.0352 0.0669
7.4 30000.0 -1.53 0.7318 0.0479 0.0326 0.0261
7.4 32500.0 -1.53 1.2767 0.2718 0.0363 0.0483
7.4 35000.0 -1.53 1.3011 1.0414 0.032 0.0707
7.4 37500.0 -1.53 0.5914 2.0888 0.0258 0.0759
7.4 40000.0 -1.53 0.2848 3.065 0.0283 0.0677
7.4 45000.0 -1.53 0.2498 3.3897 0.0303 0.0632
7.4 50000.0 -1.53 0.2159 3.4752 0.0332 0.0523
7.4 55000.0 -1.53 0.2558 3.6287 0.0316 0.0628
7.7 30000.0 -3.51 0.9719 0.0 0.3424 0.0066
7.7 32500.0 -3.51 1.3767 0.0 0.4234 0.0148
7.7 35000.0 -3.51 1.7406 0.0037 0.439 0.0278
7.7 37500.0 -3.51 1.9963 0.0381 0.3988 0.0431
7.7 40000.0 -3.51 2.2387 0.2553 0.3591 0.0649
7.7 45000.0 -3.5 2.3145 0.3988 0.3495 0.0738
7.7 50000.0 -3.5 2.2312 0.5644 0.3632 0.0762
7.7 55000.0 -3.51 2.4413 0.4755 0.3387 0.0819
7.7 30000.0 -3.26 1.1046 0.0 0.329 0.0118
7.7 32500.0 -3.27 1.618 0.0011 0.3926 0.0252
7.7 35000.0 -3.26 2.0615 0.0127 0.3793 0.044
7.7 37500.0 -3.26 2.283 0.1366 0.3195 0.0627
7.7 40000.0 -3.27 2.1858 0.7251 0.2682 0.0859
7.7 45000.0 -3.26 2.1188 1.0392 0.2572 0.0951
7.7 50000.0 -3.26 1.9209 1.3202 0.2683 0.0971
7.7 55000.0 -3.26 2.1812 1.2339 0.2463 0.1035
7.7 32500.0 -3.04 1.8288 0.0036 0.3347 0.0385
7.7 30000.0 -3.02 1.1813 0.0 0.2887 0.0192
7.7 35000.0 -3.03 2.3698 0.0445 0.3035 0.0625
7.7 37500.0 -3.02 2.389 0.4135 0.2377 0.0828
7.7 40000.0 -3.02 1.8 1.506 0.1896 0.1053
7.7 45000.0 -3.01 1.6542 1.9284 0.1833 0.1134
7.7 50000.0 -3.01 1.4351 2.2618 0.1921 0.1141
7.7 55000.0 -3.01 1.6804 2.2212 0.1772 0.1214
7.7 30000.0 -2.77 1.2029 0.0 0.2305 0.0278
7.7 32500.0 -2.77 1.9736 0.0142 0.2541 0.0534
7.7 35000.0 -2.78 2.5817 0.1478 0.2244 0.0807
7.7 37500.0 -2.77 2.2175 0.8892 0.1704 0.0995
7.7 40000.0 -2.78 1.3966 2.2743 0.137 0.1188
7.7 45000.0 -2.77 1.2467 2.7781 0.1337 0.1254
7.7 50000.0 -2.76 1.0665 3.1177 0.1417 0.1226
7.7 55000.0 -2.76 1.2732 3.1449 0.1321 0.1321
7.7 30000.0 -2.52 1.1853 0.0031 0.1761 0.0346
7.7 32500.0 -2.53 2.018 0.0414 0.1912 0.0635
7.7 35000.0 -2.53 2.6013 0.3295 0.1658 0.0933
7.7 37500.0 -2.52 1.9325 1.3967 0.1229 0.1112
7.7 40000.0 -2.52 1.0907 2.9375 0.1031 0.126
7.7 45000.0 -2.52 0.9742 3.4752 0.104 0.1297
7.7 50000.0 -2.52 0.8357 3.8057 0.1122 0.1227
7.7 55000.0 -2.52 1.0043 3.9115 0.1052 0.1349
7.7 30000.0 -2.27 1.157 0.0092 0.1327 0.0391
7.7 32500.0 -2.27 2.0126 0.0934 0.1434 0.0706
7.7 35000.0 -2.27 2.5223 0.5599 0.1232 0.1025
7.7 37500.0 -2.27 1.6481 1.8691 0.0911 0.119
7.7 40000.0 -2.27 0.8747 3.5009 0.0822 0.1282
7.7 45000.0 -2.27 0.7807 4.0812 0.0849 0.1292
7.7 50000.0 -2.27 0.6714 4.4117 0.0928 0.1183
7.7 55000.0 -2.27 0.8097 4.5809 0.0876 0.1329
7.7 30000.0 -2.02 1.1253 0.0225 0.0994 0.0419
7.7 32500.0 -2.02 1.9771 0.1692 0.1076 0.0755
7.7 35000.0 -2.02 2.3864 0.8244 0.0928 0.1091
7.7 37500.0 -2.02 1.3835 2.3146 0.0698 0.1239
7.7 40000.0 -2.03 0.7172 4.0062 0.0686 0.1274
7.7 50000.0 -2.06 0.5693 4.8692 0.0814 0.1129
7.7 55000.0 -2.07 0.6913 5.0638 0.0776 0.1294
7.7 45000.0 -2.02 0.6359 4.6452 0.072 0.1256
7.7 30000.0 -1.77 1.0919 0.0422 0.0749 0.0436
7.7 32500.0 -1.77 1.9227 0.261 0.0818 0.0788
7.7 35000.0 -1.77 2.2016 1.1241 0.0712 0.1139
7.7 37500.0 -1.77 1.1453 2.7488 0.0552 0.1269
7.7 40000.0 -1.77 0.5905 4.5239 0.0587 0.1243
7.7 50000.0 -1.81 0.4745 5.3894 0.0712 0.1049
7.7 45000.0 -1.77 0.5273 5.1802 0.0629 0.12
7.7 55000.0 -1.76 0.5499 5.755 0.0663 0.1217
7.7 30000.0 -1.52 1.0531 0.0683 0.0559 0.0443
7.7 32500.0 -1.52 1.845 0.3775 0.062 0.081
7.7 35000.0 -1.52 1.966 1.473 0.055 0.1176
7.7 37500.0 -1.52 0.9471 3.1617 0.0453 0.1282
7.7 40000.0 -1.52 0.4965 5.0175 0.052 0.1194
7.7 45000.0 -1.52 0.445 5.6876 0.0564 0.1131
7.7 50000.0 -1.52 0.3928 5.9461 0.0625 0.0948
7.7 55000.0 -1.52 0.4643 6.2647 0.0596 0.1143
8.0 30000.0 -3.5 1.0736 0.0 0.4964 0.0095
8.0 32500.0 -3.5 1.5564 0.0 0.6216 0.0214
8.0 35000.0 -3.5 2.0688 0.0047 0.6659 0.0414
8.0 37500.0 -3.5 2.5481 0.0505 0.6357 0.0669
8.0 40000.0 -3.5 3.2463 0.3694 0.6197 0.1082
8.0 45000.0 -3.5 3.5157 0.5996 0.6184 0.1263
8.0 50000.0 -3.5 3.5145 0.8732 0.6544 0.1328
8.0 55000.0 -3.5 3.9314 0.7548 0.617 0.145
8.0 30000.0 -3.25 1.2575 0.0 0.4854 0.0172
8.0 32500.0 -3.25 1.8714 0.0014 0.5863 0.0371
8.0 35000.0 -3.25 2.4637 0.0162 0.5807 0.0662
8.0 37500.0 -3.25 2.8984 0.1773 0.5114 0.0974
8.0 40000.0 -3.25 3.1335 1.0199 0.4606 0.1416
8.0 45000.0 -3.25 3.1928 1.5223 0.4525 0.1606
8.0 50000.0 -3.25 3.0192 1.9969 0.4813 0.1668
8.0 55000.0 -3.25 3.4899 1.9109 0.4463 0.1808
8.0 32500.0 -3.01 2.1404 0.0046 0.5029 0.058
8.0 30000.0 -3.0 1.3724 0.0 0.4327 0.0288
8.0 35000.0 -3.0 2.8423 0.0569 0.4638 0.0956
8.0 37500.0 -3.0 3.0102 0.526 0.3793 0.1285
8.0 40000.0 -3.0 2.5666 2.0757 0.3213 0.1708
8.0 45000.0 -3.0 2.4934 2.7636 0.3193 0.1882
8.0 50000.0 -3.0 2.2681 3.3565 0.3415 0.193
8.0 55000.0 -3.0 2.6906 3.3674 0.3181 0.2085
8.0 30000.0 -2.75 1.4118 0.0011 0.3475 0.0425
8.0 32500.0 -2.75 2.3279 0.0174 0.3851 0.0813
8.0 35000.0 -2.75 3.0973 0.1804 0.3449 0.1233
8.0 37500.0 -2.75 2.7925 1.1164 0.2703 0.1535
8.0 40000.0 -2.75 2.0098 3.0956 0.2307 0.1902
8.0 45000.0 -2.75 1.8922 3.9423 0.2311 0.2053
8.0 50000.0 -2.75 1.6997 4.5817 0.2505 0.2048
8.0 55000.0 -2.75 2.0459 4.7092 0.2354 0.2237
8.0 30000.0 -2.5 1.4039 0.0038 0.2669 0.0534
8.0 32500.0 -2.5 2.3968 0.0506 0.291 0.0975
8.0 35000.0 -2.5 3.1378 0.3997 0.2553 0.143
8.0 37500.0 -2.5 2.4577 1.7484 0.1944 0.1707
8.0 40000.0 -2.5 1.5956 4.0099 0.1736 0.2006
8.0 45000.0 -2.5 1.4981 4.9395 0.1795 0.2112
8.0 50000.0 -2.5 1.3477 5.6079 0.1984 0.2042
8.0 55000.0 -2.5 1.626 5.861 0.1869 0.2272
8.0 30000.0 -2.25 1.3812 0.0115 0.2027 0.0608
8.0 32500.0 -2.25 2.4064 0.114 0.2195 0.1088
8.0 35000.0 -2.25 3.0702 0.6747 0.1905 0.1569
8.0 37500.0 -2.25 2.1341 2.3472 0.1445 0.1822
8.0 40000.0 -2.25 1.3056 4.8247 0.139 0.2041
8.0 45000.0 -2.25 1.2198 5.8536 0.1472 0.2104
8.0 50000.0 -2.25 1.0972 6.5653 0.1645 0.1975
8.0 55000.0 -2.25 1.3225 6.9151 0.1558 0.2241
8.0 30000.0 -2.0 1.3544 0.0282 0.1531 0.0657
8.0 32500.0 -2.0 2.3813 0.2054 0.166 0.1167
8.0 35000.0 -2.0 2.9462 0.988 0.1443 0.1669
8.0 37500.0 -2.0 1.8325 2.9316 0.1114 0.1897
8.0 40000.0 -2.01 1.0915 5.5916 0.1169 0.2036
8.0 45000.0 -2.0 1.0091 6.7453 0.1255 0.2057
8.0 50000.0 -2.0 0.9129 7.4731 0.1416 0.1876
8.0 55000.0 -2.0 1.0937 7.9064 0.1345 0.2173
8.0 30000.0 -1.75 1.324 0.0525 0.1165 0.0685
8.0 32500.0 -1.75 2.3378 0.3144 0.1272 0.122
8.0 35000.0 -1.75 2.7696 1.3454 0.1114 0.1741
8.0 37500.0 -1.75 1.554 3.5227 0.0887 0.1945
8.0 40000.0 -1.75 0.9151 6.4117 0.1008 0.1999
8.0 45000.0 -1.75 0.8485 7.6271 0.1104 0.198
8.0 50000.0 -1.75 0.773 8.3506 0.1252 0.1756
8.0 55000.0 -1.75 0.9134 8.8713 0.1187 0.2075
8.0 30000.0 -1.5 1.2877 0.084 0.0877 0.07
8.0 32500.0 -1.5 2.271 0.4509 0.0972 0.1257
8.0 35000.0 -1.5 2.5332 1.7721 0.0867 0.1797
8.0 37500.0 -1.5 1.3155 4.1103 0.0733 0.1972
8.0 40000.0 -1.5 0.7813 7.224 0.0899 0.1939
8.0 45000.0 -1.5 0.7246 8.4895 0.0995 0.1881
8.0 50000.0 -1.5 0.6632 9.2027 0.1124 0.1622
8.0 55000.0 -1.5 0.7765 9.7559 0.1069 0.1957
8.3 30000.0 -3.48 0.5987 0.0 0.489 0.0097
8.3 32500.0 -3.48 0.9417 0.0 0.638 0.0226
8.3 35000.0 -3.49 1.4111 0.0042 0.7353 0.0466
8.3 37500.0 -3.49 2.0164 0.046 0.776 0.0813
8.3 40000.0 -3.49 3.2888 0.3857 0.8893 0.1485
8.3 45000.0 -3.49 3.8822 0.6651 0.9318 0.181
8.3 50000.0 -3.49 4.1538 1.0129 1.0217 0.1961
8.3 55000.0 -3.49 4.8512 0.9202 0.9846 0.2212
8.3 30000.0 -3.23 0.8746 0.0 0.5411 0.02
8.3 32500.0 -3.23 1.3627 0.0014 0.6709 0.0438
8.3 35000.0 -3.23 1.9263 0.0155 0.6958 0.0811
8.3 37500.0 -3.23 2.5004 0.1706 0.6582 0.1252
8.3 40000.0 -3.24 3.3013 1.078 0.6741 0.1975
8.3 45000.0 -3.23 3.6366 1.6938 0.6893 0.2314
8.3 50000.0 -3.23 3.6903 2.3159 0.7579 0.2466
8.3 55000.0 -3.23 4.3989 2.306 0.715 0.2747
8.3 32500.0 -2.99 1.7403 0.0045 0.6158 0.0732
8.3 30000.0 -2.98 1.0845 0.0 0.5195 0.0363
8.3 35000.0 -2.98 2.4081 0.0541 0.5869 0.1228
8.3 37500.0 -2.97 2.7303 0.5177 0.5013 0.1705
8.3 40000.0 -2.97 2.803 2.1931 0.4733 0.2383
8.3 45000.0 -2.97 2.9313 3.076 0.4863 0.2699
8.3 50000.0 -2.97 2.8767 3.9046 0.5381 0.2837
8.3 55000.0 -2.97 3.4773 4.0452 0.5074 0.3132
8.3 30000.0 -2.72 1.195 0.0011 0.4336 0.0564
8.3 32500.0 -2.72 2.0278 0.0174 0.4878 0.1081
8.3 35000.0 -2.72 2.7721 0.1784 0.4452 0.165
8.3 37500.0 -2.72 2.6156 1.1046 0.3611 0.206
8.3 40000.0 -2.72 2.2667 3.3156 0.3395 0.265
8.3 45000.0 -2.72 2.2966 4.4334 0.3519 0.2931
8.3 50000.0 -2.72 2.2278 5.4026 0.3953 0.3001
8.3 55000.0 -2.72 2.7029 5.6966 0.3741 0.3336
8.3 30000.0 -2.47 1.2337 0.0039 0.3402 0.0727
8.3 32500.0 -2.47 2.1596 0.0506 0.3754 0.1325
8.3 35000.0 -2.47 2.8964 0.3944 0.3345 0.1941
8.3 37500.0 -2.47 2.3769 1.7366 0.2622 0.2299
8.3 40000.0 -2.47 1.8678 4.3734 0.2574 0.2799
8.3 45000.0 -2.47 1.8756 5.6596 0.2753 0.3019
8.3 50000.0 -2.47 1.8171 6.7522 0.3151 0.3001
8.3 55000.0 -2.47 2.1888 7.1995 0.2978 0.3385
8.3 30000.0 -2.22 1.2459 0.0116 0.2631 0.084
8.3 32500.0 -2.22 2.2194 0.1128 0.2879 0.1496
8.3 35000.0 -2.22 2.9068 0.6573 0.2531 0.2142
8.3 37500.0 -2.22 2.1406 2.3489 0.1971 0.2458
8.3 40000.0 -2.22 1.5846 5.3788 0.2087 0.286
8.3 45000.0 -2.22 1.5745 6.8568 0.2282 0.3023
8.3 50000.0 -2.22 1.5189 8.1032 0.2639 0.2927
8.3 55000.0 -2.22 1.814 8.6591 0.2496 0.3353
8.3 30000.0 -1.97 1.2491 0.0284 0.2024 0.0917
8.3 32500.0 -1.97 2.2407 0.2008 0.2212 0.1617
8.3 35000.0 -1.97 2.8636 0.9518 0.1943 0.2285
8.3 37500.0 -1.97 1.9102 2.9721 0.154 0.2566
8.3 40000.0 -1.98 1.3688 6.3794 0.1777 0.2874
8.3 50000.0 -2.02 1.3273 9.2286 0.2344 0.2835
8.3 55000.0 -2.03 1.5798 9.7986 0.2227 0.3294
8.3 45000.0 -1.97 1.3391 8.0858 0.1967 0.298
8.3 30000.0 -1.73 1.2441 0.0524 0.1565 0.0965
8.3 32500.0 -1.73 2.2452 0.3025 0.172 0.1702
8.3 35000.0 -1.72 2.7754 1.2878 0.1518 0.2389
8.3 37500.0 -1.72 1.6846 3.6364 0.1244 0.2642
8.3 40000.0 -1.72 1.182 7.4989 0.1553 0.2851
8.3 50000.0 -1.77 1.1417 10.6118 0.208 0.2693
8.3 45000.0 -1.73 1.1533 9.3534 0.1748 0.2897
8.3 55000.0 -1.72 1.2922 11.5577 0.1924 0.3154
8.3 30000.0 -1.48 1.2351 0.0819 0.1198 0.0995
8.3 32500.0 -1.48 2.2324 0.427 0.1331 0.1761
8.3 35000.0 -1.48 2.6276 1.7001 0.1192 0.2468
8.3 37500.0 -1.47 1.4777 4.3304 0.1044 0.2693
8.3 40000.0 -1.48 1.0334 8.6466 0.14 0.2794
8.3 45000.0 -1.48 1.0048 10.6458 0.159 0.2783
8.3 50000.0 -1.48 0.9738 12.2119 0.1853 0.2497
8.3 55000.0 -1.48 1.1122 12.9405 0.1742 0.3003
8.6 30000.0 -3.46 0.0607 0.0 0.1723 0.0052
8.6 32500.0 -3.46 0.135 0.0 0.2786 0.0136
8.6 35000.0 -3.47 0.3272 0.0024 0.4258 0.0345
8.6 37500.0 -3.47 0.5913 0.0161 0.5371 0.0626
8.6 40000.0 -3.47 1.4286 0.1236 0.7751 0.1311
8.6 45000.0 -3.47 2.1341 0.2531 0.8976 0.181
8.6 50000.0 -3.47 2.6441 0.5052 1.0509 0.2105
8.6 55000.0 -3.48 3.5466 0.7153 1.1729 0.2581
8.6 30000.0 -3.19 0.1458 0.0 0.2447 0.0144
8.6 32500.0 -3.2 0.331 0.0011 0.3807 0.0353
8.6 35000.0 -3.2 0.6963 0.0148 0.5003 0.076
8.6 37500.0 -3.2 1.0698 0.0858 0.5507 0.1195
8.6 40000.0 -3.21 1.9226 0.4638 0.6672 0.2015
8.6 45000.0 -3.2 2.5429 0.835 0.7204 0.2551
8.6 50000.0 -3.21 2.8184 1.3903 0.8252 0.2823
8.6 55000.0 -3.21 3.598 1.9168 0.8931 0.3352
8.6 32500.0 -2.95 0.6807 0.0049 0.4462 0.0753
8.6 30000.0 -2.94 0.3139 0.0 0.309 0.035
8.6 35000.0 -2.95 1.2005 0.064 0.4984 0.1347
8.6 37500.0 -2.94 1.5144 0.3174 0.4736 0.1858
8.6 40000.0 -2.94 2.0109 1.16 0.4958 0.2613
8.6 45000.0 -2.93 2.4176 1.798 0.5229 0.3095
8.6 50000.0 -2.94 2.5034 2.6531 0.5985 0.3354
8.6 55000.0 -2.94 3.0804 3.4943 0.6462 0.3881
8.6 30000.0 -2.68 0.4704 0.0011 0.2964 0.0618
8.6 32500.0 -2.68 1.0564 0.0199 0.4065 0.1259
8.6 35000.0 -2.68 1.6464 0.2136 0.4184 0.1964
8.6 37500.0 -2.68 1.6771 0.7349 0.3628 0.237
8.6 40000.0 -2.68 1.8574 1.9678 0.362 0.2992
8.6 45000.0 -2.67 2.1181 2.8905 0.3816 0.345
8.6 50000.0 -2.67 2.1097 3.9974 0.4437 0.3668
8.6 55000.0 -2.68 2.5294 5.1111 0.4819 0.4171
8.6 30000.0 -2.43 0.5625 0.0036 0.2469 0.0825
8.6 32500.0 -2.43 1.2717 0.0549 0.3329 0.1611
8.6 35000.0 -2.43 1.8584 0.438 0.3326 0.2383
8.6 37500.0 -2.43 1.7039 1.1995 0.2757 0.271
8.6 40000.0 -2.42 1.707 2.8309 0.2785 0.3264
8.6 45000.0 -2.42 1.8793 3.9903 0.301 0.3672
8.6 50000.0 -2.43 1.8292 5.3263 0.3577 0.3805
8.6 55000.0 -2.43 2.1297 6.7 0.3882 0.4269
8.6 30000.0 -2.18 0.6209 0.0102 0.1986 0.0965
8.6 32500.0 -2.19 1.4053 0.1121 0.2669 0.1858
8.6 35000.0 -2.18 1.9857 0.6814 0.263 0.2678
8.6 37500.0 -2.18 1.7045 1.6758 0.2162 0.2952
8.6 40000.0 -2.17 1.5797 3.7331 0.2288 0.3452
8.6 45000.0 -2.18 1.686 5.1565 0.2522 0.3808
8.6 50000.0 -2.18 1.6047 6.7559 0.3037 0.3851
8.6 55000.0 -2.19 1.8245 8.3442 0.3297 0.4276
8.6 30000.0 -1.93 0.6666 0.024 0.1579 0.1063
8.6 32500.0 -1.94 1.5066 0.1836 0.2129 0.2042
8.6 35000.0 -1.94 2.0817 0.9482 0.2093 0.2904
8.6 37500.0 -1.94 1.6764 2.2015 0.1754 0.3137
8.6 40000.0 -1.93 1.461 4.7036 0.1972 0.3588
8.6 50000.0 -1.97 1.4482 8.0152 0.2732 0.3846
8.6 55000.0 -1.99 1.6223 9.6851 0.2969 0.424
8.6 45000.0 -1.93 1.5115 6.4343 0.2199 0.3889
8.6 30000.0 -1.69 0.7019 0.0417 0.1256 0.113
